input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,tech_,lines,failed,tls_wildcard_certificate,cdn_name,webserver,cdn,tls_self_signed,tls_mismatched,final_url,csp_domains_,tls_subject_org_,tls_expired
0eb524e7-402f-4caf-a328-1b00458b78e0.unifi-hosting.ui.com,UniFi OS,200,484,0eb524e7-402f-4caf-a328-1b00458b78e0.unifi-hosting.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-09T20:06:05Z,2023-08-07T20:06:04Z,CN=0eb524e7-402f-4caf-a328-1b00458b78e0.unifi-hosting.ui.com,0eb524e7-402f-4caf-a328-1b00458b78e0.unifi-hosting.ui.com,0eb524e7-402f-4caf-a328-1b00458b78e0.unifi-hosting.ui.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,6836361d3e6521e8ba7ca38d4a1f307a,4ad8483d2ca6bee6bee9e14f76142b9f64048f8534566f8fa43dc5c042d65d59,ctls,0eb524e7-402f-4caf-a328-1b00458b78e0.unifi-hosting.ui.com,443,https://0eb524e7-402f-4caf-a328-1b00458b78e0.unifi-hosting.ui.com:443,https,text/html,GET,164.92.87.213,/,390404864,164.92.87.213,HSTS,1,False,,,,,,,,,,
0ede46a2-952d-4b69-9a6b-c279ed04a370.unifi-hosting.ui.com,UniFi OS,200,484,0ede46a2-952d-4b69-9a6b-c279ed04a370.unifi-hosting.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-09T20:07:10Z,2023-08-07T20:07:09Z,CN=0ede46a2-952d-4b69-9a6b-c279ed04a370.unifi-hosting.ui.com,0ede46a2-952d-4b69-9a6b-c279ed04a370.unifi-hosting.ui.com,0ede46a2-952d-4b69-9a6b-c279ed04a370.unifi-hosting.ui.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,1e6618a25dfc29a2943f372944df7e44,9875ff79bf468e7452145e6fd097f8f111d8d27b14da9cde94b29d563be0d156,ctls,0ede46a2-952d-4b69-9a6b-c279ed04a370.unifi-hosting.ui.com,443,https://0ede46a2-952d-4b69-9a6b-c279ed04a370.unifi-hosting.ui.com:443,https,text/html,GET,165.232.187.36,/,390404864,165.232.187.36,HSTS,1,False,,,,,,,,,,
0f7320b0-0a7d-4e61-b966-b2f377b0609d.unifi-hosting.ui.com,UniFi OS,200,484,0f7320b0-0a7d-4e61-b966-b2f377b0609d.unifi-hosting.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-16T08:06:41Z,2023-08-14T08:06:40Z,CN=0f7320b0-0a7d-4e61-b966-b2f377b0609d.unifi-hosting.ui.com,0f7320b0-0a7d-4e61-b966-b2f377b0609d.unifi-hosting.ui.com,0f7320b0-0a7d-4e61-b966-b2f377b0609d.unifi-hosting.ui.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,e1f41b0c0ecc72038a336d95b75f0d11,46aaf4fb0bf6480c460660e8bf69664cef65a8f02d1299e1cada2f3a89e3788c,ctls,0f7320b0-0a7d-4e61-b966-b2f377b0609d.unifi-hosting.ui.com,443,https://0f7320b0-0a7d-4e61-b966-b2f377b0609d.unifi-hosting.ui.com:443,https,text/html,GET,157.230.210.14,/,390404864,157.230.210.14,HSTS,1,False,,,,,,,,,,
0f82f406-00a6-4a93-9527-917d174bb7b0.unifi-hosting.ui.com,UniFi OS,200,484,0f82f406-00a6-4a93-9527-917d174bb7b0.unifi-hosting.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-05T13:27:35Z,2023-08-03T13:27:34Z,CN=0f82f406-00a6-4a93-9527-917d174bb7b0.unifi-hosting.ui.com,0f82f406-00a6-4a93-9527-917d174bb7b0.unifi-hosting.ui.com,0f82f406-00a6-4a93-9527-917d174bb7b0.unifi-hosting.ui.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,d52b72433db36c245983e2fd7a310378,b6c0f967bbc957c063c7b5e37773dc77fd32208f145b97d83717e6ab111f1489,ctls,0f82f406-00a6-4a93-9527-917d174bb7b0.unifi-hosting.ui.com,443,https://0f82f406-00a6-4a93-9527-917d174bb7b0.unifi-hosting.ui.com:443,https,text/html,GET,178.128.159.26,/,390404864,178.128.159.26,HSTS,1,False,,,,,,,,,,
0fb1b4c8-6871-4081-b23f-2ea6846c4bde.unifi-hosting.ui.com,UniFi OS,200,484,0fb1b4c8-6871-4081-b23f-2ea6846c4bde.unifi-hosting.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-15T09:11:51Z,2023-08-13T09:11:50Z,CN=0fb1b4c8-6871-4081-b23f-2ea6846c4bde.unifi-hosting.ui.com,0fb1b4c8-6871-4081-b23f-2ea6846c4bde.unifi-hosting.ui.com,0fb1b4c8-6871-4081-b23f-2ea6846c4bde.unifi-hosting.ui.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,d23f26005a1da86cc5e5ceafd96a86c9,32c4d0e1d2b241f13d26e65aa3e22b98aea428ed11cee01079b756eeeaea177c,ctls,0fb1b4c8-6871-4081-b23f-2ea6846c4bde.unifi-hosting.ui.com,443,https://0fb1b4c8-6871-4081-b23f-2ea6846c4bde.unifi-hosting.ui.com:443,https,text/html,GET,165.227.95.216,/,390404864,165.227.95.216,HSTS,1,False,,,,,,,,,,
0zy.blog.ui.com,403 Forbidden,403,146,blog.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-25T15:19:54Z,2023-08-23T15:19:53Z,CN=tls.automattic.com,tls.automattic.com,www.ulupubih.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,8d59c9573ad0e6895ae3ede8e7845cb1,e4c049f47f1abeb2a2179ce090790ad00e9a3b67f915167980e25586ae9f62b4,ctls,blog.ui.com,443,https://0zy.blog.ui.com:443,https,text/html,GET,192.0.78.217,/,-1561873722,192.0.78.128,Nginx,8,False,,,nginx,,,,https://blog.ui.com/,,,
0zyx.blog.ui.com,403 Forbidden,403,146,blog.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-25T15:19:54Z,2023-08-23T15:19:53Z,CN=tls.automattic.com,tls.automattic.com,www.ulupubih.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,8d59c9573ad0e6895ae3ede8e7845cb1,e4c049f47f1abeb2a2179ce090790ad00e9a3b67f915167980e25586ae9f62b4,ctls,blog.ui.com,443,https://0zyx.blog.ui.com:443,https,text/html,GET,192.0.78.128,/,-1561873722,192.0.78.217,Nginx,8,False,,,nginx,,,,https://blog.ui.com/,,,
0zyxw.blog.ui.com,403 Forbidden,403,146,blog.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-25T15:19:54Z,2023-08-23T15:19:53Z,CN=tls.automattic.com,tls.automattic.com,www.ulupubih.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,8d59c9573ad0e6895ae3ede8e7845cb1,e4c049f47f1abeb2a2179ce090790ad00e9a3b67f915167980e25586ae9f62b4,ctls,blog.ui.com,443,https://0zyxw.blog.ui.com:443,https,text/html,GET,192.0.78.128,/,-1561873722,192.0.78.217,Nginx,8,False,,,nginx,,,,https://blog.ui.com/,,,
1-costa.dev-go.ubnt.com,Ubiquiti Account,200,2558,account.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-04-19T23:59:59Z,CN=*.account.ui.com,*.account.ui.com,account.ui.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ee88130395ae78eba625a767fc734952,2b281e10d053d423c7c7200222fc1160820161d506c62b6f73f087e091585fb2,ctls,account.ui.com,443,https://1-costa.dev-go.ubnt.com:443,https,text/html,GET,104.154.206.242,/,821745067,104.154.206.242,Nginx:1.24.0,1,False,True,google,nginx/1.24.0,True,,True,https://account.ui.com/login?redirect=https%3A//unifi-go.ubnt.com/api/eol,account.ui.com,,
1-costatest-alb-okta-default-k8s-prd.dev-go.ubnt.com,Ubiquiti Account,200,2558,account.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-04-19T23:59:59Z,CN=*.account.ui.com,*.account.ui.com,account.ui.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ee88130395ae78eba625a767fc734952,2b281e10d053d423c7c7200222fc1160820161d506c62b6f73f087e091585fb2,ctls,account.ui.com,443,https://1-costatest-alb-okta-default-k8s-prd.dev-go.ubnt.com:443,https,text/html,GET,104.154.206.242,/,821745067,104.154.206.242,Nginx:1.24.0,1,False,True,google,nginx/1.24.0,True,,True,https://account.ui.com/login?redirect=https%3A//unifi-go.ubnt.com/api/eol,https://app-static.sendsafely.com,,
1-costatest-alb-okta-default-w3.dev-go.ubnt.com,Ubiquiti Account,200,2558,account.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-04-19T23:59:59Z,CN=*.account.ui.com,*.account.ui.com,account.ui.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ee88130395ae78eba625a767fc734952,2b281e10d053d423c7c7200222fc1160820161d506c62b6f73f087e091585fb2,ctls,account.ui.com,443,https://1-costatest-alb-okta-default-w3.dev-go.ubnt.com:443,https,text/html,GET,104.154.206.242,/,821745067,104.154.206.242,Nginx:1.24.0,1,False,True,google,nginx/1.24.0,True,,True,https://account.ui.com/login?redirect=https%3A//unifi-go.ubnt.com/api/eol,https://app-static.sendsafely.com,,
1-costatest-alb-okta-defaultsandbox.dev-go.ubnt.com,Ubiquiti Account,200,2558,account.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-04-19T23:59:59Z,CN=*.account.ui.com,*.account.ui.com,account.ui.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ee88130395ae78eba625a767fc734952,2b281e10d053d423c7c7200222fc1160820161d506c62b6f73f087e091585fb2,ctls,account.ui.com,443,https://1-costatest-alb-okta-defaultsandbox.dev-go.ubnt.com:443,https,text/html,GET,104.154.206.242,/,821745067,104.154.206.242,Nginx:1.24.0,1,False,True,google,nginx/1.24.0,True,,True,https://account.ui.com/login?redirect=https%3A//unifi-go.ubnt.com/api/eol,account.df.ui.com,,
1.blog.ui.com,403 Forbidden,403,146,blog.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-25T15:19:54Z,2023-08-23T15:19:53Z,CN=tls.automattic.com,tls.automattic.com,www.ulupubih.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,8d59c9573ad0e6895ae3ede8e7845cb1,e4c049f47f1abeb2a2179ce090790ad00e9a3b67f915167980e25586ae9f62b4,ctls,blog.ui.com,443,https://1.blog.ui.com:443,https,text/html,GET,192.0.78.217,/,-1561873722,192.0.78.128,Nginx,8,False,,,nginx,,,,https://blog.ui.com/,,,
10.blog.ui.com,403 Forbidden,403,146,blog.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-25T15:19:54Z,2023-08-23T15:19:53Z,CN=tls.automattic.com,tls.automattic.com,www.ulupubih.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,8d59c9573ad0e6895ae3ede8e7845cb1,e4c049f47f1abeb2a2179ce090790ad00e9a3b67f915167980e25586ae9f62b4,ctls,blog.ui.com,443,https://10.blog.ui.com:443,https,text/html,GET,192.0.78.217,/,-1561873722,192.0.78.128,Nginx,8,False,,,nginx,,,,https://blog.ui.com/,,,
101si.ui.com,UniFi Identity Portal,200,1979,101si.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-16T00:00:00Z,2024-04-14T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,59e46ce334ce68e5c7c485ac8e26120b,a8832e6d03af552b46cbc23347f81c60a333dd47aa2d7a4ef621acbd04cabf91,ctls,101si.ui.com,443,https://101si.ui.com:443,https,text/html,GET,18.66.147.41,/,10518676,18.66.147.103,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
102296a2-9d41-40ab-ba20-20d6e9e95aef.unifi-hosting.ui.com,UniFi OS,200,484,102296a2-9d41-40ab-ba20-20d6e9e95aef.unifi-hosting.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-24T16:15:26Z,2023-08-22T16:15:25Z,CN=102296a2-9d41-40ab-ba20-20d6e9e95aef.unifi-hosting.ui.com,102296a2-9d41-40ab-ba20-20d6e9e95aef.unifi-hosting.ui.com,102296a2-9d41-40ab-ba20-20d6e9e95aef.unifi-hosting.ui.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,dc6f6ca4f928f4ebf0b1c9ce29d739e2,a1cf987b31bed789f02b806f6f9eabfadb19b93345f41366ffa0154a5edc965f,ctls,102296a2-9d41-40ab-ba20-20d6e9e95aef.unifi-hosting.ui.com,443,https://102296a2-9d41-40ab-ba20-20d6e9e95aef.unifi-hosting.ui.com:443,https,text/html,GET,104.131.165.164,/,390404864,104.131.165.164,HSTS,1,False,,,,,,,,,,
1031.ui.com,UniFi Identity Portal,200,1979,1031.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-07-26T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,7fab693cda7f110df3b3216f2cfd69e9,a055da08ff2f5bf7af69a054fd820809b6d5b9e884cd40adcd9465d6d802f36e,ctls,1031.ui.com,443,https://1031.ui.com:443,https,text/html,GET,18.66.122.88,/,1986925657,18.66.122.65,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
106ef009-575c-4437-a1e4-a3d7767713f6.unifi-hosting.ui.com,UniFi OS,200,484,106ef009-575c-4437-a1e4-a3d7767713f6.unifi-hosting.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-16T07:01:08Z,2023-08-14T07:01:07Z,CN=106ef009-575c-4437-a1e4-a3d7767713f6.unifi-hosting.ui.com,106ef009-575c-4437-a1e4-a3d7767713f6.unifi-hosting.ui.com,106ef009-575c-4437-a1e4-a3d7767713f6.unifi-hosting.ui.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,a133c71817e10830401676b3a16a38df,ee8dac55a3645092e1161e280e0e51d235401a85f20bb32c115f42ead8bf016e,ctls,106ef009-575c-4437-a1e4-a3d7767713f6.unifi-hosting.ui.com,443,https://106ef009-575c-4437-a1e4-a3d7767713f6.unifi-hosting.ui.com:443,https,text/html,GET,165.22.47.145,/,390404864,165.22.47.145,HSTS,1,False,,,,,,,,,,
10d4bd83-e0a4-4320-8305-af408d8277a0.unifi-hosting.ui.com,UniFi OS,200,484,10d4bd83-e0a4-4320-8305-af408d8277a0.unifi-hosting.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-10T10:06:15Z,2023-08-08T10:06:14Z,CN=10d4bd83-e0a4-4320-8305-af408d8277a0.unifi-hosting.ui.com,10d4bd83-e0a4-4320-8305-af408d8277a0.unifi-hosting.ui.com,10d4bd83-e0a4-4320-8305-af408d8277a0.unifi-hosting.ui.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,0d3faef4fa4a420078064e386d86ecdc,52868627b7a2a7f17fc230ddddb3ac2466408d36b3505cd48b8efe09dd5e7162,ctls,10d4bd83-e0a4-4320-8305-af408d8277a0.unifi-hosting.ui.com,443,https://10d4bd83-e0a4-4320-8305-af408d8277a0.unifi-hosting.ui.com:443,https,text/html,GET,206.189.187.63,/,390404864,206.189.187.63,HSTS,1,False,,,,,,,,,,
10z.blog.ui.com,403 Forbidden,403,146,blog.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-25T15:19:54Z,2023-08-23T15:19:53Z,CN=tls.automattic.com,tls.automattic.com,www.ulupubih.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,8d59c9573ad0e6895ae3ede8e7845cb1,e4c049f47f1abeb2a2179ce090790ad00e9a3b67f915167980e25586ae9f62b4,ctls,blog.ui.com,443,https://10z.blog.ui.com:443,https,text/html,GET,192.0.78.128,/,-1561873722,192.0.78.217,Nginx,8,False,,,nginx,,,,https://blog.ui.com/,,,
10zy.blog.ui.com,403 Forbidden,403,146,blog.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-25T15:19:54Z,2023-08-23T15:19:53Z,CN=tls.automattic.com,tls.automattic.com,www.ulupubih.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,8d59c9573ad0e6895ae3ede8e7845cb1,e4c049f47f1abeb2a2179ce090790ad00e9a3b67f915167980e25586ae9f62b4,ctls,blog.ui.com,443,https://10zy.blog.ui.com:443,https,text/html,GET,192.0.78.217,/,-1561873722,192.0.78.128,Nginx,8,False,,,nginx,,,,https://blog.ui.com/,,,
1227.ui.com,UniFi Identity Portal,200,1979,1227.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-14T00:00:00Z,2024-06-11T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5cb4af507a2defd370180ba40a75bdaa,66b9eb57a0600025074c1a20410ef315a98a51df3841eeaf3af2f2f85420148e,ctls,1227.ui.com,443,https://1227.ui.com:443,https,text/html,GET,18.66.97.103,/,1011460682,18.66.97.10,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
1234.ui.com,UniFi Identity Portal,200,1979,1234.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-14T00:00:00Z,2024-06-11T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5cb4af507a2defd370180ba40a75bdaa,66b9eb57a0600025074c1a20410ef315a98a51df3841eeaf3af2f2f85420148e,ctls,1234.ui.com,443,https://1234.ui.com:443,https,text/html,GET,18.66.147.127,/,1011460682,18.66.147.18,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
12345.ui.com,UniFi Identity Portal,200,1979,12345.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-14T00:00:00Z,2024-06-11T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5cb4af507a2defd370180ba40a75bdaa,66b9eb57a0600025074c1a20410ef315a98a51df3841eeaf3af2f2f85420148e,ctls,12345.ui.com,443,https://12345.ui.com:443,https,text/html,GET,13.32.121.59,/,1011460682,13.32.121.42,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
123456.ui.com,UniFi Identity Portal,200,1979,123456.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-14T00:00:00Z,2024-06-11T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5cb4af507a2defd370180ba40a75bdaa,66b9eb57a0600025074c1a20410ef315a98a51df3841eeaf3af2f2f85420148e,ctls,123456.ui.com,443,https://123456.ui.com:443,https,text/html,GET,18.66.122.107,/,1011460682,18.66.122.124,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
1337.ui.com,UniFi Identity Portal,200,1979,1337.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-07-26T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,7fab693cda7f110df3b3216f2cfd69e9,a055da08ff2f5bf7af69a054fd820809b6d5b9e884cd40adcd9465d6d802f36e,ctls,1337.ui.com,443,https://1337.ui.com:443,https,text/html,GET,52.222.236.31,/,1986925657,52.222.236.24,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
13e5109e-1acf-4790-a367-aa837b508190.unifi-hosting.ui.com,UniFi OS,200,484,13e5109e-1acf-4790-a367-aa837b508190.unifi-hosting.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-03T15:19:15Z,2023-08-01T15:19:14Z,CN=13e5109e-1acf-4790-a367-aa837b508190.unifi-hosting.ui.com,13e5109e-1acf-4790-a367-aa837b508190.unifi-hosting.ui.com,13e5109e-1acf-4790-a367-aa837b508190.unifi-hosting.ui.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,865cc41b8ecef0807a0057ebeb793291,4da9ffdc2bcc48c7bdde28a53df3dde77e6bd02b88bd13023d2271ea78de554c,ctls,13e5109e-1acf-4790-a367-aa837b508190.unifi-hosting.ui.com,443,https://13e5109e-1acf-4790-a367-aa837b508190.unifi-hosting.ui.com:443,https,text/html,GET,206.189.231.69,/,390404864,206.189.231.69,HSTS,1,False,,,,,,,,,,
142ebbe0-b9ed-4b89-ad34-6075e799c610.unifi-hosting.ui.com,UniFi OS,200,484,142ebbe0-b9ed-4b89-ad34-6075e799c610.unifi-hosting.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-23T20:01:39Z,2023-08-21T20:01:38Z,CN=142ebbe0-b9ed-4b89-ad34-6075e799c610.unifi-hosting.ui.com,142ebbe0-b9ed-4b89-ad34-6075e799c610.unifi-hosting.ui.com,142ebbe0-b9ed-4b89-ad34-6075e799c610.unifi-hosting.ui.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,a0ebaf7284ad6168432c14b8df6e6234,d6c12a06077f7dd3e878225f27da5d23dc3fadcc4041e35e26921e48f0ac45a2,ctls,142ebbe0-b9ed-4b89-ad34-6075e799c610.unifi-hosting.ui.com,443,https://142ebbe0-b9ed-4b89-ad34-6075e799c610.unifi-hosting.ui.com:443,https,text/html,GET,165.232.157.212,/,390404864,165.232.157.212,HSTS,1,False,,,,,,,,,,
155-9-185-36.blog.ui.com,403 Forbidden,403,146,blog.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-25T15:19:54Z,2023-08-23T15:19:53Z,CN=tls.automattic.com,tls.automattic.com,www.ulupubih.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,8d59c9573ad0e6895ae3ede8e7845cb1,e4c049f47f1abeb2a2179ce090790ad00e9a3b67f915167980e25586ae9f62b4,ctls,blog.ui.com,443,https://155-9-185-36.blog.ui.com:443,https,text/html,GET,192.0.78.217,/,-1561873722,192.0.78.128,Nginx,8,False,,,nginx,,,,https://blog.ui.com/,,,
1579.ui.com,UniFi Identity Portal,200,1979,1579.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-07-26T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,7fab693cda7f110df3b3216f2cfd69e9,a055da08ff2f5bf7af69a054fd820809b6d5b9e884cd40adcd9465d6d802f36e,ctls,1579.ui.com,443,https://1579.ui.com:443,https,text/html,GET,52.222.236.42,/,1986925657,52.222.236.111,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
15e89896-a8fc-4462-bd78-b78b0db1348c.unifi-hosting.ui.com,UniFi OS,200,484,15e89896-a8fc-4462-bd78-b78b0db1348c.unifi-hosting.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-05T18:47:11Z,2023-08-03T18:47:10Z,CN=15e89896-a8fc-4462-bd78-b78b0db1348c.unifi-hosting.ui.com,15e89896-a8fc-4462-bd78-b78b0db1348c.unifi-hosting.ui.com,15e89896-a8fc-4462-bd78-b78b0db1348c.unifi-hosting.ui.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,0fe010fd8bbf99c833c42dd8258749aa,e1b838e533d4fda4b25f8869e22eadeac4900b5c622957eb41225c12544a1f64,ctls,15e89896-a8fc-4462-bd78-b78b0db1348c.unifi-hosting.ui.com,443,https://15e89896-a8fc-4462-bd78-b78b0db1348c.unifi-hosting.ui.com:443,https,text/html,GET,134.122.0.47,/,390404864,134.122.0.47,HSTS,1,False,,,,,,,,,,
16cb0f70-ec13-44b0-8f81-d542417009a3.unifi-hosting.ui.com,UniFi OS,200,484,16cb0f70-ec13-44b0-8f81-d542417009a3.unifi-hosting.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-16T08:05:07Z,2023-08-14T08:05:06Z,CN=16cb0f70-ec13-44b0-8f81-d542417009a3.unifi-hosting.ui.com,16cb0f70-ec13-44b0-8f81-d542417009a3.unifi-hosting.ui.com,16cb0f70-ec13-44b0-8f81-d542417009a3.unifi-hosting.ui.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,298649e034a886ebbc2b89613274bf69,1a3aa16c6228b9e5c39207cf8bdbc2a5ef33619ead01b9d5add2a84726289cd7,ctls,16cb0f70-ec13-44b0-8f81-d542417009a3.unifi-hosting.ui.com,443,https://16cb0f70-ec13-44b0-8f81-d542417009a3.unifi-hosting.ui.com:443,https,text/html,GET,174.138.95.137,/,390404864,174.138.95.137,HSTS,1,False,,,,,,,,,,
1776.ui.com,UniFi Identity Portal,200,1979,1776.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-16T00:00:00Z,2024-04-14T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,59e46ce334ce68e5c7c485ac8e26120b,a8832e6d03af552b46cbc23347f81c60a333dd47aa2d7a4ef621acbd04cabf91,ctls,1776.ui.com,443,https://1776.ui.com:443,https,text/html,GET,13.224.189.93,/,10518676,13.224.189.4,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
1787a48b-a705-4da4-8a8a-691ef5c3bd02.unifi-hosting.ui.com,UniFi OS,200,484,1787a48b-a705-4da4-8a8a-691ef5c3bd02.unifi-hosting.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-09T15:18:01Z,2023-08-07T15:18:00Z,CN=1787a48b-a705-4da4-8a8a-691ef5c3bd02.unifi-hosting.ui.com,1787a48b-a705-4da4-8a8a-691ef5c3bd02.unifi-hosting.ui.com,1787a48b-a705-4da4-8a8a-691ef5c3bd02.unifi-hosting.ui.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ecf7d66b848dc6735e5baa69bf7b0f88,53a4c0dd889cd0cddf272d6d913f1ed9d0aefb48ba75e0ecc8fe38fdd646571f,ctls,1787a48b-a705-4da4-8a8a-691ef5c3bd02.unifi-hosting.ui.com,443,https://1787a48b-a705-4da4-8a8a-691ef5c3bd02.unifi-hosting.ui.com:443,https,text/html,GET,159.65.161.81,/,390404864,159.65.161.81,HSTS,1,False,,,,,,,,,,
