input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,favicon_path,a_,tech_,lines,failed,cdn,knowledgebase_PageType,knowledgebase_pHash,final_url,tls_expired,csp_domains_,tls_subject_org_,tls_mismatched,tls_self_signed
tweets.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://tweets.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
twingate.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://twingate.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
twserve-lmetz-d12-april13.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://twserve-lmetz-d12-april13.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
twx-sentimeoutbountry-events.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://twx-sentimeoutbountry-events.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
ty11sa-x03.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://ty11sa-x03.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
u11-c01.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://u11-c01.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
u22-c01.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://u22-c01.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
u2k2apps.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://u2k2apps.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
uat-esp-packet-api.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://uat-esp-packet-api.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
uberjho6.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://uberjho6.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
ufb-test.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://ufb-test.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
uhcdb.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://uhcdb.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
ui-tp2.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://ui-tp2.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
uixl.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://uixl.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
uk01.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://uk01.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
ukc.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://ukc.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
ukelsf51.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://ukelsf51.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
uksouth.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://uksouth.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
ul2-eu-svo.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://ul2-eu-svo.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
umbrella.walla.co.il,ERROR: The request could not be satisfied,502,960,umbrella.walla.co.il,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-25T00:00:00Z,2026-02-22T23:59:59Z,CN=*.walla.co.il,*.walla.co.il,walla.co.il,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,0a3de18ec20e2ace02f0a937b0372246,7e06d91a74b2529e91aaae445ffd49599f5e50b5ce7a9b98525eb9f6cacb6b66,True,ctls,umbrella.walla.co.il,,443,https://umbrella.walla.co.il,https,CloudFront,text/html,GET,3.165.136.87,/,,/favicon.ico,2600:9000:266e:e600:0:f7fe:6400:93a1,Amazon Web Services,20,False,,error,0,,,,,,
ums1-uc.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://ums1-uc.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
uncover-api-sage-rproxy.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://uncover-api-sage-rproxy.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
uncover-firehound.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://uncover-firehound.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
uncovertdiluccio.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://uncovertdiluccio.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
underwriting.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://underwriting.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
unicorn-preview-console-us-west-2.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://unicorn-preview-console-us-west-2.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
unirege2ewebext-qb.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://unirege2ewebext-qb.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
unityportrait.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://unityportrait.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
university.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://university.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
update-dre.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://update-dre.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
updateaccountmeet-git.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://updateaccountmeet-git.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
updateadminalt.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://updateadminalt.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
updateauth.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://updateauth.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
updatebackupacc-apiproduction.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://updatebackupacc-apiproduction.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
updatedevuser-v4-englishmediaconfig-helpdesk.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://updatedevuser-v4-englishmediaconfig-helpdesk.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
upgr-mmxiii-p.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://upgr-mmxiii-p.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
upgrade-tempuploads-corporate.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://upgrade-tempuploads-corporate.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
upgradeauth-engineering-debug.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://upgradeauth-engineering-debug.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
upgradeclientsauth-mirror-my-oceania.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://upgradeclientsauth-mirror-my-oceania.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
upgradegcp.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://upgradegcp.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
upgrademirror-erpalt.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://upgrademirror-erpalt.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
upgradeteam-minerva-clients-stats-corp.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://upgradeteam-minerva-clients-stats-corp.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
upgradeuserbucket-remote.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://upgradeuserbucket-remote.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
upload-privateteamregister.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://upload-privateteamregister.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
upload-v3-privateinternal-devaltproduction.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://upload-v3-privateinternal-devaltproduction.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
uploadelasticbeanstalk-media.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://uploadelasticbeanstalk-media.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
uploaditunes.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://uploaditunes.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
uploads-beta-corporate.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://uploads-beta-corporate.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
uploadsdatapreferenceserp.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://uploadsdatapreferenceserp.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
uploadwww.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://uploadwww.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
upskill.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://upskill.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
uqqqjd4v9c.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://uqqqjd4v9c.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
us-courier.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://us-courier.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
us-east-6-nginx.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://us-east-6-nginx.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
us01sip0f.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://us01sip0f.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
us3.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://us3.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
usculxcas14v.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://usculxcas14v.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
use4-gcp-v4.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://use4-gcp-v4.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
use6-sfdc-cai.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://use6-sfdc-cai.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
user-ph.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://user-ph.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
user-user-stat-uat.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://user-user-stat-uat.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
userbetaconfluenceapi.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://userbetaconfluenceapi.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
userfiles-database-officebackups-domain.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://userfiles-database-officebackups-domain.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
users-preferences-elasticbeanstalk-statstreaming.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://users-preferences-elasticbeanstalk-statstreaming.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
users-slaraska2.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://users-slaraska2.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
users-ww1link-tunnel-mx.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://users-ww1link-tunnel-mx.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
users-www-test-static-clients-stats-corp.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://users-www-test-static-clients-stats-corp.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
usersgitvpn.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://usersgitvpn.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
userswebweb01backup.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://userswebweb01backup.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
useruploads-temp-event-vpn.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://useruploads-temp-event-vpn.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
ushervajira01s.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://ushervajira01s.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
uskchusasub04b.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://uskchusasub04b.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
uslvegithub01.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://uslvegithub01.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
uspxh012p9.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://uspxh012p9.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
usrras2.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://usrras2.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
ussea4.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://ussea4.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
ustka-panorama.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://ustka-panorama.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
usw1-cai.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://usw1-cai.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
usw12-178-pdb.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://usw12-178-pdb.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
usw14-264-pdb.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://usw14-264-pdb.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
usw2-2-flk.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://usw2-2-flk.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
utf8.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://utf8.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
util1.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://util1.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
util74.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://util74.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
uy.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://uy.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
v1a2-20-232-14.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://v1a2-20-232-14.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
v1preferences-ssluploadspanel.school.walla.co.il,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://v1preferences-ssluploadspanel.school.walla.co.il,http,Microsoft-HTTPAPI/2.0,text/html,GET,80.178.173.126,/,,/favicon.ico,80.178.173.126,Microsoft HTTPAPI:2.0,7,False,,error,0,,,,,,
