input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,lines,failed,webserver,tech_,cdn_name,final_url,cdn,csp_domains_,tls_mismatched,tls_expired
assetgame.roblox.com,Roblox,200,78097,www.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,www.roblox.com,443,https://assetgame.roblox.com:443,https,text/html,GET,128.116.123.3,/,-1240881913,128.116.123.3,1248,False,,HSTS,,https://www.roblox.com/,,radar.cedexis.com,,
atl1-128-116-99-3.roblox.com,,404,76,atl1-128-116-99-3.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,atl1-128-116-99-3.roblox.com,443,https://atl1-128-116-99-3.roblox.com:443,https,text/html,GET,128.116.99.3,/,1792833551,128.116.99.3,3,False,,,,,,,,
atl1-128-116-99-8.roblox.com,,404,76,atl1-128-116-99-8.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,atl1-128-116-99-8.roblox.com,443,https://atl1-128-116-99-8.roblox.com:443,https,text/html,GET,128.116.99.8,/,1792833551,128.116.99.8,3,False,,,,,,,,
auth.roblox.com,,200,16,auth.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,auth.roblox.com,443,https://auth.roblox.com:443,https,application/json,GET,128.116.123.3,/,1625568199,128.116.123.3,1,False,Microsoft-IIS/8.5,Windows Server,,,,,,
authorize.roblox.com,,200,1390,authorize.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-04T00:00:00Z,2023-12-03T23:59:59Z,CN=authorize.roblox.com,authorize.roblox.com,,authorize.roblox.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,11b4aad3df2d4ab0b66a1e56b07f398b,d8fd2afcca7b101d8e5b10e71810548ed190c99b0b8e9145fc33ebcfbf918f8c,,ctls,authorize.roblox.com,443,https://authorize.roblox.com:443,https,text/html,GET,18.66.122.110,/,-1101928898,2600:9000:2453:b000:15:d742:7c00:93a1,1,False,AmazonS3,React,cloudfront,,True,,,
autodiscover.cn.roblox.com,luobu - Sign In,200,19457,luobu.okta.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-06T00:00:00Z,2024-04-05T23:59:59Z,"CN=*.okta.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.okta.com,"Okta, Inc.",okta.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5b26cffb69d835f23a5808a11c559ec6,bcdaf3d9ff624a29d6bb80899cd53e91f426d7145d70254a124c46e880c55a8b,True,ctls,luobu.okta.com,80,http://autodiscover.cn.roblox.com:80,http,text/html,GET,40.99.150.104,/,-1249852061,2603:1026:c0d:803::8,483,False,nginx,Nginx,,https://luobu.okta.com/login/login.htm?fromURI=%2Fapp%2Foffice365%2Fexkd8h9ptDUsYTOPZ4x6%2Fsso%2Fwsfed%2Fpassive%3Fclient-request-id%3Dec06dee7-0570-f20b-05dd-489ce8e3bbcb%26username%3D%26wa%3Dwsignin1.0%26wtrealm%3Durn%253afederation%253aMicrosoftOnline%26wctx%3Destsredirect%253d2%2526estsrequest%253drQQIARAAjVHPT9NwHN133SoDEcKf0HgCu_7-sSUcBp1sZUvZ3FYYMU3Xta5u3besXVkhnLxovHAmnryY4M0TQQ9ehQse9ECiMfEAIZgYLnAxcYsXj7x88j4v-SSfl7w3i1BJKn2f_AcaHzFOWhaFG-ZI_YfezPj02Xf00o1PXMW_5V6d_3x_vAcmjW6yBxsdOEga0NkHWMv3XS9NELDvdyBsJ6Fl2YbJ8NzoTsBNnTgA4ASAcwD2owLPiFRqOMMlcDRPk3xSZFOMIOgkbrAmibOczuNiQxTx5vALZ3ECwzTo0-iUkun7LXpEsGdvmVfRhAV7juZCz99DdoG0FhQkL_8km60taOJqdqFcqq8pti3W-ksttiPzYbm6wWmBrJhGX3D15dWqWuFlOgursuiQal2SeO4hHSpGmHlUFKqkTMrtekGWVauiQ4u1M61SIDeCppkPKpZV1pu0iveWpVCEmso4Qm6Jbm1xQcPgU2JqJZvbR24V8jsEHcbkwO4RgkLX7NrNkxj4EQMXsSg5dhMDr-PDFg64409nb69zb15-nv5T1CJHcaK90C0whSrPb_hF8SnTSymylG_zhO_oen9OH5QNUjVXwra6VZxn09QuCnZR9BBNjCHTEQxZXKHOUfAbBc_vRA4Tt6jwZAKc3mXHUaOj2443M7uN2U3Nh22zi6W3sYHjaYYxUoHe6Zsell7HhhbY452dnY-TkZt7l19fXD_78OVX7mLqQUXftFymtDinVoi8nJJhuFZzzUZYpXQ5U6plJaVe5GpKzWK9-b81,,cdn.pendo.io,,
autodiscover.rbx.com,Roblox - Sign In,200,26923,rbx.okta.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-06T00:00:00Z,2024-04-05T23:59:59Z,"CN=*.okta.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.okta.com,"Okta, Inc.",okta.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5b26cffb69d835f23a5808a11c559ec6,bcdaf3d9ff624a29d6bb80899cd53e91f426d7145d70254a124c46e880c55a8b,True,ctls,rbx.okta.com,80,http://autodiscover.rbx.com:80,http,text/html,GET,52.97.189.72,/,-1249852061,2603:1026:c0d:c2d::8,499,False,nginx,Nginx,,https://rbx.okta.com/app/office365/exk1huv65wbn6basn0h8/sso/wsfed/passive?client-request-id=bea7c963-f550-70ec-845f-954cd62a4fd3&username=&wa=wsignin1.0&wtrealm=urn%3afederation%3aMicrosoftOnline&wctx=estsredirect%3d2%26estsrequest%3drQQIARAAjVE9aBNhAM3XS69prbYUBxdBDqekl9xf7ifQIU0a06Rp0sQ0JP4cd5fvkqO5-5Lcl1zS0kF0EKcuLh1dhI4KIkVERzsVRIci1LEUBRGEjia4OPbxeDx4w4P3ggQbZmO3mX_g6LHSjGmytAHH7j90F2bmjU8v3xf-_Gg_UZ-vfQ3mP--Dqa4-CBvIPgBUE-O2G4tEUA-3ENoKI9O0DMiL0XEeQZ4WeQvAMQBnABxMSCIvs8qIvMwxssBwDBsWOU5SNFOgoaBBWhBMidZ4haN1PWowGs9FFY4_mZjLx3u4yY0Fda1t-Hti2kRdW20jF-8Tz0CyipcTKOetxBN3FctO8Z21rmR3Sg11A9sDq1mOOyubDkunON1ex9Wqwdb7nUZlXS7mU6slVF6JryY9vLxuJaXssCN6qRyUoWWUGa3M1JrJRK6UqZlFRSlomyouZU29IrVFZ63uuMZwSCt6S4VQZNNa2jsgLjXsK4IcDWQj54ggURs6Vv3YD777wbl_lvHHAoHAPLjhu-W78IMXk6MPHn4MZRdv3om_cV4H5-5f9x1NRvIbpUyzBwUnxAyLKYatyd1QBpeKjSbDsHA5l65kYS21XWsJ8SU2xu6RYI8kD8npADHvo4hEgT0jwS8SPJ3yHU5f4sbjK-BkVpghjZZm2e5CcIey6ipGW9ChYjvUwHZVwxi7vtbqQZeK3aNGFdSD3d3dD1d9F9cefTu9ePzuy8_0-dwiZ2hiNZFJ9vserkdRo7-BbD00sKWCXGln-IRXLRYG_azbWM0t_QU1,,rbx.kerberos.okta.com,,
avatar.roblox.com,,200,16,avatar.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,avatar.roblox.com,443,https://avatar.roblox.com:443,https,application/json,GET,128.116.123.3,/,1625568199,128.116.123.3,1,False,Microsoft-IIS/8.5,Windows Server,,,,,,
aws-ap-east-1a-lms.rbx.com,,200,43,aws-ap-east-1a-lms.rbx.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-24T23:59:59Z,CN=aws-ap-east-1a-lms.rbx.com,aws-ap-east-1a-lms.rbx.com,,aws-ap-east-1a-lms.rbx.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,e9efef82d6be1ee3944a45ac95eef50f,57fef111afca3636d1d30fa8436e25fc8d146a79535f4146389cf87a1ceaa509,,ctls,aws-ap-east-1a-lms.rbx.com,443,https://aws-ap-east-1a-lms.rbx.com:443,https,image/gif,GET,18.162.170.99,/,97040601,16.163.152.17,1,False,,Amazon Web Services,,,,,,
aws-ap-east-1b-lms.rbx.com,,200,43,aws-ap-east-1b-lms.rbx.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-24T23:59:59Z,CN=aws-ap-east-1b-lms.rbx.com,aws-ap-east-1b-lms.rbx.com,,aws-ap-east-1b-lms.rbx.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,3a163d56c5a472ffca18b6a213f5820b,a6ce1c36bcae58fb21f032f77c0d58882d4ac16800ec50d74b4e087f08c1ac70,,ctls,aws-ap-east-1b-lms.rbx.com,443,https://aws-ap-east-1b-lms.rbx.com:443,https,image/gif,GET,18.162.216.171,/,97040601,16.162.56.221,1,False,,Amazon Web Services,,,,,,
aws-ap-east-1c-lms.rbx.com,,200,43,aws-ap-east-1c-lms.rbx.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-24T23:59:59Z,CN=aws-ap-east-1c-lms.rbx.com,aws-ap-east-1c-lms.rbx.com,,aws-ap-east-1c-lms.rbx.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6af752ca9e3f8c7c391d8a20f3de123b,3c5e17138b56c347b2d01d157c8d03449934e736c94b007e09eaab4d20c254c0,,ctls,aws-ap-east-1c-lms.rbx.com,443,https://aws-ap-east-1c-lms.rbx.com:443,https,image/gif,GET,18.167.235.250,/,97040601,16.163.214.118,1,False,,Amazon Web Services,,,,,,
aws-ap-northeast-1a-lms.rbx.com,,200,43,aws-ap-northeast-1a-lms.rbx.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2024-03-22T23:59:59Z,CN=aws-ap-northeast-1a-lms.rbx.com,aws-ap-northeast-1a-lms.rbx.com,,aws-ap-northeast-1a-lms.rbx.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,7f013cfc21522d4d24546afc709da2f5,484a821d00260211bd804c436ea70b959ca5d78f4a1d821b1bc21ffb3dcaa6c6,,ctls,aws-ap-northeast-1a-lms.rbx.com,443,https://aws-ap-northeast-1a-lms.rbx.com:443,https,image/gif,GET,52.196.17.21,/,97040601,52.193.4.213,1,False,,Amazon Web Services,,,,,,
aws-ap-northeast-1c-lms.rbx.com,,200,43,aws-ap-northeast-1c-lms.rbx.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2024-03-22T23:59:59Z,CN=aws-ap-northeast-1c-lms.rbx.com,aws-ap-northeast-1c-lms.rbx.com,,aws-ap-northeast-1c-lms.rbx.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,88df1ce8022db28261f91a9c3cc26bef,ebc1f6bfb76613cdcff93a9754b1d52a1077af27db2818772c763c890ba28e1b,,ctls,aws-ap-northeast-1c-lms.rbx.com,443,https://aws-ap-northeast-1c-lms.rbx.com:443,https,image/gif,GET,54.178.19.106,/,97040601,35.74.14.126,1,False,,Amazon Web Services,,,,,,
aws-ap-northeast-1d-lms.rbx.com,,200,43,aws-ap-northeast-1d-lms.rbx.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2024-03-22T23:59:59Z,CN=aws-ap-northeast-1d-lms.rbx.com,aws-ap-northeast-1d-lms.rbx.com,,aws-ap-northeast-1d-lms.rbx.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,c7dc2b9152b2cfc27e218ba44d896d00,17de7e3723abab32522713cccc1a7c9cc2453c7f1166956acc25b1de98abdfd0,,ctls,aws-ap-northeast-1d-lms.rbx.com,443,https://aws-ap-northeast-1d-lms.rbx.com:443,https,image/gif,GET,35.79.193.99,/,97040601,52.192.22.4,1,False,,Amazon Web Services,,,,,,
aws-eu-central-1a-lms.rbx.com,,200,43,aws-eu-central-1a-lms.rbx.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-16T00:00:00Z,2024-03-17T23:59:59Z,CN=aws-eu-central-1a-lms.rbx.com,aws-eu-central-1a-lms.rbx.com,,aws-eu-central-1a-lms.rbx.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,2f3a9f3d84d8e2163df5fdbc5987b822,3a1730f847a020144b7ac8f47b6c1671700d2fbdb5b74c0e5556e218512868d8,,ctls,aws-eu-central-1a-lms.rbx.com,443,https://aws-eu-central-1a-lms.rbx.com:443,https,image/gif,GET,18.196.230.177,/,97040601,3.73.173.3,1,False,,Amazon Web Services,,,,,,
aws-eu-central-1b-lms.rbx.com,,200,43,aws-eu-central-1b-lms.rbx.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-16T00:00:00Z,2024-03-17T23:59:59Z,CN=aws-eu-central-1b-lms.rbx.com,aws-eu-central-1b-lms.rbx.com,,aws-eu-central-1b-lms.rbx.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,b7ec09b1e243ec2fdda0a8ad5cb749fc,e777dc99be3985c6b1309e4bbc0fd0fbe158bd8393e837d7cae82ec02854d14e,,ctls,aws-eu-central-1b-lms.rbx.com,443,https://aws-eu-central-1b-lms.rbx.com:443,https,image/gif,GET,52.59.16.221,/,97040601,18.192.163.185,1,False,,Amazon Web Services,,,,,,
aws-eu-central-1c-lms.rbx.com,,200,43,aws-eu-central-1c-lms.rbx.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-16T00:00:00Z,2024-03-17T23:59:59Z,CN=aws-eu-central-1c-lms.rbx.com,aws-eu-central-1c-lms.rbx.com,,aws-eu-central-1c-lms.rbx.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,fdd4b4dab3fc1714f533a85e49f30c6c,56171d9149e98dd2e1d7247f203f2b3603187c97e77873f38fed38961da88f3a,,ctls,aws-eu-central-1c-lms.rbx.com,443,https://aws-eu-central-1c-lms.rbx.com:443,https,image/gif,GET,3.70.124.97,/,97040601,3.125.136.143,1,False,,Amazon Web Services,,,,,,
aws-eu-west-2a-lms.rbx.com,,200,43,aws-eu-west-2a-lms.rbx.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-20T00:00:00Z,2024-03-21T23:59:59Z,CN=aws-eu-west-2a-lms.rbx.com,aws-eu-west-2a-lms.rbx.com,,aws-eu-west-2a-lms.rbx.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8490d1eca37437e0bc154d6b8ce5219e,22b8886d582857d98998f822c40030348f67c0928aca4fa971a6e018cd644480,,ctls,aws-eu-west-2a-lms.rbx.com,443,https://aws-eu-west-2a-lms.rbx.com:443,https,image/gif,GET,35.177.196.223,/,97040601,18.135.155.199,1,False,,Amazon Web Services,,,,,,
aws-eu-west-2b-lms.rbx.com,,200,43,aws-eu-west-2b-lms.rbx.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-20T00:00:00Z,2024-03-21T23:59:59Z,CN=aws-eu-west-2b-lms.rbx.com,aws-eu-west-2b-lms.rbx.com,,aws-eu-west-2b-lms.rbx.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,defd7d03b9c19894cf7aa91eb3d4d826,30707c8066e1f08521a4f343a5ce12aed81669f097c1e2deb934d006fe4b1dea,,ctls,aws-eu-west-2b-lms.rbx.com,443,https://aws-eu-west-2b-lms.rbx.com:443,https,image/gif,GET,18.170.133.61,/,97040601,18.168.124.180,1,False,,Amazon Web Services,,,,,,
aws-eu-west-2c-lms.rbx.com,,200,43,aws-eu-west-2c-lms.rbx.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-20T00:00:00Z,2024-03-21T23:59:59Z,CN=aws-eu-west-2c-lms.rbx.com,aws-eu-west-2c-lms.rbx.com,,aws-eu-west-2c-lms.rbx.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,b0d284fd7c0ab95818d122c0d0276238,f1bf946429ba5566a217cd92baa25133fc17d9b705b65f87b467006c75fa889a,,ctls,aws-eu-west-2c-lms.rbx.com,443,https://aws-eu-west-2c-lms.rbx.com:443,https,image/gif,GET,18.170.157.211,/,97040601,18.135.49.249,1,False,,Amazon Web Services,,,,,,
aws-us-east-1a-lms.rbx.com,,200,43,aws-us-east-1a-lms.rbx.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-20T00:00:00Z,2024-03-21T23:59:59Z,CN=aws-us-east-1a-lms.rbx.com,aws-us-east-1a-lms.rbx.com,,aws-us-east-1a-lms.rbx.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,3b0bf3a5bfe679d1df72fc3c8b5c8791,27595ca4a0f6eb99fc8ed53bba875416d34302e7d7f078da4f30f13de0253db0,,ctls,aws-us-east-1a-lms.rbx.com,443,https://aws-us-east-1a-lms.rbx.com:443,https,image/gif,GET,3.91.166.3,/,97040601,34.230.159.231,1,False,,Amazon Web Services,,,,,,
aws-us-east-1b-lms.rbx.com,,200,43,aws-us-east-1b-lms.rbx.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-20T00:00:00Z,2024-03-21T23:59:59Z,CN=aws-us-east-1b-lms.rbx.com,aws-us-east-1b-lms.rbx.com,,aws-us-east-1b-lms.rbx.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3e2491940061dcffd616072c7b75ee02,d75d30ed842eb917b98f379ce8ffbf5e4e17794645cec06b2dcff6658b72b15b,,ctls,aws-us-east-1b-lms.rbx.com,443,https://aws-us-east-1b-lms.rbx.com:443,https,image/gif,GET,52.3.207.228,/,97040601,35.153.38.170,1,False,,Amazon Web Services,,,,,,
aws-us-east-1c-lms.rbx.com,,200,43,aws-us-east-1c-lms.rbx.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-20T00:00:00Z,2024-03-21T23:59:59Z,CN=aws-us-east-1c-lms.rbx.com,aws-us-east-1c-lms.rbx.com,,aws-us-east-1c-lms.rbx.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f8bc8f18bf81fec1939c131669b821aa,54a554a95a3fa973b86b23ca0ca9a7273f14827338b552ba30447356e6943e58,,ctls,aws-us-east-1c-lms.rbx.com,443,https://aws-us-east-1c-lms.rbx.com:443,https,image/gif,GET,3.229.141.189,/,97040601,18.211.206.137,1,False,,Amazon Web Services,,,,,,
aws-us-east-2b-lms.rbx.com,,200,43,aws-us-east-2b-lms.rbx.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2024-03-22T23:59:59Z,CN=aws-us-east-2b-lms.rbx.com,aws-us-east-2b-lms.rbx.com,,aws-us-east-2b-lms.rbx.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,81262d3231665d3c67f4e7f07dae2dd6,fc7987c2dbfbbc3240c647489231032bf06b8ae68b56d8b34ce316b961545a6f,,ctls,aws-us-east-2b-lms.rbx.com,443,https://aws-us-east-2b-lms.rbx.com:443,https,image/gif,GET,3.141.206.42,/,97040601,3.143.122.171,1,False,,Amazon Web Services,,,,,,
aws-us-east-2c-lms.rbx.com,,200,43,aws-us-east-2c-lms.rbx.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2024-03-22T23:59:59Z,CN=aws-us-east-2c-lms.rbx.com,aws-us-east-2c-lms.rbx.com,,aws-us-east-2c-lms.rbx.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,30c932cd9a9a36706542718147300b9c,b2f7275b9b8796ba1b5bb73a04588640acc2573e97f87f103ef0f02d786503f7,,ctls,aws-us-east-2c-lms.rbx.com,443,https://aws-us-east-2c-lms.rbx.com:443,https,image/gif,GET,3.23.226.238,/,97040601,3.138.129.115,1,False,,Amazon Web Services,,,,,,
aws-us-west-1a-lms.rbx.com,,200,43,aws-us-west-1a-lms.rbx.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2024-03-22T23:59:59Z,CN=aws-us-west-1a-lms.rbx.com,aws-us-west-1a-lms.rbx.com,,aws-us-west-1a-lms.rbx.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,9cfce7cd1e0b0e696b176d07c4aea54c,3843d342514716fa38a788c953e322de3e8cb9b04ff376c9bb9f158a9c86ef29,,ctls,aws-us-west-1a-lms.rbx.com,443,https://aws-us-west-1a-lms.rbx.com:443,https,image/gif,GET,52.9.101.36,/,97040601,52.9.78.179,1,False,,Amazon Web Services,,,,,,
aws-us-west-2a-lms.rbx.com,,200,43,aws-us-west-2a-lms.rbx.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2024-03-22T23:59:59Z,CN=aws-us-west-2a-lms.rbx.com,aws-us-west-2a-lms.rbx.com,,aws-us-west-2a-lms.rbx.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ce7fc3843355a3f14f7177d37a984180,1a8f128aa93b33555574799bb5b9210874b5d96efbcab25063eec6e4b19aad88,,ctls,aws-us-west-2a-lms.rbx.com,443,https://aws-us-west-2a-lms.rbx.com:443,https,image/gif,GET,44.231.35.102,/,97040601,44.231.98.104,1,False,,Amazon Web Services,,,,,,
aws-us-west-2c-lms.rbx.com,,200,43,aws-us-west-2c-lms.rbx.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2024-03-22T23:59:59Z,CN=aws-us-west-2c-lms.rbx.com,aws-us-west-2c-lms.rbx.com,,aws-us-west-2c-lms.rbx.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,9eeddbcbeb8f1dc108577ab122cc0212,fa83ef18d608fbced0c63247071e9e280bf5bc1de844270aefe72f92918c8c27,,ctls,aws-us-west-2c-lms.rbx.com,443,https://aws-us-west-2c-lms.rbx.com:443,https,image/gif,GET,35.161.42.193,/,97040601,35.160.241.12,1,False,,Amazon Web Services,,,,,,
badges.roblox.com,,200,16,badges.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,badges.roblox.com,443,https://badges.roblox.com:443,https,application/json,GET,128.116.121.3,/,1625568199,128.116.121.3,1,False,Microsoft-IIS/8.5,Windows Server,,,,,,
barista-example.roblox.com,,200,1768,barista-example.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-11-02T23:59:59Z,CN=barista-example.roblox.com,barista-example.roblox.com,,barista-example.roblox.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ab2832ba27a28a36fb533038933f0533,e665452a5af72ccbf3b73cfbc8746d84c455a0c352a65153c9ba32ab53035502,,ctls,barista-example.roblox.com,443,https://barista-example.roblox.com:443,https,text/html,GET,18.66.147.105,/,-2118880841,2600:9000:225e:6a00:1:d216:4500:93a1,1,False,AmazonS3,React,cloudfront,,True,,,
