input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,method,host,path,favicon,a_,tech_,lines,failed,cdn,content_type,webserver,csp_domains_,tls_mismatched,final_url,tls_expired,tls_wildcard_certificate
uatced.dbidentity.db.com,DBId,200,1626,uatced.dbidentity.db.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-07T00:00:00Z,2024-04-10T23:59:59Z,"CN=uatced.dbidentity.db.com, O=Deutsche Bank AG, street=Taunusanlage 12, L=Frankfurt am Main, ST=Hessen, C=DE, serialNumber=HRB 30000, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE",uatced.dbidentity.db.com,Deutsche Bank AG,uatced.dbidentity.db.com,"CN=DigiCert EV RSA CA G2, O=DigiCert Inc, C=US",DigiCert EV RSA CA G2,DigiCert Inc,5a28aa8eae145d6b5a8de1439b031bf7,8eeda6b4efbb195b70e7bea3b40b2bbb886114e4b6ddca57194357295b2e1868,ctls,uatced.dbidentity.db.com,,443,https://uatced.dbidentity.db.com:443,https,GET,23.213.161.221,/,-752118473,2a02:26f0:480:23::1726:6289,HSTS,50,False,,text/html,Apache,,,,,
uatcsap-sso.db-direct.ap.gtb.db.com,Deutsche Bank Authentication Gateway,200,13368,uat.ext.login-de.isso.db.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-06T00:00:00Z,2024-06-05T23:59:59Z,"CN=uat.ext.login-de.isso.db.com, O=Deutsche Bank AG, street=Taunusanlage 12, L=Frankfurt am Main, ST=Hessen, C=DE, serialNumber=HRB 30000, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE",uat.ext.login-de.isso.db.com,Deutsche Bank AG,uat.ext.login-de.isso.db.com,"CN=DigiCert EV RSA CA G2, O=DigiCert Inc, C=US",DigiCert EV RSA CA G2,DigiCert Inc,efa039b88d7aaa97cd50a5321dfecf75,644d2a2dac4ee0eef5cd6f2c46d453eea1061eae96efeddaf352850f34479c8f,ctls,uat.ext.login-de.isso.db.com,,443,https://uatcsap-sso.db-direct.ap.gtb.db.com:443,https,GET,95.101.111.167,/,-1745453175,2a02:26f0:480:23::1726:6288,JavaServer Pages:2.3,591,False,,text/html,Apache,,,https://uat.ext.login-de.isso.db.com/websso/sso_multi_auth_Logon.sso?ct_orig_uri=https%3A%2F%2Fuat.ext.login-de.isso.db.com%3A443%2Fwebsso%2Fsso_FallThrough.sso&requesting_slave=https%3A%2F%2Fuatcsap-sso.db-direct.ap.gtb.db.com%2Fp%2Feb%2FHomeMain_Action.serv&viaFT=false,,
uatcseu-sso.db-direct.eu.gtb.db.com,Deutsche Bank Authentication Gateway,200,13368,uat.ext.login-de.isso.db.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-06T00:00:00Z,2024-06-05T23:59:59Z,"CN=uat.ext.login-de.isso.db.com, O=Deutsche Bank AG, street=Taunusanlage 12, L=Frankfurt am Main, ST=Hessen, C=DE, serialNumber=HRB 30000, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE",uat.ext.login-de.isso.db.com,Deutsche Bank AG,uat.ext.login-de.isso.db.com,"CN=DigiCert EV RSA CA G2, O=DigiCert Inc, C=US",DigiCert EV RSA CA G2,DigiCert Inc,efa039b88d7aaa97cd50a5321dfecf75,644d2a2dac4ee0eef5cd6f2c46d453eea1061eae96efeddaf352850f34479c8f,ctls,uat.ext.login-de.isso.db.com,,443,https://uatcseu-sso.db-direct.eu.gtb.db.com:443,https,GET,2.17.100.136,/,569707927,2a02:26f0:ab00::5c7a:d731,JavaServer Pages:2.3,591,False,,text/html,Apache,,,https://uat.ext.login-de.isso.db.com/websso/sso_multi_auth_Logon.sso?ct_orig_uri=https%3A%2F%2Fuat.ext.login-de.isso.db.com%3A443%2Fwebsso%2Fsso_FallThrough.sso&requesting_slave=https%3A%2F%2Fuatcseu-sso.db-direct.eu.gtb.db.com%2Fp%2Feb%2FHomeMain_Action.serv&viaFT=false,,
uatcsus-sso.db-direct.us.gtb.db.com,Deutsche Bank Authentication Gateway,200,13223,uat.ext.login-de.isso.db.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-06T00:00:00Z,2024-06-05T23:59:59Z,"CN=uat.ext.login-de.isso.db.com, O=Deutsche Bank AG, street=Taunusanlage 12, L=Frankfurt am Main, ST=Hessen, C=DE, serialNumber=HRB 30000, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE",uat.ext.login-de.isso.db.com,Deutsche Bank AG,uat.ext.login-de.isso.db.com,"CN=DigiCert EV RSA CA G2, O=DigiCert Inc, C=US",DigiCert EV RSA CA G2,DigiCert Inc,efa039b88d7aaa97cd50a5321dfecf75,644d2a2dac4ee0eef5cd6f2c46d453eea1061eae96efeddaf352850f34479c8f,ctls,uat.ext.login-de.isso.db.com,,443,https://uatcsus-sso.db-direct.us.gtb.db.com:443,https,GET,160.83.7.157,/,-203904807,160.83.7.157,JavaServer Pages:2.3,591,False,,text/html,Apache,,,https://uat.ext.login-de.isso.db.com/websso/sso_multi_auth_Logon.sso?ct_orig_uri=https%3A%2F%2Fuat.ext.login-de.isso.db.com%3A443%2Fwebsso%2Fsso_FallThrough.sso&requesting_slave=https%3A%2F%2Fuatcsus-sso.db-direct.us.gtb.db.com%2F&viaFT=false,,
uatdm2.external.delivery.prodde.db.com,Default page,200,366,uatdm2.external.delivery.prodde.db.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-08T00:00:00Z,2024-01-09T23:59:59Z,"CN=uatdm2.external.delivery.prodde.db.com, O=Deutsche Bank AG, street=Taunusanlage 12, L=Frankfurt am Main, ST=Hessen, C=DE, serialNumber=HRB 30000, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE",uatdm2.external.delivery.prodde.db.com,Deutsche Bank AG,uatdm2.external.delivery.prodde.db.com,"CN=DigiCert EV RSA CA G2, O=DigiCert Inc, C=US",DigiCert EV RSA CA G2,DigiCert Inc,4ddd81cc027a09d787775e66427ea2c7,ac7dedc2c4487aee3a250ff16d7040e150bad94e724e5fe79119d343e886f2a1,ctls,uatdm2.external.delivery.prodde.db.com,,443,https://uatdm2.external.delivery.prodde.db.com:443,https,GET,160.83.13.18,/,-780928015,160.83.13.18,HSTS,19,False,,text/html,Apache,,,,,
uatdmz.dbevault.gtb-us.db.com,SmartSAFE™ XL Web Services,200,1814,uatdmz.dbevault.gtb-us.db.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-25T00:00:00Z,2024-03-26T23:59:59Z,"CN=uatdmz.dbevault.gtb-us.db.com, O=Deutsche Bank AG, street=Taunusanlage 12, L=Frankfurt am Main, ST=Hessen, C=DE, serialNumber=HRB 30000, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE",uatdmz.dbevault.gtb-us.db.com,Deutsche Bank AG,uatdmz.dbevault.gtb-us.db.com,"CN=DigiCert EV RSA CA G2, O=DigiCert Inc, C=US",DigiCert EV RSA CA G2,DigiCert Inc,1b1088d9fa0b23e8757ad50330918f75,cc4d0c10f09cbf9d575cc006e1db1a0c4f96f489c6e50d7e8c59fad1ca6c115a,ctls,uatdmz.dbevault.gtb-us.db.com,,443,https://uatdmz.dbevault.gtb-us.db.com:443,https,GET,160.83.69.82,/,1772087922,160.83.69.82,Windows Server,57,False,,text/html,Microsoft-IIS/8.5,,,,,
uatf1.db-direct-fpx.kl.gtb.db.com,Deutsche Bank Authentication Gateway,200,691,uat.ext.login-de.isso.db.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-06T00:00:00Z,2024-06-05T23:59:59Z,"CN=uat.ext.login-de.isso.db.com, O=Deutsche Bank AG, street=Taunusanlage 12, L=Frankfurt am Main, ST=Hessen, C=DE, serialNumber=HRB 30000, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE",uat.ext.login-de.isso.db.com,Deutsche Bank AG,uat.ext.login-de.isso.db.com,"CN=DigiCert EV RSA CA G2, O=DigiCert Inc, C=US",DigiCert EV RSA CA G2,DigiCert Inc,efa039b88d7aaa97cd50a5321dfecf75,644d2a2dac4ee0eef5cd6f2c46d453eea1061eae96efeddaf352850f34479c8f,ctls,uat.ext.login-de.isso.db.com,,443,https://uatf1.db-direct-fpx.kl.gtb.db.com:443,https,GET,2.17.100.201,/,344144464,2a02:26f0:ab00::214:8e5a,JavaServer Pages:2.3,33,False,,text/html,Apache,,,https://uat.ext.login-de.isso.db.com/websso/sso_custom_multi_auth_flex_Logon.sso?ct_orig_uri=https%3A%2F%2Fuat.ext.login-de.isso.db.com%3A443%2Fwebsso%2Fsso_FallThrough.sso&requesting_slave=https%3A%2F%2Fuatf1.db-direct-fpx.kl.gtb.db.com%2Fp%2Feb%2FHomeMain_Action.serv&viaFT=false,,
ucits.primus.db.com,404 - Website not found,404,3256,ucits.primus.db.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2019-03-11T00:00:00Z,2020-03-11T12:00:00Z,"CN=ucits.primus.db.com, OU=Global Investment Solutions, O=Deutsche Bank AG, L=Frankfurt am Main, ST=Hessen, C=DE, serialNumber=HRB 30000, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hesse, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hesse, jurisdictionCountry=DE, businessCategory=Private Organization",ucits.primus.db.com,Deutsche Bank AG,www.ucits.primus.db.com,"CN=DigiCert Global CA G2, O=DigiCert Inc, C=US",DigiCert Global CA G2,DigiCert Inc,d73a5c8c80a895dbb20d6d96df795d06,1ab044d043d4212df68dd9d1323107e7a112258ab4854d1f88b4be4be2888aa5,ctls,ucits.primus.db.com,,443,https://ucits.primus.db.com:443,https,GET,82.98.81.11,/,1273090038,82.98.81.11,,122,False,,text/html,,,,,True,
uk-cdc5.dbrasweb.db.com,Login,200,4570,uk-cdc5.dbrasweb.db.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-24T00:00:00Z,2024-05-23T23:59:59Z,"CN=uk.dbrasweb.db.com, O=Deutsche Bank AG, street=Taunusanlage 12, L=Frankfurt am Main, ST=Hessen, C=DE, serialNumber=HRB 30000, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE",uk.dbrasweb.db.com,Deutsche Bank AG,uk.dbras.extranet.db.com,"CN=DigiCert EV RSA CA G2, O=DigiCert Inc, C=US",DigiCert EV RSA CA G2,DigiCert Inc,35a2f4f374afcea65cc2e8d6ef0675d2,19e1c1b55c8c42e4a558eb40deb0de536cd98d3d0dd2d0f7639dc4dba727c05a,ctls,uk-cdc5.dbrasweb.db.com,,443,https://uk-cdc5.dbrasweb.db.com:443,https,GET,160.83.42.87,/,1820856063,160.83.42.87,HSTS,127,False,,text/html,,,,https://uk-cdc5.dbrasweb.db.com/dana-na/auth/url_default/welcome.cgi,,
uk-cdc7.dbrasweb.db.com,Login,200,4627,uk-cdc7.dbrasweb.db.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-24T00:00:00Z,2024-05-23T23:59:59Z,"CN=uk.dbrasweb.db.com, O=Deutsche Bank AG, street=Taunusanlage 12, L=Frankfurt am Main, ST=Hessen, C=DE, serialNumber=HRB 30000, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE",uk.dbrasweb.db.com,Deutsche Bank AG,uk.dbras.extranet.db.com,"CN=DigiCert EV RSA CA G2, O=DigiCert Inc, C=US",DigiCert EV RSA CA G2,DigiCert Inc,35a2f4f374afcea65cc2e8d6ef0675d2,19e1c1b55c8c42e4a558eb40deb0de536cd98d3d0dd2d0f7639dc4dba727c05a,ctls,uk-cdc7.dbrasweb.db.com,,443,https://uk-cdc7.dbrasweb.db.com:443,https,GET,160.83.42.90,/,1820856063,160.83.42.90,HSTS,118,False,,text/html,,,,https://uk-cdc7.dbrasweb.db.com/dana-na/auth/url_default/welcome.cgi,,
uk-cdc8.dbrasweb.db.com,Login,200,4570,uk-cdc8.dbrasweb.db.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-09-08T00:00:00Z,2023-09-08T23:59:59Z,"CN=uk10.dbrasweb.db.com, O=Deutsche Bank AG, street=Taunusanlage 12, L=Frankfurt am Main, ST=Hessen, C=DE, serialNumber=HRB 30000, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE",uk10.dbrasweb.db.com,Deutsche Bank AG,uk-wdc8-m.uk.db.com,"CN=DigiCert EV RSA CA G2, O=DigiCert Inc, C=US",DigiCert EV RSA CA G2,DigiCert Inc,3eeaec48a29925ec276ebd6c2628c4f5,8e64287b8bf1d94d7a254e8e05665eed56290d7223c857572a3d4e63c0b68865,ctls,uk-cdc8.dbrasweb.db.com,,443,https://uk-cdc8.dbrasweb.db.com:443,https,GET,160.83.42.91,/,1342964070,160.83.42.91,HSTS,127,False,,text/html,,,,https://uk-cdc8.dbrasweb.db.com/dana-na/auth/url_default/welcome.cgi,,
uk-wdc5.dbrasweb.db.com,Login,200,4570,uk-wdc5.dbrasweb.db.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-24T00:00:00Z,2024-05-23T23:59:59Z,"CN=uk.dbrasweb.db.com, O=Deutsche Bank AG, street=Taunusanlage 12, L=Frankfurt am Main, ST=Hessen, C=DE, serialNumber=HRB 30000, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE",uk.dbrasweb.db.com,Deutsche Bank AG,uk.dbras.extranet.db.com,"CN=DigiCert EV RSA CA G2, O=DigiCert Inc, C=US",DigiCert EV RSA CA G2,DigiCert Inc,35a2f4f374afcea65cc2e8d6ef0675d2,19e1c1b55c8c42e4a558eb40deb0de536cd98d3d0dd2d0f7639dc4dba727c05a,ctls,uk-wdc5.dbrasweb.db.com,,443,https://uk-wdc5.dbrasweb.db.com:443,https,GET,160.83.60.87,/,1820856063,160.83.60.87,HSTS,127,False,,text/html,,,,https://uk-wdc5.dbrasweb.db.com/dana-na/auth/url_default/welcome.cgi,,
uk-wdc7.dbrasweb.db.com,Login,200,4627,uk-wdc7.dbrasweb.db.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-24T00:00:00Z,2024-05-23T23:59:59Z,"CN=uk.dbrasweb.db.com, O=Deutsche Bank AG, street=Taunusanlage 12, L=Frankfurt am Main, ST=Hessen, C=DE, serialNumber=HRB 30000, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE",uk.dbrasweb.db.com,Deutsche Bank AG,uk.dbras.extranet.db.com,"CN=DigiCert EV RSA CA G2, O=DigiCert Inc, C=US",DigiCert EV RSA CA G2,DigiCert Inc,35a2f4f374afcea65cc2e8d6ef0675d2,19e1c1b55c8c42e4a558eb40deb0de536cd98d3d0dd2d0f7639dc4dba727c05a,ctls,uk-wdc7.dbrasweb.db.com,,443,https://uk-wdc7.dbrasweb.db.com:443,https,GET,160.83.60.90,/,1820856063,160.83.60.90,HSTS,118,False,,text/html,,,,https://uk-wdc7.dbrasweb.db.com/dana-na/auth/url_default/welcome.cgi,,
uk-wdc8.dbrasweb.db.com,Login,200,4570,uk-wdc8.dbrasweb.db.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-09-08T00:00:00Z,2023-09-08T23:59:59Z,"CN=uk10.dbrasweb.db.com, O=Deutsche Bank AG, street=Taunusanlage 12, L=Frankfurt am Main, ST=Hessen, C=DE, serialNumber=HRB 30000, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE",uk10.dbrasweb.db.com,Deutsche Bank AG,uk-wdc8-m.uk.db.com,"CN=DigiCert EV RSA CA G2, O=DigiCert Inc, C=US",DigiCert EV RSA CA G2,DigiCert Inc,3eeaec48a29925ec276ebd6c2628c4f5,8e64287b8bf1d94d7a254e8e05665eed56290d7223c857572a3d4e63c0b68865,ctls,uk-wdc8.dbrasweb.db.com,,443,https://uk-wdc8.dbrasweb.db.com:443,https,GET,160.83.60.91,/,1342964070,160.83.60.91,HSTS,127,False,,text/html,,,,https://uk-wdc8.dbrasweb.db.com/dana-na/auth/url_default/welcome.cgi,,
uk.abfx-demo-ext-a3.gm.db.com,Error 400 Bad Request,400,407,uk.abfx-demo-ext-a3.gm.db.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-07-17T00:00:00Z,2024-07-16T23:59:59Z,"CN=demo-ext-a1-uk.demo.autobahnfx.gm.db.com, O=Deutsche Bank AG, street=Taunusanlage 12, L=Frankfurt am Main, ST=Hessen, C=DE, serialNumber=HRB 30000, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE",demo-ext-a1-uk.demo.autobahnfx.gm.db.com,Deutsche Bank AG,demo-ext-a9-uk.extuat.autobahnfx.gm.db.com,"CN=DigiCert EV RSA CA G2, O=DigiCert Inc, C=US",DigiCert EV RSA CA G2,DigiCert Inc,df97741cb76b09ec12dedb2a9fc45fc7,f10b8779fab63d144fd0abf8fd644681e9aa67c88f6143a93d8905d25571dd06,ctls,uk.abfx-demo-ext-a3.gm.db.com,,443,https://uk.abfx-demo-ext-a3.gm.db.com:443,https,GET,160.83.56.130,/,-1667268318,160.83.56.130,HSTS,12,False,,text/html,,,True,,,
uk.abfx-demo-ext-a5.gm.db.com,Error 496 Client Certificate Required,496,439,uk.abfx-demo-ext-a5.gm.db.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-07-17T00:00:00Z,2024-07-16T23:59:59Z,"CN=demo-ext-a1-uk.demo.autobahnfx.gm.db.com, O=Deutsche Bank AG, street=Taunusanlage 12, L=Frankfurt am Main, ST=Hessen, C=DE, serialNumber=HRB 30000, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE",demo-ext-a1-uk.demo.autobahnfx.gm.db.com,Deutsche Bank AG,demo-ext-a9-uk.extuat.autobahnfx.gm.db.com,"CN=DigiCert EV RSA CA G2, O=DigiCert Inc, C=US",DigiCert EV RSA CA G2,DigiCert Inc,df97741cb76b09ec12dedb2a9fc45fc7,f10b8779fab63d144fd0abf8fd644681e9aa67c88f6143a93d8905d25571dd06,ctls,uk.abfx-demo-ext-a5.gm.db.com,,443,https://uk.abfx-demo-ext-a5.gm.db.com:443,https,GET,160.83.56.146,/,133751097,160.83.56.146,HSTS,12,False,,text/html,,,True,,,
uk.abfx-demo-ext-a7.gm.db.com,Error 496 Client Certificate Required,496,439,uk.abfx-demo-ext-a7.gm.db.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-07-17T00:00:00Z,2024-07-16T23:59:59Z,"CN=demo-ext-a1-uk.demo.autobahnfx.gm.db.com, O=Deutsche Bank AG, street=Taunusanlage 12, L=Frankfurt am Main, ST=Hessen, C=DE, serialNumber=HRB 30000, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE",demo-ext-a1-uk.demo.autobahnfx.gm.db.com,Deutsche Bank AG,demo-ext-a9-uk.extuat.autobahnfx.gm.db.com,"CN=DigiCert EV RSA CA G2, O=DigiCert Inc, C=US",DigiCert EV RSA CA G2,DigiCert Inc,df97741cb76b09ec12dedb2a9fc45fc7,f10b8779fab63d144fd0abf8fd644681e9aa67c88f6143a93d8905d25571dd06,ctls,uk.abfx-demo-ext-a7.gm.db.com,,443,https://uk.abfx-demo-ext-a7.gm.db.com:443,https,GET,160.83.56.148,/,133751097,160.83.56.148,HSTS,12,False,,text/html,,,True,,,
uk.abfx-demo-ext-a9.gm.db.com,Error 400 Bad Request,400,407,uk.abfx-demo-ext-a9.gm.db.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-07-17T00:00:00Z,2024-07-16T23:59:59Z,"CN=demo-ext-a1-uk.demo.autobahnfx.gm.db.com, O=Deutsche Bank AG, street=Taunusanlage 12, L=Frankfurt am Main, ST=Hessen, C=DE, serialNumber=HRB 30000, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE",demo-ext-a1-uk.demo.autobahnfx.gm.db.com,Deutsche Bank AG,demo-ext-a9-uk.extuat.autobahnfx.gm.db.com,"CN=DigiCert EV RSA CA G2, O=DigiCert Inc, C=US",DigiCert EV RSA CA G2,DigiCert Inc,df97741cb76b09ec12dedb2a9fc45fc7,f10b8779fab63d144fd0abf8fd644681e9aa67c88f6143a93d8905d25571dd06,ctls,uk.abfx-demo-ext-a9.gm.db.com,,443,https://uk.abfx-demo-ext-a9.gm.db.com:443,https,GET,160.83.56.158,/,-1667268318,160.83.56.158,HSTS,12,False,,text/html,,,True,,,
uk.abfx-demo-ext-b3.gm.db.com,Error 400 Bad Request,400,407,uk.abfx-demo-ext-b3.gm.db.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-07-17T00:00:00Z,2024-07-16T23:59:59Z,"CN=demo-ext-b1-uk.demo.autobahnfx.gm.db.com, O=Deutsche Bank AG, street=Taunusanlage 12, L=Frankfurt am Main, ST=Hessen, C=DE, serialNumber=HRB 30000, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE",demo-ext-b1-uk.demo.autobahnfx.gm.db.com,Deutsche Bank AG,demo-ext-b9-uk.extuat.autobahnfx.gm.db.com,"CN=DigiCert EV RSA CA G2, O=DigiCert Inc, C=US",DigiCert EV RSA CA G2,DigiCert Inc,35fc0a5abadb5ad18f3ebc7a3bb7fa91,56d20c9286add2327598e29d3328ce1c401416e5679879bf1027bdd1cfa7676c,ctls,uk.abfx-demo-ext-b3.gm.db.com,,443,https://uk.abfx-demo-ext-b3.gm.db.com:443,https,GET,160.83.58.30,/,-1667268318,160.83.58.30,HSTS,12,False,,text/html,,,True,,,
uk.abfx-demo-ext-b7.gm.db.com,Error 496 Client Certificate Required,496,439,uk.abfx-demo-ext-b7.gm.db.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-07-17T00:00:00Z,2024-07-16T23:59:59Z,"CN=demo-ext-b1-uk.demo.autobahnfx.gm.db.com, O=Deutsche Bank AG, street=Taunusanlage 12, L=Frankfurt am Main, ST=Hessen, C=DE, serialNumber=HRB 30000, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE",demo-ext-b1-uk.demo.autobahnfx.gm.db.com,Deutsche Bank AG,demo-ext-b9-uk.extuat.autobahnfx.gm.db.com,"CN=DigiCert EV RSA CA G2, O=DigiCert Inc, C=US",DigiCert EV RSA CA G2,DigiCert Inc,35fc0a5abadb5ad18f3ebc7a3bb7fa91,56d20c9286add2327598e29d3328ce1c401416e5679879bf1027bdd1cfa7676c,ctls,uk.abfx-demo-ext-b7.gm.db.com,,443,https://uk.abfx-demo-ext-b7.gm.db.com:443,https,GET,160.83.58.18,/,-1019781730,160.83.58.18,HSTS,12,False,,text/html,,,True,,,
