input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn_name,webserver,cdn,tls_mismatched,final_url,csp_domains_
s3-newsifier.ams3.digitaloceanspaces.com,,403,228,s3-newsifier.ams3.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-24T00:00:00Z,2023-12-07T23:59:59Z,"CN=*.ams3.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.ams3.digitaloceanspaces.com,"DigitalOcean, LLC",ams3.digitaloceanspaces.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5fb2d00373e1e10df7a6683fc7c9aca7,95d945fd80536f9d59e369c89d0ae29c15271b865ee1491da17aae462567b47e,True,ctls,s3-newsifier.ams3.digitaloceanspaces.com,443,https://s3-newsifier.ams3.digitaloceanspaces.com:443,https,application/xml,GET,5.101.110.225,/,1665735693,5.101.110.225,HSTS,1,False,,,,,,
saber-hosting-com.fra1.digitaloceanspaces.com,,404,233,saber-hosting-com.fra1.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-10T00:00:00Z,2024-04-27T23:59:59Z,"CN=*.fra1.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.fra1.digitaloceanspaces.com,"DigitalOcean, LLC",fra1.digitaloceanspaces.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ad4367b62a840bbfd850ea42b072ec73,deb8aa220120b5c6f0f507216751019320529f13b2ea43a0d1c26dc0288381e5,True,ctls,saber-hosting-com.fra1.digitaloceanspaces.com,443,https://saber-hosting-com.fra1.digitaloceanspaces.com:443,https,application/xml,GET,5.101.109.44,/,975178089,5.101.109.44,HSTS,1,False,,,,,,
sai-lms.fra1.digitaloceanspaces.com,,404,223,sai-lms.fra1.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-10T00:00:00Z,2024-04-27T23:59:59Z,"CN=*.fra1.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.fra1.digitaloceanspaces.com,"DigitalOcean, LLC",fra1.digitaloceanspaces.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ad4367b62a840bbfd850ea42b072ec73,deb8aa220120b5c6f0f507216751019320529f13b2ea43a0d1c26dc0288381e5,True,ctls,sai-lms.fra1.digitaloceanspaces.com,443,https://sai-lms.fra1.digitaloceanspaces.com:443,https,application/xml,GET,5.101.109.44,/,1057355072,5.101.109.44,HSTS,1,False,,,,,,
sai-lms2.fra1.digitaloceanspaces.com,,404,224,sai-lms2.fra1.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-10T00:00:00Z,2024-04-27T23:59:59Z,"CN=*.fra1.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.fra1.digitaloceanspaces.com,"DigitalOcean, LLC",fra1.digitaloceanspaces.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ad4367b62a840bbfd850ea42b072ec73,deb8aa220120b5c6f0f507216751019320529f13b2ea43a0d1c26dc0288381e5,True,ctls,sai-lms2.fra1.digitaloceanspaces.com,443,https://sai-lms2.fra1.digitaloceanspaces.com:443,https,application/xml,GET,5.101.109.44,/,446099034,5.101.109.44,HSTS,1,False,,,,,,
saikle-prod.fra1.digitaloceanspaces.com,,403,227,saikle-prod.fra1.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-10T00:00:00Z,2024-04-27T23:59:59Z,"CN=*.fra1.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.fra1.digitaloceanspaces.com,"DigitalOcean, LLC",fra1.digitaloceanspaces.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ad4367b62a840bbfd850ea42b072ec73,deb8aa220120b5c6f0f507216751019320529f13b2ea43a0d1c26dc0288381e5,True,ctls,saikle-prod.fra1.digitaloceanspaces.com,443,https://saikle-prod.fra1.digitaloceanspaces.com:443,https,application/xml,GET,5.101.109.44,/,-876318292,5.101.109.44,HSTS,1,False,,,,,,
samla.fra1.digitaloceanspaces.com,,200,330900,samla.fra1.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-10T00:00:00Z,2024-04-27T23:59:59Z,"CN=*.fra1.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.fra1.digitaloceanspaces.com,"DigitalOcean, LLC",fra1.digitaloceanspaces.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ad4367b62a840bbfd850ea42b072ec73,deb8aa220120b5c6f0f507216751019320529f13b2ea43a0d1c26dc0288381e5,True,ctls,samla.fra1.digitaloceanspaces.com,443,https://samla.fra1.digitaloceanspaces.com:443,https,application/xml,GET,5.101.109.44,/,735912004,5.101.109.44,HSTS,1,False,,,,,,
sav.sfo3.digitaloceanspaces.com,,404,238,sav.sfo3.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-09T00:00:00Z,2024-01-02T23:59:59Z,"CN=*.sfo3.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.sfo3.digitaloceanspaces.com,"DigitalOcean, LLC",sfo3.digitaloceanspaces.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ebc94737c21aaa7a0a7ff464662253c1,c6e52e68c23864a405b87cb30faf3f5b347edca2399719f8d52221d5d80c0df9,True,ctls,sav.sfo3.digitaloceanspaces.com,443,https://sav.sfo3.digitaloceanspaces.com:443,https,application/xml,GET,138.68.34.161,/,-240204853,138.68.34.161,HSTS,1,False,,,,,,
sbc.digitalocean.com,,404,129,sbc.digitalocean.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-30T00:00:00Z,2024-04-09T23:59:59Z,"CN=b-0.hexagon-cdn.com, O=Sift Science\, Inc., L=San Francisco, ST=California, C=US",b-0.hexagon-cdn.com,"Sift Science, Inc.",beacon.rocketapis.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,842d57485226dd00bbd17f4cdadda08d,e79d59c62ef65375bc00bdaddf89f2280799c99befa7be63e96c84eb0e1c1a6f,,ctls,sbc.digitalocean.com,443,https://sbc.digitalocean.com:443,https,application/json,GET,34.102.213.72,/,372024661,34.102.213.72,Nginx,2,False,google,nginx,True,,,
sbmsd.fra1.digitaloceanspaces.com,,403,221,sbmsd.fra1.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-10T00:00:00Z,2024-04-27T23:59:59Z,"CN=*.fra1.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.fra1.digitaloceanspaces.com,"DigitalOcean, LLC",fra1.digitaloceanspaces.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ad4367b62a840bbfd850ea42b072ec73,deb8aa220120b5c6f0f507216751019320529f13b2ea43a0d1c26dc0288381e5,True,ctls,sbmsd.fra1.digitaloceanspaces.com,443,https://sbmsd.fra1.digitaloceanspaces.com:443,https,application/xml,GET,5.101.109.44,/,-1904108433,5.101.109.44,HSTS,1,False,,,,,,
sci-lms.fra1.digitaloceanspaces.com,,404,223,sci-lms.fra1.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-10T00:00:00Z,2024-04-27T23:59:59Z,"CN=*.fra1.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.fra1.digitaloceanspaces.com,"DigitalOcean, LLC",fra1.digitaloceanspaces.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ad4367b62a840bbfd850ea42b072ec73,deb8aa220120b5c6f0f507216751019320529f13b2ea43a0d1c26dc0288381e5,True,ctls,sci-lms.fra1.digitaloceanspaces.com,443,https://sci-lms.fra1.digitaloceanspaces.com:443,https,application/xml,GET,5.101.109.44,/,-1527340536,5.101.109.44,HSTS,1,False,,,,,,
scorum.ams3.digitaloceanspaces.com,,403,217,scorum.ams3.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-24T00:00:00Z,2023-12-07T23:59:59Z,"CN=*.ams3.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.ams3.digitaloceanspaces.com,"DigitalOcean, LLC",ams3.digitaloceanspaces.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5fb2d00373e1e10df7a6683fc7c9aca7,95d945fd80536f9d59e369c89d0ae29c15271b865ee1491da17aae462567b47e,True,ctls,scorum.ams3.digitaloceanspaces.com,443,https://scorum.ams3.digitaloceanspaces.com:443,https,application/xml,GET,5.101.110.225,/,-900776462,5.101.110.225,HSTS,1,False,,,,,,
scotscape.fra1.digitaloceanspaces.com,,404,225,scotscape.fra1.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-10T00:00:00Z,2024-04-27T23:59:59Z,"CN=*.fra1.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.fra1.digitaloceanspaces.com,"DigitalOcean, LLC",fra1.digitaloceanspaces.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ad4367b62a840bbfd850ea42b072ec73,deb8aa220120b5c6f0f507216751019320529f13b2ea43a0d1c26dc0288381e5,True,ctls,scotscape.fra1.digitaloceanspaces.com,443,https://scotscape.fra1.digitaloceanspaces.com:443,https,application/xml,GET,5.101.109.44,/,-799535194,5.101.109.44,HSTS,1,False,,,,,,
scritika-com.nyc3.digitaloceanspaces.com,,404,228,scritika-com.nyc3.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-12T00:00:00Z,2024-05-29T23:59:59Z,"CN=*.nyc3.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.nyc3.digitaloceanspaces.com,"DigitalOcean, LLC",nyc3.digitaloceanspaces.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ae22b59621ace14a46527f8983af585e,f568faac58e27dc5c8e0270c31a3987df4f0c5ff0e98acf2a0b7dd26d0a76e30,True,ctls,scritika-com.nyc3.digitaloceanspaces.com,80,http://scritika-com.nyc3.digitaloceanspaces.com:80,http,application/xml,GET,162.243.189.2,/,-760484503,162.243.189.2,HSTS,1,False,,,,,https://scritika-com.nyc3.digitaloceanspaces.com/,
sds.fra1.digitaloceanspaces.com,,404,219,sds.fra1.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-10T00:00:00Z,2024-04-27T23:59:59Z,"CN=*.fra1.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.fra1.digitaloceanspaces.com,"DigitalOcean, LLC",fra1.digitaloceanspaces.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ad4367b62a840bbfd850ea42b072ec73,deb8aa220120b5c6f0f507216751019320529f13b2ea43a0d1c26dc0288381e5,True,ctls,sds.fra1.digitaloceanspaces.com,443,https://sds.fra1.digitaloceanspaces.com:443,https,application/xml,GET,5.101.109.44,/,499227944,5.101.109.44,HSTS,1,False,,,,,,
sebach-space.fra1.digitaloceanspaces.com,,403,228,sebach-space.fra1.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-10T00:00:00Z,2024-04-27T23:59:59Z,"CN=*.fra1.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.fra1.digitaloceanspaces.com,"DigitalOcean, LLC",fra1.digitaloceanspaces.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ad4367b62a840bbfd850ea42b072ec73,deb8aa220120b5c6f0f507216751019320529f13b2ea43a0d1c26dc0288381e5,True,ctls,sebach-space.fra1.digitaloceanspaces.com,443,https://sebach-space.fra1.digitaloceanspaces.com:443,https,application/xml,GET,5.101.109.44,/,1953978958,5.101.109.44,HSTS,1,False,,,,,,
secec.fra1.digitaloceanspaces.com,,403,221,secec.fra1.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-10T00:00:00Z,2024-04-27T23:59:59Z,"CN=*.fra1.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.fra1.digitaloceanspaces.com,"DigitalOcean, LLC",fra1.digitaloceanspaces.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ad4367b62a840bbfd850ea42b072ec73,deb8aa220120b5c6f0f507216751019320529f13b2ea43a0d1c26dc0288381e5,True,ctls,secec.fra1.digitaloceanspaces.com,443,https://secec.fra1.digitaloceanspaces.com:443,https,application/xml,GET,5.101.109.44,/,-1287207825,5.101.109.44,HSTS,1,False,,,,,,
seckin.fra1.digitaloceanspaces.com,,403,217,seckin.fra1.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-10T00:00:00Z,2024-04-27T23:59:59Z,"CN=*.fra1.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.fra1.digitaloceanspaces.com,"DigitalOcean, LLC",fra1.digitaloceanspaces.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ad4367b62a840bbfd850ea42b072ec73,deb8aa220120b5c6f0f507216751019320529f13b2ea43a0d1c26dc0288381e5,True,ctls,seckin.fra1.digitaloceanspaces.com,80,http://seckin.fra1.digitaloceanspaces.com:80,http,application/xml,GET,5.101.109.44,/,-262921572,5.101.109.44,HSTS,1,False,,,,,https://seckin.fra1.digitaloceanspaces.com/,
seckinfiles.fra1.digitaloceanspaces.com,,403,227,seckinfiles.fra1.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-10T00:00:00Z,2024-04-27T23:59:59Z,"CN=*.fra1.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.fra1.digitaloceanspaces.com,"DigitalOcean, LLC",fra1.digitaloceanspaces.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ad4367b62a840bbfd850ea42b072ec73,deb8aa220120b5c6f0f507216751019320529f13b2ea43a0d1c26dc0288381e5,True,ctls,seckinfiles.fra1.digitaloceanspaces.com,443,https://seckinfiles.fra1.digitaloceanspaces.com:443,https,application/xml,GET,5.101.109.44,/,1168828117,5.101.109.44,HSTS,1,False,,,,,,
secure-zipsure.nyc3.digitaloceanspaces.com,,403,230,secure-zipsure.nyc3.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-12T00:00:00Z,2024-05-29T23:59:59Z,"CN=*.nyc3.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.nyc3.digitaloceanspaces.com,"DigitalOcean, LLC",nyc3.digitaloceanspaces.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ae22b59621ace14a46527f8983af585e,f568faac58e27dc5c8e0270c31a3987df4f0c5ff0e98acf2a0b7dd26d0a76e30,True,ctls,secure-zipsure.nyc3.digitaloceanspaces.com,443,https://secure-zipsure.nyc3.digitaloceanspaces.com:443,https,application/xml,GET,162.243.189.2,/,2073040061,162.243.189.2,HSTS,1,False,,,,,,
sedivyspace.fra1.digitaloceanspaces.com,,200,161582,sedivyspace.fra1.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-10T00:00:00Z,2024-04-27T23:59:59Z,"CN=*.fra1.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.fra1.digitaloceanspaces.com,"DigitalOcean, LLC",fra1.digitaloceanspaces.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ad4367b62a840bbfd850ea42b072ec73,deb8aa220120b5c6f0f507216751019320529f13b2ea43a0d1c26dc0288381e5,True,ctls,sedivyspace.fra1.digitaloceanspaces.com,443,https://sedivyspace.fra1.digitaloceanspaces.com:443,https,application/xml,GET,5.101.109.44,/,-422975425,5.101.109.44,HSTS,1,False,,,,,,
segment.digitalocean.com,,404,49,segment.digitalocean.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,2023-04-24T00:00:00Z,2024-04-23T23:59:59Z,"CN=digitalocean.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",digitalocean.com,"Cloudflare, Inc.",*.digitalocean.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",c9572bd344a46755c5cd2298cac27d82,1bb8a5c81f2b40fac4bf8232d576263067a8c2af4b8e359692504e4b2ff0227d,True,ctls,segment.digitalocean.com,443,https://segment.digitalocean.com:443,https,text/plain,GET,104.16.182.15,/,138222360,2606:4700::6810:b50f,Cloudflare Bot Management,2,False,cloudflare,cloudflare,True,,,
sellaround.fra1.digitaloceanspaces.com,,403,226,sellaround.fra1.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-10T00:00:00Z,2024-04-27T23:59:59Z,"CN=*.fra1.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.fra1.digitaloceanspaces.com,"DigitalOcean, LLC",fra1.digitaloceanspaces.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ad4367b62a840bbfd850ea42b072ec73,deb8aa220120b5c6f0f507216751019320529f13b2ea43a0d1c26dc0288381e5,True,ctls,sellaround.fra1.digitaloceanspaces.com,443,https://sellaround.fra1.digitaloceanspaces.com:443,https,application/xml,GET,5.101.109.44,/,-2024781929,5.101.109.44,HSTS,1,False,,,,,,
semutganteng.fra1.digitaloceanspaces.com,,403,228,semutganteng.fra1.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-10T00:00:00Z,2024-04-27T23:59:59Z,"CN=*.fra1.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.fra1.digitaloceanspaces.com,"DigitalOcean, LLC",fra1.digitaloceanspaces.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ad4367b62a840bbfd850ea42b072ec73,deb8aa220120b5c6f0f507216751019320529f13b2ea43a0d1c26dc0288381e5,True,ctls,semutganteng.fra1.digitaloceanspaces.com,443,https://semutganteng.fra1.digitaloceanspaces.com:443,https,application/xml,GET,5.101.109.44,/,-1417672764,5.101.109.44,HSTS,1,False,,,,,,
senprodev1.fra1.digitaloceanspaces.com,,403,226,senprodev1.fra1.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-10T00:00:00Z,2024-04-27T23:59:59Z,"CN=*.fra1.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.fra1.digitaloceanspaces.com,"DigitalOcean, LLC",fra1.digitaloceanspaces.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ad4367b62a840bbfd850ea42b072ec73,deb8aa220120b5c6f0f507216751019320529f13b2ea43a0d1c26dc0288381e5,True,ctls,senprodev1.fra1.digitaloceanspaces.com,80,http://senprodev1.fra1.digitaloceanspaces.com:80,http,application/xml,GET,5.101.109.44,/,398578462,5.101.109.44,HSTS,1,False,,,,,https://senprodev1.fra1.digitaloceanspaces.com/,
seo-push-de.fra1.digitaloceanspaces.com,,403,227,seo-push-de.fra1.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-10T00:00:00Z,2024-04-27T23:59:59Z,"CN=*.fra1.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.fra1.digitaloceanspaces.com,"DigitalOcean, LLC",fra1.digitaloceanspaces.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ad4367b62a840bbfd850ea42b072ec73,deb8aa220120b5c6f0f507216751019320529f13b2ea43a0d1c26dc0288381e5,True,ctls,seo-push-de.fra1.digitaloceanspaces.com,443,https://seo-push-de.fra1.digitaloceanspaces.com:443,https,application/xml,GET,5.101.109.44,/,-1661377115,5.101.109.44,HSTS,1,False,,,,,,
sf9.fra1.digitaloceanspaces.com,,403,219,sf9.fra1.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-10T00:00:00Z,2024-04-27T23:59:59Z,"CN=*.fra1.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.fra1.digitaloceanspaces.com,"DigitalOcean, LLC",fra1.digitaloceanspaces.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ad4367b62a840bbfd850ea42b072ec73,deb8aa220120b5c6f0f507216751019320529f13b2ea43a0d1c26dc0288381e5,True,ctls,sf9.fra1.digitaloceanspaces.com,443,https://sf9.fra1.digitaloceanspaces.com:443,https,application/xml,GET,5.101.109.44,/,2077935507,5.101.109.44,HSTS,1,False,,,,,,
sffanstorage1.fra1.digitaloceanspaces.com,,404,229,sffanstorage1.fra1.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-10T00:00:00Z,2024-04-27T23:59:59Z,"CN=*.fra1.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.fra1.digitaloceanspaces.com,"DigitalOcean, LLC",fra1.digitaloceanspaces.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ad4367b62a840bbfd850ea42b072ec73,deb8aa220120b5c6f0f507216751019320529f13b2ea43a0d1c26dc0288381e5,True,ctls,sffanstorage1.fra1.digitaloceanspaces.com,443,https://sffanstorage1.fra1.digitaloceanspaces.com:443,https,application/xml,GET,5.101.109.44,/,353485276,5.101.109.44,HSTS,1,False,,,,,,
sfmedia.fra1.digitaloceanspaces.com,,404,223,sfmedia.fra1.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-10T00:00:00Z,2024-04-27T23:59:59Z,"CN=*.fra1.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.fra1.digitaloceanspaces.com,"DigitalOcean, LLC",fra1.digitaloceanspaces.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ad4367b62a840bbfd850ea42b072ec73,deb8aa220120b5c6f0f507216751019320529f13b2ea43a0d1c26dc0288381e5,True,ctls,sfmedia.fra1.digitaloceanspaces.com,443,https://sfmedia.fra1.digitaloceanspaces.com:443,https,application/xml,GET,5.101.109.44,/,-1049275488,5.101.109.44,HSTS,1,False,,,,,,
sfo1.mirrors.digitalocean.com,Index of /,200,965,,,,,,,,,,,,,,,,,,,,80,http://sfo1.mirrors.digitalocean.com:80,http,text/html,GET,172.67.148.71,/,190856733,2606:4700:3034::6815:1d0d,Cloudflare Bot Management,14,False,cloudflare,cloudflare,True,,,
sfo1.sonar.digitalocean.com,,200,296,,,,,,,,,,,,,,,,,,,,443,https://sfo1.sonar.digitalocean.com:443,https,text/plain,GET,104.16.181.15,/,1461574410,2606:4700::6810:b50f,,28,False,cloudflare,EC2ws,True,,http://redirected.sfo1.sonar.digitalocean.com/,
sfo2-static.digitaloceanspaces.com,404 Not Found,404,259,sfo2-static.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-19T00:00:00Z,2024-05-04T23:59:59Z,"CN=*.sfo2-static.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.sfo2-static.digitaloceanspaces.com,"DigitalOcean, LLC",sfo2-static.digitaloceanspaces.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,a75aff35403587c5f73f8ba3958977f1,f599b4d386fe6a52daea3a7e74b07387f3539e305a711e0cc435d56d1347833d,True,ctls,sfo2-static.digitaloceanspaces.com,443,https://sfo2-static.digitaloceanspaces.com:443,https,text/html,GET,138.68.32.227,/,-974816264,138.68.32.227,HSTS,10,False,,,,,,
sfo2.sonar.digitalocean.com,,200,296,,,,,,,,,,,,,,,,,,,,443,https://sfo2.sonar.digitalocean.com:443,https,text/plain,GET,104.16.181.15,/,1461574410,2606:4700::6810:b60f,,28,False,cloudflare,EC2ws,True,,http://redirected.sfo2.sonar.digitalocean.com/,
