input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,tls_wildcard_certificate,tls_mismatched,tls_expired,tls_self_signed,cdn_name,cdn,csp_domains_,final_url
customerservice.uy.hm.com,Soporte : Servicio al Cliente H&M Uruguay Tienda Online,200,13007,customerservice.uy.hm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-03T10:40:20Z,2023-08-01T10:40:19Z,CN=customerservice.uy.hm.com,customerservice.uy.hm.com,,customerservice.uy.hm.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,b21c851e5c34ec5881ee9345daef9349,4552c27ddc8cc26ef1835e70d0386d0d6bb5609c4a41b9262bfc5051830d54bf,ctls,customerservice.uy.hm.com,443,https://customerservice.uy.hm.com:443,https,fwe,text/html,GET,3.221.114.227,/,-1611011004,3.228.246.160,Ruby on Rails,233,False,,,,,,,,https://customerservice.uy.hm.com/support/home
cutie.hm.com,,200,,cutie.hm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-12-12T00:00:00Z,2023-12-11T23:59:59Z,"CN=cutie.hm.com, O=H & M Hennes & Mauritz AB, L=Stockholm, C=SE",cutie.hm.com,H & M Hennes & Mauritz AB,www.cutie.hm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,37550e5e8876a15e55e7f73ab2806908,1b0f6ae73e2a99f03e60fe0b97b200676a57d8a65e92c9334adbb15cd9f3c70e,ctls,cutie.hm.com,443,https://cutie.hm.com:443,https,Microsoft-IIS/10.0,,GET,51.105.100.169,/,-1840324437,51.105.100.169,Windows Server,1,False,,,,,azure,True,,
damper.hm.com,Service Unavailable,503,326,damper.hm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-16T13:59:58Z,2024-01-16T13:54:00Z,"CN=d.euw.gmdm.adp.cariad.digital, O=Volkswagen AG, L=Wolfsburg, ST=Niedersachsen, C=DE",d.euw.gmdm.adp.cariad.digital,Volkswagen AG,portal.d-g.euw.gmdm.adp.cariad.digital,"CN=QuoVadis Global SSL ICA G3, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G3,QuoVadis Limited,3476af723afc1d11736dde9f570bf92a,240b92c58813c71bdbfb26133cd24dc9551733308dcca9beebb5735f4a58a083,ctls,damper.hm.com,443,https://damper.hm.com:443,https,,text/html,GET,104.40.245.69,/,-268152617,104.40.245.69,,7,False,,True,,,azure,True,,
damsearch.hm.com,IIS Windows Server,200,703,damsearch.hm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=damsearch.hm.com, O=H & M Hennes & Mauritz AB, L=Stockholm, C=SE",damsearch.hm.com,H & M Hennes & Mauritz AB,www.damsearch.hm.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,88774a778b1c41cc0836604fc9ea62f0,c7474ba57209893f1adb8f62f7bc5b2d418b499655db460836cb865d00a0f139,ctls,damsearch.hm.com,443,https://damsearch.hm.com:443,https,Microsoft-IIS/10.0,text/html,GET,51.145.241.205,/,1631801191,51.145.241.205,Windows Server,32,False,,,,,azure,True,,
data.eg.hm.com,,400,,data.eg.hm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-31T06:12:49Z,2023-06-29T06:12:48Z,CN=data.eg.hm.com,data.eg.hm.com,,data.eg.hm.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,d2b34b44b9f551b6203bfdf0843e9842,5602aa0c5857673fc6e617ba8bfc5ac101dfe2c21203002510401d550d168026,ctls,data.eg.hm.com,443,https://data.eg.hm.com:443,https,,,GET,216.239.36.21,/,-1840324437,2001:4860:4802:38::15,Google Cloud CDN,1,False,,,,,,,,
data.qa.hm.com,,400,,data.qa.hm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T03:04:39Z,2023-06-20T03:04:38Z,CN=data.qa.hm.com,data.qa.hm.com,,data.qa.hm.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,6973bf60f0cbd7ac225c265b4f7ffb07,897b7329d661912f3f6d72f8dbe23314b6e633fa1ca786add5ff547bd34b6bc8,ctls,data.qa.hm.com,443,https://data.qa.hm.com:443,https,,,GET,216.239.34.21,/,-1840324437,2001:4860:4802:36::15,Google Cloud CDN,1,False,,,,,,,,
de2-asm.hm.com,Error,403,176,de2-asm.hm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-17T00:00:00Z,2024-02-17T23:59:59Z,"CN=int-www2.hm.com, O=H & M Hennes & Mauritz AB, L=Stockholm, C=SE",int-www2.hm.com,H & M Hennes & Mauritz AB,de2-app2.hm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,e1e613e6f02aec123f3e1eca09008a00,e79f5f3fdb765fde9ef4c1aa5a2ce6d0ed4a3c1451222208764ec624afb10235,ctls,de2-asm.hm.com,443,https://de2-asm.hm.com:443,https,AkamaiGHost,text/html,GET,104.102.23.153,/,-234117133,2a02:26f0:480:b8f::b54,Optimizely,5,False,,,,,,,,
de2-m2.hm.com,Access Denied,403,266,de2-m2.hm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-17T00:00:00Z,2024-02-17T23:59:59Z,"CN=int-www2.hm.com, O=H & M Hennes & Mauritz AB, L=Stockholm, C=SE",int-www2.hm.com,H & M Hennes & Mauritz AB,de2-app2.hm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,e1e613e6f02aec123f3e1eca09008a00,e79f5f3fdb765fde9ef4c1aa5a2ce6d0ed4a3c1451222208764ec624afb10235,ctls,de2-m2.hm.com,443,https://de2-m2.hm.com:443,https,AkamaiGHost,text/html,GET,104.102.23.153,/,2042181139,2a02:26f0:480:ba7::b54,Optimizely,10,False,,,,,,,,
demdex.hm.com,,404,,demdex.hm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-15T01:22:45Z,2023-06-13T01:22:44Z,CN=demdex.hm.com,demdex.hm.com,,demdex.hm.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,741725f7b318818ac98721bc46b15ca9,68ae119c1d689e5627d1bbb44aa7895c2d39ffaced16bb716409db3a492f45e6,ctls,demdex.hm.com,443,https://demdex.hm.com:443,https,,,GET,23.32.238.8,/,-1314943136,2a02:26f0:3500:12::1730:17b4,HSTS,1,False,,,,,,,,
dev-api.hm.com,,200,14,dev-api.hm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-17T00:00:00Z,2024-02-16T23:59:59Z,"CN=*.hm.com, O=H & M Hennes & Mauritz AB, L=Stockholm, C=SE",*.hm.com,H & M Hennes & Mauritz AB,hm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,690a70242adce7a45c412c9eee507d7c,5f5c6896729958b1d00ae8336fcc66a033b980393625ea48efd82003282a9033,ctls,dev-api.hm.com,443,https://dev-api.hm.com:443,https,,text/html,GET,2.17.180.99,/,249644039,2a02:26f0:3500:88a::6ae,,1,False,True,,,,,,,
dev-www.cos.com,Error,403,177,dev-www.cos.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-07T03:08:38Z,2023-07-06T03:08:37Z,CN=dev-www.cos.com,dev-www.cos.com,,dev-www.cos.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,439355cc05a97dfd79d0498c699487d7,76731b833193b84817b1c79c9bca228131fa8c160c23853186ef1b711e5358e2,ctls,dev-www.cos.com,443,https://dev-www.cos.com:443,https,AkamaiGHost,text/html,GET,104.126.37.144,/,229552491,2a02:26f0:1700:11::b856:678f,Akamai Bot Manager,5,False,,,,,,,,
dev-www2.hm.com,Access Denied,403,268,dev-www2.hm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-17T00:00:00Z,2024-02-16T23:59:59Z,"CN=*.hm.com, O=H & M Hennes & Mauritz AB, L=Stockholm, C=SE",*.hm.com,H & M Hennes & Mauritz AB,hm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,690a70242adce7a45c412c9eee507d7c,5f5c6896729958b1d00ae8336fcc66a033b980393625ea48efd82003282a9033,ctls,dev-www2.hm.com,443,https://dev-www2.hm.com:443,https,AkamaiGHost,text/html,GET,23.48.15.238,/,1064638893,2a02:26f0:480:bad::6ae,Optimizely,10,False,True,,,,,,,
dev1-cll.arket.com,Access Denied,403,271,dev1-cll.arket.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-24T00:00:00Z,2024-02-24T23:59:59Z,"CN=apq-www.cosstores.com, O=H & M Hennes & Mauritz AB, L=Stockholm, C=SE",apq-www.cosstores.com,H & M Hennes & Mauritz AB,sytt-cll.arket.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9396ae7ace745d05676c96beaa95b386,86b476f68b06e06077be88cd99ba7ea8e31616ae1c2d6d8a953b1191a60dd475,ctls,dev1-cll.arket.com,443,https://dev1-cll.arket.com:443,https,AkamaiGHost,text/html,GET,23.201.245.74,/,1432247315,23.201.245.74,,10,False,,,,,,,,
dev1-cll.stories.com,Access Denied,403,273,dev1-cll.stories.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-24T00:00:00Z,2024-02-24T23:59:59Z,"CN=apq-www.cosstores.com, O=H & M Hennes & Mauritz AB, L=Stockholm, C=SE",apq-www.cosstores.com,H & M Hennes & Mauritz AB,sytt-cll.arket.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9396ae7ace745d05676c96beaa95b386,86b476f68b06e06077be88cd99ba7ea8e31616ae1c2d6d8a953b1191a60dd475,ctls,dev1-cll.stories.com,443,https://dev1-cll.stories.com:443,https,AkamaiGHost,text/html,GET,23.201.245.74,/,-1334657893,23.201.245.74,,10,False,,,,,,,,
dev1-cll.weekday.com,Access Denied,403,273,dev1-cll.weekday.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-24T00:00:00Z,2024-02-24T23:59:59Z,"CN=apq-www.cosstores.com, O=H & M Hennes & Mauritz AB, L=Stockholm, C=SE",apq-www.cosstores.com,H & M Hennes & Mauritz AB,sytt-cll.arket.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9396ae7ace745d05676c96beaa95b386,86b476f68b06e06077be88cd99ba7ea8e31616ae1c2d6d8a953b1191a60dd475,ctls,dev1-cll.weekday.com,443,https://dev1-cll.weekday.com:443,https,AkamaiGHost,text/html,GET,23.201.245.74,/,-992332119,23.201.245.74,,10,False,,,,,,,,
dev1-www.arket.com,Error,403,176,dev1-www.arket.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-23T00:00:00Z,2024-02-23T23:59:59Z,"CN=aemcomm.hm.com, O=H & M Hennes & Mauritz AB, L=Stockholm, C=SE",aemcomm.hm.com,H & M Hennes & Mauritz AB,acc.blob.social.hmgroup.tech,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,015cfa37b25108e7bbf549f07ac28a6c,39aaba068487e652b3ab9830cf185fa2faeb694dc86eaf4760a3024f53dd5f49,ctls,dev1-www.arket.com,443,https://dev1-www.arket.com:443,https,AkamaiGHost,text/html,GET,23.215.21.246,/,-1744501261,23.215.21.246,,5,False,,,,,,,,
dev1-www.cos.com,Error,403,176,dev1-www.cos.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-23T00:00:00Z,2024-02-23T23:59:59Z,"CN=aemcomm.hm.com, O=H & M Hennes & Mauritz AB, L=Stockholm, C=SE",aemcomm.hm.com,H & M Hennes & Mauritz AB,acc.blob.social.hmgroup.tech,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,015cfa37b25108e7bbf549f07ac28a6c,39aaba068487e652b3ab9830cf185fa2faeb694dc86eaf4760a3024f53dd5f49,ctls,dev1-www.cos.com,443,https://dev1-www.cos.com:443,https,AkamaiGHost,text/html,GET,23.215.21.246,/,1957880355,23.215.21.246,,5,False,,,,,,,,
dev1-www.monki.com,Error,403,176,dev1-www.monki.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-23T00:00:00Z,2024-02-23T23:59:59Z,"CN=aemcomm.hm.com, O=H & M Hennes & Mauritz AB, L=Stockholm, C=SE",aemcomm.hm.com,H & M Hennes & Mauritz AB,acc.blob.social.hmgroup.tech,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,015cfa37b25108e7bbf549f07ac28a6c,39aaba068487e652b3ab9830cf185fa2faeb694dc86eaf4760a3024f53dd5f49,ctls,dev1-www.monki.com,443,https://dev1-www.monki.com:443,https,AkamaiGHost,text/html,GET,23.215.21.246,/,-895716852,23.215.21.246,,5,False,,,,,,,,
dev2-cll.arket.com,Access Denied,403,271,dev2-cll.arket.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-24T00:00:00Z,2024-02-24T23:59:59Z,"CN=apq-www.cosstores.com, O=H & M Hennes & Mauritz AB, L=Stockholm, C=SE",apq-www.cosstores.com,H & M Hennes & Mauritz AB,sytt-cll.arket.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9396ae7ace745d05676c96beaa95b386,86b476f68b06e06077be88cd99ba7ea8e31616ae1c2d6d8a953b1191a60dd475,ctls,dev2-cll.arket.com,443,https://dev2-cll.arket.com:443,https,AkamaiGHost,text/html,GET,23.201.245.74,/,-349519909,23.201.245.74,,10,False,,,,,,,,
dev2-cll.stories.com,Access Denied,403,273,dev2-cll.stories.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-24T00:00:00Z,2024-02-24T23:59:59Z,"CN=apq-www.cosstores.com, O=H & M Hennes & Mauritz AB, L=Stockholm, C=SE",apq-www.cosstores.com,H & M Hennes & Mauritz AB,sytt-cll.arket.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9396ae7ace745d05676c96beaa95b386,86b476f68b06e06077be88cd99ba7ea8e31616ae1c2d6d8a953b1191a60dd475,ctls,dev2-cll.stories.com,443,https://dev2-cll.stories.com:443,https,AkamaiGHost,text/html,GET,23.201.245.74,/,1255492552,23.201.245.74,,10,False,,,,,,,,
dev2-cll.weekday.com,Access Denied,403,273,dev2-cll.weekday.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-24T00:00:00Z,2024-02-24T23:59:59Z,"CN=apq-www.cosstores.com, O=H & M Hennes & Mauritz AB, L=Stockholm, C=SE",apq-www.cosstores.com,H & M Hennes & Mauritz AB,sytt-cll.arket.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9396ae7ace745d05676c96beaa95b386,86b476f68b06e06077be88cd99ba7ea8e31616ae1c2d6d8a953b1191a60dd475,ctls,dev2-cll.weekday.com,443,https://dev2-cll.weekday.com:443,https,AkamaiGHost,text/html,GET,23.201.245.74,/,-1485287060,23.201.245.74,,10,False,,,,,,,,
dev2-www.monki.com,Error,403,176,dev2-www.monki.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-23T00:00:00Z,2024-02-23T23:59:59Z,"CN=aemcomm.hm.com, O=H & M Hennes & Mauritz AB, L=Stockholm, C=SE",aemcomm.hm.com,H & M Hennes & Mauritz AB,acc.blob.social.hmgroup.tech,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,015cfa37b25108e7bbf549f07ac28a6c,39aaba068487e652b3ab9830cf185fa2faeb694dc86eaf4760a3024f53dd5f49,ctls,dev2-www.monki.com,443,https://dev2-www.monki.com:443,https,AkamaiGHost,text/html,GET,23.215.21.246,/,-1867020520,23.215.21.246,,5,False,,,,,,,,
dev2-www.weekday.com,Error,403,176,dev2-www.weekday.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-23T00:00:00Z,2024-02-23T23:59:59Z,"CN=aemcomm.hm.com, O=H & M Hennes & Mauritz AB, L=Stockholm, C=SE",aemcomm.hm.com,H & M Hennes & Mauritz AB,acc.blob.social.hmgroup.tech,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,015cfa37b25108e7bbf549f07ac28a6c,39aaba068487e652b3ab9830cf185fa2faeb694dc86eaf4760a3024f53dd5f49,ctls,dev2-www.weekday.com,443,https://dev2-www.weekday.com:443,https,AkamaiGHost,text/html,GET,23.215.21.246,/,408379252,23.215.21.246,,5,False,,,,,,,,
dev3-asm.arket.com,Error,403,176,dev3-asm.arket.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-23T00:00:00Z,2024-02-23T23:59:59Z,"CN=aemcomm.hm.com, O=H & M Hennes & Mauritz AB, L=Stockholm, C=SE",aemcomm.hm.com,H & M Hennes & Mauritz AB,acc.blob.social.hmgroup.tech,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,015cfa37b25108e7bbf549f07ac28a6c,39aaba068487e652b3ab9830cf185fa2faeb694dc86eaf4760a3024f53dd5f49,ctls,dev3-asm.arket.com,443,https://dev3-asm.arket.com:443,https,AkamaiGHost,text/html,GET,23.215.21.246,/,-1157740595,23.215.21.246,,5,False,,,,,,,,
dev3-asm.monki.com,Error,403,176,dev3-asm.monki.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-23T00:00:00Z,2024-02-23T23:59:59Z,"CN=aemcomm.hm.com, O=H & M Hennes & Mauritz AB, L=Stockholm, C=SE",aemcomm.hm.com,H & M Hennes & Mauritz AB,acc.blob.social.hmgroup.tech,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,015cfa37b25108e7bbf549f07ac28a6c,39aaba068487e652b3ab9830cf185fa2faeb694dc86eaf4760a3024f53dd5f49,ctls,dev3-asm.monki.com,443,https://dev3-asm.monki.com:443,https,AkamaiGHost,text/html,GET,23.215.21.246,/,-1217316509,23.215.21.246,,5,False,,,,,,,,
dev3-asm.stories.com,Error,403,176,dev3-asm.stories.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-23T00:00:00Z,2024-02-23T23:59:59Z,"CN=aemcomm.hm.com, O=H & M Hennes & Mauritz AB, L=Stockholm, C=SE",aemcomm.hm.com,H & M Hennes & Mauritz AB,acc.blob.social.hmgroup.tech,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,015cfa37b25108e7bbf549f07ac28a6c,39aaba068487e652b3ab9830cf185fa2faeb694dc86eaf4760a3024f53dd5f49,ctls,dev3-asm.stories.com,443,https://dev3-asm.stories.com:443,https,AkamaiGHost,text/html,GET,23.215.21.246,/,1961620225,23.215.21.246,,5,False,,,,,,,,
dev3-asm.weekday.com,Error,403,176,dev3-asm.weekday.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-23T00:00:00Z,2024-02-23T23:59:59Z,"CN=aemcomm.hm.com, O=H & M Hennes & Mauritz AB, L=Stockholm, C=SE",aemcomm.hm.com,H & M Hennes & Mauritz AB,acc.blob.social.hmgroup.tech,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,015cfa37b25108e7bbf549f07ac28a6c,39aaba068487e652b3ab9830cf185fa2faeb694dc86eaf4760a3024f53dd5f49,ctls,dev3-asm.weekday.com,443,https://dev3-asm.weekday.com:443,https,AkamaiGHost,text/html,GET,23.215.21.246,/,-1937188575,23.215.21.246,,5,False,,,,,,,,
dev3-cll.arket.com,Access Denied,403,271,dev3-cll.arket.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-24T00:00:00Z,2024-02-24T23:59:59Z,"CN=apq-www.cosstores.com, O=H & M Hennes & Mauritz AB, L=Stockholm, C=SE",apq-www.cosstores.com,H & M Hennes & Mauritz AB,sytt-cll.arket.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9396ae7ace745d05676c96beaa95b386,86b476f68b06e06077be88cd99ba7ea8e31616ae1c2d6d8a953b1191a60dd475,ctls,dev3-cll.arket.com,443,https://dev3-cll.arket.com:443,https,AkamaiGHost,text/html,GET,23.201.245.74,/,1957169827,23.201.245.74,,10,False,,,,,,,,
dev3-cll.monki.com,Access Denied,403,271,dev3-cll.monki.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-24T00:00:00Z,2024-02-24T23:59:59Z,"CN=apq-www.cosstores.com, O=H & M Hennes & Mauritz AB, L=Stockholm, C=SE",apq-www.cosstores.com,H & M Hennes & Mauritz AB,sytt-cll.arket.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9396ae7ace745d05676c96beaa95b386,86b476f68b06e06077be88cd99ba7ea8e31616ae1c2d6d8a953b1191a60dd475,ctls,dev3-cll.monki.com,443,https://dev3-cll.monki.com:443,https,AkamaiGHost,text/html,GET,23.201.245.74,/,394475060,23.201.245.74,,10,False,,,,,,,,
dev3-cll.stories.com,Access Denied,403,273,dev3-cll.stories.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-24T00:00:00Z,2024-02-24T23:59:59Z,"CN=apq-www.cosstores.com, O=H & M Hennes & Mauritz AB, L=Stockholm, C=SE",apq-www.cosstores.com,H & M Hennes & Mauritz AB,sytt-cll.arket.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9396ae7ace745d05676c96beaa95b386,86b476f68b06e06077be88cd99ba7ea8e31616ae1c2d6d8a953b1191a60dd475,ctls,dev3-cll.stories.com,443,https://dev3-cll.stories.com:443,https,AkamaiGHost,text/html,GET,23.201.245.74,/,-638316951,23.201.245.74,,10,False,,,,,,,,
dev3-cll.weekday.com,Access Denied,403,273,dev3-cll.weekday.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-24T00:00:00Z,2024-02-24T23:59:59Z,"CN=apq-www.cosstores.com, O=H & M Hennes & Mauritz AB, L=Stockholm, C=SE",apq-www.cosstores.com,H & M Hennes & Mauritz AB,sytt-cll.arket.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9396ae7ace745d05676c96beaa95b386,86b476f68b06e06077be88cd99ba7ea8e31616ae1c2d6d8a953b1191a60dd475,ctls,dev3-cll.weekday.com,443,https://dev3-cll.weekday.com:443,https,AkamaiGHost,text/html,GET,23.201.245.74,/,1669568603,23.201.245.74,,10,False,,,,,,,,
dev3-www.arket.com,Error,403,176,dev3-www.arket.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-23T00:00:00Z,2024-02-23T23:59:59Z,"CN=aemcomm.hm.com, O=H & M Hennes & Mauritz AB, L=Stockholm, C=SE",aemcomm.hm.com,H & M Hennes & Mauritz AB,acc.blob.social.hmgroup.tech,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,015cfa37b25108e7bbf549f07ac28a6c,39aaba068487e652b3ab9830cf185fa2faeb694dc86eaf4760a3024f53dd5f49,ctls,dev3-www.arket.com,443,https://dev3-www.arket.com:443,https,AkamaiGHost,text/html,GET,23.215.21.246,/,-89828634,23.215.21.246,,5,False,,,,,,,,
dev3-www.cos.com,Error,403,177,dev3-www.cos.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-17T13:06:54Z,2023-07-16T13:06:53Z,CN=dev2-www.cos.com,dev2-www.cos.com,,sytt-www.cos.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,0b3ab20c29efd012d35e140ac071bcbf,ffc3946e76731eafbe847ba80f67533343d3208c6facc32780cb4d6c05458c5c,ctls,dev3-www.cos.com,443,https://dev3-www.cos.com:443,https,AkamaiGHost,text/html,GET,95.101.111.153,/,1884995672,2a02:26f0:480:d::210:f152,,5,False,,,,,,,,
dev3-www.stories.com,Error,403,176,dev3-www.stories.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-23T00:00:00Z,2024-02-23T23:59:59Z,"CN=aemcomm.hm.com, O=H & M Hennes & Mauritz AB, L=Stockholm, C=SE",aemcomm.hm.com,H & M Hennes & Mauritz AB,acc.blob.social.hmgroup.tech,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,015cfa37b25108e7bbf549f07ac28a6c,39aaba068487e652b3ab9830cf185fa2faeb694dc86eaf4760a3024f53dd5f49,ctls,dev3-www.stories.com,443,https://dev3-www.stories.com:443,https,AkamaiGHost,text/html,GET,23.215.21.246,/,-1463235763,23.215.21.246,,5,False,,,,,,,,
dev3-www.weekday.com,Error,403,176,dev3-www.weekday.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-23T00:00:00Z,2024-02-23T23:59:59Z,"CN=aemcomm.hm.com, O=H & M Hennes & Mauritz AB, L=Stockholm, C=SE",aemcomm.hm.com,H & M Hennes & Mauritz AB,acc.blob.social.hmgroup.tech,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,015cfa37b25108e7bbf549f07ac28a6c,39aaba068487e652b3ab9830cf185fa2faeb694dc86eaf4760a3024f53dd5f49,ctls,dev3-www.weekday.com,443,https://dev3-www.weekday.com:443,https,AkamaiGHost,text/html,GET,23.215.21.246,/,-311241210,23.215.21.246,,5,False,,,,,,,,
