new,host,a,cname,soa,status_code,cdn,cdn-name,txt,aaaa,ns,mx,has_internal_ips,internal_ips,ptr,caa
[x],global.betfair.com,84.20.192.68,,"udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],gls.staging.ges.aws.sbgorigin.com,"52.211.22.149, 34.255.15.161, 34.253.49.113",,"ns-1085.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],gls.test.ges.aws.sbgorigin.com,"52.213.59.128, 176.34.208.142, 52.31.68.156",,"ns-1474.awsdns-56.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],glsviewer.staging.ges.aws.sbgorigin.com,"54.220.113.124, 54.217.150.219, 52.18.124.131",,"ns-1085.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],glsviewer.test.ges.aws.sbgorigin.com,"54.154.87.243, 54.76.218.237, 52.209.198.209",,"ns-1474.awsdns-56.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],gmd.betfair.it,"104.18.28.43, 104.18.29.43",gmd.betfair.it.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,,
[x],gmd.betfair.ro,"104.18.29.235, 104.18.28.235",gmd.betfair.ro.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,,
[x],gmd.paddypower.com,"104.18.14.73, 104.18.15.73",gmd.paddypower.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,,
[x],go.kr.m.ppmail1.paddypower.it,81.92.115.142,,"a.ns.emailvision.net, domains.emailvision.com",NOERROR,,,"v=spf1 include:spf-a.emailvision.net include:spf-b.emailvision.net include:spf-c.emailvision.net -all, spf2.0/pra include:senderid-a.emailvision.net include:senderid-b.emailvision.net include:senderid-c.emailvision.net -all",,,"smtp2.emv2.com, smtp1.emv2.com",,,,
[x],goappsdevcloud-pilot.betfair.es,84.20.208.107,"rdr.betfair.com, rdr.lb.betfair.com, ie1-rdr.betfair.com, ie2-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],goldengoals-dk.betfair.com,84.20.210.33,"rdr.betfair.com, rdr.lb.betfair.com, ie2-rdr.betfair.com, ie1-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],goldengoals-es.betfair.com,,"rdr.betfair.com, rdr.lb.betfair.com, ie2-rdr.betfair.com, ie1-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],goldengoals.betfair.com,84.20.210.33,"rdr.betfair.com, rdr.lb.betfair.com, ie2-rdr.betfair.com, ie1-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,"pdns5.ultradns.info, pdns6.ultradns.co.uk, pdns4.ultradns.org, pdns3.ultradns.org, pdns1.ultradns.net, pdns2.ultradns.net",,,,,
[x],goldengoals.betfair.es,84.20.210.33,"rdr.betfair.com, rdr.lb.betfair.com, ie2-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],goldengoals.betfair.ro,84.20.210.33,"rdr.betfair.com, rdr.lb.betfair.com, ie2-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],golf.betfair.es,84.20.210.33,"rdr.betfair.com, rdr.lb.betfair.com, ie2-rdr.betfair.com, ie1-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],google0074fbf45b0f7ee3.betfair.es,84.20.210.33,"rdr.betfair.com, rdr.lb.betfair.com, ie2-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],gpppublisher.skycasino.com,23.210.123.208,"gpppublisher.skycasino.com.edgekey.net, e12394.b.akamaiedge.net","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,,
[x],gpppublisher.stg1.skycasino.com,104.81.216.178,"gpppublisher.stg1.skycasino.com.edgekey.net, e6032.b.akamaiedge.net","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,,
[x],graphs.betfair.it,"104.18.28.43, 104.18.29.43",graphs.betfair.it.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,,
[x],graphs.betfair.ro,,graphs.betfair.ro.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,,
[x],green4all.betfair.ro,,"rdr.betfair.com, rdr.lb.betfair.com, ie2-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],greyhounds.betfair.es,84.20.208.107,"rdr.betfair.com, rdr.lb.betfair.com, ie1-rdr.betfair.com, ie2-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],greyhoundstodayscard.betfair.es,84.20.210.33,"rdr.betfair.com, rdr.lb.betfair.com, ie2-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],greyt02.betfair.ro,84.20.210.33,"rdr.betfair.com, rdr.lb.betfair.com, ie2-rdr.betfair.com, ie1-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],groupbets.sbgsvc.skybet.com,"54.229.165.120, 52.48.237.184, 52.48.47.30",,"ns-640.awsdns-16.net, awsdns-hostmaster.amazon.com",NOERROR,,,"heritage=external-dns,external-dns/owner=group-bet-routing-bet-group-bets-live,external-dns/resource=service/bet-group-bets-live/istio-ingress-gateway-bet-group-bets-live",,,,,,,
[x],grouting.betfair.es,"104.18.29.77, 104.18.28.77",grouting.betfair.es.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,,
[x],grouting.betfair.ro,"104.18.28.235, 104.18.29.235",grouting.betfair.ro.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,,
[x],grouting.betfair.se,"104.18.6.15, 104.18.7.15",grouting.betfair.se.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,,
[x],grudge-pandemic.betfair.ro,84.20.208.107,"rdr.betfair.com, rdr.lb.betfair.com, ie1-rdr.betfair.com, ie2-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],gsp36-sl61.w-con.betfair.com,84.20.208.107,"rdr.betfair.com, rdr.lb.betfair.com, ie1-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],guea.skybingo.com.sbgorigin.com,,,"edns3.ultradns.com, premiumdns.support.neustar",NOERROR,,,,,,,,,,
[x],guea.skycasino.com.sbgorigin.com,,,"edns3.ultradns.com, premiumdns.support.neustar",NOERROR,,,,,,,,,,
[x],guea.skypoker.com.sbgorigin.com,,,"edns3.ultradns.com, premiumdns.support.neustar",NOERROR,,,,,,,,,,
[x],guea.skyvegas.com.sbgorigin.com,,,"edns3.ultradns.com, premiumdns.support.neustar",NOERROR,,,,,,,,,,
[x],guearepo01.skybet.net,54.144.128.85,,,NOERROR,,,,,,,,,,
[x],gwb.lb.paddypower.com,,,"a1-221.akam.net, domains.paddypower.com",NOERROR,,,google-site-verification=1o_ZYN86YOVR7vw5mXXBXGa12CTtRbCPPPqo69RLnuQ,,,,,,,
[x],gwt-qa-support.betfair.es,84.20.210.33,"rdr.betfair.com, rdr.lb.betfair.com, ie2-rdr.betfair.com, ie1-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],h-135-207-180-77.w-con.betfair.com,84.20.210.33,"rdr.betfair.com, rdr.lb.betfair.com, ie2-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,"pdns5.ultradns.info, pdns6.ultradns.co.uk, pdns4.ultradns.org, pdns3.ultradns.org, pdns1.ultradns.net, pdns2.ultradns.net",,,,,
[x],h.ppmail1.paddypower.it,81.92.115.142,,"a.ns.emailvision.net, domains.emailvision.com",NOERROR,,,"spf2.0/pra include:senderid-a.emailvision.net include:senderid-b.emailvision.net include:senderid-c.emailvision.net -all, v=spf1 include:spf-a.emailvision.net include:spf-b.emailvision.net include:spf-c.emailvision.net -all",,,"smtp1.emv2.com, smtp2.emv2.com",,,,
[x],ha3virus.betfair.ro,84.20.208.107,"rdr.betfair.com, rdr.lb.betfair.com, ie1-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],haiti.betfair.es,,"rdr.betfair.com, rdr.lb.betfair.com, ie1-rdr.betfair.com, ie2-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],hb-afs.betfair.es,84.20.208.107,"rdr.betfair.com, rdr.lb.betfair.com, ie1-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],he.betfair.ro,84.20.210.33,"rdr.betfair.com, rdr.lb.betfair.com, ie2-rdr.betfair.com, ie1-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],helavirus.betfair.es,84.20.210.33,"rdr.betfair.com, rdr.lb.betfair.com, ie2-rdr.betfair.com, ie1-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],helavirus.betfair.ro,84.20.208.107,"rdr.betfair.com, rdr.lb.betfair.com, ie1-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,"pdns5.ultradns.info, pdns6.ultradns.co.uk, pdns4.ultradns.org, pdns3.ultradns.org, pdns1.ultradns.net, pdns2.ultradns.net",,,,,
[x],help.paddypower.com,"104.18.14.73, 104.18.15.73",help.paddypower.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,,
[x],help.skybet.com,194.145.126.145,,"edns3.ultradns.com, premiumdns.support.neustar",NOERROR,,,,,,,,,,
[x],hestview.com,,,"rajeev.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,v=spf1 mx a include:spf.protection.outlook.com include:rnmk.com include:de._netblocks.mimecast.com ip4:37.0.0.1/21 -all,,"sunny.ns.cloudflare.com, rajeev.ns.cloudflare.com","de-smtp-inbound-2.mimecast.com, de-smtp-inbound-1.mimecast.com",,,,
[x],heyckim.betfair.ro,84.20.210.33,"rdr.betfair.com, rdr.lb.betfair.com, ie2-rdr.betfair.com, ie1-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],hhsvaccines.betfair.ro,,"rdr.betfair.com, rdr.lb.betfair.com, ie2-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],historicdata.betfair.com,"104.18.157.64, 104.18.156.64",historicdata.betfair.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,,
[x],historicdata.lb.betfair.com,84.20.210.52,"ie2-historicdata.betfair.com, ie1-historicdata.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],hlpbf.lb.betfair.com,84.20.210.101,ie2-hlpbf.betfair.com,"udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],hlppp.lb.paddypower.com,,ie1-hlppp.paddypower.com,"a1-221.akam.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],home.giochi.b2b.h.m.ppmail1.paddypower.it,81.92.115.142,,"a.ns.emailvision.net, domains.emailvision.com",NOERROR,,,"spf2.0/pra include:senderid-a.emailvision.net include:senderid-b.emailvision.net include:senderid-c.emailvision.net -all, v=spf1 include:spf-a.emailvision.net include:spf-b.emailvision.net include:spf-c.emailvision.net -all",,,"smtp1.emv2.com, smtp2.emv2.com",,,,
[x],home.m-virus.ppmail1.paddypower.it,81.92.115.142,,"a.ns.emailvision.net, domains.emailvision.com",NOERROR,,,"v=spf1 include:spf-a.emailvision.net include:spf-b.emailvision.net include:spf-c.emailvision.net -all, spf2.0/pra include:senderid-a.emailvision.net include:senderid-b.emailvision.net include:senderid-c.emailvision.net -all",,"a.ns.emailvision.net, c.ns.emailvision.net, b.ns.emailvision.net, d.ns.emailvision.net","smtp1.emv2.com, smtp2.emv2.com",,,,
[x],horseracing.betfair.es,84.20.210.33,"rdr.betfair.com, rdr.lb.betfair.com, ie2-rdr.betfair.com, ie1-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],horseracing.betfair.ro,84.20.208.107,"rdr.betfair.com, rdr.lb.betfair.com, ie1-rdr.betfair.com, ie2-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],horseracingtodayscard.betfair.es,84.20.208.107,"rdr.betfair.com, rdr.lb.betfair.com, ie1-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],horses.a.betviewapi.com.sbgorigin.com,,horses.a.betviewapi.green-1.k8s.betsharedservices.io,"ns-1403.awsdns-47.org, awsdns-hostmaster.amazon.com",NOERROR,,,"heritage=external-dns,external-dns/owner=default",,"ns-1403.awsdns-47.org, ns-1801.awsdns-33.co.uk, ns-210.awsdns-26.com, ns-773.awsdns-32.net",,,,,
[x],horses.betviewapi.com.sbgorigin.com,,horses.a.betviewapi.green-1.k8s.betsharedservices.io,"ns-1403.awsdns-47.org, awsdns-hostmaster.amazon.com",NOERROR,,,"heritage=external-dns,external-dns/owner=default",,,,,,,
[x],horses.nps.betviewapi.com.sbgorigin.com,,horses.nps.betviewapi.green-1.k8s.betsharedservices.io,"ns-1403.awsdns-47.org, awsdns-hostmaster.amazon.com",NOERROR,,,"heritage=external-dns,external-dns/owner=default",,,,,,,
[x],horses.staging.betviewapi.com.sbgorigin.com,,horses.staging.betviewapi.test.k8s.test.betsharedservices.io,"ns-931.awsdns-52.net, awsdns-hostmaster.amazon.com",NOERROR,,,"heritage=external-dns,external-dns/owner=default",,,,,,,
[x],horses.test6.betviewapi.com.sbgorigin.com,,horses.test6.betviewapi.test.k8s.test.betsharedservices.io,"ns-931.awsdns-52.net, awsdns-hostmaster.amazon.com",NOERROR,,,"heritage=external-dns,external-dns/owner=default",,,,,,,
[x],hotjobs.betfair.ro,84.20.210.33,"rdr.betfair.com, rdr.lb.betfair.com, ie2-rdr.betfair.com, ie1-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],hsc.betfair.es,84.20.208.107,"rdr.betfair.com, rdr.lb.betfair.com, ie1-rdr.betfair.com, ie2-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,"pdns5.ultradns.info, pdns6.ultradns.co.uk, pdns4.ultradns.org, pdns3.ultradns.org, pdns1.ultradns.net, pdns2.ultradns.net",,,,,
[x],hscantivirus2.hsc.betfair.es,84.20.210.33,"rdr.betfair.com, rdr.lb.betfair.com, ie2-rdr.betfair.com, ie1-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],httapuestas.betfair.es,,"rdr.betfair.com, rdr.lb.betfair.com, ie2-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],httpcommunity.betfair.com,84.20.210.33,"rdr.betfair.com, rdr.lb.betfair.com, ie2-rdr.betfair.com, ie1-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],httpsecurevirus.betfair.ro,84.20.210.33,"rdr.betfair.com, rdr.lb.betfair.com, ie2-rdr.betfair.com, ie1-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],httpshttp-www-googlehiphop-com07.bonne-terre-data-layer.com,0.0.0.0,,"fake-for-negative-caching.adguard.com, hostmaster.httpshttp-www-googlehiphop-com07.bonne-terre-data-layer.com",NOERROR,,,,::,,,True,0.0.0.0,,
[x],httpsidentitysso.betfair.es,84.20.210.33,"rdr.betfair.com, rdr.lb.betfair.com, ie2-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],hu.betfair.ro,84.20.210.33,"rdr.betfair.com, rdr.lb.betfair.com, ie2-rdr.betfair.com, ie1-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],hub.platformservices.io,"52.208.225.195, 52.48.220.192, 63.33.245.176",docker.artifactory.euw.platformservices.io,"ns-1142.awsdns-14.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],hvi21153.betfair.es,84.20.210.33,"rdr.betfair.com, rdr.lb.betfair.com, ie2-rdr.betfair.com, ie1-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],iartifactory-test.ps-test.euw.platformservices.io,,,"ns-796.awsdns-35.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],iartifactory.euw.platformservices.io,"10.229.3.146, 10.229.4.25, 10.229.4.229, 10.229.3.42",,"ns-1142.awsdns-14.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,True,"10.229.3.146, 10.229.4.25, 10.229.4.229, 10.229.3.42",,
[x],icehockey.betfair.es,84.20.208.107,"rdr.betfair.com, rdr.lb.betfair.com, ie1-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],identity.skybet.com,194.145.126.144,,"edns3.ultradns.com, premiumdns.support.neustar",NOERROR,,,,,,,,,,
[x],identity.staging.skybet.com,194.145.126.180,,"edns3.ultradns.com, premiumdns.support.neustar",NOERROR,,,,,,,,,,
[x],identity.test4.skybet.com,194.145.126.184,,"edns3.ultradns.com, premiumdns.support.neustar",NOERROR,,,,,,,,,,
[x],identitysso-cert.betfair.es,84.20.208.253,"sso-cert.lb.betfair.com, ie1-sso-cert.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],identitysso-cert.betfair.it,,"sso-cert.lb.betfair.com, ie1-sso-cert.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],identitysso-cert.betfair.se,84.20.208.253,"identitysso-cert.betfair.com, sso-cert.lb.betfair.com, ie1-sso-cert.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],identitysso.betfair.it,"104.18.29.43, 104.18.28.43",identitysso.betfair.it.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,,
[x],identitysso.betfair.ro,"104.18.28.235, 104.18.29.235",identitysso.betfair.ro.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,,
[x],identitysso.lb.paddypower.com,84.20.202.29,"ie2-identitysso.paddypower.com, ie1-identitysso.paddypower.com","a1-221.akam.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],identitysso.paddypower.com,"104.18.15.73, 104.18.14.73",identitysso.paddypower.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,,
[x],identitysso.w-con.betfair.com,84.20.210.33,"rdr.betfair.com, rdr.lb.betfair.com, ie2-rdr.betfair.com, ie1-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],ie1-account-messaging.betfair.it,84.20.208.7,ie1-amsbf.betfair.com,"udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],ie1-ang.betfair.com,84.20.208.147,,"udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,"pdns5.ultradns.info, pdns6.ultradns.co.uk, pdns4.ultradns.org, pdns3.ultradns.org, pdns1.ultradns.net, pdns2.ultradns.net",,,,,
[x],ie1-apiems.betfair.it,84.20.208.198,ie1-ems.betfair.com,"udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],ie1-apiems.betfair.se,84.20.208.198,ie1-ems.betfair.com,"udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],ie1-assets.paddypower.com,84.20.192.37,,"a1-221.akam.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],ie1-bad.betfair.com,84.20.208.126,,"udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],ie1-bbf.betfair.com,84.20.208.118,,"udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,"pdns5.ultradns.info, pdns6.ultradns.co.uk, pdns4.ultradns.org, pdns3.ultradns.org, pdns1.ultradns.net, pdns2.ultradns.net",,,,,
[x],ie1-bgi.betfair.com,84.20.208.43,,"udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],ie1-bgi.paddypower.com,,,"a1-221.akam.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],ie1-btbbf.betfair.com,,"rdr.betfair.com, rdr.lb.betfair.com, ie2-rdr.betfair.com, ie1-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],ie1-bts.paddypower.com,,,"a1-221.akam.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],ie1-cashrace.betfair.it,84.20.208.170,ie1-pcmsbf.betfair.com,"udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],ie1-ccc.betfair.com,,,"udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],ie1-dadbf.betfair.com,84.20.208.143,,"udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],ie1-esa-integration.betfair.com,84.20.208.164,,"udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],ie1-fbdp.betfair.com,84.20.208.123,,"udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],ie1-frc.betfair.com,84.20.208.239,,"udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],ie1-frc.betfair.se,84.20.208.239,ie1-frc.betfair.com,"udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],ie1-gap.betfair.com,84.20.208.42,,"udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],ie1-gap.paddypower.com,84.20.192.13,,"a1-221.akam.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],ie1-gfe.betfair.com,84.20.208.46,,"udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,"pdns5.ultradns.info, pdns6.ultradns.co.uk, pdns4.ultradns.org, pdns3.ultradns.org, pdns1.ultradns.net, pdns2.ultradns.net",,,,,
[x],ie1-gfe.paddypower.com,84.20.192.19,,"a1-221.akam.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],ie1-ghf.betfair.com,84.20.208.140,,"udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],ie1-graphs.betfair.it,84.20.208.165,ie1-ega.betfair.com,"udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],ie1-graphs.betfair.se,84.20.208.165,ie1-ega.betfair.com,"udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],ie1-graphs.us.betfair.com,84.20.208.165,ie1-ega.betfair.com,"udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],ie1-gwb.betfair.com,,,"udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],ie1-gwb.paddypower.com,84.20.192.16,,"a1-221.akam.net, domains.paddypower.com",NOERROR,,,google-site-verification=1o_ZYN86YOVR7vw5mXXBXGa12CTtRbCPPPqo69RLnuQ,,,,,,,
[x],ie1-hlppp.paddypower.com,84.20.208.23,,"a1-221.akam.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],ie1-identitysso.paddypower.com,84.20.192.29,,"a1-221.akam.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],ie1-itsbmga.betfair.it,84.20.208.37,,"a1-221.akam.net, hostmaster.netnames.net",NOERROR,,,,,,,,,,
[x],ie1-mawbf.betfair.com,84.20.208.64,,"udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,"pdns5.ultradns.info, pdns6.ultradns.co.uk, pdns4.ultradns.org, pdns3.ultradns.org, pdns1.ultradns.net, pdns2.ultradns.net",,,,,
[x],ie1-mgw.paddypower.com,84.20.192.21,,"a1-221.akam.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],ie1-myactivity-cdn.betfair.it,84.20.208.62,ie1-acwbf.betfair.com,"udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],ie1-myactivity.paddypower.com,84.20.192.31,,"a1-221.akam.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],ie1-myfunds.paddypower.com,,,"a1-221.akam.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],ie1-pacbf.betfair.com,84.20.208.148,,"udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],ie1-pacpp.paddypower.com,84.20.192.74,,"a1-221.akam.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],ie1-pcmsbf.betfair.com,84.20.208.170,,"udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],ie1-pcmspp.paddypower.com,84.20.192.82,,"a1-221.akam.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],ie1-pmh.betfair.com,,,"udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],ie1-poker.betfair.it,,ie1-gwb.betfair.com,"udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],ie1-pphbf.betfair.it,84.20.208.127,,"a1-221.akam.net, hostmaster.netnames.net",NOERROR,,,,,,,,,,
[x],ie1-promos.paddypower.com,84.20.192.25,,"a1-221.akam.net, domains.paddypower.com",NOERROR,,,,,,,,,,
