new,host,ttl,a,soa,status_code,txt,cname,mx,cdn,cdn-name,aaaa,ns,caa
,licensing.bentley.com,2014,64.90.235.14,"{'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}",NOERROR,,,,,,,,
,livemeeting.bentley.com,86400,64.90.227.13,"{'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}",NOERROR,,extprdlmp07.bentley.com,,,,,,
,llvm-cert1.bentley.com,120,64.90.236.32,"{'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}",NOERROR,,,,,,,,
,lms.bentley.com,300,,"{'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}",NOERROR,v=spf1 mx include:docebosaas.com ~all,,,,,,,
,lnk.bentley.com,2099,"104.17.72.206, 104.17.74.206, 104.17.70.206, 104.17.73.206, 104.17.71.206","{'name': 'mkto-ab560060.com', 'ns': 'ns1.marketo.com', 'mailbox': 'ops.localhost', 'serial': 2018032600, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 10800}, {'name': 'mkto-ab560060.com', 'ns': 'ns1.marketo.com', 'mailbox': 'ops.localhost', 'serial': 2018032600, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 10800}, {'name': 'mkto-ab560060.com', 'ns': 'ns1.marketo.com', 'mailbox': 'ops.localhost', 'serial': 2018032600, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 10800}",NOERROR,,mkto-ab560060.com,,,,,"ns2.mktdns.com, ns1.marketo.com",
,logdispatcher.dev.bentley.com,3600,20.241.161.170,"{'name': 'eastus.cloudapp.azure.com', 'ns': 'ns1-201.azure-dns.com', 'mailbox': 'msnhst.microsoft.com', 'serial': 10001, 'refresh': 900, 'retry': 300, 'expire': 604800, 'minttl': 60}, {'name': 'eastus.cloudapp.azure.com', 'ns': 'ns1-201.azure-dns.com', 'mailbox': 'msnhst.microsoft.com', 'serial': 10001, 'refresh': 900, 'retry': 300, 'expire': 604800, 'minttl': 60}, {'name': 'eastus.cloudapp.azure.com', 'ns': 'ns1-201.azure-dns.com', 'mailbox': 'msnhst.microsoft.com', 'serial': 10001, 'refresh': 900, 'retry': 300, 'expire': 604800, 'minttl': 60}, {'name': 'eastus.cloudapp.azure.com', 'ns': 'ns1-201.azure-dns.com', 'mailbox': 'msnhst.microsoft.com', 'serial': 10001, 'refresh': 900, 'retry': 300, 'expire': 604800, 'minttl': 60}, {'name': 'eastus.cloudapp.azure.com', 'ns': 'ns1-201.azure-dns.com', 'mailbox': 'msnhst.microsoft.com', 'serial': 10001, 'refresh': 900, 'retry': 300, 'expire': 604800, 'minttl': 60}",NOERROR,,dev-enterprisesystems01-eus.eastus.cloudapp.azure.com,,,,,,
,login.bentley.com,86400,64.90.235.55,"{'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}",NOERROR,,loginnet.bentley.com,,,,,,
,loginnet.bentley.com,86400,64.90.235.55,"{'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}",NOERROR,,,,,,,,
,loginsts.bentley.com,86400,64.90.235.148,"{'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}",NOERROR,,,,,,,,
,lync01-exton.bentley.com,86400,64.90.235.105,"{'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}",NOERROR,,,,,,,,
,lyncae-anz.bentley.com,3600,203.42.129.177,"{'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}",NOERROR,,,,,,,,
,lyncae-dublin.bentley.com,3600,64.90.233.145,"{'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}",NOERROR,,,,,,,,
,lyncae-exton.bentley.com,86400,64.90.235.156,"{'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}",NOERROR,,,,,,,,
,lyncae04-dublin.bentley.com,86400,64.90.233.144,"{'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}",NOERROR,,,,,,,,
,lyncae04-exton.bentley.com,300,,"{'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}",NOERROR,,,,,,,,
,lyncae05-dublin.bentley.com,41,,"{'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}",NOERROR,,,,,,,,
,lyncae05-exton.bentley.com,21600,64.90.235.155,"{'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}",NOERROR,,,,,,,,
,lyncav-dublin.bentley.com,86400,64.90.233.142,"{'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}",NOERROR,,,,,,,,
,lyncav-exton.bentley.com,86400,64.90.235.176,"{'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}",NOERROR,,,,,,,,
,lyncav04-dublin.bentley.com,86400,64.90.233.141,"{'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}",NOERROR,,,,,,,,
,lyncav04-exton.bentley.com,58462,64.90.235.174,"{'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}",NOERROR,,,,,,,,
,lyncav05-dublin.bentley.com,86400,64.90.233.140,"{'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}",NOERROR,,,,,,,,
,lyncwc-anz.bentley.com,300,,"{'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}",NOERROR,,,,,,,,
,lyncwc-dublin.bentley.com,21600,64.90.233.139,"{'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}, {'name': 'bentley.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'dnsadmin.bentley.com', 'serial': 2009095760, 'refresh': 1200, 'retry': 300, 'expire': 1209600, 'minttl': 300}",NOERROR,,,,,,,,
