input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,final_url,tls_mismatched,cdn_name,cdn,csp_domains_,tls_expired
richmond.hyatt.com,Hyatt.com,404,8229,richmond.hyatt.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-06T18:10:43Z,2024-07-05T18:10:43Z,"CN=*.hyatt.com, O=Hyatt Hotels Corporation, L=Chicago, ST=Illinois, C=US",*.hyatt.com,Hyatt Hotels Corporation,*.allinclusive.hyatt.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",729eef22ae5e05cab430f8ee72cff74f,21f14daf1ea361f2e6f9609193404e29bed291f615f6f76089f7136cc4ff89ac,True,ctls,richmond.hyatt.com,443,https://richmond.hyatt.com:443,https,nginx,text/html,GET,2.16.187.56,/,2089597759,2a02:26f0:1700:11::b856:679c,Nginx,168,False,,,,,,
riga.regency.hyatt.com,Hyatt.com,404,8229,riga.regency.hyatt.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-06T18:10:43Z,2024-07-05T18:10:43Z,"CN=*.hyatt.com, O=Hyatt Hotels Corporation, L=Chicago, ST=Illinois, C=US",*.hyatt.com,Hyatt Hotels Corporation,*.allinclusive.hyatt.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",729eef22ae5e05cab430f8ee72cff74f,21f14daf1ea361f2e6f9609193404e29bed291f615f6f76089f7136cc4ff89ac,True,ctls,riga.regency.hyatt.com,443,https://riga.regency.hyatt.com:443,https,nginx,text/html,GET,95.101.111.154,/,2089597759,2a02:26f0:480:d::210:f152,Nginx,168,False,,True,,,,
risingsun.hyatt.com,Hyatt.com,404,8229,risingsun.hyatt.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-06T18:10:43Z,2024-07-05T18:10:43Z,"CN=*.hyatt.com, O=Hyatt Hotels Corporation, L=Chicago, ST=Illinois, C=US",*.hyatt.com,Hyatt Hotels Corporation,*.allinclusive.hyatt.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",729eef22ae5e05cab430f8ee72cff74f,21f14daf1ea361f2e6f9609193404e29bed291f615f6f76089f7136cc4ff89ac,True,ctls,risingsun.hyatt.com,443,https://risingsun.hyatt.com:443,https,nginx,text/html,GET,2.16.187.56,/,2089597759,2a02:26f0:1700:11::b856:6799,Nginx,168,False,,,,,,
rochester.hyatt.com,,429,507,www.hyatt.com,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,2023-05-19T15:01:26Z,2024-06-19T15:01:26Z,"CN=www.hyatt.com, O=Hyatt Hotels Corporation, L=Chicago, ST=Illinois, C=US",www.hyatt.com,Hyatt Hotels Corporation,world.hyatt.com,"CN=Entrust Certification Authority - L1F, OU=(c) 2016 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1F,"Entrust, Inc.",fc42e0c44afd0bd29d71f1bdd468d524,0566ace1cfa64c1c59b54997e14e882ae288ac0b2c95d115b5fdc05ed1c18653,,ctls,www.hyatt.com,443,https://rochester.hyatt.com:443,https,,text/html,GET,2.16.187.56,/,-1323535998,2a02:26f0:1700:11::b856:6799,HSTS,1,False,https://www.hyatt.com/en-US/hotel/new-york/hyatt-regency-rochester/roche,,,,,
rochester.regency.hyatt.com,,429,507,www.hyatt.com,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,2023-05-19T15:01:26Z,2024-06-19T15:01:26Z,"CN=www.hyatt.com, O=Hyatt Hotels Corporation, L=Chicago, ST=Illinois, C=US",www.hyatt.com,Hyatt Hotels Corporation,world.hyatt.com,"CN=Entrust Certification Authority - L1F, OU=(c) 2016 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1F,"Entrust, Inc.",fc42e0c44afd0bd29d71f1bdd468d524,0566ace1cfa64c1c59b54997e14e882ae288ac0b2c95d115b5fdc05ed1c18653,,ctls,www.hyatt.com,443,https://rochester.regency.hyatt.com:443,https,,text/html,GET,2.16.187.56,/,765408727,2a02:26f0:1700:11::b856:679c,HSTS,1,False,https://www.hyatt.com/en-US/hotel/new-york/hyatt-regency-rochester/roche,,,,,
rogers.place.hyatt.com,Hyatt.com,404,8229,rogers.place.hyatt.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-06T18:10:43Z,2024-07-05T18:10:43Z,"CN=*.hyatt.com, O=Hyatt Hotels Corporation, L=Chicago, ST=Illinois, C=US",*.hyatt.com,Hyatt Hotels Corporation,*.allinclusive.hyatt.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",729eef22ae5e05cab430f8ee72cff74f,21f14daf1ea361f2e6f9609193404e29bed291f615f6f76089f7136cc4ff89ac,True,ctls,rogers.place.hyatt.com,443,https://rogers.place.hyatt.com:443,https,nginx,text/html,GET,95.101.111.173,/,2089597759,2a02:26f0:480:d::210:f152,Nginx,168,False,,True,,,,
roominglist.hyatt.com,Index of /,200,243,roominglist.hyatt.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-11T17:47:48Z,2023-08-05T17:47:48Z,"CN=salesportal.hyatt.com, OU=Hyatt e-Commerce, O=Hyatt Hotels Corporation, L=Chicago, ST=Illinois, C=US",salesportal.hyatt.com,Hyatt Hotels Corporation,bookingportal.arizona.miravalresorts.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",c5775b9426932141d6a152e80884a1ac,1ef7ac37c5b538b94bd8bc1b4963733d7b7d29eb280eeb23ac0b1b3a3f4e9156,,ctls,roominglist.hyatt.com,443,https://roominglist.hyatt.com:443,https,nginx,text/html,GET,95.101.111.170,/,-780928015,2a02:26f0:480:d::210:f152,Nginx,12,False,,,,,,
rostovondon.regency.hyatt.com,Hyatt.com,404,8229,rostovondon.regency.hyatt.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-06T18:10:43Z,2024-07-05T18:10:43Z,"CN=*.hyatt.com, O=Hyatt Hotels Corporation, L=Chicago, ST=Illinois, C=US",*.hyatt.com,Hyatt Hotels Corporation,*.allinclusive.hyatt.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",729eef22ae5e05cab430f8ee72cff74f,21f14daf1ea361f2e6f9609193404e29bed291f615f6f76089f7136cc4ff89ac,True,ctls,rostovondon.regency.hyatt.com,443,https://rostovondon.regency.hyatt.com:443,https,nginx,text/html,GET,2.16.187.106,/,2089597759,2.16.187.24,Nginx,168,False,,True,,,,
sacramento.regency.hyatt.com,,429,507,www.hyatt.com,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,2023-05-19T15:01:26Z,2024-06-19T15:01:26Z,"CN=www.hyatt.com, O=Hyatt Hotels Corporation, L=Chicago, ST=Illinois, C=US",www.hyatt.com,Hyatt Hotels Corporation,world.hyatt.com,"CN=Entrust Certification Authority - L1F, OU=(c) 2016 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1F,"Entrust, Inc.",fc42e0c44afd0bd29d71f1bdd468d524,0566ace1cfa64c1c59b54997e14e882ae288ac0b2c95d115b5fdc05ed1c18653,,ctls,www.hyatt.com,443,https://sacramento.regency.hyatt.com:443,https,,text/html,GET,2.16.187.120,/,-157639856,2a02:26f0:1700:11::b856:679c,HSTS,1,False,https://www.hyatt.com/en-US/hotel/california/hyatt-regency-sacramento/sacra,,,,,
salesportal-dr.hyatt.com,Sign in to your account,200,38407,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-25T00:00:00Z,2024-05-25T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,7c7414a61d2496accd312122c5241231,2c204118a10394b7abd4cd1f9d1a885acb273a1ebe0091f82e567b1137495fb7,,ctls,login.microsoftonline.com,443,https://salesportal-dr.hyatt.com:443,https,,text/html,GET,18.194.144.26,/,-383826317,3.121.121.155,HSTS,95,False,https://login.microsoftonline.com/83d737b1-2cab-426d-bf97-3935b32df6ca/saml2?SAMLRequest=jZJbb9swDIX%2FiqF3%2BSLfaiFOka0oVqDD0sTdw95omW4F2JInysGwXz%2FPSbAOGIo9Cjo8POTHze2PcQhO6EhbU7MkjFmARtlOm5eaPTf3%2FIbdbjcE4yAmuZv9qzng9xnJB0uhIXn%2BqdnsjLRAmqSBEUl6JY%2B7z49ShLGcnPVW2YEFOyJ0fmn10RqaR3RHdCet8PnwWLNX7yeSUfTbkqZwcvoEHsOfpGBAFyo7RrAEiJIsS0SRVXmRJ3GcZSKPiCwL7pZU2oBfJ7maDfZFm3DUylmyvbdm0AZXr5u0K9OyTbhQ0PJMFB1v%2B6rkaZXmbSq6vlCwZhEsuLdO4Tp9zXoYCFnwcFez3eGpakvsipRDnwieZUXBqzaPeSEAsFV9j6pdtLQHIn3CP9VEMz4Y8mB8zUQsUh6XXCRNnMoskSIPy6T8xoL9ZXUftDkjeW%2FP7VlE8lPT7Pn%2By7Fhwdcr2kXALiDl2t29Jfi%2BMVyxse3%2FQhrRQwce%2FkFrE71Nsb08%2F76u7S8%3D&SigAlg=http%3A%2F%2Fwww.w3.org%2F2001%2F04%2Fxmldsig-more%23rsa-sha256&Signature=Xijo67RlYdMF35paxb5BETHldcFNojqzsCWsTjZUprqNKQ25h9OoyStrh5WO%2FKv7ApS2ryqIMpiIv7AyxBfZKzKL7jgSNlLd2ztDMo%2F3svr6i1I55zXhcOTr%2FJiEKfUaUGxWm2QIriswMLimcyungwl3UlYzVSJLQKKM%2FFtv0iWYRqMTRe4tGeF0H7KznDDXJWUFIjdE78jAFyKZI8%2FXjN7VS7JXuw8n5tSCuinXgGpgH%2F%2BadBW0kcL12HcUxsZHcFZHzeJyH4%2F4rsVEl7kd64KIOuuiC%2F7PDGECbORPmvQsWQAlKVHV7SZ9mOSdcupav7%2FkaVhxv3h4hGj92QK9yw%3D%3D,,,,,
salesportal.hyatt.com,Sign in to your account,200,38262,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-25T00:00:00Z,2024-05-25T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,7c7414a61d2496accd312122c5241231,2c204118a10394b7abd4cd1f9d1a885acb273a1ebe0091f82e567b1137495fb7,,ctls,login.microsoftonline.com,443,https://salesportal.hyatt.com:443,https,,text/html,GET,3.121.121.155,/,-383826317,18.194.144.26,HSTS,95,False,https://login.microsoftonline.com/83d737b1-2cab-426d-bf97-3935b32df6ca/saml2?SAMLRequest=jZJRa9swFIX%2FitC7bEmW7VjEKdlKWaFjaeL2oW%2ByrLQCW%2FJ05TD26%2Bc5CetglD0K3XPuufe765sfQ49OJoD1rsYsoRgZp31n3WuNn5o7ssI3mzWooeej3E7xze3N98lARLPQgTz%2F1HgKTnoFFqRTgwEZtTxsvz5InlA5Bh%2B99j1GWwAT4tzqs3cwDSYcTDhZbZ72DzV%2Bi3EEmaa%2FLWFMxmBPKprkJ2jVm5BoP6RqDpAyIRgvRJUXOaNUCJ6nAB6j2zmVdSouk1zNev9qXTJYHTz4Y%2FSut84sXqusK7OyZYRr1RLBi460x6okWZXlbca7Y6HVkoVjdOeDNsv0NT6qHgxG97c13u4fNS8Zm1WsoIKIsmqJoqwiWqxowZhmJivmWtgpAHsyf9QAk7l3EJWLNeaUZ4SWhLOGZlIwyfNklfMXjHaX1X2y7ozkoz235yKQX5pmR3bfDg1Gz1e0cwG%2BgJRL9%2FCe4MfG6ooNb%2F4X0mCi6lRU%2F6C1Tt%2Bn2Fyef1%2FX5hc%3D&SigAlg=http%3A%2F%2Fwww.w3.org%2F2001%2F04%2Fxmldsig-more%23rsa-sha256&Signature=WuNxIBIeY1QhXIUza2pbX%2B3pcmkIJyHGtB9hCvenyXzi1gcodkNNEsHnvWTUOeCjS4eokKLU0QEnMT%2BrO%2Fy4XKMBaiVTNY%2FL%2F%2B2QChNsX7%2FfbgXpQFp6m6tSk4HzgUdgYLVo1LCT9LPOw1akz%2FZ%2FoYw81XcKJUcYme7XFFQy0SwVEI6hSHayF1VpzT4duZAU7gzQ0wz5ipQ3KZ6yFo5bZp1cpoL82b9Jezorn8BfTjLcHzkb1cW2FOhvXxAjSvpHZjslN5ZLlpJ6Vc6%2Fpr%2FrwKJG6wKUxytfGPJQOsYEV8zOLCLU%2B4WU8zlfizq5%2BBAMo6hn7GeJEfnakvglOudcxg%3D%3D,,,,,
salesportal.qa1.hyatt.com,Sign in to your account,200,38445,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-25T00:00:00Z,2024-05-25T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,7c7414a61d2496accd312122c5241231,2c204118a10394b7abd4cd1f9d1a885acb273a1ebe0091f82e567b1137495fb7,,ctls,login.microsoftonline.com,443,https://salesportal.qa1.hyatt.com:443,https,,text/html,GET,18.194.144.26,/,-383826317,3.121.121.155,HSTS,95,False,https://login.microsoftonline.com/83d737b1-2cab-426d-bf97-3935b32df6ca/saml2?SAMLRequest=jZLRa9swEMb%2FFaN32ZZkx4mIU7KVskLHssTtw95k6dwKbMnTyWHsr1%2FqJKyDUfoo9N13393v1je%2Fhj45QkDrXU1YmpMEnPbGuueaPDZ3dEluNmtUQ89HuZ3ii9vDzwkwJqdCh%2FL8U5MpOOkVWpRODYAyannYfn2QPM3lGHz02vck2SJCiKdWn73DaYBwgHC0Gh73DzV5iXFEmWWvljimY7BHFSH9jVr1EFLth0ydAmSsKBhfFKtyUbI8LwpeZoieJLenVNapOE9yNev9s3XpYHXw6LvoXW8dzF5LYSpRtYxyrVpa8IWhbbeqqFiJshXcdAut5iycJHc%2BaJinr0mnegSS3N%2FWZLv%2FXpUFa7uWCsOBFhVrqcqFoMyAMa3hmq1etbhTiPYIf6sRJ7h3GJWLNeE5FzSvKGdNLmTBJC%2FTasl%2BkGR3Wd0n685I3ttzexah%2FNI0O7r7dmhI8nRFexKQC0g5dw9vCb5vrK7YyOajkAaIyqio%2FkNrnb1Nsbk8%2F72uzR8%3D&SigAlg=http%3A%2F%2Fwww.w3.org%2F2001%2F04%2Fxmldsig-more%23rsa-sha256&Signature=au7l1EYRsDZmxan4U7W6PaHDMRfacux3MfWU5lKNXWX9T0j7N8kP47Fd2uEXpmQ3xVKIxQchdq%2B9fV4U9oOJKBWb4d7dKtAvouygAxNVqZqjk2n%2F8P7iGln7Df1uuVAYE27X6i38Z5mubKcbX6ZSiWI6RoFZOwgI1rza6mQWnHvI8SHkTyFJZmnZjqkLjIREVFcJ0RcVy5pzG%2FyqklQz954zJDIHTTTK0aZ2TGTEEyxS70eAccCTvuLwTIbSjrJ8SVKQbT91fS8w0WujTcjppzpoHRcXhYlaBoKbnH%2FhrpIC2%2B3bH4TBJ6IbEMaGvTaE%2FNWCkMf5eeoCJBoXhLt9ew%3D%3D,,,,,
salesportal.uat1.hyatt.com,Access Denied,403,279,salesportal.uat1.hyatt.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-13T19:28:24Z,2024-06-12T19:28:24Z,"CN=salesportal.uat1.hyatt.com, O=Hyatt Hotels Corporation, L=Chicago, ST=Illinois, C=US",salesportal.uat1.hyatt.com,Hyatt Hotels Corporation,upsell.uat1.hyatt.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",f5e4d8d5ec8ec3165d0894211c5cedc3,83e16e92b56cf5ca8aed28ec32c16ae5407e4bc77286ac6a281fd3aa0ab86d50,,ctls,salesportal.uat1.hyatt.com,443,https://salesportal.uat1.hyatt.com:443,https,AkamaiGHost,text/html,GET,2.16.187.114,/,-621678779,2.16.187.107,HSTS,10,False,,,,,,
salesportalservice.hyatt.com,Hyatt Event Management System,200,12998,salesportalservice.hyatt.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-11T17:47:48Z,2023-08-05T17:47:48Z,"CN=salesportal.hyatt.com, OU=Hyatt e-Commerce, O=Hyatt Hotels Corporation, L=Chicago, ST=Illinois, C=US",salesportal.hyatt.com,Hyatt Hotels Corporation,bookingportal.arizona.miravalresorts.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",c5775b9426932141d6a152e80884a1ac,1ef7ac37c5b538b94bd8bc1b4963733d7b7d29eb280eeb23ac0b1b3a3f4e9156,,ctls,salesportalservice.hyatt.com,443,https://salesportalservice.hyatt.com:443,https,nginx,text/html,GET,2.16.187.57,/,-1815665849,2a02:26f0:1700:11::b856:6796,Nginx,416,False,https://salesportalservice.hyatt.com/sso-loginweb/commonLogin,,,,,
salesportalservice.qa1.hyatt.com,Access Denied,403,285,salesportalservice.qa1.hyatt.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-13T19:28:24Z,2024-06-12T19:28:24Z,"CN=salesportal.uat1.hyatt.com, O=Hyatt Hotels Corporation, L=Chicago, ST=Illinois, C=US",salesportal.uat1.hyatt.com,Hyatt Hotels Corporation,upsell.uat1.hyatt.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",f5e4d8d5ec8ec3165d0894211c5cedc3,83e16e92b56cf5ca8aed28ec32c16ae5407e4bc77286ac6a281fd3aa0ab86d50,,ctls,salesportalservice.qa1.hyatt.com,443,https://salesportalservice.qa1.hyatt.com:443,https,AkamaiGHost,text/html,GET,95.101.111.147,/,14585950,95.101.111.169,HSTS,10,False,,,,,,
salesportaltraining.hyatt.com,502 Bad Gateway,502,150,salesportaltraining.hyatt.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-13T19:28:24Z,2024-06-12T19:28:24Z,"CN=salesportal.uat1.hyatt.com, O=Hyatt Hotels Corporation, L=Chicago, ST=Illinois, C=US",salesportal.uat1.hyatt.com,Hyatt Hotels Corporation,upsell.uat1.hyatt.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",f5e4d8d5ec8ec3165d0894211c5cedc3,83e16e92b56cf5ca8aed28ec32c16ae5407e4bc77286ac6a281fd3aa0ab86d50,,ctls,salesportaltraining.hyatt.com,443,https://salesportaltraining.hyatt.com:443,https,nginx,text/html,GET,95.101.111.169,/,-803400545,95.101.111.147,Nginx,8,False,,,,,,
san-antonio.hyatt.com,Hyatt.com,404,8229,san-antonio.hyatt.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-06T18:10:43Z,2024-07-05T18:10:43Z,"CN=*.hyatt.com, O=Hyatt Hotels Corporation, L=Chicago, ST=Illinois, C=US",*.hyatt.com,Hyatt Hotels Corporation,*.allinclusive.hyatt.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",729eef22ae5e05cab430f8ee72cff74f,21f14daf1ea361f2e6f9609193404e29bed291f615f6f76089f7136cc4ff89ac,True,ctls,san-antonio.hyatt.com,443,https://san-antonio.hyatt.com:443,https,nginx,text/html,GET,2.16.187.56,/,2089597759,2a02:26f0:1700:11::b856:6799,Nginx,168,False,,,,,,
san-francisco.hyatt.com,Hyatt.com,404,8229,san-francisco.hyatt.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-06T18:10:43Z,2024-07-05T18:10:43Z,"CN=*.hyatt.com, O=Hyatt Hotels Corporation, L=Chicago, ST=Illinois, C=US",*.hyatt.com,Hyatt Hotels Corporation,*.allinclusive.hyatt.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",729eef22ae5e05cab430f8ee72cff74f,21f14daf1ea361f2e6f9609193404e29bed291f615f6f76089f7136cc4ff89ac,True,ctls,san-francisco.hyatt.com,443,https://san-francisco.hyatt.com:443,https,nginx,text/html,GET,95.101.111.154,/,2089597759,2a02:26f0:480:d::210:f156,Nginx,168,False,,,,,,
sanantonio.hyatt.com,,429,507,www.hyatt.com,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,2023-05-19T15:01:26Z,2024-06-19T15:01:26Z,"CN=www.hyatt.com, O=Hyatt Hotels Corporation, L=Chicago, ST=Illinois, C=US",www.hyatt.com,Hyatt Hotels Corporation,world.hyatt.com,"CN=Entrust Certification Authority - L1F, OU=(c) 2016 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1F,"Entrust, Inc.",fc42e0c44afd0bd29d71f1bdd468d524,0566ace1cfa64c1c59b54997e14e882ae288ac0b2c95d115b5fdc05ed1c18653,,ctls,www.hyatt.com,443,https://sanantonio.hyatt.com:443,https,,text/html,GET,95.101.111.173,/,-440714223,2a02:26f0:480:d::210:f152,HSTS,1,False,https://www.hyatt.com/en-US/hotel/texas/hyatt-regency-san-antonio-riverwalk/satrs,,,,,
sandboxsalesportal.uat2.hyatt.com,Sign in to your account,200,38276,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-25T00:00:00Z,2024-05-25T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,7c7414a61d2496accd312122c5241231,2c204118a10394b7abd4cd1f9d1a885acb273a1ebe0091f82e567b1137495fb7,,ctls,login.microsoftonline.com,443,https://sandboxsalesportal.uat2.hyatt.com:443,https,,text/html,GET,3.121.121.155,/,-383826317,18.194.144.26,HSTS,95,False,https://login.microsoftonline.com/83d737b1-2cab-426d-bf97-3935b32df6ca/saml2?SAMLRequest=jZJbb9swDIX%2FiqF3%2BSJfEgtximxFsQIdliZuH%2FpGy3QrwJY8UQ6G%2Ffp5ToJ1wFDsUdDh4SE%2Fbm5%2BDH1wQkfamoolYcwCNMq22rxW7Km%2B42t2s90QDL0Y5W7yb%2BaA3yckH8yFhuT5p2KTM9ICaZIGBiTplTzuvj5IEcZydNZbZXsW7IjQ%2BbnVZ2toGtAd0Z20wqfDQ8XevB9JRtFvSxrD0ekTeAx%2FkoIeXajsEMEcIEqyLBFFVuZFnsRxlok8IrIsuJ1TaQN%2BmeRq1ttXbcJBK2fJdt6aXhtcvNZpu0pXTcKFgoZnomh505UrnpZp3qSi7QoFSxbBgjvrFC7TV6yDnpAF97cV2x0eCyxFiTGHLml5ti5SDiIveVfmeZO3oJo8nbW0ByJ9wj%2FVRBPeG%2FJgfMVELFIer7hI6jiVWSJFERbr4oUF%2B8vqPmlzRvLRnpuziOSXut7z%2FbdjzYLnK9pZwC4g5dLdvSf4sTFcsbHt%2F0Ia0EMLHv5BaxO9T7G9PP%2B%2Bru0v&SigAlg=http%3A%2F%2Fwww.w3.org%2F2001%2F04%2Fxmldsig-more%23rsa-sha256&Signature=CTf9%2FO6LgkvF9RcSmHUVnnseAVFeqUPjzcrZrUzzaiB0m7Nw%2BTGk62HTL%2Bj40htlKBGwFc3pMAZzdFfSC%2BWRZ8B5u1W9bvIgr7Ia0Uba%2Bv%2BV%2F83kN%2BMxTAbo8zqv8agXMBUPvir5GMUhDV5sgqwKAzQuIfHqH9zAxPwQKQHMgTflyZq%2FT4Ah1jvnZ8WNIifXofiVMHX3XyzJYhZUgZfk%2BxOc5wSt6lsIPr78L03QEXjFhA%2FwAuByWtIHxYmyhCe%2B2bKLeq15Y31uQCN%2Bt84xxtC4H10%2FZKs7wHAiVkFswS0PndYMO7Mew5quvnMkWNwhrQ1r0P4SOdmtmoQIehIWRw%3D%3D,,,,,
sandiego.hyatt.com,Hyatt.com,404,8229,sandiego.hyatt.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-06T18:10:43Z,2024-07-05T18:10:43Z,"CN=*.hyatt.com, O=Hyatt Hotels Corporation, L=Chicago, ST=Illinois, C=US",*.hyatt.com,Hyatt Hotels Corporation,*.allinclusive.hyatt.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",729eef22ae5e05cab430f8ee72cff74f,21f14daf1ea361f2e6f9609193404e29bed291f615f6f76089f7136cc4ff89ac,True,ctls,sandiego.hyatt.com,443,https://sandiego.hyatt.com:443,https,nginx,text/html,GET,95.101.111.154,/,2089597759,2a02:26f0:3400::1703:583b,Nginx,168,False,,,,,,
