new,host,a,soa,status_code,ns,aaaa,txt,cname,cdn,cdn-name,has_internal_ips,internal_ips,mx,ptr,caa
[x],us-east-1.phd.aws.amazon.com,52.94.232.83,"ns-931.amazon.com, root.amazon.com, ns-923.amazon.com, ns-932.amazon.com",NOERROR,ns-932.amazon.com,,52.94.232.83c33e0R 52.94.236.71c33e0R 52.94.224.85c33e0R n1,,,,,,,,
[x],us-east-1.quicksight.aws.amazon.com,209.54.177.80,"ns-1982.awsdns-55.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"ns-1982.awsdns-55.co.uk, ns-458.awsdns-57.com, ns-652.awsdns-17.net, ns-1425.awsdns-50.org",,web-quicksight.us-east-1.amazonaws.comc100e1 n1,web-quicksight.us-east-1.amazonaws.com,,,,,,,
[x],us-east-1.redirection.macie.aws.amazon.com,,"ns-418.awsdns-52.com, hostmaster.cloudfront.net",NOERROR,,,,d2luwf9k5f0gkx.cloudfront.net,,,,,,,
[x],us-east-1.signin-reg.aws.amazon.com,"54.239.20.230, 52.86.96.73","ns-923.amazon.com, root.amazon.com",NOERROR,ns-923.amazon.com,,54.239.16.177c33e1 54.239.20.230c33e1 3.2.8.1c0e0 3.2.9.1c0e0 54.239.18.213c33e1 n1,,,,,,,,
[x],us-east-1.signin.aws.amazon.com,54.239.16.177,"ns-921.amazon.com, root.amazon.com, ns-911.amazon.com, ns-932.amazon.com",NOERROR,ns-912.amazon.com,,54.239.16.177c33e1 54.239.20.230c33e1 3.2.8.1c0e0 3.2.9.1c0e0 54.239.18.213c33e1 n1,us-east-1.signin-reg.aws.amazon.com,,,,,,,
[x],us-east-1.target-gamma.aws.amazon.com,"54.84.69.128, 54.165.217.52, 3.92.15.245","ns-98.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,,,us-east-1.target-gamma.amazonaws.com,,,,,,,
[x],us-east-1.target.aws.amazon.com,"34.231.55.99, 44.195.103.73, 54.211.91.16","ns-1810.awsdns-34.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,us-east-1.target.amazonaws.com,,,,,,,
[x],us-east-1.workdocs.aws.amazon.com,52.94.228.210,"ns-911.amazon.com, root.amazon.com, ns-932.amazon.com, ns-923.amazon.com, ns-912.amazon.com",NOERROR,ns-912.amazon.com,,52.94.228.210c33e0R 52.94.234.207c33e0R 52.94.227.58c33e0R n1,,,,,,,,
[x],us-east-2-onebox.quicksight.aws.amazon.com,99.78.178.29,"ns-1312.awsdns-36.org, awsdns-hostmaster.amazon.com",NOERROR,"ns-331.awsdns-41.com, ns-1312.awsdns-36.org, ns-1602.awsdns-08.co.uk, ns-514.awsdns-00.net",,99.78.176.176c0e0 99.78.178.29c100e1 52.95.18.184c0e0 n1,web-onebox-quicksight.us-east-2.amazonaws.com,,,,,,,
[x],us-east-2.acm-certificates.amazon.com,"3.13.224.177, 3.143.42.148, 18.117.32.136","ns-1292.awsdns-33.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,,
[x],us-east-2.beta.acm-certificates.amazon.com,"3.23.176.192, 3.19.176.101, 3.138.80.46","ns-224.awsdns-28.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,,
[x],us-east-2.console.aws.amazon.com,"76.223.79.155, 13.248.199.77","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,"gr.console-geo.us-east-2.amazonaws.com, af2049b9c08c62706.awsglobalaccelerator.com",,,,,,,
[x],us-east-2.lightsail.aws.amazon.com,"13.248.199.77, 76.223.79.155","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,"us-east-2.console.aws.amazon.com, gr.console-geo.us-east-2.amazonaws.com, af2049b9c08c62706.awsglobalaccelerator.com",,,,,,,
[x],us-east-2.quicksight.aws.amazon.com,99.78.176.12,"ns-285.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1112.awsdns-11.org, ns-918.awsdns-50.net, ns-1760.awsdns-28.co.uk, ns-285.awsdns-35.com",,"52.95.18.186c0e0 99.78.176.11c0e0 99.78.178.46c33e1 52.95.18.184c0e0 99.78.176.12c33e1 52.95.16.213c0e0 52.95.16.204c0e0 52.95, 20.191c0e0 99.78.180.6c33e1 n1",web-quicksight.us-east-2.amazonaws.com,,,,,,,
[x],us-east-2.target-gamma.aws.amazon.com,"18.219.30.181, 18.221.242.196, 3.142.231.165","ns-98.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,,,us-east-2.target-gamma.amazonaws.com,,,,,,,
[x],us-east-2.target.aws.amazon.com,"3.20.84.154, 18.116.214.171, 3.20.29.73","ns-1810.awsdns-34.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,us-east-2.target.amazonaws.com,,,,,,,
[x],us-gov-east-1.acm-certificates.amazon.com,"18.254.6.183, 18.252.154.195, 18.252.131.202","ns-1292.awsdns-33.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,,
[x],us-gov-east-1.beta.acm-certificates.amazon.com,"18.252.81.49, 18.254.152.136, 18.254.122.50","ns-224.awsdns-28.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,,
[x],us-gov-west-1.beta.acm-certificates.amazon.com,,"ns-224.awsdns-28.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,,
[x],us-gov-west-1.certificates.amazon.com,"13.224.189.17, 13.224.189.70, 13.224.189.73, 13.224.189.97","ns-2029.awsdns-61.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"ns-1374.awsdns-43.org, ns-2029.awsdns-61.co.uk, ns-756.awsdns-30.net, ns-8.awsdns-01.com",,"google-site-verification=FM5NC4iyRrf8Ik70dilhKV5Rq0ClADk_Ilw8fUp3erQ, spf2.0/mfrom include:amazonses.com ~all, v=spf1 include:amazonses.com ~all",certificates.amazon.com,True,cloudfront,,,inbound-smtp.us-east-1.amazonaws.com,,
[x],us-pre-prod-aw.amazon.com,176.32.98.205,"dns-external-master.amazon.com, root.amazon.com",NOERROR,,,,,,,,,,,
[x],us-refurb-ui.aka.amazon.com,"50.17.136.168, 54.225.175.158, 34.235.208.144","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-2-1.aea.amazon.com, midway-gateway-2-1.us-east-1.aea.amazon.com",,,,,,,
[x],us-refurb-ui.amazon.com,,"dns-external-master.amazon.com, root.amazon.com",NOERROR,,,,,,,,,,,
[x],us-west-1.acm-certificates.amazon.com,"13.56.111.47, 13.56.39.27","ns-1292.awsdns-33.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,,
[x],us-west-1.console.aws.amazon.com,"99.83.255.39, 75.2.51.23","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,"gr.console-geo.us-west-1.amazonaws.com, acfd892fef6fe535d.awsglobalaccelerator.com",,,,,,,
[x],us-west-1.signin-reg.aws.amazon.com,176.32.118.124,"ns-911.amazon.com, root.amazon.com, ns-931.amazon.com, ns-932.amazon.com",NOERROR,ns-932.amazon.com,,176.32.112.68c33e1 176.32.114.100c33e1 176.32.118.124c33e1 n1,,,,,,,,
[x],us-west-1.target-gamma.aws.amazon.com,"52.52.15.97, 54.177.250.13","ns-98.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,,,us-west-1.target-gamma.amazonaws.com,,,,,,,
[x],us-west-2-onebox.quicksight.aws.amazon.com,52.94.215.246,"ns-94.awsdns-11.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1944.awsdns-51.co.uk, ns-578.awsdns-08.net, ns-94.awsdns-11.com, ns-1317.awsdns-36.org",,52.94.211.228c0e0 52.94.215.246c100e1 n1,web-onebox-quicksight.us-west-2.amazonaws.com,,,,,,,
[x],us-west-2-www.amazon.com,"52.94.213.191, 52.94.211.219, 52.119.160.149","ns-923.amazon.com, root.amazon.com, ns-931.amazon.com, ns-932.amazon.com, ns-911.amazon.com",NOERROR,ns-931.amazon.com,,52.94.211.219c33e1 18.246.103.2c0e0 18.246.103.117c0e0 18.246.94.78c0e0 52.119.160.149c33e1 52.94.213.191c33e1 n3,,,,,,,,
[x],us-west-2.acm-certificates.amazon.com,"44.239.193.198, 34.211.3.165, 52.26.231.13","ns-1292.awsdns-33.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,,
[x],us-west-2.api.rainier.amazon.com,"54.213.91.119, 34.213.235.123, 52.35.25.252","ns-508.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,d-hs5fao7yw3.execute-api.us-west-2.amazonaws.com,,,,,,,
[x],us-west-2.beta.acm-certificates.amazon.com,"44.236.135.142, 34.209.57.40, 35.160.120.117","ns-224.awsdns-28.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,,
[x],us-west-2.beta.secure-attach.amazon.com,"13.225.78.13, 13.225.78.47, 13.225.78.120, 13.225.78.52","ns-1896.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"ns-1235.awsdns-26.org, ns-590.awsdns-09.net, ns-116.awsdns-14.com, ns-1896.awsdns-45.co.uk",,,,True,cloudfront,,,,,
[x],us-west-2.console.aws.amazon.com,"3.3.11.1, 3.3.10.1","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,"gr.console-geo.us-west-2.amazonaws.com, aad44edbebc6c7a36.awsglobalaccelerator.com",,,,,,,
[x],us-west-2.gamma.secure-attach.amazon.com,"143.204.215.55, 143.204.215.34, 143.204.215.37, 143.204.215.124","ns-1414.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,"ns-1414.awsdns-48.org, ns-1610.awsdns-09.co.uk, ns-220.awsdns-27.com, ns-531.awsdns-02.net",,,,True,cloudfront,,,,,
[x],us-west-2.lightsail.aws.amazon.com,"3.3.10.1, 3.3.11.1","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,"us-west-2.console.aws.amazon.com, gr.console-geo.us-west-2.amazonaws.com, aad44edbebc6c7a36.awsglobalaccelerator.com",,,,,,,
[x],us-west-2.phd.aws.amazon.com,,"ns-923.amazon.com, root.amazon.com, ns-921.amazon.com, ns-912.amazon.com",NOERROR,ns-912.amazon.com,,52.94.210.95c33e0R 52.94.212.78c33e0R 52.94.208.110c33e0R n1,,,,,,,,
[x],us-west-2.quicksight.aws.amazon.com,52.94.184.31,"ns-1780.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"ns-576.awsdns-08.net, ns-1212.awsdns-23.org, ns-1780.awsdns-30.co.uk, ns-39.awsdns-04.com",,"52.94.180.179c33e1 54.240.249.233c0e0 54.240.251.214c0e0 52.94.176.59c33e1 54.240.253.138c0e0 52.94.211.228c0e0 52.94.184.31c33, e1 n1",web-quicksight.us-west-2.amazonaws.com,,,,,,,
[x],us-west-2.redirection.macie.aws.amazon.com,,"ns-418.awsdns-52.com, hostmaster.cloudfront.net",NOERROR,,,,d22l3fzqku3xe1.cloudfront.net,,,,,,,
[x],us-west-2.secure-attach.amazon.com,"13.32.121.81, 13.32.121.102, 13.32.121.82, 13.32.121.3","ns-792.awsdns-35.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-11.awsdns-01.com, ns-1392.awsdns-46.org, ns-1640.awsdns-13.co.uk, ns-792.awsdns-35.net",,,,True,cloudfront,,,,,
[x],us-west-2.signin-reg.aws.amazon.com,3.2.10.1,"ns-921.amazon.com, root.amazon.com, ns-932.amazon.com, ns-931.amazon.com, ns-911.amazon.com, ns-912.amazon.com",NOERROR,ns-912.amazon.com,,54.240.249.43c0e0 54.240.254.49c0e0 3.2.10.1c50e1 3.2.11.1c50e1 54.240.251.39c0e0 n1,,,,,,,,
[x],us-west-2.target-gamma.aws.amazon.com,"44.233.159.144, 35.161.238.61, 52.89.114.0","ns-98.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,,,us-west-2.target-gamma.amazonaws.com,,,,,,,
[x],us-west-2.workdocs.aws.amazon.com,52.119.160.60,"ns-921.amazon.com, root.amazon.com, ns-932.amazon.com, ns-923.amazon.com",NOERROR,ns-911.amazon.com,,52.119.160.60c33e0R 52.94.211.172c33e0R 52.94.213.135c33e0R n1,,,,,,,,
[x],us.amazon.com,18.66.142.157,"ns-130.awsdns-16.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1144.awsdns-15.org, ns-130.awsdns-16.com, ns-2021.awsdns-60.co.uk, ns-824.awsdns-39.net","2600:9000:214f:9200:7:49a5:5fd2:8621, 2600:9000:214f:e200:7:49a5:5fd2:8621, 2600:9000:214f:9c00:7:49a5:5fd2:8621, 2600:9000:214f:9600:7:49a5:5fd2:8621, 2600:9000:214f:b200:7:49a5:5fd2:8621, 2600:9000:214f:3000:7:49a5:5fd2:8621, 2600:9000:214f:5600:7:49a5:5fd2:8621, 2600:9000:214f:1600:7:49a5:5fd2:8621",,"www.amazon.com, tp.47cf2c8c9-frontier.amazon.com, d3ag4hukkh62yn.cloudfront.net",True,cloudfront,,,,,
[x],usas-prod-na.amazon.com,54.239.22.93,"ns-136.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-136.awsdns-17.com, ns-585.awsdns-09.net, ns-1810.awsdns-34.co.uk, ns-1134.awsdns-13.org",,54.239.22.93c33e1 54.239.25.3c33e1 54.239.22.103c33e1 n1,,,,,,,,
[x],useast-api.business.amazon.ca,,"ns-660.awsdns-18.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1588.awsdns-06.co.uk, ns-27.awsdns-03.com, ns-660.awsdns-18.net, ns-1456.awsdns-54.org",,,,,,,,,,
[x],usecasemanagement.corp.amazon.com,"54.72.158.92, 52.210.243.190, 54.170.50.164","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-3.aea.amazon.com, midway-gateway-3-eu-west-1.aea.amazon.com",,,,,,,
[x],user.artists.amazon.com,,"ns-1037.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,True,cloudfront,,,,,
[x],userinfo-api-omnia-devo.corp.amazon.com,"3.214.78.243, 52.45.84.106, 54.236.198.66","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-1.aea.amazon.com, midway-gateway-1-us-east-1.aea.amazon.com",,,,,,,
[x],userinfo-api-omnia.corp.amazon.com,"54.236.198.66, 52.45.84.106, 3.214.78.243","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-1.aea.amazon.com, midway-gateway-1-us-east-1.aea.amazon.com, midway-gateway-1-eu-west-1.aea.amazon.com",,,,,,,
[x],usl-adjustments-uat.corp.amazon.com,"54.72.158.92, 52.210.243.190, 54.170.50.164","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-3.aea.amazon.com, midway-gateway-3-eu-west-1.aea.amazon.com",,,,,,,
[x],usl-adjustments.corp.amazon.com,"52.210.243.190, 54.72.158.92, 54.170.50.164","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-3.aea.amazon.com, midway-gateway-3-eu-west-1.aea.amazon.com",,,,,,,
[x],usl-flexclose-uat.aka.amazon.com,"54.170.50.164, 52.210.243.190, 54.72.158.92","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-3.aea.amazon.com, midway-gateway-3-eu-west-1.aea.amazon.com",,,,,,,
[x],usl-flexclose.aka.amazon.com,"54.170.50.164, 52.210.243.190, 54.72.158.92","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-3.aea.amazon.com, midway-gateway-3-eu-west-1.aea.amazon.com",,,,,,,
[x],usl-flexclose.integ.amazon.com,"52.210.243.190, 54.170.50.164, 54.72.158.92","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-3.aea.amazon.com, midway-gateway-3-eu-west-1.aea.amazon.com",,,,,,,
[x],uswest-api.business.amazon.co.jp,,"ns-995.awsdns-60.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1071.awsdns-05.org, ns-1819.awsdns-35.co.uk, ns-306.awsdns-38.com, ns-995.awsdns-60.net",,,,,,,,,,
[x],utaustin.amazon.com,72.21.206.80,"ns-219.awsdns-27.com, awsdns-hostmaster.amazon.com",NOERROR,,,72.21.206.80c33e1 54.239.20.10c0e0 54.239.24.51c0e0 54.239.16.151c0e0 207.171.166.22c33e1 72.21.210.29c33e1 n1,rewrite.amazon.com,,,,,,,
[x],utexas.amazon.com,,"dns-external-master.amazon.com, root.amazon.com",NOERROR,,,,,,,,,,,
[x],valetservice-na-ext.amazon.com,52.46.159.69,"ns-540.awsdns-03.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1362.awsdns-42.org, ns-1917.awsdns-47.co.uk, ns-540.awsdns-03.net, ns-60.awsdns-07.com",,52.46.146.157c50e1 52.46.159.69c50e1 n1,,,,,,,,
[x],vamp-admin-eu.aka.amazon.com,"52.16.89.24, 52.50.92.77, 108.128.156.70","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-1.aea.amazon.com, midway-gateway-1-eu-west-1.aea.amazon.com",,,,,,,
[x],vamp-admin-gamma-na.aka.amazon.com,"52.45.84.106, 54.236.198.66, 3.214.78.243","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-1.aea.amazon.com, midway-gateway-1-us-east-1.aea.amazon.com",,,,,,,
[x],vamp-admin-na.aka.amazon.com,"108.128.156.70, 52.50.92.77, 52.16.89.24","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-1.aea.amazon.com, midway-gateway-1-eu-west-1.aea.amazon.com",,,,,,,
[x],vancouver.amazon.com,"15.197.171.15, 3.33.165.64","dns-external-master.amazon.com, root.amazon.com",NOERROR,,,,,,,,,,,
[x],vangogh.iad.corp.amazon.com,"52.210.243.190, 54.72.158.92, 54.170.50.164","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-3.aea.amazon.com, midway-gateway-3-eu-west-1.aea.amazon.com",,,,,,,
[x],vanpool.corp.amazon.com,"54.155.241.202, 54.76.220.127, 54.229.97.76","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-4.aea.amazon.com, midway-gateway-4-eu-west-1.aea.amazon.com",,,,,,,
[x],vans-anno-ui-beta.integ.amazon.com,,"dns-external-master.amazon.com, root.amazon.com",NOERROR,,,,,,,,,,,
[x],vap-eu-preprod.amazon.com,,"ns-1956.awsdns-52.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"ns-96.awsdns-12.com, ns-1362.awsdns-42.org, ns-1956.awsdns-52.co.uk, ns-543.awsdns-03.net",,,,,,,,,,
[x],vap-eu-prod-fevip.amazon.com,54.239.36.232,"ns-2038.awsdns-62.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"ns-273.awsdns-34.com, ns-952.awsdns-55.net, ns-1366.awsdns-42.org, ns-2038.awsdns-62.co.uk",,54.239.32.218c33e1 3.253.171.254c0e0 54.239.36.232c33e1 3.253.176.219c0e0 3.253.166.218c0e0 54.239.35.13c33e1 n1,,,,,,,,
[x],vap.amazon.com,,"ns-47.awsdns-05.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1109.awsdns-10.org, ns-47.awsdns-05.com, ns-953.awsdns-55.net, ns-1554.awsdns-02.co.uk",,,,,,,,,,
[x],variations.amazon.com,"52.210.243.190, 54.72.158.92, 54.170.50.164","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-3.aea.amazon.com, midway-gateway-3-eu-west-1.aea.amazon.com",,,,,,,
[x],vas-bsf-explorer.corp.amazon.com,"54.229.97.76, 54.155.241.202, 54.76.220.127","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-4.aea.amazon.com, midway-gateway-4-eu-west-1.aea.amazon.com",,,,,,,
[x],vas-de-portal.dub.corp.amazon.com,"52.210.243.190, 54.170.50.164, 54.72.158.92","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-3.aea.amazon.com, midway-gateway-3-eu-west-1.aea.amazon.com",,,,,,,
[x],vasinternalportal-eu.integ.amazon.com,"52.210.243.190, 54.72.158.92, 54.170.50.164","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-3.aea.amazon.com, midway-gateway-3-eu-west-1.aea.amazon.com",,,,,,,
[x],vasinternalportal-na-inventory-upload-iad.iad.proxy.amazon.com,"3.214.78.243, 54.236.198.66, 52.45.84.106","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-1.aea.amazon.com, midway-gateway-1-us-east-1.aea.amazon.com",,,,,,,
[x],vasinternalportal-na.amazon.com,,"ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-3.aea.amazon.com, midway-gateway-3-eu-west-1.aea.amazon.com",,,,,,,
[x],vasinternalportal-na.integ.amazon.com,"52.210.243.190, 54.72.158.92, 54.170.50.164","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-3.aea.amazon.com, midway-gateway-3-eu-west-1.aea.amazon.com",,,,,,,
[x],vault-alpha.integ.amazon.com,"52.210.243.190, 54.170.50.164, 54.72.158.92","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-3.aea.amazon.com, midway-gateway-3-eu-west-1.aea.amazon.com",,,,,,,
[x],vbcuration.aka.amazon.com,"54.72.158.92, 54.170.50.164, 52.210.243.190","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-3.aea.amazon.com, midway-gateway-3-eu-west-1.aea.amazon.com",,,,,,,
[x],vbi-ops-console-gamma.iad.corp.amazon.com,"54.76.220.127, 54.229.97.76, 54.155.241.202","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-4.aea.amazon.com, midway-gateway-4-eu-west-1.aea.amazon.com",,,,,,,
[x],vbi-ops-console.dub.corp.amazon.com,"54.155.241.202, 54.229.97.76, 54.76.220.127","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-4.aea.amazon.com, midway-gateway-4-eu-west-1.aea.amazon.com",,,,,,,
[x],vbi-ops-console.integ.amazon.com,"176.34.194.33, 54.73.253.212, 52.212.247.55","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-2-4.aea.amazon.com, midway-gateway-2-4.eu-west-1.aea.amazon.com",,,,,,,
[x],vbi-ops-console.nrt.corp.amazon.com,"54.155.241.202, 54.76.220.127, 54.229.97.76","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-4.aea.amazon.com, midway-gateway-4-eu-west-1.aea.amazon.com",,,,,,,
[x],vbi-redash-eu.corp.amazon.com,"34.234.51.219, 52.21.131.57, 18.215.87.132","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-4.aea.amazon.com, midway-gateway-4-us-east-1.aea.amazon.com",,,,,,,
[x],vbi-redash-na.corp.amazon.com,"54.229.97.76, 54.76.220.127, 54.155.241.202","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-4.aea.amazon.com, midway-gateway-4-eu-west-1.aea.amazon.com",,,,,,,
[x],vbi-redash-nrt.corp.amazon.com,,"ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-4.aea.amazon.com, midway-gateway-4-eu-west-1.aea.amazon.com",,,,,,,
[x],vcaccount.videocentral.amazon.co.jp,54.239.20.44,"ns-2045.awsdns-63.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"ns-1243.awsdns-27.org, ns-2045.awsdns-63.co.uk, ns-836.awsdns-40.net, ns-11.awsdns-01.com",,44.199.181.81c0e0 54.239.16.57c33e1 54.239.20.44c33e1 44.199.180.44c0e0 44.199.180.125c0e0 54.239.20.53c33e1 n1,ramp.amazon.com,,,,,,,
[x],vcaccount.videocentral.amazon.com,54.239.20.53,"ns-2045.awsdns-63.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"ns-1243.awsdns-27.org, ns-2045.awsdns-63.co.uk, ns-836.awsdns-40.net, ns-11.awsdns-01.com",,44.199.181.81c0e0 54.239.16.57c33e1 54.239.20.44c33e1 44.199.180.44c0e0 44.199.180.125c0e0 54.239.20.53c33e1 n1,ramp.amazon.com,,,,,,,
[x],vcadmin.integ.amazon.com,,"ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-1.aea.amazon.com, midway-gateway-1-eu-west-1.aea.amazon.com",,,,,,,
[x],vcbs-cn.amazon.com,"52.50.92.77, 108.128.156.70, 52.16.89.24","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,"ns-1117.awsdns-11.org, ns-1859.awsdns-40.co.uk, ns-445.awsdns-55.com, ns-882.awsdns-46.net",,,"midway-gateway-1.aea.amazon.com, midway-gateway-1-eu-west-1.aea.amazon.com",,,,,,,
[x],vcbs-eu.amazon.com,"52.50.92.77, 108.128.156.70, 52.16.89.24","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-1.aea.amazon.com, midway-gateway-1-eu-west-1.aea.amazon.com",,,,,,,
[x],vcbs-portal-cn.aka.amazon.com,"52.50.92.77, 52.16.89.24, 108.128.156.70","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-1.aea.amazon.com, midway-gateway-1-eu-west-1.aea.amazon.com",,,,,,,
[x],vcbs-portal-eu.aka.amazon.com,"52.50.92.77, 108.128.156.70, 52.16.89.24","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-1.aea.amazon.com, midway-gateway-1-eu-west-1.aea.amazon.com",,,,,,,
[x],vcbs-portal-fe.aka.amazon.com,"52.50.92.77, 52.16.89.24, 108.128.156.70","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-1.aea.amazon.com, midway-gateway-1-eu-west-1.aea.amazon.com",,,,,,,
[x],vcbs-portal-na.aka.amazon.com,"52.50.92.77, 108.128.156.70, 52.16.89.24","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-1.aea.amazon.com, midway-gateway-1-eu-west-1.aea.amazon.com",,,,,,,
[x],vcc-onboarding.amazon.com,52.94.224.53,"ns-100.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-100.awsdns-12.com, ns-1449.awsdns-53.org, ns-1844.awsdns-38.co.uk, ns-848.awsdns-42.net",,52.94.232.44c33e1 54.239.21.20c33e1 52.94.224.53c33e1 n1,,,,,,,,
[x],vcs-1.vtc.amazon.com,"52.94.120.42, 52.94.120.162, 207.171.191.218","dns-external-master.amazon.com, root.amazon.com",NOERROR,,,,,,,,,,,
[x],vcs-matrix.corp.amazon.com,"54.170.50.164, 54.72.158.92, 52.210.243.190","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-3.aea.amazon.com, midway-gateway-3-eu-west-1.aea.amazon.com",,,,,,,
