input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,tls_mismatched,final_url,csp_domains_,tls_expired,cdn_name,cdn,tls_self_signed,tls_subject_org_
00000-okta-idpnote.0271005u449687.speakap.com,No network found | 404,404,17334,00000-okta-idpnote.0271005u449687.speakap.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-05T19:03:26Z,2023-08-03T19:03:25Z,CN=*.speakap.com,*.speakap.com,*.speakap.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5b4ae4c6c2fd0145cc6312248424c39f,9adf015e6a85fbd6a626aff1092e1f3db91b116c87594fbbf7f4b23be3748807,True,ctls,00000-okta-idpnote.0271005u449687.speakap.com,443,https://00000-okta-idpnote.0271005u449687.speakap.com:443,https,nginx,text/html,GET,83.149.119.8,/,-869545547,83.149.119.8,Nginx,39,False,True,,,,,,,
107-okta-network-metrics-preview-sbsgcustomerstlouis.app.speakap.io,404 Not Found,404,162,107-okta-network-metrics-preview-sbsgcustomerstlouis.app.speakap.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-01T19:04:22Z,2023-07-30T19:04:21Z,CN=*.app.speakap.io,*.app.speakap.io,*.app.speakap.io,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,8e2624ec5907059206d1ad58296503dd,be2f5e0856f5dd39d9492dd2def9740fc0d8a0f6fb70e33788c78a32fc88ef03,True,ctls,107-okta-network-metrics-preview-sbsgcustomerstlouis.app.speakap.io,443,https://107-okta-network-metrics-preview-sbsgcustomerstlouis.app.speakap.io:443,https,nginx,text/html,GET,83.149.119.27,/,190856733,83.149.119.27,Nginx,8,False,,,,,,,,
155-9-225-5.speakap.com,No network found | 404,404,17334,155-9-225-5.speakap.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-05T19:03:26Z,2023-08-03T19:03:25Z,CN=*.speakap.com,*.speakap.com,*.speakap.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5b4ae4c6c2fd0145cc6312248424c39f,9adf015e6a85fbd6a626aff1092e1f3db91b116c87594fbbf7f4b23be3748807,True,ctls,155-9-225-5.speakap.com,443,https://155-9-225-5.speakap.com:443,https,nginx,text/html,GET,83.149.119.8,/,-869545547,83.149.119.8,Nginx,39,False,,,,,,,,
17-121-113-79.antivirus-scan.speakap.com,No network found | 404,404,17334,17-121-113-79.antivirus-scan.speakap.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-05T19:03:26Z,2023-08-03T19:03:25Z,CN=*.speakap.com,*.speakap.com,*.speakap.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5b4ae4c6c2fd0145cc6312248424c39f,9adf015e6a85fbd6a626aff1092e1f3db91b116c87594fbbf7f4b23be3748807,True,ctls,17-121-113-79.antivirus-scan.speakap.com,443,https://17-121-113-79.antivirus-scan.speakap.com:443,https,nginx,text/html,GET,83.149.119.8,/,-869545547,83.149.119.8,Nginx,39,False,True,,,,,,,
17-121-126-131.speakap.com,No network found | 404,404,17334,17-121-126-131.speakap.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-05T19:03:26Z,2023-08-03T19:03:25Z,CN=*.speakap.com,*.speakap.com,*.speakap.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5b4ae4c6c2fd0145cc6312248424c39f,9adf015e6a85fbd6a626aff1092e1f3db91b116c87594fbbf7f4b23be3748807,True,ctls,17-121-126-131.speakap.com,443,https://17-121-126-131.speakap.com:443,https,nginx,text/html,GET,83.149.119.8,/,-869545547,83.149.119.8,Nginx,39,False,,,,,,,,
2021-b2b-ns20.speakap.com,No network found | 404,404,17334,2021-b2b-ns20.speakap.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-05T19:03:26Z,2023-08-03T19:03:25Z,CN=*.speakap.com,*.speakap.com,*.speakap.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5b4ae4c6c2fd0145cc6312248424c39f,9adf015e6a85fbd6a626aff1092e1f3db91b116c87594fbbf7f4b23be3748807,True,ctls,2021-b2b-ns20.speakap.com,80,http://2021-b2b-ns20.speakap.com:80,http,nginx,text/html,GET,83.149.119.8,/,-869545547,83.149.119.8,Nginx,39,False,,https://2021-b2b-ns20.speakap.com/,,,,,,
2021-sslv2.speakap.com,No network found | 404,404,17334,2021-sslv2.speakap.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-05T19:03:26Z,2023-08-03T19:03:25Z,CN=*.speakap.com,*.speakap.com,*.speakap.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5b4ae4c6c2fd0145cc6312248424c39f,9adf015e6a85fbd6a626aff1092e1f3db91b116c87594fbbf7f4b23be3748807,True,ctls,2021-sslv2.speakap.com,443,https://2021-sslv2.speakap.com:443,https,nginx,text/html,GET,83.149.119.8,/,-869545547,83.149.119.8,Nginx,39,False,,,,,,,,
219d9003-083f-49cd-9ef7-5c156958d149.speakap.com,No network found | 404,404,17334,219d9003-083f-49cd-9ef7-5c156958d149.speakap.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-05T19:03:26Z,2023-08-03T19:03:25Z,CN=*.speakap.com,*.speakap.com,*.speakap.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5b4ae4c6c2fd0145cc6312248424c39f,9adf015e6a85fbd6a626aff1092e1f3db91b116c87594fbbf7f4b23be3748807,True,ctls,219d9003-083f-49cd-9ef7-5c156958d149.speakap.com,443,https://219d9003-083f-49cd-9ef7-5c156958d149.speakap.com:443,https,nginx,text/html,GET,83.149.119.8,/,-869545547,83.149.119.8,Nginx,39,False,,,,,,,,
2akamai.speakap.com,No network found | 404,404,17334,2akamai.speakap.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-05T19:03:26Z,2023-08-03T19:03:25Z,CN=*.speakap.com,*.speakap.com,*.speakap.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5b4ae4c6c2fd0145cc6312248424c39f,9adf015e6a85fbd6a626aff1092e1f3db91b116c87594fbbf7f4b23be3748807,True,ctls,2akamai.speakap.com,443,https://2akamai.speakap.com:443,https,nginx,text/html,GET,83.149.119.8,/,-869545547,83.149.119.8,Nginx,39,False,,,,,,,,
30morgh.speakap.com,No network found | 404,404,17334,30morgh.speakap.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-05T19:03:26Z,2023-08-03T19:03:25Z,CN=*.speakap.com,*.speakap.com,*.speakap.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5b4ae4c6c2fd0145cc6312248424c39f,9adf015e6a85fbd6a626aff1092e1f3db91b116c87594fbbf7f4b23be3748807,True,ctls,30morgh.speakap.com,443,https://30morgh.speakap.com:443,https,nginx,text/html,GET,83.149.119.8,/,-869545547,83.149.119.8,Nginx,39,False,,,,,,,,
457427.speakap.com,No network found | 404,404,17334,457427.speakap.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-05T19:03:26Z,2023-08-03T19:03:25Z,CN=*.speakap.com,*.speakap.com,*.speakap.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5b4ae4c6c2fd0145cc6312248424c39f,9adf015e6a85fbd6a626aff1092e1f3db91b116c87594fbbf7f4b23be3748807,True,ctls,457427.speakap.com,443,https://457427.speakap.com:443,https,nginx,text/html,GET,83.149.119.8,/,-869545547,83.149.119.8,Nginx,39,False,,,,,,,,
56201916.speakap.com,No network found | 404,404,17334,56201916.speakap.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-05T19:03:26Z,2023-08-03T19:03:25Z,CN=*.speakap.com,*.speakap.com,*.speakap.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5b4ae4c6c2fd0145cc6312248424c39f,9adf015e6a85fbd6a626aff1092e1f3db91b116c87594fbbf7f4b23be3748807,True,ctls,56201916.speakap.com,443,https://56201916.speakap.com:443,https,nginx,text/html,GET,83.149.119.8,/,-869545547,83.149.119.8,Nginx,39,False,,,,,,,,
5fwww-9.speakap.com,No network found | 404,404,17334,5fwww-9.speakap.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-05T19:03:26Z,2023-08-03T19:03:25Z,CN=*.speakap.com,*.speakap.com,*.speakap.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5b4ae4c6c2fd0145cc6312248424c39f,9adf015e6a85fbd6a626aff1092e1f3db91b116c87594fbbf7f4b23be3748807,True,ctls,5fwww-9.speakap.com,80,http://5fwww-9.speakap.com:80,http,nginx,text/html,GET,83.149.119.8,/,-869545547,83.149.119.8,Nginx,39,False,,https://5fwww-9.speakap.com/,,,,,,
9329.speakap.com,No network found | 404,404,17334,9329.speakap.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-05T19:03:26Z,2023-08-03T19:03:25Z,CN=*.speakap.com,*.speakap.com,*.speakap.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5b4ae4c6c2fd0145cc6312248424c39f,9adf015e6a85fbd6a626aff1092e1f3db91b116c87594fbbf7f4b23be3748807,True,ctls,9329.speakap.com,443,https://9329.speakap.com:443,https,nginx,text/html,GET,83.149.119.8,/,-869545547,83.149.119.8,Nginx,39,False,,,,,,,,
access.app.speakap.io,404 Not Found,404,162,access.app.speakap.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-01T19:04:22Z,2023-07-30T19:04:21Z,CN=*.app.speakap.io,*.app.speakap.io,*.app.speakap.io,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,8e2624ec5907059206d1ad58296503dd,be2f5e0856f5dd39d9492dd2def9740fc0d8a0f6fb70e33788c78a32fc88ef03,True,ctls,access.app.speakap.io,443,https://access.app.speakap.io:443,https,nginx,text/html,GET,83.149.119.27,/,190856733,83.149.119.27,Nginx,8,False,,,,,,,,
actmailcls1.speakap.com,No network found | 404,404,17334,actmailcls1.speakap.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-05T19:03:26Z,2023-08-03T19:03:25Z,CN=*.speakap.com,*.speakap.com,*.speakap.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5b4ae4c6c2fd0145cc6312248424c39f,9adf015e6a85fbd6a626aff1092e1f3db91b116c87594fbbf7f4b23be3748807,True,ctls,actmailcls1.speakap.com,443,https://actmailcls1.speakap.com:443,https,nginx,text/html,GET,83.149.119.8,/,-869545547,83.149.119.8,Nginx,39,False,,,,,,,,
administrator.app.speakap.io,404 Not Found,404,162,administrator.app.speakap.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-01T19:04:22Z,2023-07-30T19:04:21Z,CN=*.app.speakap.io,*.app.speakap.io,*.app.speakap.io,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,8e2624ec5907059206d1ad58296503dd,be2f5e0856f5dd39d9492dd2def9740fc0d8a0f6fb70e33788c78a32fc88ef03,True,ctls,administrator.app.speakap.io,443,https://administrator.app.speakap.io:443,https,nginx,text/html,GET,83.149.119.27,/,190856733,83.149.119.27,Nginx,8,False,,,,,,,,
ads.app.speakap.io,404 Not Found,404,162,ads.app.speakap.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-01T19:04:22Z,2023-07-30T19:04:21Z,CN=*.app.speakap.io,*.app.speakap.io,*.app.speakap.io,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,8e2624ec5907059206d1ad58296503dd,be2f5e0856f5dd39d9492dd2def9740fc0d8a0f6fb70e33788c78a32fc88ef03,True,ctls,ads.app.speakap.io,443,https://ads.app.speakap.io:443,https,nginx,text/html,GET,83.149.119.27,/,190856733,83.149.119.27,Nginx,8,False,,,,,,,,
allhappykidz.speakap.com,Speakap,200,5848,allhappykidz.speakap.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-05T19:03:26Z,2023-08-03T19:03:25Z,CN=*.speakap.com,*.speakap.com,*.speakap.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5b4ae4c6c2fd0145cc6312248424c39f,9adf015e6a85fbd6a626aff1092e1f3db91b116c87594fbbf7f4b23be3748807,True,ctls,allhappykidz.speakap.com,443,https://allhappykidz.speakap.com:443,https,nginx,text/html,GET,83.149.119.8,/,-869545547,83.149.119.8,Nginx,40,False,,,http:,,,,,
allhappyschools.speakap.com,Speakap,200,5848,allhappyschools.speakap.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-05T19:03:26Z,2023-08-03T19:03:25Z,CN=*.speakap.com,*.speakap.com,*.speakap.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5b4ae4c6c2fd0145cc6312248424c39f,9adf015e6a85fbd6a626aff1092e1f3db91b116c87594fbbf7f4b23be3748807,True,ctls,allhappyschools.speakap.com,443,https://allhappyschools.speakap.com:443,https,nginx,text/html,GET,83.149.119.8,/,-869545547,83.149.119.8,Nginx,40,False,,,http:,,,,,
allhcoronamexicoyschools.speakap.com,No network found | 404,404,17334,allhcoronamexicoyschools.speakap.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-05T19:03:26Z,2023-08-03T19:03:25Z,CN=*.speakap.com,*.speakap.com,*.speakap.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5b4ae4c6c2fd0145cc6312248424c39f,9adf015e6a85fbd6a626aff1092e1f3db91b116c87594fbbf7f4b23be3748807,True,ctls,allhcoronamexicoyschools.speakap.com,443,https://allhcoronamexicoyschools.speakap.com:443,https,nginx,text/html,GET,83.149.119.8,/,-869545547,83.149.119.8,Nginx,39,False,,,,,,,,
alpha-uploadminervabeta-clients-git.smtp.speakap.com,No network found | 404,404,17334,alpha-uploadminervabeta-clients-git.smtp.speakap.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-05T19:03:26Z,2023-08-03T19:03:25Z,CN=*.speakap.com,*.speakap.com,*.speakap.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5b4ae4c6c2fd0145cc6312248424c39f,9adf015e6a85fbd6a626aff1092e1f3db91b116c87594fbbf7f4b23be3748807,True,ctls,alpha-uploadminervabeta-clients-git.smtp.speakap.com,443,https://alpha-uploadminervabeta-clients-git.smtp.speakap.com:443,https,nginx,text/html,GET,83.149.119.8,/,-869545547,83.149.119.8,Nginx,39,False,True,,,,,,,
aluahotels.speakap.com,No network found | 404,404,17334,aluahotels.speakap.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-05T19:03:26Z,2023-08-03T19:03:25Z,CN=*.speakap.com,*.speakap.com,*.speakap.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5b4ae4c6c2fd0145cc6312248424c39f,9adf015e6a85fbd6a626aff1092e1f3db91b116c87594fbbf7f4b23be3748807,True,ctls,aluahotels.speakap.com,443,https://aluahotels.speakap.com:443,https,nginx,text/html,GET,83.149.119.8,/,-869545547,83.149.119.8,Nginx,39,False,,,,,,,,
antivirus-samericaan.speakap.com,No network found | 404,404,17334,antivirus-samericaan.speakap.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-05T19:03:26Z,2023-08-03T19:03:25Z,CN=*.speakap.com,*.speakap.com,*.speakap.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5b4ae4c6c2fd0145cc6312248424c39f,9adf015e6a85fbd6a626aff1092e1f3db91b116c87594fbbf7f4b23be3748807,True,ctls,antivirus-samericaan.speakap.com,443,https://antivirus-samericaan.speakap.com:443,https,nginx,text/html,GET,83.149.119.8,/,-869545547,83.149.119.8,Nginx,39,False,,,,,,,,
antivirus-scan.speakap.com,No network found | 404,404,17334,antivirus-scan.speakap.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-05T19:03:26Z,2023-08-03T19:03:25Z,CN=*.speakap.com,*.speakap.com,*.speakap.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5b4ae4c6c2fd0145cc6312248424c39f,9adf015e6a85fbd6a626aff1092e1f3db91b116c87594fbbf7f4b23be3748807,True,ctls,antivirus-scan.speakap.com,443,https://antivirus-scan.speakap.com:443,https,nginx,text/html,GET,83.149.119.8,/,-869545547,83.149.119.8,Nginx,39,False,,,,,,,,
antiviruslog.speakap.com,No network found | 404,404,17334,antiviruslog.speakap.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-05T19:03:26Z,2023-08-03T19:03:25Z,CN=*.speakap.com,*.speakap.com,*.speakap.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5b4ae4c6c2fd0145cc6312248424c39f,9adf015e6a85fbd6a626aff1092e1f3db91b116c87594fbbf7f4b23be3748807,True,ctls,antiviruslog.speakap.com,443,https://antiviruslog.speakap.com:443,https,nginx,text/html,GET,83.149.119.8,/,-869545547,83.149.119.8,Nginx,39,False,,,,,,,,
antivirusmc.speakap.com,No network found | 404,404,17334,antivirusmc.speakap.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-05T19:03:26Z,2023-08-03T19:03:25Z,CN=*.speakap.com,*.speakap.com,*.speakap.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5b4ae4c6c2fd0145cc6312248424c39f,9adf015e6a85fbd6a626aff1092e1f3db91b116c87594fbbf7f4b23be3748807,True,ctls,antivirusmc.speakap.com,443,https://antivirusmc.speakap.com:443,https,nginx,text/html,GET,83.149.119.8,/,-869545547,83.149.119.8,Nginx,39,False,,,,,,,,
antivirusrt.app.speakap.com,No network found | 404,404,17334,antivirusrt.app.speakap.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-05T19:03:26Z,2023-08-03T19:03:25Z,CN=*.speakap.com,*.speakap.com,*.speakap.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5b4ae4c6c2fd0145cc6312248424c39f,9adf015e6a85fbd6a626aff1092e1f3db91b116c87594fbbf7f4b23be3748807,True,ctls,antivirusrt.app.speakap.com,443,https://antivirusrt.app.speakap.com:443,https,nginx,text/html,GET,83.149.119.8,/,-869545547,83.149.119.8,Nginx,39,False,True,,,,,,,
antiviruswww.speakap.com,No network found | 404,404,17334,antiviruswww.speakap.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-05T19:03:26Z,2023-08-03T19:03:25Z,CN=*.speakap.com,*.speakap.com,*.speakap.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5b4ae4c6c2fd0145cc6312248424c39f,9adf015e6a85fbd6a626aff1092e1f3db91b116c87594fbbf7f4b23be3748807,True,ctls,antiviruswww.speakap.com,443,https://antiviruswww.speakap.com:443,https,nginx,text/html,GET,83.149.119.8,/,-869545547,83.149.119.8,Nginx,39,False,,,,,,,,
anwb.speakap.com,Speakap,200,5848,anwb.speakap.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-05T19:03:26Z,2023-08-03T19:03:25Z,CN=*.speakap.com,*.speakap.com,*.speakap.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5b4ae4c6c2fd0145cc6312248424c39f,9adf015e6a85fbd6a626aff1092e1f3db91b116c87594fbbf7f4b23be3748807,True,ctls,anwb.speakap.com,443,https://anwb.speakap.com:443,https,nginx,text/html,GET,83.149.119.8,/,-869545547,83.149.119.8,Nginx,40,False,,,https:,,,,,
api.app.speakap.io,404 Not Found,404,162,api.app.speakap.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-01T19:04:22Z,2023-07-30T19:04:21Z,CN=*.app.speakap.io,*.app.speakap.io,*.app.speakap.io,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,8e2624ec5907059206d1ad58296503dd,be2f5e0856f5dd39d9492dd2def9740fc0d8a0f6fb70e33788c78a32fc88ef03,True,ctls,api.app.speakap.io,443,https://api.app.speakap.io:443,https,nginx,text/html,GET,83.149.119.27,/,190856733,83.149.119.27,Nginx,8,False,,,,,,,,
api.speakap.io,,404,90,api.speakap.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-30T19:04:31Z,2023-07-29T19:04:30Z,CN=api.speakap.io,api.speakap.io,api.speakap.io,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,4c50e65926b580f4031f8e703ec730ed,5b87158efbca321785ace0b5ef082942b3d4742adbb93603eb3dbd10f8e8405d,,ctls,api.speakap.io,443,https://api.speakap.io:443,https,nginx,application/json,GET,83.149.119.9,/,-869545547,83.149.119.9,Nginx,1,False,,,,,,,,
api.staging.speakap.io,,404,90,api.staging.speakap.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-05T19:04:20Z,2023-08-03T19:04:19Z,CN=*.staging.speakap.io,*.staging.speakap.io,*.staging.speakap.io,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,629ccbc2da383aeaaddab7df2f8f3360,d4c071f9fc9cea64118ad0081755c18bee5d3758c980b1c3d27de29046e7befb,True,ctls,api.staging.speakap.io,443,https://api.staging.speakap.io:443,https,nginx,application/json,GET,83.149.119.14,/,-869545547,83.149.119.14,Nginx,1,False,,,,,,,,
api.usa.speakap.io,,404,90,api.usa.speakap.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-11-06T23:59:59Z,CN=*.usa.speakap.io,*.usa.speakap.io,*.usa.speakap.io,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,2fdf455af39f3aa4758f646f7a1c388d,ec4eb17758ae0f3988d3fb62a1354cc67a127531bade65d5ba06781cbdff153c,True,ctls,api.usa.speakap.io,443,https://api.usa.speakap.io:443,https,nginx,application/json,GET,3.135.165.27,/,-869545547,3.12.92.193,Nginx,1,False,,,,,,,,
app-test.nl.speakap.io,Welcome to nginx!,200,615,app-test.nl.speakap.io,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-02-09T06:16:53Z,2022-05-10T06:16:52Z,CN=app-test.nl.speakap.io,app-test.nl.speakap.io,app-test.nl.speakap.io,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,76afbc14fbe7cc2bbf8e4534041b046d,07e55ea56cec9a07f492ad5919ca7b4f32ddadabe9f60543ba7f88c46b61a419,,ctls,app-test.nl.speakap.io,443,https://app-test.nl.speakap.io:443,https,,text/html,GET,83.149.119.12,/,1739965551,83.149.119.12,HSTS,24,False,,,,True,,,,
apps.hosting.speakap.io,403 Forbidden,403,162,apps.hosting.speakap.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-01T21:02:26Z,2023-07-30T21:02:25Z,CN=*.hosting.speakap.io,*.hosting.speakap.io,*.hosting.speakap.io,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,a4aa5decd540898f6c8b2b4a846e6ebd,55b09ccd32187109a0bf170d34a867650636f40c57388e63ad86545f670de0d0,True,ctls,apps.hosting.speakap.io,443,https://apps.hosting.speakap.io:443,https,nginx,text/html,GET,83.149.119.20,/,190856733,83.149.119.20,Nginx,8,False,,,,,,,,
arconic.speakap.com,Speakap,200,5848,arconic.speakap.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2024-01-15T23:59:59Z,CN=*.speakap.com,*.speakap.com,*.speakap.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,da1994dd54f7bd6d715e58dfce672f2f,cd1330ced77df4a51b8aafaf0d46a33da4dde584ed6a8ed0a930cc890c8dd1be,True,ctls,arconic.speakap.com,443,https://arconic.speakap.com:443,https,nginx,text/html,GET,3.12.92.193,/,-869545547,3.135.165.27,Nginx,40,False,,,https:,,,,,
argocd.frank.speakap.io,404 Not Found,404,146,argocd.frank.speakap.io,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-11T11:20:30Z,2023-07-10T11:20:29Z,CN=argocd.frank.speakap.io,argocd.frank.speakap.io,argocd.frank.speakap.io,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,9052aacf65c008331aa41c05ee16f022,c1f7c08af99e18ed72b0c3bba92ddd5e208620bf4f46840740f62ff583ba03ec,,ctls,argocd.frank.speakap.io,443,https://argocd.frank.speakap.io:443,https,,text/html,GET,18.190.86.186,/,1494302000,3.133.70.205,HSTS,8,False,,,,,,,,
argocd.integrations.speakap.io,404 Not Found,404,146,argocd.integrations.speakap.io,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-13T10:48:30Z,2023-07-12T10:48:29Z,CN=argocd.integrations.speakap.io,argocd.integrations.speakap.io,argocd.integrations.speakap.io,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,109f44292911cefa2a7abf70e2220280,5402b524dcedebb41133b03d69fe1966985e4bf10712ff84884b212c7967f0c2,,ctls,argocd.integrations.speakap.io,443,https://argocd.integrations.speakap.io:443,https,,text/html,GET,18.190.86.186,/,1494302000,3.133.70.205,HSTS,8,False,,,,,,,,
argocd.speakap.io,Argo CD,200,788,argocd.speakap.io,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-13T11:40:10Z,2023-07-12T11:40:09Z,CN=argocd.speakap.io,argocd.speakap.io,argocd.speakap.io,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,b4ff2b96c1230aed34a6e53cc3916022,6f9161997e8d4652749c27ba08f9515801cfa624e18a20cb8149455acc9dfb11,,ctls,argocd.speakap.io,443,https://argocd.speakap.io:443,https,,text/html,GET,3.133.70.205,/,-138391155,18.190.86.186,HSTS,1,False,,,,,,,,
ash2-facebook-a12.app.speakap.io,404 Not Found,404,162,ash2-facebook-a12.app.speakap.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-01T19:04:22Z,2023-07-30T19:04:21Z,CN=*.app.speakap.io,*.app.speakap.io,*.app.speakap.io,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,8e2624ec5907059206d1ad58296503dd,be2f5e0856f5dd39d9492dd2def9740fc0d8a0f6fb70e33788c78a32fc88ef03,True,ctls,ash2-facebook-a12.app.speakap.io,443,https://ash2-facebook-a12.app.speakap.io:443,https,nginx,text/html,GET,83.149.119.27,/,190856733,83.149.119.27,Nginx,8,False,,,,,,,,
