new,host,a,soa,status_code,aaaa,cname,txt,has_internal_ips,internal_ips,mx,ns,cdn,cdn-name,caa
[x],fistgtdsprelim.fisglobal.com,156.55.203.127,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],fisticketing-amex.fisglobal.com,156.55.116.235,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],fisticketingsit-amex.fisglobal.com,156.55.116.225,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],fisticketingsit2-amex.fisglobal.com,156.55.116.233,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],fisticketinguat-amex.fisglobal.com,156.55.117.44,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],fistoolsrelay.fisglobal.com,"168.162.49.13, 168.162.49.14, 168.162.49.74, 168.162.49.75","a1-66.akam.net, admin.dnstinations.com",NOERROR,,smtptoolsrelay.fisglobal.com,,,,,,,,
[x],fisworkspace.fisglobal.com,199.200.24.209,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],fisworkspacebroker.fisglobal.com,199.200.24.205,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],flo.fisglobal.com,170.132.52.20,,NOERROR,,,,,,,,,,
[x],fos-panorama.fisglobal.com,156.55.173.171,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],foseft.fisglobal.com,156.55.173.162,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],fr-webp-test18-obs.ssb.fisglobal.com,168.162.18.213,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],fr-webp-test18-vpn.ssb.fisglobal.com,168.162.35.90,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],frt.fisglobal.com,168.162.190.58,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],fs.fisglobal.com,156.55.138.199,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],fsa.fisglobal.com,168.162.189.240,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],ftb-pdc.fisglobal.com,156.55.51.204,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],ftp-emea.fisglobal.com,,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],ftp-syd.fisglobal.com,61.14.140.236,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],ftp.fisglobal.com,,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],ftps-funds.fisglobal.com,208.91.77.225,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],ftps-securities.fisglobal.com,208.91.77.161,,NOERROR,,sftp-securities.fisglobal.com,,,,,,,,
[x],funds.fisglobal.com,"23.213.161.209, 23.213.161.221","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,"2a02:26f0:1700:11::b856:6799, 2a02:26f0:1700:11::b856:6787","funds.fisglobal.com.edgekey.net, e109622.dsca.akamaiedge.net",,,,,,,,
[x],fundsacct.fisglobal.com,168.162.196.140,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],fw-mhx-n01.fisglobal.com,74.217.4.121,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],fw-mhx-n02.fisglobal.com,74.217.4.251,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],fxcp-rbcbank.fisglobal.com,156.55.203.156,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,ltclpcrp22.fisglobal.com,,,,,,,,
[x],fzactimizepqm-mq.fisglobal.com,156.55.115.153,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],gbasweb01.fisglobal.com,209.243.97.244,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],gbasweb02.fisglobal.com,209.243.97.245,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],gbcertapple.fisglobal.com,156.55.111.137,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],gbcertpeach.fisglobal.com,,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],geneve.ssb.fisglobal.com,,,NOERROR,,,,,,,,,,
[x],gffinancial2-valditraderlite.fisglobal.com,195.110.227.91,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],go.fisglobal.com,52.184.251.130,"ns1.marketo.com, ops.localhost",NOERROR,,mkto-ab440052.com,v=spf1 -all,,,,"ns3.marketo.co.uk, ns2.mktdns.com, ns1.marketo.com",True,azure,
[x],goldman-uat1-fiscd.fisglobal.com,156.55.52.44,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,proxima2-uat-fiscd.fisglobal.com,,,,,,,,
[x],goldman-uat2-fiscd.fisglobal.com,156.55.52.44,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,proxima2-uat-fiscd.fisglobal.com,,,,,,,,
[x],gorhamsavingsbank-akamai.olb.fisglobal.com,156.55.202.182,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],gs-dr.fisglobal.com,156.55.52.41,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],gs-optimist.fisglobal.com,156.55.49.179,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],gs-pdc2.fisglobal.com,156.55.51.216,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],gs-select-ua.fisglobal.com,156.55.50.38,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],gs-select.fisglobal.com,156.55.50.60,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],gsb-api-prod.fisglobal.com,156.55.50.96,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],gsb-api-uat.fisglobal.com,156.55.85.33,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],gsb-bbi-o.fisglobal.com,156.55.49.205,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],gsb-bbi.fisglobal.com,156.55.49.201,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],gsb-profilehost.fisglobal.com,156.55.50.20,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],gtm-cluster-ulw.fisglobal.com,185.41.232.9,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],gwfldrq1.fisglobal.com,156.55.51.66,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],gwgftpq-mq.fisglobal.com,156.55.115.154,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],gwgftrq-test-mq.fisglobal.com,,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hancock-glass-dr.fisglobal.com,156.55.118.121,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hauckaufhaeuser-uat-fiscd.fisglobal.com,147.249.242.139,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,shell.uat.fiscd.fisglobal.com,,,,,,,,
[x],hbi-prod-csrnaof-nat.fisglobal.com,156.55.117.54,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hcb.fisglobal.com,168.162.190.42,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hd.fisglobal.com,156.55.203.234,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,bomgar1.fisglobal.com,,,,,,,,
[x],hedgesuite-emea-uat.fisglobal.com,,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hilltop.fisglobal.com,147.249.198.162,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,v=spf1 -all,,,,,,,
[x],hnb.fisglobal.com,168.162.189.134,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hnbxsp.fisglobal.com,156.55.115.206,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],honfiswmsgae01.fisglobal.com,14.136.148.67,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hsclaimticketing-test.fisglobal.com,156.55.49.82,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,lbvip-156-55-49-82.fisglobal.com,,,,,,,,
[x],hsclaimticketing.fisglobal.com,156.55.49.84,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,lbvip-156-55-49-84.fisglobal.com,,,,,,,,
[x],hwb-d1-temenos-2.fisglobal.com,156.55.139.10,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hybrid.fisglobal.com,199.200.27.46,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-conv-65.fisglobal.com,170.132.53.145,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-cp2-04.fisglobal.com,170.132.53.6,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-cp2-07.fisglobal.com,170.132.52.198,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-cp2-10.fisglobal.com,170.132.53.129,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-cp2-11.fisglobal.com,170.132.52.189,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-cp2-12.fisglobal.com,170.132.52.136,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-cp2-13.fisglobal.com,170.132.52.184,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-cp2-15.fisglobal.com,170.132.52.238,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-cp2-16.fisglobal.com,170.132.52.109,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-cp2-17.fisglobal.com,170.132.52.210,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-cp2-20.fisglobal.com,170.132.52.178,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-cp2-21.fisglobal.com,170.132.53.113,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-cp2-22.fisglobal.com,170.132.52.227,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-cp2-23.fisglobal.com,170.132.52.254,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-cp2-25.fisglobal.com,170.132.53.7,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-cp2-26.fisglobal.com,170.132.52.174,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-cp2-27.fisglobal.com,170.132.52.128,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-cp2-28.fisglobal.com,170.132.52.134,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-cp2-29.fisglobal.com,170.132.52.133,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-cp2-30.fisglobal.com,170.132.180.133,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-cp2-31.fisglobal.com,170.132.52.253,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-cp2-33.fisglobal.com,170.132.52.234,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-cp2-37.fisglobal.com,170.132.52.241,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-cp2-42.fisglobal.com,170.132.52.180,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-cp2-43.fisglobal.com,170.132.53.31,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-cp2-44.fisglobal.com,170.132.53.19,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-cp2-46.fisglobal.com,170.132.53.32,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-cp2-47.fisglobal.com,170.132.52.222,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-cp2-48.fisglobal.com,170.132.54.236,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-cp2-49.fisglobal.com,170.132.52.218,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-cp2-50.fisglobal.com,170.132.52.159,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-cp2-56.fisglobal.com,170.132.53.23,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-cp2-57.fisglobal.com,170.132.53.21,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-cp2-60.fisglobal.com,170.132.53.155,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-cp2-61.fisglobal.com,170.132.52.131,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-cp2-63.fisglobal.com,170.132.53.151,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-cp2-64.fisglobal.com,170.132.53.158,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-cp2-67.fisglobal.com,170.132.53.124,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-cp2-69.fisglobal.com,170.132.180.145,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-cp2-81.fisglobal.com,170.132.55.63,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-cp2-84.fisglobal.com,170.132.54.54,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-cp2-87.fisglobal.com,170.132.180.202,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-cp2-90.fisglobal.com,170.132.55.62,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-et1-03.fisglobal.com,170.132.54.20,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-et1-05.fisglobal.com,170.132.53.61,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-et1-06.fisglobal.com,170.132.54.193,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-et1-07.fisglobal.com,170.132.55.3,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-et1-10.fisglobal.com,170.132.53.76,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-et1-11.fisglobal.com,170.132.52.193,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-et1-12.fisglobal.com,170.132.53.89,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-et1-14.fisglobal.com,170.132.54.181,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-et1-17.fisglobal.com,170.132.53.70,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-et1-18.fisglobal.com,170.132.53.198,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-et1-19.fisglobal.com,170.132.52.181,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-et1-21.fisglobal.com,170.132.53.64,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-et1-22.fisglobal.com,170.132.54.33,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-et1-23.fisglobal.com,170.132.53.74,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-et1-25.fisglobal.com,170.132.54.214,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-et1-26.fisglobal.com,170.132.53.75,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-et1-27.fisglobal.com,170.132.54.205,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-et1-28.fisglobal.com,170.132.53.28,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-et1-29.fisglobal.com,170.132.53.157,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-et1-30.fisglobal.com,170.132.53.71,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-et1-32.fisglobal.com,170.132.53.82,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-et1-33.fisglobal.com,170.132.180.127,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-et1-34.fisglobal.com,170.132.53.58,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-et1-35.fisglobal.com,170.132.180.68,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-et1-36.fisglobal.com,170.132.53.0,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-et1-37.fisglobal.com,170.132.52.224,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-et1-38.fisglobal.com,170.132.52.199,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-et1-39.fisglobal.com,170.132.53.63,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-et1-40.fisglobal.com,170.132.53.77,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-et1-43.fisglobal.com,170.132.55.90,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-et1-44.fisglobal.com,170.132.53.5,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-et1-45.fisglobal.com,170.132.53.91,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-et1-47.fisglobal.com,170.132.53.57,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-et1-48.fisglobal.com,170.132.55.16,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-et1-50.fisglobal.com,170.132.53.140,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-et1-51.fisglobal.com,170.132.53.66,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-et1-52.fisglobal.com,170.132.53.59,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-et1-53.fisglobal.com,170.132.53.72,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-et1-55.fisglobal.com,170.132.55.197,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-et1-56.fisglobal.com,170.132.53.204,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-et1-58.fisglobal.com,170.132.53.84,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-et1-62.fisglobal.com,170.132.55.17,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-et1-63.fisglobal.com,170.132.53.156,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-et1-64.fisglobal.com,170.132.53.137,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-et1-65.fisglobal.com,170.132.53.142,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-et1-66.fisglobal.com,170.132.180.76,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-et1-67.fisglobal.com,170.132.53.65,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-et1-68.fisglobal.com,170.132.53.139,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-et1-69.fisglobal.com,170.132.180.122,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-et1-71.fisglobal.com,170.132.54.248,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-et1-72.fisglobal.com,170.132.54.16,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-et1-73.fisglobal.com,170.132.53.68,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-et1-75.fisglobal.com,170.132.180.46,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-et1-76.fisglobal.com,170.132.54.209,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-et1-77.fisglobal.com,170.132.54.204,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-et1-78.fisglobal.com,170.132.53.102,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-et1-79.fisglobal.com,170.132.54.6,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-et1-80.fisglobal.com,170.132.55.88,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-et1-81.fisglobal.com,170.132.54.115,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-et1-82.fisglobal.com,,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-et1-83.fisglobal.com,170.132.53.87,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-et1-85.fisglobal.com,170.132.53.98,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-et1-86.fisglobal.com,170.132.55.193,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-et1-88.fisglobal.com,170.132.54.36,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-et1-89.fisglobal.com,170.132.53.93,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-et1-90.fisglobal.com,170.132.53.150,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-et1-91.fisglobal.com,170.132.53.94,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hzn-xe-et1-96.fisglobal.com,170.132.52.197,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hznep1-b2bvip.fisglobal.com,170.132.52.40,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],hznepr-b2bvip.fisglobal.com,170.132.52.43,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],ias.fisglobal.com,103.231.79.73,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],iasuat.fisglobal.com,103.231.79.71,"internal.akadns.net, hostmaster.akamai.com",NOERROR,,iasuat.acs-fisglobal.com.akadns.net,,,,,,,,
[x],ibebdcgm01.fisglobal.com,168.162.49.51,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],ibebdcns01.fisglobal.com,"107.162.154.76, 168.162.49.55","a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],ibepdcns01.fisglobal.com,"107.162.154.78, 168.162.49.190","a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],ibm07.fisglobal.com,168.162.190.24,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],ibm25.fisglobal.com,168.162.189.244,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],ibm28.fisglobal.com,168.162.190.17,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],ibm44.fisglobal.com,,,NOERROR,,,,,,,,,,
[x],ibm55tst.fisglobal.com,168.162.189.138,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],ibs-api-gw-uat.fisglobal.com,156.55.114.142,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],ibs-api-gw2-uat.fisglobal.com,156.55.85.48,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],ibs-api-gw2.fisglobal.com,156.55.50.35,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],ibscustmgmt-adminui-rdy.fisglobal.com,156.55.119.215,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],ibscustmgmt-restapp-rdy.fisglobal.com,156.55.119.216,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],ibscustmgmt-servicingui.fisglobal.com,156.55.115.230,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],ibserrormgnt.fisglobal.com,156.55.137.83,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,bdclnprp03.fisglobal.com,,,,,,,,
[x],ibsexceptions-dr.fisglobal.com,156.55.119.53,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],ibsmessaging-readiness.fisglobal.com,156.55.118.109,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],ibssalesmgmt-rdy.fisglobal.com,156.55.115.24,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],ibssalesmgmtadm-dr.fisglobal.com,156.55.118.174,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],ibssalesmgmtadm.fisglobal.com,156.55.115.26,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
