input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,lines,failed,tls_subject_org_,tech_,csp_domains_,webserver,cdn_name,cdn,final_url
intg-encompass-dev.beta.blendlabs.com,,200,115437,intg-encompass-dev.beta.blendlabs.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-07-17T20:03:22Z,2023-10-15T20:03:21Z,CN=*.beta.blendlabs.com,*.beta.blendlabs.com,*.beta.blendlabs.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ec4f8237b8e16ff210dac80729761625,6363c103a9da7f06850fe48653bd6705521d0d2d68cab3405bb7fbf3f4cd138e,True,ctls,intg-encompass-dev.beta.blendlabs.com,443,https://intg-encompass-dev.beta.blendlabs.com:443,https,text/html,GET,172.65.228.100,/,477133321,172.65.228.100,33,False,,Plaid,http://bl-sandbox-cp-applicant-visual-testing.s3-website-us-east-1.amazonaws.com,,cloudflare,True,
investor.blend.com,Investor Relations | Blend,200,127827,investor.blend.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-06T00:00:00Z,2024-05-04T23:59:59Z,"CN=investor.blend.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",investor.blend.com,investor.blend.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",234c0ed031bf14bc1e129dade572dd87,a56e754fb746a435e45c71355dcf544db4123e616c51d0540904d632deb54ac2,,ctls,investor.blend.com,443,https://investor.blend.com:443,https,text/html,GET,162.159.129.11,/,-696563584,2606:4700:7::a29f:820b,1402,False,"Cloudflare, Inc.",Microsoft ASP.NET,*.googleadservices.com,cloudflare,cloudflare,True,https://investor.blend.com/overview/default.aspx
ion-direct-api.az.blend.com,403 Forbidden,403,179,ion-direct-api.az.blend.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-08-27T00:00:00Z,2023-09-27T23:59:59Z,"CN=*.az.blend.com, O=Blend Labs\, Inc., L=San Francisco, ST=California, C=US",*.az.blend.com,*.az.blend.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a9e764c18a9d1e1ea66ea4e4b608c2f3,f400ae6502abcd154df449538564835bf1a5466cb00babe38b149e4f7e8e3f7b,True,ctls,ion-direct-api.az.blend.com,443,https://ion-direct-api.az.blend.com:443,https,text/html,GET,20.80.107.30,/,1525958878,20.80.107.30,8,False,"Blend Labs, Inc.",,,Microsoft-Azure-Application-Gateway/v2,,,
jbnutter.beta.blendlabs.com,,200,112790,jbnutter.beta.blendlabs.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-07-17T20:03:22Z,2023-10-15T20:03:21Z,CN=*.beta.blendlabs.com,*.beta.blendlabs.com,*.beta.blendlabs.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ec4f8237b8e16ff210dac80729761625,6363c103a9da7f06850fe48653bd6705521d0d2d68cab3405bb7fbf3f4cd138e,True,ctls,jbnutter.beta.blendlabs.com,80,http://jbnutter.beta.blendlabs.com:80,http,text/html,GET,172.65.228.100,/,477133321,172.65.228.100,33,False,,Plaid,https://faye.beta.blendlabs.com,,cloudflare,True,https://jbnutter.beta.blendlabs.com/
jeffersonbank.beta.blendlabs.com,,200,123284,jeffersonbank.beta.blendlabs.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-07-17T20:03:22Z,2023-10-15T20:03:21Z,CN=*.beta.blendlabs.com,*.beta.blendlabs.com,*.beta.blendlabs.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ec4f8237b8e16ff210dac80729761625,6363c103a9da7f06850fe48653bd6705521d0d2d68cab3405bb7fbf3f4cd138e,True,ctls,jeffersonbank.beta.blendlabs.com,443,https://jeffersonbank.beta.blendlabs.com:443,https,text/html,GET,172.65.228.100,/,477133321,172.65.228.100,33,False,,Plaid,https://bl-prod-connex-static-assets.s3.amazonaws.com,,cloudflare,True,
jet.blendlabs.com,Not Found,404,12379,jet.blendlabs.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-07-12T03:39:24Z,2023-10-10T03:39:23Z,CN=*.k8s.prod.blend.com,*.k8s.prod.blend.com,prod.us-west-2.blendlabs.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,21ef34a02bac350a30f1e8a24f8b2e82,fef5f048b5e3531edaf946d191bc3b964c583d315185e858a81cd29900e6fcdd,True,ctls,jet.blendlabs.com,80,http://jet.blendlabs.com:80,http,text/html,GET,172.65.242.70,/,546987192,172.65.242.70,161,False,,,,,cloudflare,True,https://jet.blendlabs.com/
jmacdirect.beta.blendlabs.com,,200,119688,jmacdirect.beta.blendlabs.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-07-17T20:03:22Z,2023-10-15T20:03:21Z,CN=*.beta.blendlabs.com,*.beta.blendlabs.com,*.beta.blendlabs.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ec4f8237b8e16ff210dac80729761625,6363c103a9da7f06850fe48653bd6705521d0d2d68cab3405bb7fbf3f4cd138e,True,ctls,jmacdirect.beta.blendlabs.com,80,http://jmacdirect.beta.blendlabs.com:80,http,text/html,GET,172.65.228.100,/,477133321,172.65.228.100,33,False,,Plaid,csi.gstatic.com,,cloudflare,True,https://jmacdirect.beta.blendlabs.com/
jmacdirect.blendlabs.com,Not Found,404,12379,jmacdirect.blendlabs.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-07-12T03:39:24Z,2023-10-10T03:39:23Z,CN=*.k8s.prod.blend.com,*.k8s.prod.blend.com,prod.us-west-2.blendlabs.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,21ef34a02bac350a30f1e8a24f8b2e82,fef5f048b5e3531edaf946d191bc3b964c583d315185e858a81cd29900e6fcdd,True,ctls,jmacdirect.blendlabs.com,443,https://jmacdirect.blendlabs.com:443,https,text/html,GET,172.65.242.70,/,546987192,172.65.242.70,161,False,,,,,cloudflare,True,
kellermortgage.blendlabs.com,Not Found,404,12379,kellermortgage.blendlabs.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-07-12T03:39:24Z,2023-10-10T03:39:23Z,CN=*.k8s.prod.blend.com,*.k8s.prod.blend.com,prod.us-west-2.blendlabs.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,21ef34a02bac350a30f1e8a24f8b2e82,fef5f048b5e3531edaf946d191bc3b964c583d315185e858a81cd29900e6fcdd,True,ctls,kellermortgage.blendlabs.com,443,https://kellermortgage.blendlabs.com:443,https,text/html,GET,172.65.242.70,/,546987192,172.65.242.70,161,False,,,,,cloudflare,True,
keybank.beta.blendlabs.com,,200,124795,keybank.beta.blendlabs.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-07-17T20:03:22Z,2023-10-15T20:03:21Z,CN=*.beta.blendlabs.com,*.beta.blendlabs.com,*.beta.blendlabs.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ec4f8237b8e16ff210dac80729761625,6363c103a9da7f06850fe48653bd6705521d0d2d68cab3405bb7fbf3f4cd138e,True,ctls,keybank.beta.blendlabs.com,443,https://keybank.beta.blendlabs.com:443,https,text/html,GET,172.65.228.100,/,-1683569625,172.65.228.100,33,False,,Plaid,https://bl-prod-consumer-lending-store.s3.amazonaws.com,,cloudflare,True,
keypoint.beta.blendlabs.com,,200,116384,keypoint.beta.blendlabs.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-07-17T20:03:22Z,2023-10-15T20:03:21Z,CN=*.beta.blendlabs.com,*.beta.blendlabs.com,*.beta.blendlabs.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ec4f8237b8e16ff210dac80729761625,6363c103a9da7f06850fe48653bd6705521d0d2d68cab3405bb7fbf3f4cd138e,True,ctls,keypoint.beta.blendlabs.com,443,https://keypoint.beta.blendlabs.com:443,https,text/html,GET,172.65.228.100,/,477133321,172.65.228.100,33,False,,Plaid,https://app.mode.com,,cloudflare,True,
keypoint.blendlabs.com,Not Found,404,12379,keypoint.blendlabs.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-07-12T03:39:24Z,2023-10-10T03:39:23Z,CN=*.k8s.prod.blend.com,*.k8s.prod.blend.com,prod.us-west-2.blendlabs.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,21ef34a02bac350a30f1e8a24f8b2e82,fef5f048b5e3531edaf946d191bc3b964c583d315185e858a81cd29900e6fcdd,True,ctls,keypoint.blendlabs.com,443,https://keypoint.blendlabs.com:443,https,text/html,GET,172.65.242.70,/,546987192,172.65.242.70,161,False,,,,,cloudflare,True,
knox.beta.blendlabs.com,,200,1106513,knox.beta.blendlabs.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-07-17T20:03:22Z,2023-10-15T20:03:21Z,CN=*.beta.blendlabs.com,*.beta.blendlabs.com,*.beta.blendlabs.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ec4f8237b8e16ff210dac80729761625,6363c103a9da7f06850fe48653bd6705521d0d2d68cab3405bb7fbf3f4cd138e,True,ctls,knox.beta.blendlabs.com,443,https://knox.beta.blendlabs.com:443,https,text/html,GET,172.65.228.100,/,477133321,172.65.228.100,33,False,,Plaid,https://maps.google.com,,cloudflare,True,
legacymutual.beta.blendlabs.com,,200,125182,legacymutual.beta.blendlabs.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-07-17T20:03:22Z,2023-10-15T20:03:21Z,CN=*.beta.blendlabs.com,*.beta.blendlabs.com,*.beta.blendlabs.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ec4f8237b8e16ff210dac80729761625,6363c103a9da7f06850fe48653bd6705521d0d2d68cab3405bb7fbf3f4cd138e,True,ctls,legacymutual.beta.blendlabs.com,443,https://legacymutual.beta.blendlabs.com:443,https,text/html,GET,172.65.228.100,/,477133321,172.65.228.100,33,False,,Plaid,https://bl-prod-static-assets-mirror.s3.amazonaws.com,,cloudflare,True,
lendello.beta.blendlabs.com,,200,116585,lendello.beta.blendlabs.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-07-17T20:03:22Z,2023-10-15T20:03:21Z,CN=*.beta.blendlabs.com,*.beta.blendlabs.com,*.beta.blendlabs.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ec4f8237b8e16ff210dac80729761625,6363c103a9da7f06850fe48653bd6705521d0d2d68cab3405bb7fbf3f4cd138e,True,ctls,lendello.beta.blendlabs.com,443,https://lendello.beta.blendlabs.com:443,https,text/html,GET,172.65.228.100,/,477133321,172.65.228.100,33,False,,Plaid,https://payment-api-external.k8s.beta.blend.com,,cloudflare,True,
lendello.blendlabs.com,Not Found,404,12379,lendello.blendlabs.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-07-12T03:39:24Z,2023-10-10T03:39:23Z,CN=*.k8s.prod.blend.com,*.k8s.prod.blend.com,prod.us-west-2.blendlabs.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,21ef34a02bac350a30f1e8a24f8b2e82,fef5f048b5e3531edaf946d191bc3b964c583d315185e858a81cd29900e6fcdd,True,ctls,lendello.blendlabs.com,443,https://lendello.blendlabs.com:443,https,text/html,GET,172.65.242.70,/,546987192,172.65.242.70,161,False,,,,,cloudflare,True,
lenderprice.beta.blendlabs.com,,200,115521,lenderprice.beta.blendlabs.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-07-17T20:03:22Z,2023-10-15T20:03:21Z,CN=*.beta.blendlabs.com,*.beta.blendlabs.com,*.beta.blendlabs.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ec4f8237b8e16ff210dac80729761625,6363c103a9da7f06850fe48653bd6705521d0d2d68cab3405bb7fbf3f4cd138e,True,ctls,lenderprice.beta.blendlabs.com,443,https://lenderprice.beta.blendlabs.com:443,https,text/html,GET,172.65.228.100,/,477133321,172.65.228.100,33,False,,Plaid,*.snapengage.com,,cloudflare,True,
libertyhm.beta.blendlabs.com,,200,114132,libertyhm.beta.blendlabs.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-07-17T20:03:22Z,2023-10-15T20:03:21Z,CN=*.beta.blendlabs.com,*.beta.blendlabs.com,*.beta.blendlabs.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ec4f8237b8e16ff210dac80729761625,6363c103a9da7f06850fe48653bd6705521d0d2d68cab3405bb7fbf3f4cd138e,True,ctls,libertyhm.beta.blendlabs.com,443,https://libertyhm.beta.blendlabs.com:443,https,text/html,GET,172.65.228.100,/,477133321,172.65.228.100,33,False,,Plaid,https://sentry-relay-proxy.k8s.tools.blend.com,,cloudflare,True,
libertyhm.blendlabs.com,Not Found,404,12379,libertyhm.blendlabs.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-07-12T03:39:24Z,2023-10-10T03:39:23Z,CN=*.k8s.prod.blend.com,*.k8s.prod.blend.com,prod.us-west-2.blendlabs.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,21ef34a02bac350a30f1e8a24f8b2e82,fef5f048b5e3531edaf946d191bc3b964c583d315185e858a81cd29900e6fcdd,True,ctls,libertyhm.blendlabs.com,443,https://libertyhm.blendlabs.com:443,https,text/html,GET,172.65.242.70,/,546987192,172.65.242.70,161,False,,,,,cloudflare,True,
lifemort.blendlabs.com,,400,28,lifemort.blendlabs.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-07-12T03:39:24Z,2023-10-10T03:39:23Z,CN=*.k8s.prod.blend.com,*.k8s.prod.blend.com,prod.us-west-2.blendlabs.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,21ef34a02bac350a30f1e8a24f8b2e82,fef5f048b5e3531edaf946d191bc3b964c583d315185e858a81cd29900e6fcdd,True,ctls,lifemort.blendlabs.com,443,https://lifemort.blendlabs.com:443,https,text/html,GET,52.1.56.148,/,-2025574194,3.93.118.213,1,False,,,,,,,
lifestore.beta.blendlabs.com,,200,115660,lifestore.beta.blendlabs.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-07-17T20:03:22Z,2023-10-15T20:03:21Z,CN=*.beta.blendlabs.com,*.beta.blendlabs.com,*.beta.blendlabs.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ec4f8237b8e16ff210dac80729761625,6363c103a9da7f06850fe48653bd6705521d0d2d68cab3405bb7fbf3f4cd138e,True,ctls,lifestore.beta.blendlabs.com,443,https://lifestore.beta.blendlabs.com:443,https,text/html,GET,172.65.228.100,/,-1611877615,172.65.228.100,33,False,,Plaid,www.google.com,,cloudflare,True,
lifetreelending.blendlabs.com,,200,80613,lifetreelending.blendlabs.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-06-07T02:57:49Z,2023-09-05T02:57:48Z,CN=lifetreelending.blendlabs.com,lifetreelending.blendlabs.com,lifetreelending.blendlabs.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,beee68f94cbccd20e43aa56c3bf0a95d,478da155a4faa03a4783331d97444d0cd8598f8cb0b63e690c7f41935efb069d,,ctls,lifetreelending.blendlabs.com,443,https://lifetreelending.blendlabs.com:443,https,text/html,GET,172.65.242.70,/,477133321,172.65.242.70,33,False,,Plaid,https://bl-prod-uploaded-assets-mirror.s3.amazonaws.com,,cloudflare,True,
lmcu.blendlabs.com,Not Found,404,12379,lmcu.blendlabs.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-07-12T03:39:24Z,2023-10-10T03:39:23Z,CN=*.k8s.prod.blend.com,*.k8s.prod.blend.com,prod.us-west-2.blendlabs.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,21ef34a02bac350a30f1e8a24f8b2e82,fef5f048b5e3531edaf946d191bc3b964c583d315185e858a81cd29900e6fcdd,True,ctls,lmcu.blendlabs.com,80,http://lmcu.blendlabs.com:80,http,text/html,GET,172.65.242.70,/,546987192,172.65.242.70,161,False,,,,,cloudflare,True,https://lmcu.blendlabs.com/
loancrate.beta.blendlabs.com,,200,118012,loancrate.beta.blendlabs.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-07-17T20:03:22Z,2023-10-15T20:03:21Z,CN=*.beta.blendlabs.com,*.beta.blendlabs.com,*.beta.blendlabs.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ec4f8237b8e16ff210dac80729761625,6363c103a9da7f06850fe48653bd6705521d0d2d68cab3405bb7fbf3f4cd138e,True,ctls,loancrate.beta.blendlabs.com,80,http://loancrate.beta.blendlabs.com:80,http,text/html,GET,172.65.228.100,/,477133321,172.65.228.100,33,False,,Plaid,*.snapengage.com,,cloudflare,True,https://loancrate.beta.blendlabs.com/
loanflight.beta.blendlabs.com,,200,120203,loanflight.beta.blendlabs.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-07-17T20:03:22Z,2023-10-15T20:03:21Z,CN=*.beta.blendlabs.com,*.beta.blendlabs.com,*.beta.blendlabs.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ec4f8237b8e16ff210dac80729761625,6363c103a9da7f06850fe48653bd6705521d0d2d68cab3405bb7fbf3f4cd138e,True,ctls,loanflight.beta.blendlabs.com,443,https://loanflight.beta.blendlabs.com:443,https,text/html,GET,172.65.228.100,/,477133321,172.65.228.100,33,False,,Plaid,https://maps.gstatic.com,,cloudflare,True,
loanflight.blendlabs.com,Not Found,404,12379,loanflight.blendlabs.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-07-12T03:39:24Z,2023-10-10T03:39:23Z,CN=*.k8s.prod.blend.com,*.k8s.prod.blend.com,prod.us-west-2.blendlabs.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,21ef34a02bac350a30f1e8a24f8b2e82,fef5f048b5e3531edaf946d191bc3b964c583d315185e858a81cd29900e6fcdd,True,ctls,loanflight.blendlabs.com,443,https://loanflight.blendlabs.com:443,https,text/html,GET,172.65.242.70,/,546987192,172.65.242.70,161,False,,,,,cloudflare,True,
loanlock.beta.blendlabs.com,,200,110645,loanlock.beta.blendlabs.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-07-17T20:03:22Z,2023-10-15T20:03:21Z,CN=*.beta.blendlabs.com,*.beta.blendlabs.com,*.beta.blendlabs.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ec4f8237b8e16ff210dac80729761625,6363c103a9da7f06850fe48653bd6705521d0d2d68cab3405bb7fbf3f4cd138e,True,ctls,loanlock.beta.blendlabs.com,443,https://loanlock.beta.blendlabs.com:443,https,text/html,GET,172.65.228.100,/,-168043295,172.65.228.100,33,False,,Plaid,https://bl-prod-connex-static-assets.s3.amazonaws.com,,cloudflare,True,
localfirstbank.blendlabs.com,Not Found,404,12379,localfirstbank.blendlabs.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-07-12T03:39:24Z,2023-10-10T03:39:23Z,CN=*.k8s.prod.blend.com,*.k8s.prod.blend.com,prod.us-west-2.blendlabs.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,21ef34a02bac350a30f1e8a24f8b2e82,fef5f048b5e3531edaf946d191bc3b964c583d315185e858a81cd29900e6fcdd,True,ctls,localfirstbank.blendlabs.com,443,https://localfirstbank.blendlabs.com:443,https,text/html,GET,172.65.242.70,/,546987192,172.65.242.70,161,False,,,,,cloudflare,True,
lodestar.beta.blendlabs.com,,200,115625,lodestar.beta.blendlabs.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-07-17T20:03:22Z,2023-10-15T20:03:21Z,CN=*.beta.blendlabs.com,*.beta.blendlabs.com,*.beta.blendlabs.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ec4f8237b8e16ff210dac80729761625,6363c103a9da7f06850fe48653bd6705521d0d2d68cab3405bb7fbf3f4cd138e,True,ctls,lodestar.beta.blendlabs.com,443,https://lodestar.beta.blendlabs.com:443,https,text/html,GET,172.65.228.100,/,477133321,172.65.228.100,33,False,,Plaid,https://www.google.com,,cloudflare,True,
los-integrations-usbank.beta.blendlabs.com,,200,34,los-integrations-usbank.beta.blendlabs.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-07-10T02:07:49Z,2023-10-08T02:07:48Z,CN=*.k8s.beta.blend.com,*.k8s.beta.blend.com,beta.us-west-2.blendlabs.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,452c8db83cf16233e4e73d5206544ae1,59d04997a9f78361125aa7f22430502d5fb98ee9458386db937fdfea12829e42,True,ctls,los-integrations-usbank.beta.blendlabs.com,80,http://los-integrations-usbank.beta.blendlabs.com:80,http,application/json,GET,52.2.22.243,/,-1213223198,54.158.146.22,1,False,,Node.js,,,,,https://los-integrations-usbank.beta.blendlabs.com/
los-integrations.blendlabs.com,,200,36,los-integrations.blendlabs.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-07-12T03:39:24Z,2023-10-10T03:39:23Z,CN=*.k8s.prod.blend.com,*.k8s.prod.blend.com,prod.us-west-2.blendlabs.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,21ef34a02bac350a30f1e8a24f8b2e82,fef5f048b5e3531edaf946d191bc3b964c583d315185e858a81cd29900e6fcdd,True,ctls,los-integrations.blendlabs.com,443,https://los-integrations.blendlabs.com:443,https,application/json,GET,34.203.160.166,/,-1213223198,34.195.40.142,1,False,,Node.js,,,,,
luminate.beta.blendlabs.com,,200,118752,luminate.beta.blendlabs.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-07-17T20:03:22Z,2023-10-15T20:03:21Z,CN=*.beta.blendlabs.com,*.beta.blendlabs.com,*.beta.blendlabs.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ec4f8237b8e16ff210dac80729761625,6363c103a9da7f06850fe48653bd6705521d0d2d68cab3405bb7fbf3f4cd138e,True,ctls,luminate.beta.blendlabs.com,443,https://luminate.beta.blendlabs.com:443,https,text/html,GET,172.65.228.100,/,932057177,172.65.228.100,33,False,,Plaid,https://testondemand.eoriginal.com,,cloudflare,True,
luminate.blendlabs.com,Not Found,404,12379,luminate.blendlabs.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-07-12T03:39:24Z,2023-10-10T03:39:23Z,CN=*.k8s.prod.blend.com,*.k8s.prod.blend.com,prod.us-west-2.blendlabs.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,21ef34a02bac350a30f1e8a24f8b2e82,fef5f048b5e3531edaf946d191bc3b964c583d315185e858a81cd29900e6fcdd,True,ctls,luminate.blendlabs.com,443,https://luminate.blendlabs.com:443,https,text/html,GET,172.65.242.70,/,546987192,172.65.242.70,161,False,,,,,cloudflare,True,
lundmortgage.blendlabs.com,,200,80552,lundmortgage.blendlabs.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-06-07T02:53:24Z,2023-09-05T02:53:23Z,CN=lundmortgage.blendlabs.com,lundmortgage.blendlabs.com,lundmortgage.blendlabs.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cb50e68bb81559c35e24c0b9cb5510d3,53884ebffe4065e811ebddfd7c56564755aac4b690609cb96b5afc21806b8992,,ctls,lundmortgage.blendlabs.com,443,https://lundmortgage.blendlabs.com:443,https,text/html,GET,172.65.242.70,/,477133321,172.65.242.70,33,False,,Plaid,https://cdn.prod.blend.com,,cloudflare,True,
mace.blend.com,,400,28,mace.blend.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-07-12T03:39:24Z,2023-10-10T03:39:23Z,CN=*.k8s.prod.blend.com,*.k8s.prod.blend.com,prod.us-west-2.blendlabs.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,21ef34a02bac350a30f1e8a24f8b2e82,fef5f048b5e3531edaf946d191bc3b964c583d315185e858a81cd29900e6fcdd,True,ctls,mace.blend.com,443,https://mace.blend.com:443,https,text/html,GET,52.22.44.50,/,-2025574194,3.93.118.213,1,False,,,,,,,
maceinnovations.beta.blendlabs.com,,200,116317,maceinnovations.beta.blendlabs.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-07-17T20:03:22Z,2023-10-15T20:03:21Z,CN=*.beta.blendlabs.com,*.beta.blendlabs.com,*.beta.blendlabs.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ec4f8237b8e16ff210dac80729761625,6363c103a9da7f06850fe48653bd6705521d0d2d68cab3405bb7fbf3f4cd138e,True,ctls,maceinnovations.beta.blendlabs.com,443,https://maceinnovations.beta.blendlabs.com:443,https,text/html,GET,172.65.228.100,/,-212102412,172.65.228.100,33,False,,Plaid,wss://faye.beta.blendlabs.com,,cloudflare,True,
macu.beta.blendlabs.com,,200,156224,macu.beta.blendlabs.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-07-17T20:03:22Z,2023-10-15T20:03:21Z,CN=*.beta.blendlabs.com,*.beta.blendlabs.com,*.beta.blendlabs.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ec4f8237b8e16ff210dac80729761625,6363c103a9da7f06850fe48653bd6705521d0d2d68cab3405bb7fbf3f4cd138e,True,ctls,macu.beta.blendlabs.com,443,https://macu.beta.blendlabs.com:443,https,text/html,GET,172.65.228.100,/,-621569585,172.65.228.100,33,False,,Plaid,https://assets.adobedtm.com,,cloudflare,True,
macu.blendlabs.com,Not Found,404,12379,macu.blendlabs.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-07-12T03:39:24Z,2023-10-10T03:39:23Z,CN=*.k8s.prod.blend.com,*.k8s.prod.blend.com,prod.us-west-2.blendlabs.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,21ef34a02bac350a30f1e8a24f8b2e82,fef5f048b5e3531edaf946d191bc3b964c583d315185e858a81cd29900e6fcdd,True,ctls,macu.blendlabs.com,443,https://macu.blendlabs.com:443,https,text/html,GET,172.65.242.70,/,546987192,172.65.242.70,161,False,,,,,cloudflare,True,
