input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_expired,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,method,host,path,favicon,final_url,a_,tech_,lines,failed,cdn_name,webserver,cdn,csp_domains_,content_type,tls_mismatched
octanner.my.centrify.com,,410,,octanner.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2020-07-13T00:00:00Z,2022-10-16T00:00:00Z,"CN=*.my.centrify.com, OU=IT, O=Centrify Corporation, L=Santa Clara, ST=California, C=US",*.my.centrify.com,Centrify Corporation,my.centrify.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5d08bde14f2ee30d60f15ea6fc19ad21,2cfec6e0a46af9343c0b890dc73e444d84a0db90b2cd27c4c6fd0b7f92165dfe,True,ctls,octanner.my.centrify.com,443,https://octanner.my.centrify.com:443,https,GET,52.35.199.104,/,-1840324437,https://octanner.my.centrify.com/my,34.216.106.67,HSTS,1,False,,,,,,
odinsa.my.centrify.com,,410,,odinsa.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2020-07-13T00:00:00Z,2022-10-16T00:00:00Z,"CN=*.my.centrify.com, OU=IT, O=Centrify Corporation, L=Santa Clara, ST=California, C=US",*.my.centrify.com,Centrify Corporation,my.centrify.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5d08bde14f2ee30d60f15ea6fc19ad21,2cfec6e0a46af9343c0b890dc73e444d84a0db90b2cd27c4c6fd0b7f92165dfe,True,ctls,odinsa.my.centrify.com,443,https://odinsa.my.centrify.com:443,https,GET,52.21.56.174,/,-1840324437,https://odinsa.my.centrify.com/my,35.175.3.116,HSTS,1,False,,,,,,
odqad-lab.my.centrify.com,,200,5434,odqad-lab.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-19T00:00:00Z,2023-10-20T23:59:59Z,CN=*.my.centrify.com,*.my.centrify.com,,my.centrify.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,ab2548cc12991f02b07a7bebed1e952a,e6068e6c54f6eae287a71704b59224bca64b7f8faaf65623affcc31cd69db32e,True,ctls,odqad-lab.my.centrify.com,443,https://odqad-lab.my.centrify.com:443,https,GET,18.216.13.0,/,-1840324437,https://odqad-lab.my.centrify.com/my?customerId=AAY0280&zsoInProg=true,18.216.13.1,HSTS,140,False,,,,,text/html,
odqad.my.centrify.com,,200,5434,odqad.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-19T00:00:00Z,2023-10-20T23:59:59Z,CN=*.my.centrify.com,*.my.centrify.com,,my.centrify.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,ab2548cc12991f02b07a7bebed1e952a,e6068e6c54f6eae287a71704b59224bca64b7f8faaf65623affcc31cd69db32e,True,ctls,odqad.my.centrify.com,443,https://odqad.my.centrify.com:443,https,GET,18.216.13.0,/,-1840324437,https://odqad.my.centrify.com/my?customerId=AAX0749&zsoInProg=true,18.216.13.1,HSTS,140,False,,,,,text/html,
onduo.my.centrify.com,,410,,onduo.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2020-07-13T00:00:00Z,2022-10-16T00:00:00Z,"CN=*.my.centrify.com, OU=IT, O=Centrify Corporation, L=Santa Clara, ST=California, C=US",*.my.centrify.com,Centrify Corporation,my.centrify.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5d08bde14f2ee30d60f15ea6fc19ad21,2cfec6e0a46af9343c0b890dc73e444d84a0db90b2cd27c4c6fd0b7f92165dfe,True,ctls,onduo.my.centrify.com,443,https://onduo.my.centrify.com:443,https,GET,3.93.96.33,/,-1840324437,https://onduo.my.centrify.com/my,3.93.87.166,HSTS,1,False,,,,,,
onedigital.my.centrify.com,,410,,onedigital.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2020-07-13T00:00:00Z,2022-10-16T00:00:00Z,"CN=*.my.centrify.com, OU=IT, O=Centrify Corporation, L=Santa Clara, ST=California, C=US",*.my.centrify.com,Centrify Corporation,my.centrify.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5d08bde14f2ee30d60f15ea6fc19ad21,2cfec6e0a46af9343c0b890dc73e444d84a0db90b2cd27c4c6fd0b7f92165dfe,True,ctls,onedigital.my.centrify.com,443,https://onedigital.my.centrify.com:443,https,GET,35.175.3.116,/,-1840324437,https://onedigital.my.centrify.com/my,52.21.56.174,HSTS,1,False,,,,,,
osi.my.centrify.com,,410,,osi.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2020-07-13T00:00:00Z,2022-10-16T00:00:00Z,"CN=*.my.centrify.com, OU=IT, O=Centrify Corporation, L=Santa Clara, ST=California, C=US",*.my.centrify.com,Centrify Corporation,my.centrify.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5d08bde14f2ee30d60f15ea6fc19ad21,2cfec6e0a46af9343c0b890dc73e444d84a0db90b2cd27c4c6fd0b7f92165dfe,True,ctls,osi.my.centrify.com,443,https://osi.my.centrify.com:443,https,GET,52.21.56.174,/,-1840324437,https://osi.my.centrify.com/my,35.175.3.116,HSTS,1,False,,,,,,
otps.my.centrify.com,,200,5432,otps.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-19T00:00:00Z,2023-10-20T23:59:59Z,CN=*.my.centrify.com,*.my.centrify.com,,my.centrify.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,ab2548cc12991f02b07a7bebed1e952a,e6068e6c54f6eae287a71704b59224bca64b7f8faaf65623affcc31cd69db32e,True,ctls,otps.my.centrify.com,443,https://otps.my.centrify.com:443,https,GET,23.99.54.117,/,-1840324437,https://otps.my.centrify.com/my?customerId=YG622&zsoInProg=true,23.99.54.117,HSTS,140,False,azure,,True,,text/html,
paloaltonetworks.my-kibble.centrify.com,,200,5433,paloaltonetworks.my-kibble.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-07-16T07:09:07Z,2023-08-17T07:09:07Z,CN=*.my-kibble.centrify.com,*.my-kibble.centrify.com,,my-kibble.centrify.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",d9f01926bff8dfba9149b55a963dce91,7aee50d0ce3731a853250c5f03270e056fb0caeba688385fd8dbee08dd3a6ee5,True,ctls,paloaltonetworks.my-kibble.centrify.com,443,https://paloaltonetworks.my-kibble.centrify.com:443,https,GET,40.118.234.196,/,-1840324437,https://paloaltonetworks.my-kibble.centrify.com/my?customerId=AAA3196&zsoInProg=true,40.118.234.196,HSTS,140,False,azure,,True,,text/html,
panthers.my.centrify.com,Admin Portal,200,4081,panthers.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-19T00:00:00Z,2023-10-20T23:59:59Z,CN=*.my.centrify.com,*.my.centrify.com,,my.centrify.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,ab2548cc12991f02b07a7bebed1e952a,e6068e6c54f6eae287a71704b59224bca64b7f8faaf65623affcc31cd69db32e,True,ctls,panthers.my.centrify.com,443,https://panthers.my.centrify.com:443,https,GET,18.216.13.51,/,-1840324437,https://panthers.my.centrify.com/my,18.216.13.50,HSTS,62,False,,,,,text/html,
partner.centrify.com,Delinea Partner Program | IT Security and PAM Software,200,136897,delinea.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-06-21T05:56:09Z,2023-09-19T05:56:08Z,CN=delinea.com,delinea.com,,delinea.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,6d355b47d4ce7330a2ea69862908011e,c4d3cf93a75ceb7817c52ee93e7b72f43ad3e1e1be1ca82e68dbb1570d69b5fa,,ctls,delinea.com,443,https://partner.centrify.com:443,https,GET,75.2.74.202,/,1970857528,https://delinea.com:443/partners,99.83.138.122,Ionicons,2474,False,,cloudflare,,*.hsforms.com,text/html,
partner.my.centrify.com,,200,5431,partner.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-19T00:00:00Z,2023-10-20T23:59:59Z,CN=*.my.centrify.com,*.my.centrify.com,,my.centrify.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,ab2548cc12991f02b07a7bebed1e952a,e6068e6c54f6eae287a71704b59224bca64b7f8faaf65623affcc31cd69db32e,True,ctls,partner.my.centrify.com,443,https://partner.my.centrify.com:443,https,GET,23.96.109.0,/,-1840324437,https://partner.my.centrify.com/my?customerId=AAH0552&zsoInProg=true,23.96.109.0,HSTS,140,False,azure,,True,,text/html,
partners.centrify.com,Delinea Partner Program | IT Security and PAM Software,200,136897,delinea.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-06-21T05:56:09Z,2023-09-19T05:56:08Z,CN=delinea.com,delinea.com,,delinea.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,6d355b47d4ce7330a2ea69862908011e,c4d3cf93a75ceb7817c52ee93e7b72f43ad3e1e1be1ca82e68dbb1570d69b5fa,,ctls,delinea.com,443,https://partners.centrify.com:443,https,GET,75.2.74.202,/,-1272136836,https://delinea.com:443/partners,99.83.138.122,Ionicons,2474,False,,cloudflare,,js.hs-scripts.com,text/html,
pbp.my.centrify.com,,410,,pbp.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2020-07-13T00:00:00Z,2022-10-16T00:00:00Z,"CN=*.my.centrify.com, OU=IT, O=Centrify Corporation, L=Santa Clara, ST=California, C=US",*.my.centrify.com,Centrify Corporation,my.centrify.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5d08bde14f2ee30d60f15ea6fc19ad21,2cfec6e0a46af9343c0b890dc73e444d84a0db90b2cd27c4c6fd0b7f92165dfe,True,ctls,pbp.my.centrify.com,443,https://pbp.my.centrify.com:443,https,GET,3.105.45.226,/,-1840324437,https://pbp.my.centrify.com/my,13.55.93.47,HSTS,1,False,,,,,,
pentegra.my.centrify.com,,410,,pentegra.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2020-07-13T00:00:00Z,2022-10-16T00:00:00Z,"CN=*.my.centrify.com, OU=IT, O=Centrify Corporation, L=Santa Clara, ST=California, C=US",*.my.centrify.com,Centrify Corporation,my.centrify.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5d08bde14f2ee30d60f15ea6fc19ad21,2cfec6e0a46af9343c0b890dc73e444d84a0db90b2cd27c4c6fd0b7f92165dfe,True,ctls,pentegra.my.centrify.com,443,https://pentegra.my.centrify.com:443,https,GET,34.239.203.249,/,-1840324437,https://pentegra.my.centrify.com/my,3.95.91.119,HSTS,1,False,,,,,,
perficient.my.centrify.com,,410,,perficient.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2020-07-13T00:00:00Z,2022-10-16T00:00:00Z,"CN=*.my.centrify.com, OU=IT, O=Centrify Corporation, L=Santa Clara, ST=California, C=US",*.my.centrify.com,Centrify Corporation,my.centrify.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5d08bde14f2ee30d60f15ea6fc19ad21,2cfec6e0a46af9343c0b890dc73e444d84a0db90b2cd27c4c6fd0b7f92165dfe,True,ctls,perficient.my.centrify.com,443,https://perficient.my.centrify.com:443,https,GET,35.175.3.116,/,-1840324437,https://perficient.my.centrify.com/my,52.21.56.174,HSTS,1,False,,,,,,
pgadmin.my.centrify.com,,200,5437,pgadmin.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-19T00:00:00Z,2023-10-20T23:59:59Z,CN=*.my.centrify.com,*.my.centrify.com,,my.centrify.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,ab2548cc12991f02b07a7bebed1e952a,e6068e6c54f6eae287a71704b59224bca64b7f8faaf65623affcc31cd69db32e,True,ctls,pgadmin.my.centrify.com,443,https://pgadmin.my.centrify.com:443,https,GET,18.216.13.50,/,-1840324437,https://pgadmin.my.centrify.com/my?customerId=AAX0486&zsoInProg=true,18.216.13.51,HSTS,140,False,,,,,text/html,
pgcn.my.centrify.com,,200,5437,pgcn.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-19T00:00:00Z,2023-10-20T23:59:59Z,CN=*.my.centrify.com,*.my.centrify.com,,my.centrify.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,ab2548cc12991f02b07a7bebed1e952a,e6068e6c54f6eae287a71704b59224bca64b7f8faaf65623affcc31cd69db32e,True,ctls,pgcn.my.centrify.com,443,https://pgcn.my.centrify.com:443,https,GET,18.216.13.51,/,-1840324437,https://pgcn.my.centrify.com/my?customerId=AAX0486&zsoInProg=true,18.216.13.50,HSTS,140,False,,,,,text/html,
pico.my.centrify.com,,410,,pico.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2020-07-13T00:00:00Z,2022-10-16T00:00:00Z,"CN=*.my.centrify.com, OU=IT, O=Centrify Corporation, L=Santa Clara, ST=California, C=US",*.my.centrify.com,Centrify Corporation,my.centrify.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5d08bde14f2ee30d60f15ea6fc19ad21,2cfec6e0a46af9343c0b890dc73e444d84a0db90b2cd27c4c6fd0b7f92165dfe,True,ctls,pico.my.centrify.com,443,https://pico.my.centrify.com:443,https,GET,3.93.87.166,/,-1840324437,https://pico.my.centrify.com/my,3.93.96.33,HSTS,1,False,,,,,,
pimwave.my-qa.centrify.com,,200,5434,pimwave.my-qa.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-07-07T00:00:00Z,2024-07-07T23:59:59Z,"CN=*.my-qa.centrify.com, O=Delinea Inc, ST=California, C=US",*.my-qa.centrify.com,Delinea Inc,my-qa.centrify.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,2022ff590a2bbe455ee1c5594e2053a4,82e76e9ae464fefc93a8c17ebc6ac6b6cecf3c87e27a6f07de99588bc864ac7d,True,ctls,pimwave.my-qa.centrify.com,443,https://pimwave.my-qa.centrify.com:443,https,GET,168.62.189.137,/,-1840324437,https://pimwave.my-qa.centrify.com/my?customerId=AAP0283&zsoInProg=true,168.62.189.137,HSTS,140,False,azure,,True,,text/html,
planview.my.centrify.com,,200,5437,planview.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-19T00:00:00Z,2023-10-20T23:59:59Z,CN=*.my.centrify.com,*.my.centrify.com,,my.centrify.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,ab2548cc12991f02b07a7bebed1e952a,e6068e6c54f6eae287a71704b59224bca64b7f8faaf65623affcc31cd69db32e,True,ctls,planview.my.centrify.com,443,https://planview.my.centrify.com:443,https,GET,18.216.13.25,/,-1840324437,https://planview.my.centrify.com/my?customerId=ABB0698&zsoInProg=true,18.216.13.23,HSTS,140,False,,,,,text/html,
pliant.my.centrify.com,,410,,pliant.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2020-07-13T00:00:00Z,2022-10-16T00:00:00Z,"CN=*.my.centrify.com, OU=IT, O=Centrify Corporation, L=Santa Clara, ST=California, C=US",*.my.centrify.com,Centrify Corporation,my.centrify.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5d08bde14f2ee30d60f15ea6fc19ad21,2cfec6e0a46af9343c0b890dc73e444d84a0db90b2cd27c4c6fd0b7f92165dfe,True,ctls,pliant.my.centrify.com,443,https://pliant.my.centrify.com:443,https,GET,52.35.199.104,/,-1840324437,https://pliant.my.centrify.com/my,34.216.106.67,HSTS,1,False,,,,,,
pm.my-dev.centrify.com,Admin Portal,200,4303,pm.my-dev.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-07-06T00:00:00Z,2024-07-06T23:59:59Z,"CN=*.my-dev.centrify.com, O=Delinea Inc., ST=California, C=US",*.my-dev.centrify.com,Delinea Inc.,my-dev.centrify.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,e5fbb5c73ab438624a1162da3e0d3791,179ffbe5f2bf85e0160963ebbaf6291e22c92303c6c40493cc78ec0b5dce8aad,True,ctls,pm.my-dev.centrify.com,443,https://pm.my-dev.centrify.com:443,https,GET,13.91.96.115,/,-1840324437,https://pm.my-dev.centrify.com/my,13.91.96.115,HSTS,70,False,azure,,True,https://fonts.googleapis.com,text/html,
pmh1.my-dev.centrify.com,Admin Portal,200,4303,pmh1.my-dev.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-07-06T00:00:00Z,2024-07-06T23:59:59Z,"CN=*.my-dev.centrify.com, O=Delinea Inc., ST=California, C=US",*.my-dev.centrify.com,Delinea Inc.,my-dev.centrify.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,e5fbb5c73ab438624a1162da3e0d3791,179ffbe5f2bf85e0160963ebbaf6291e22c92303c6c40493cc78ec0b5dce8aad,True,ctls,pmh1.my-dev.centrify.com,443,https://pmh1.my-dev.centrify.com:443,https,GET,13.91.96.115,/,-1840324437,https://pmh1.my-dev.centrify.com/my,13.91.96.115,HSTS,70,False,azure,,True,https://fonts.googleapis.com,text/html,
pod0.my-kibble.centrify.com,,200,5433,pod0.my-kibble.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-07-16T07:09:07Z,2023-08-17T07:09:07Z,CN=*.my-kibble.centrify.com,*.my-kibble.centrify.com,,my-kibble.centrify.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",d9f01926bff8dfba9149b55a963dce91,7aee50d0ce3731a853250c5f03270e056fb0caeba688385fd8dbee08dd3a6ee5,True,ctls,pod0.my-kibble.centrify.com,443,https://pod0.my-kibble.centrify.com:443,https,GET,40.118.234.196,/,-1840324437,https://pod0.my-kibble.centrify.com/my?customerId=RZ727&zsoInProg=true,40.118.234.196,HSTS,140,False,azure,,True,,text/html,
pod1-pod.gateway-qa.centrify.com,Service Unavailable,503,326,pod1-pod.gateway-qa.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-10-19T16:59:47Z,2023-11-08T00:32:01Z,CN=*.centrify.com,*.centrify.com,,centrify.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",abcdd8d7147958437e8a4eb6f7db1e0e,fcc8ee1fb31f1dcdc01b9b757eaadde0b70e4d536dedf79499dbd314f95346c6,True,ctls,pod1-pod.gateway-qa.centrify.com,443,https://pod1-pod.gateway-qa.centrify.com:443,https,GET,13.94.43.100,/,-268152617,,13.94.43.100,Microsoft HTTPAPI:2.0,7,False,azure,Microsoft-HTTPAPI/2.0,True,,text/html,True
pod1-pod.gateway.centrify.com,,400,,,,,,,,,,,,,,,,,,,,,,80,http://pod1-pod.gateway.centrify.com:80,http,GET,52.170.81.119,/,-1840324437,,52.170.81.119,Windows Server,1,False,azure,Microsoft-IIS/10.0,True,,,
pod11.centrify.com,Admin Portal,200,4084,pod11.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-20T00:00:00Z,2023-10-21T23:59:59Z,CN=*.centrify.com,*.centrify.com,,centrify.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,69ced62122283f1a17a57f6bf9ecd37e,7cddc3c3ee985fed819bdc07a30b96b1aae56f6eb9284e5483722b3b2db76f36,True,ctls,pod11.centrify.com,443,https://pod11.centrify.com:443,https,GET,104.41.46.19,/,-1840324437,https://pod11.centrify.com/my,104.41.46.19,HSTS,62,False,azure,,True,,text/html,
pod14-pod.gateway.centrify.com,,400,,,,,,,,,,,,,,,,,,,,,,80,http://pod14-pod.gateway.centrify.com:80,http,GET,52.170.81.119,/,-1840324437,,52.170.81.119,Windows Server,1,False,azure,Microsoft-IIS/10.0,True,,,
pod24-gw.gateway.centrify.com,,400,,,,,,,,,,,,,,,,,,,,,,80,http://pod24-gw.gateway.centrify.com:80,http,GET,52.170.81.119,/,-1840324437,,52.170.81.119,Windows Server,1,False,azure,Microsoft-IIS/10.0,True,,,
pod24.centrify.com,Admin Portal,200,4084,pod24.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-20T00:00:00Z,2023-10-21T23:59:59Z,CN=*.centrify.com,*.centrify.com,,centrify.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,69ced62122283f1a17a57f6bf9ecd37e,7cddc3c3ee985fed819bdc07a30b96b1aae56f6eb9284e5483722b3b2db76f36,True,ctls,pod24.centrify.com,443,https://pod24.centrify.com:443,https,GET,52.170.81.119,/,-1840324437,https://pod24.centrify.com/my,52.170.81.119,HSTS,62,False,azure,,True,,text/html,
pod25.pods.centrify.com,Admin Portal,200,4081,pod25.pods.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-12T00:00:00Z,2023-10-13T23:59:59Z,CN=*.pods.centrify.com,*.pods.centrify.com,,pods.centrify.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,a6ec411f124a912979001cd777d05c8d,d87b00f6ade39ee58fada3efe5f1e0d258e01bdadd2728b31f2df6d38be39c79,True,ctls,pod25.pods.centrify.com,443,https://pod25.pods.centrify.com:443,https,GET,18.216.13.1,/,-1840324437,https://pod25.pods.centrify.com/my,18.216.13.0,HSTS,62,False,,,,,text/html,
pod27.pods.centrify.com,Admin Portal,200,4081,pod27.pods.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-12T00:00:00Z,2023-10-13T23:59:59Z,CN=*.pods.centrify.com,*.pods.centrify.com,,pods.centrify.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,a6ec411f124a912979001cd777d05c8d,d87b00f6ade39ee58fada3efe5f1e0d258e01bdadd2728b31f2df6d38be39c79,True,ctls,pod27.pods.centrify.com,443,https://pod27.pods.centrify.com:443,https,GET,34.214.243.204,/,-1840324437,https://pod27.pods.centrify.com/my,34.214.243.203,HSTS,62,False,,,,,text/html,
pod28.pods.centrify.com,Admin Portal,200,4082,pod28.pods.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-12T00:00:00Z,2023-10-13T23:59:59Z,CN=*.pods.centrify.com,*.pods.centrify.com,,pods.centrify.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,a6ec411f124a912979001cd777d05c8d,d87b00f6ade39ee58fada3efe5f1e0d258e01bdadd2728b31f2df6d38be39c79,True,ctls,pod28.pods.centrify.com,443,https://pod28.pods.centrify.com:443,https,GET,34.215.186.193,/,-1840324437,https://pod28.pods.centrify.com/my,34.215.186.192,HSTS,62,False,,,,,text/html,
pod29.pods.centrify.com,Admin Portal,200,4081,pod29.pods.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-12T00:00:00Z,2023-10-13T23:59:59Z,CN=*.pods.centrify.com,*.pods.centrify.com,,pods.centrify.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,a6ec411f124a912979001cd777d05c8d,d87b00f6ade39ee58fada3efe5f1e0d258e01bdadd2728b31f2df6d38be39c79,True,ctls,pod29.pods.centrify.com,443,https://pod29.pods.centrify.com:443,https,GET,34.236.241.5,/,-1840324437,https://pod29.pods.centrify.com/my,34.236.241.6,HSTS,62,False,,,,,text/html,
pod4-pod.gateway.centrify.com,,400,,,,,,,,,,,,,,,,,,,,,,80,http://pod4-pod.gateway.centrify.com:80,http,GET,52.170.81.119,/,-1840324437,,52.170.81.119,Windows Server,1,False,azure,Microsoft-IIS/10.0,True,,,
