input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,tech_,lines,failed,csp_domains_,tls_mismatched,tls_wildcard_certificate,webserver,cdn_name,cdn,final_url,tls_expired
rating-ihub.ups.com,Loading...,200,440730,upsb2c.b2clogin.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-23T00:00:00Z,2024-02-23T23:59:59Z,"CN=graph.windows.net, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",graph.windows.net,Microsoft Corporation,sts.windows.net,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,6b691c4c04a4b9ec190f7fc440f431fc,501b7a3a3097146c656c9687f36484c08846460e44eaf415e2c5110f76f73d01,ctls,upsb2c.b2clogin.com,443,https://rating-ihub.ups.com:443,https,text/html,GET,40.70.165.31,/,926782967,40.70.165.31,Handlebars,8290,False,/upsB2C.onmicrosoft.com/B2C_1A_CSAAPRD_signup_signin/client/cspreport?p=B2C_1A_CSAAPRD_signup_signin,True,True,,azure,True,https://upsb2c.b2clogin.com/upsb2c.onmicrosoft.com/b2c_1a_csaaprd_signup_signin/oauth2/v2.0/authorize?client_id=28884ff9-5096-4672-867e-d3529efbf0ef&redirect_uri=https%3A%2F%2Frating-ihub.ups.com%2Fsignin-oidc&response_type=id_token&scope=openid%20profile&response_mode=form_post&nonce=638250712778478768.OGZlNDgzYmMtYTJlMy00ZmQ3LTg1ZDMtOGI4ZmU2ZTViYTMxMjQxZWMwNDctYmE3ZC00MjdlLTgwMWItZWY4YTVjNjM1Y2Ez&client_info=1&x-client-brkrver=IDWeb.1.25.0.0&state=CfDJ8AEr_mn_U-JFkaYvyCYlx8YKfQngZIy9JTG3mWrECVWcPp4uUolQ99Ucih8179sMcO33n2fsZCjp4h4eXeWZnGU-rDZv8wAJcfmalkfxQXDKZM-nRNoUExiWTaHPNlJ8kcG8NQ71Q_lkSrq-rVQe9KuR9oi8us6YkH_ywm4PD8RXw8PNgzzeKr6YOSI1JL2eR2bWfveIRrYlGWGq0QkfYpUf0azL0tgYaXYx-kR5rkUEC4yj0_Sb5q8jkL_2RUJdOnyyY7DD9RZijMfOsNTuuXWWwuLWXTAnh5tD2fPoXFxz&x-client-SKU=ID_NETSTANDARD2_0&x-client-ver=6.17.0.0,
rfa.ups.com,,200,159,rfa.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-19T00:00:00Z,2024-06-18T23:59:59Z,"CN=row.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",row.ups.com,"United Parcel Service, Inc.",row4-wzp.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,67d2a37c8564a12b1a86f41ca351c746,9ddf53c5c5d65eafb03cb94202993ea6aaffd27082dc1a1191dac31232406b1e,ctls,rfa.ups.com,443,https://rfa.ups.com:443,https,text/html,GET,153.2.183.149,/,1631801191,153.2.183.149,HSTS,5,False,,,,,,,,
rms.dmz-gslb.ups.com,404 Not Found,404,315,rms.dmz-gslb.ups.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-23T00:00:00Z,2024-04-22T23:59:59Z,"CN=rms.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",rms.ups.com,"United Parcel Service, Inc.",rms-win.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,0f09a70bbbc3b6fa53b770f0e51925d8,9ecb72cebf49df698f08161c30ffc0a43955881191e44a14a3778af2f626f529,ctls,rms.dmz-gslb.ups.com,443,https://rms.dmz-gslb.ups.com:443,https,text/html,GET,153.2.230.150,/,-1812417198,153.2.230.150,HSTS,10,False,,True,,Apache,,,,
rms.ups.com,404 Not Found,404,315,rms.ups.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-23T00:00:00Z,2024-04-22T23:59:59Z,"CN=rms.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",rms.ups.com,"United Parcel Service, Inc.",rms-win.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,0f09a70bbbc3b6fa53b770f0e51925d8,9ecb72cebf49df698f08161c30ffc0a43955881191e44a14a3778af2f626f529,ctls,rms.ups.com,443,https://rms.ups.com:443,https,text/html,GET,153.2.230.150,/,-1812417198,153.2.230.150,HSTS,10,False,,,,Apache,,,,
row-wzp.ups.com,,200,159,row-wzp.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-19T00:00:00Z,2024-06-18T23:59:59Z,"CN=row.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",row.ups.com,"United Parcel Service, Inc.",row4-wzp.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,67d2a37c8564a12b1a86f41ca351c746,9ddf53c5c5d65eafb03cb94202993ea6aaffd27082dc1a1191dac31232406b1e,ctls,row-wzp.ups.com,443,https://row-wzp.ups.com:443,https,text/html,GET,153.2.183.149,/,1631801191,153.2.183.149,HSTS,5,False,,,,,,,,
rowadminstage.ups.com,403 - Forbidden: Access is denied.,403,1233,rowadminstage.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-23T00:00:00Z,2024-02-23T23:59:59Z,"CN=rowadminstage-wzp.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",rowadminstage-wzp.ups.com,"United Parcel Service, Inc.",rowadminstage.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,4ac1c27766a5654a507c60318cf6ea68,7ef4de5e980fb3981938b8a1a14169a4c0d5ee6de47f9a3498da4c82dad0b702,ctls,rowadminstage.ups.com,443,https://rowadminstage.ups.com:443,https,text/html,GET,153.2.183.74,/,1631801191,153.2.183.74,HSTS,30,False,,,,,,,,
rstatic.locations.ups.com,Apache HTTP Server Test Page powered by CentOS,403,4897,rstatic.locations.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-20T00:00:00Z,2024-01-20T23:59:59Z,"CN=locations.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",locations.ups.com,"United Parcel Service, Inc.",rstatic.locations.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,cc6af47a553db4d36192534fc6a69e63,731ba681e641975a72b8d6e325de8580103b2ca00f9b866f9e1800225a45a6a9,ctls,rstatic.locations.ups.com,80,http://rstatic.locations.ups.com:80,http,text/html,GET,34.235.58.61,/,-366337701,54.85.95.140,Bootstrap,121,False,,,,,,,https://rstatic.locations.ups.com/,
rttvp.dmz-gslb.ups.com,,404,111,rttvp.dmz-gslb.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-15T00:00:00Z,2024-06-14T23:59:59Z,"CN=rttvp-rzp.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",rttvp-rzp.ups.com,"United Parcel Service, Inc.",rttvp4-rzp.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,1f27b249d31e22061f5df7a3dc19af52,61a6a38b0ef8ba6becb8324dea82197222a93c6abb13daca6b782fdaba772104,ctls,rttvp.dmz-gslb.ups.com,443,https://rttvp.dmz-gslb.ups.com:443,https,application/json,GET,153.2.181.25,/,-1175407147,153.2.181.25,HSTS,1,False,,True,,,,,,
ru-apps.ups.com,Главная страница UPS,200,1404,ru-apps.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-29T00:00:00Z,2023-08-29T23:59:59Z,"CN=es-us.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",es-us.ups.com,"United Parcel Service, Inc.",zhcn-fgv.ups-scs.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,fae341f290f8602ece8d6cf9b0100ffe,41b0c4eda80a01b79152768a4d8918b6081df7641d0e65426d8c6dab028565cf,ctls,ru-apps.ups.com,80,http://ru-apps.ups.com:80,http,text/html,GET,153.2.228.150,/,1101614703,153.2.224.150,HSTS,29,False,URL=https://ru.ups.com/index.html,,,Apache,,,https://ru-apps.ups.com/,
ru-campusship.ups.com,Войти | UPS - Соединенные Штаты Америки,200,42364,ru.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-29T00:00:00Z,2023-08-29T23:59:59Z,"CN=es-us.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",es-us.ups.com,"United Parcel Service, Inc.",zhcn-fgv.ups-scs.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,fae341f290f8602ece8d6cf9b0100ffe,41b0c4eda80a01b79152768a4d8918b6081df7641d0e65426d8c6dab028565cf,ctls,ru.ups.com,443,https://ru-campusship.ups.com:443,https,text/html,GET,153.2.224.150,/,1101614703,153.2.228.150,HSTS,1041,False,,,,Apache,,,https://ru.ups.com/lasso/login?reasonCode=-1,
ru-filexfer.ups.com,UPS,200,1347,ru-filexfer.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-29T00:00:00Z,2023-08-29T23:59:59Z,"CN=es-us.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",es-us.ups.com,"United Parcel Service, Inc.",zhcn-fgv.ups-scs.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,fae341f290f8602ece8d6cf9b0100ffe,41b0c4eda80a01b79152768a4d8918b6081df7641d0e65426d8c6dab028565cf,ctls,ru-filexfer.ups.com,443,https://ru-filexfer.ups.com:443,https,text/html,GET,153.2.224.150,/,1101614703,153.2.228.150,HSTS,28,False,URL='https://www.ups.com/',,,Apache,,,,
ru-m.ups.com,Server Error.,465,494,ru-m.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-29T00:00:00Z,2023-08-29T23:59:59Z,"CN=es-us.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",es-us.ups.com,"United Parcel Service, Inc.",zhcn-fgv.ups-scs.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,fae341f290f8602ece8d6cf9b0100ffe,41b0c4eda80a01b79152768a4d8918b6081df7641d0e65426d8c6dab028565cf,ctls,ru-m.ups.com,443,https://ru-m.ups.com:443,https,text/html,GET,153.2.224.150,/,868429882,153.2.228.150,HSTS,17,False,,,,Apache,,,,
ru.ups.com,UPS,200,1423,ru.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-29T00:00:00Z,2023-08-29T23:59:59Z,"CN=es-us.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",es-us.ups.com,"United Parcel Service, Inc.",zhcn-fgv.ups-scs.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,fae341f290f8602ece8d6cf9b0100ffe,41b0c4eda80a01b79152768a4d8918b6081df7641d0e65426d8c6dab028565cf,ctls,ru.ups.com,443,https://ru.ups.com:443,https,text/html,GET,153.2.224.150,/,1101614703,153.2.228.150,HSTS,29,False,URL='https://ru.ups.com/',,,Apache,,,,
scsapi-gw.ups.com,404 Not Found,404,146,scsapi-gw.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-26T00:00:00Z,2024-04-25T23:59:59Z,"CN=scsapi-gw.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",scsapi-gw.ups.com,"United Parcel Service, Inc.",scsapi-gw.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,e5151ed26f1b3cea4da6d852174cf68f,60fea96aaa28e0b4a90aca8ff2522745e3f2e50025964a3cb7e8cee173959868,ctls,scsapi-gw.ups.com,443,https://scsapi-gw.ups.com:443,https,text/html,GET,18.224.13.221,/,-1132923558,3.19.155.11,Nginx,8,False,,,,nginx,,,,
scsapi-gw2.ups.com,404 Not Found,404,146,scsapi-gw2.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-06-24T00:00:00Z,2023-06-24T23:59:59Z,"CN=scsapi-gw2.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",scsapi-gw2.ups.com,"United Parcel Service, Inc.",scsapi-gw2.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,4ec7f3bbb29dce7330ae306e084709fc,c150a509bb635d19520ead4b0883ea429ca00c16af7ba8b6bd3406e4ba1a5d9e,ctls,scsapi-gw2.ups.com,443,https://scsapi-gw2.ups.com:443,https,text/html,GET,35.82.77.101,/,-1132923558,44.239.204.98,Nginx,8,False,,,,nginx,,,,True
scsapi.ups.com,Loading...,200,637,scsapi.ups.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-09T00:00:00Z,2024-03-08T23:59:59Z,"CN=ulincio.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",ulincio.ups.com,"United Parcel Service, Inc.",ulincint.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,6278dc9f0b9f0b0392f855607aff9441,645580925bc196289053dfadc0fdc1060e9d508b51bdaa09c60d1e3c5a4eb0b0,ctls,scsapi.ups.com,443,https://scsapi.ups.com:443,https,text/html,GET,20.96.102.174,/,433656662,20.96.102.174,HSTS,14,False,*.okta.com,,,,,,https://scsapi.ups.com/portal/,
scsapidev-gw.ups.com,404 Not Found,404,146,scsapidev-gw.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-26T00:00:00Z,2024-04-25T23:59:59Z,"CN=scsapidev-gw.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",scsapidev-gw.ups.com,"United Parcel Service, Inc.",scsapiuat-gw.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,2890b9f50cee9d70eb8d780c596934d1,123ca98a096113d81d8a89cc3d6c64e3a6e743f175ab5e51ae3a4641712a89e8,ctls,scsapidev-gw.ups.com,443,https://scsapidev-gw.ups.com:443,https,text/html,GET,44.239.204.98,/,-1132923558,35.82.77.101,Nginx,8,False,,,,nginx,,,,
scsapiqa-gw.ups.com,404 Not Found,404,146,scsapiqa-gw.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-26T00:00:00Z,2024-04-25T23:59:59Z,"CN=scsapidev-gw.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",scsapidev-gw.ups.com,"United Parcel Service, Inc.",scsapiuat-gw.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,2890b9f50cee9d70eb8d780c596934d1,123ca98a096113d81d8a89cc3d6c64e3a6e743f175ab5e51ae3a4641712a89e8,ctls,scsapiqa-gw.ups.com,443,https://scsapiqa-gw.ups.com:443,https,text/html,GET,35.82.77.101,/,-1132923558,44.239.204.98,Nginx,8,False,,,,nginx,,,,
scsapiuat-gw.ups.com,404 Not Found,404,146,scsapiuat-gw.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-26T00:00:00Z,2024-04-25T23:59:59Z,"CN=scsapidev-gw.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",scsapidev-gw.ups.com,"United Parcel Service, Inc.",scsapiuat-gw.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,2890b9f50cee9d70eb8d780c596934d1,123ca98a096113d81d8a89cc3d6c64e3a6e743f175ab5e51ae3a4641712a89e8,ctls,scsapiuat-gw.ups.com,80,http://scsapiuat-gw.ups.com:80,http,text/html,GET,35.82.77.101,/,-1132923558,44.239.204.98,Nginx,8,False,,,,nginx,,,https://scsapiuat-gw.ups.com//,
secure-rzp.ups.com,UPS MyFreight Login,200,18056,secure-rzp.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-03T00:00:00Z,2024-03-02T23:59:59Z,"CN=secure-rzp.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",secure-rzp.ups.com,"United Parcel Service, Inc.",www.secure.ups-scs.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,4d2afc5341b81160e0db7c4d71d8e16d,7540b2afc8f225fbaf881b7e4cb40516ab918d4dabe0c3d0998d4e000f6179b3,ctls,secure-rzp.ups.com,443,https://secure-rzp.ups.com:443,https,text/html,GET,153.2.181.232,/,900072804,153.2.181.232,Microsoft ASP.NET,330,False,,,,,,,https://secure-rzp.ups.com/Login.aspx?ReturnUrl=%2F,
secure.dmz-gslb.ups.com,UPS MyFreight Login,200,18053,secure.dmz-gslb.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-17T00:00:00Z,2024-04-16T23:59:59Z,"CN=secure-wzp.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",secure-wzp.ups.com,"United Parcel Service, Inc.",www.secure.ups-scs.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,4a7243036d41526233fedb530fb64f4f,7bdcd9b0ea43e16079b69a1c86260ef352c5d86dd656d6eea9f23d1a60921b48,ctls,secure.dmz-gslb.ups.com,443,https://secure.dmz-gslb.ups.com:443,https,text/html,GET,153.2.183.209,/,900072804,153.2.183.209,Microsoft ASP.NET,330,False,,True,,,,,https://secure.dmz-gslb.ups.com/Login.aspx?ReturnUrl=%2F,
secure.ups.com,Check Point Mobile - You have no cookie support - Please enable cookies in your browser,200,1438,secure.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-06-27T00:00:00Z,2024-06-26T23:59:59Z,"CN=macvpn.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",macvpn.ups.com,"United Parcel Service, Inc.",*.macvpn.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,42aacfd71bebeed1753fff6ba95aff19,7e1def788cd6470448cee29bb71a30caee430ecbf6c29beb1599dc0b64e7c724,ctls,secure.ups.com,80,http://secure.ups.com:80,http,text/html,GET,156.134.97.131,/,-993165615,156.134.65.131,HSTS,55,False,fonts.gstatic.com,True,True,CPWS,,,https://secure.ups.com/sslvpn/Login/Login?CheckCookieSupport=1,
securemail.ups.com,,403,10,securemail.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-18T00:00:00Z,2024-05-17T23:59:59Z,"CN=securemail.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",securemail.ups.com,"United Parcel Service, Inc.",www.securemail.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,3b22aa6db9ead03d716b1fefe430977c,bafb58eca6858cdc87450a77d3898c90ef011e8ee4fdc7f03183e984c1a1aa8a,ctls,securemail.ups.com,443,https://securemail.ups.com:443,https,text/html,GET,148.163.154.203,/,942678640,148.163.154.203,HSTS,1,False,,,,,,,,
si-apps.ups.com,Domača stran UPS,200,1400,si-apps.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-29T00:00:00Z,2023-08-29T23:59:59Z,"CN=es-us.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",es-us.ups.com,"United Parcel Service, Inc.",zhcn-fgv.ups-scs.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,fae341f290f8602ece8d6cf9b0100ffe,41b0c4eda80a01b79152768a4d8918b6081df7641d0e65426d8c6dab028565cf,ctls,si-apps.ups.com,443,https://si-apps.ups.com:443,https,text/html,GET,153.2.228.150,/,1101614703,153.2.224.150,HSTS,29,False,URL=https://si.ups.com/index.html,,,Apache,,,,
si-campusship.ups.com,Prijava | UPS - Združene države Amerike,200,42221,si.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-29T00:00:00Z,2023-08-29T23:59:59Z,"CN=es-us.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",es-us.ups.com,"United Parcel Service, Inc.",zhcn-fgv.ups-scs.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,fae341f290f8602ece8d6cf9b0100ffe,41b0c4eda80a01b79152768a4d8918b6081df7641d0e65426d8c6dab028565cf,ctls,si.ups.com,443,https://si-campusship.ups.com:443,https,text/html,GET,153.2.224.150,/,1101614703,153.2.228.150,HSTS,1041,False,,,,Apache,,,https://si.ups.com/lasso/login?reasonCode=-1,
si-filexfer.ups.com,UPS Air Cargo,200,1337,si-filexfer.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-29T00:00:00Z,2023-08-29T23:59:59Z,"CN=es-us.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",es-us.ups.com,"United Parcel Service, Inc.",zhcn-fgv.ups-scs.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,fae341f290f8602ece8d6cf9b0100ffe,41b0c4eda80a01b79152768a4d8918b6081df7641d0e65426d8c6dab028565cf,ctls,si-filexfer.ups.com,443,https://si-filexfer.ups.com:443,https,text/html,GET,153.2.224.150,/,1101614703,153.2.228.150,HSTS,28,False,URL='https://www.ups.com/',,,Apache,,,,
si-m.ups.com,Server Error.,465,494,si-m.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-29T00:00:00Z,2023-08-29T23:59:59Z,"CN=es-us.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",es-us.ups.com,"United Parcel Service, Inc.",zhcn-fgv.ups-scs.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,fae341f290f8602ece8d6cf9b0100ffe,41b0c4eda80a01b79152768a4d8918b6081df7641d0e65426d8c6dab028565cf,ctls,si-m.ups.com,443,https://si-m.ups.com:443,https,text/html,GET,153.2.224.150,/,700347222,153.2.228.150,HSTS,17,False,,,,Apache,,,,
si.ups.com,Domača stran UPS,200,1366,si.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-29T00:00:00Z,2023-08-29T23:59:59Z,"CN=es-us.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",es-us.ups.com,"United Parcel Service, Inc.",zhcn-fgv.ups-scs.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,fae341f290f8602ece8d6cf9b0100ffe,41b0c4eda80a01b79152768a4d8918b6081df7641d0e65426d8c6dab028565cf,ctls,si.ups.com,443,https://si.ups.com:443,https,text/html,GET,153.2.228.150,/,1101614703,153.2.224.150,HSTS,29,False,URL=/si/en/Home.page,,,Apache,,,,
sis.ups.com,403 - Forbidden: Access is denied.,403,1233,sis.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-03T00:00:00Z,2024-02-03T23:59:59Z,"CN=fgv-rzp.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",fgv-rzp.ups.com,"United Parcel Service, Inc.",www.sis.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,1b98d229f39e9c2cd4ee91db1ffed313,d76a2ec7fcbdbec296533e434041057755a10610775e922f782aec2ac1cc269b,ctls,sis.ups.com,443,https://sis.ups.com:443,https,text/html,GET,153.2.181.226,/,1631801191,153.2.181.226,HSTS,30,False,,,,,,,,
