input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_expired,tls_self_signed,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,lines,failed,tls_issuer_org_,cdn_name,webserver,tech_,cdn,tls_subject_org_,csp_domains_,final_url
202-gtt-ny2.next.nos.nl,,503,2503,202-gtt-ny2.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,202-gtt-ny2.next.nos.nl,443,https://202-gtt-ny2.next.nos.nl:443,https,text/html,GET,3.64.233.141,/,1539244717,3.125.230.96,94,False,,,,,,,,
205-185-200-98.api.nos.nl,,503,2503,205-185-200-98.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,205-185-200-98.api.nos.nl,443,https://205-185-200-98.api.nos.nl:443,https,text/html,GET,3.125.230.96,/,1539244717,52.57.231.160,94,False,,,,,,,,
26-89.api.nos.nl,,503,2503,26-89.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,26-89.api.nos.nl,443,https://26-89.api.nos.nl:443,https,text/html,GET,3.125.230.96,/,1539244717,52.57.231.160,94,False,,,,,,,,
2fa-qa.api.nos.nl,,503,2503,2fa-qa.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,2fa-qa.api.nos.nl,443,https://2fa-qa.api.nos.nl:443,https,text/html,GET,3.125.230.96,/,1539244717,52.57.231.160,94,False,,,,,,,,
2fhelp.kennasecurity.com,,404,,2fhelp.kennasecurity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,,2023-01-27T00:00:00Z,2024-02-26T23:59:59Z,CN=kennasecurity.com,kennasecurity.com,*.kennasecurity.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,8459a2b7c1f931db641bab5fc5751d2f,44615b4e494966f0b1a25e4de7eb0402d19b08c0d5079aa5c8b37d478d03ad76,True,ctls,2fhelp.kennasecurity.com,443,https://2fhelp.kennasecurity.com:443,https,,GET,143.204.98.87,/,-382873059,143.204.98.103,1,False,Amazon,cloudfront,nginx,Nginx,True,,,
2kpoc.kennasecurity.com,Cisco,200,7972,2kpoc.kennasecurity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,,2023-01-27T00:00:00Z,2024-02-26T23:59:59Z,CN=kennasecurity.com,kennasecurity.com,*.kennasecurity.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,8459a2b7c1f931db641bab5fc5751d2f,44615b4e494966f0b1a25e4de7eb0402d19b08c0d5079aa5c8b37d478d03ad76,True,ctls,2kpoc.kennasecurity.com,443,https://2kpoc.kennasecurity.com:443,https,text/html,GET,143.204.98.15,/,-382873059,143.204.98.103,185,False,Amazon,cloudfront,nginx,Ruby on Rails,True,,,https://2kpoc.kennasecurity.com/users/sign_in
3-6ww.api.nos.nl,,503,2503,3-6ww.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,3-6ww.api.nos.nl,443,https://3-6ww.api.nos.nl:443,https,text/html,GET,3.125.230.96,/,1539244717,52.57.231.160,94,False,,,,,,,,
31-23-9.api.nos.nl,,503,2503,31-23-9.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,31-23-9.api.nos.nl,443,https://31-23-9.api.nos.nl:443,https,text/html,GET,3.64.233.141,/,1539244717,3.125.230.96,94,False,,,,,,,,
35-3-96.api.nos.nl,,503,2503,35-3-96.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,35-3-96.api.nos.nl,443,https://35-3-96.api.nos.nl:443,https,text/html,GET,52.57.231.160,/,1539244717,3.125.230.96,94,False,,,,,,,,
357-9-68.api.nos.nl,,503,2503,357-9-68.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,357-9-68.api.nos.nl,443,https://357-9-68.api.nos.nl:443,https,text/html,GET,3.125.230.96,/,1539244717,52.57.231.160,94,False,,,,,,,,
37l719b.api.nos.nl,,503,2503,37l719b.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,37l719b.api.nos.nl,443,https://37l719b.api.nos.nl:443,https,text/html,GET,3.125.230.96,/,1539244717,3.64.233.141,94,False,,,,,,,,
407e.api.nos.nl,,503,2503,407e.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,407e.api.nos.nl,443,https://407e.api.nos.nl:443,https,text/html,GET,3.64.233.141,/,1539244717,3.125.230.96,94,False,,,,,,,,
41-73.kennasecurity.com,,404,,41-73.kennasecurity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,,2023-01-27T00:00:00Z,2024-02-26T23:59:59Z,CN=kennasecurity.com,kennasecurity.com,*.kennasecurity.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,8459a2b7c1f931db641bab5fc5751d2f,44615b4e494966f0b1a25e4de7eb0402d19b08c0d5079aa5c8b37d478d03ad76,True,ctls,41-73.kennasecurity.com,443,https://41-73.kennasecurity.com:443,https,,GET,143.204.98.103,/,-382873059,143.204.98.106,1,False,Amazon,cloudfront,nginx,Nginx,True,,,
43api.api.nos.nl,,503,2503,43api.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,43api.api.nos.nl,443,https://43api.api.nos.nl:443,https,text/html,GET,3.125.230.96,/,1539244717,52.57.231.160,94,False,,,,,,,,
45-75-87.api.nos.nl,,503,2503,45-75-87.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,45-75-87.api.nos.nl,443,https://45-75-87.api.nos.nl:443,https,text/html,GET,3.125.230.96,/,1539244717,52.57.231.160,94,False,,,,,,,,
45-9-6-6.api.nos.nl,,503,2503,45-9-6-6.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,45-9-6-6.api.nos.nl,443,https://45-9-6-6.api.nos.nl:443,https,text/html,GET,3.64.233.141,/,1539244717,3.125.230.96,94,False,,,,,,,,
48-42.api.nos.nl,,503,2503,48-42.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,48-42.api.nos.nl,443,https://48-42.api.nos.nl:443,https,text/html,GET,3.64.233.141,/,1539244717,3.125.230.96,94,False,,,,,,,,
498-79.api.nos.nl,,503,2503,498-79.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,498-79.api.nos.nl,443,https://498-79.api.nos.nl:443,https,text/html,GET,52.57.231.160,/,1539244717,3.64.233.141,94,False,,,,,,,,
4eeb.next.nos.nl,,503,2503,4eeb.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,4eeb.next.nos.nl,443,https://4eeb.next.nos.nl:443,https,text/html,GET,52.57.231.160,/,1539244717,3.64.233.141,94,False,,,,,,,,
4ups9.api.nos.nl,,503,2503,4ups9.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,4ups9.api.nos.nl,443,https://4ups9.api.nos.nl:443,https,text/html,GET,3.125.230.96,/,1539244717,52.57.231.160,94,False,,,,,,,,
50-ehs.api.nos.nl,,503,2503,50-ehs.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,50-ehs.api.nos.nl,443,https://50-ehs.api.nos.nl:443,https,text/html,GET,52.57.231.160,/,1539244717,3.64.233.141,94,False,,,,,,,,
515-3.api.nos.nl,,503,2503,515-3.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,515-3.api.nos.nl,443,https://515-3.api.nos.nl:443,https,text/html,GET,52.57.231.160,/,1539244717,3.64.233.141,94,False,,,,,,,,
531-21.api.nos.nl,,503,2503,531-21.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,531-21.api.nos.nl,443,https://531-21.api.nos.nl:443,https,text/html,GET,3.64.233.141,/,1539244717,52.57.231.160,94,False,,,,,,,,
557-5-3.api.nos.nl,,503,2503,557-5-3.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,557-5-3.api.nos.nl,443,https://557-5-3.api.nos.nl:443,https,text/html,GET,3.125.230.96,/,1539244717,52.57.231.160,94,False,,,,,,,,
557-70-8.api.nos.nl,,503,2503,557-70-8.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,557-70-8.api.nos.nl,443,https://557-70-8.api.nos.nl:443,https,text/html,GET,3.125.230.96,/,1539244717,3.64.233.141,94,False,,,,,,,,
559-4-0.api.nos.nl,,503,2503,559-4-0.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,559-4-0.api.nos.nl,443,https://559-4-0.api.nos.nl:443,https,text/html,GET,3.125.230.96,/,1539244717,3.64.233.141,94,False,,,,,,,,
59-3-9.api.nos.nl,,503,2503,59-3-9.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,59-3-9.api.nos.nl,443,https://59-3-9.api.nos.nl:443,https,text/html,GET,52.57.231.160,/,1539244717,3.125.230.96,94,False,,,,,,,,
6-0-0-8.api.nos.nl,,503,2503,6-0-0-8.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,6-0-0-8.api.nos.nl,443,https://6-0-0-8.api.nos.nl:443,https,text/html,GET,3.125.230.96,/,1539244717,52.57.231.160,94,False,,,,,,,,
61-61.api.nos.nl,,503,2503,61-61.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,61-61.api.nos.nl,443,https://61-61.api.nos.nl:443,https,text/html,GET,3.125.230.96,/,1539244717,52.57.231.160,94,False,,,,,,,,
63-5-8-3.api.nos.nl,,503,2503,63-5-8-3.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,63-5-8-3.api.nos.nl,443,https://63-5-8-3.api.nos.nl:443,https,text/html,GET,3.125.230.96,/,1539244717,52.57.231.160,94,False,,,,,,,,
63-70-0.api.nos.nl,,503,2503,63-70-0.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,63-70-0.api.nos.nl,443,https://63-70-0.api.nos.nl:443,https,text/html,GET,52.57.231.160,/,1539244717,3.125.230.96,94,False,,,,,,,,
65-9-4-1.api.nos.nl,,503,2503,65-9-4-1.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,65-9-4-1.api.nos.nl,443,https://65-9-4-1.api.nos.nl:443,https,text/html,GET,3.64.233.141,/,1539244717,3.125.230.96,94,False,,,,,,,,
650-0-1-8.api.nos.nl,,503,2503,650-0-1-8.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,650-0-1-8.api.nos.nl,443,https://650-0-1-8.api.nos.nl:443,https,text/html,GET,3.125.230.96,/,1539244717,3.64.233.141,94,False,,,,,,,,
67d1.next.nos.nl,,503,2503,67d1.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,67d1.next.nos.nl,443,https://67d1.next.nos.nl:443,https,text/html,GET,52.57.231.160,/,1539244717,3.64.233.141,94,False,,,,,,,,
6dd7.api.nos.nl,,503,2503,6dd7.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,6dd7.api.nos.nl,443,https://6dd7.api.nos.nl:443,https,text/html,GET,3.125.230.96,/,1539244717,52.57.231.160,94,False,,,,,,,,
6p4.api.nos.nl,,503,2503,6p4.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,6p4.api.nos.nl,443,https://6p4.api.nos.nl:443,https,text/html,GET,52.57.231.160,/,1539244717,3.64.233.141,94,False,,,,,,,,
7-9-3-6-6.api.nos.nl,,503,2503,7-9-3-6-6.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,7-9-3-6-6.api.nos.nl,443,https://7-9-3-6-6.api.nos.nl:443,https,text/html,GET,3.125.230.96,/,1539244717,52.57.231.160,94,False,,,,,,,,
7-9-3-6-6.next.nos.nl,,503,2503,7-9-3-6-6.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,7-9-3-6-6.next.nos.nl,443,https://7-9-3-6-6.next.nos.nl:443,https,text/html,GET,3.125.230.96,/,1539244717,52.57.231.160,94,False,,,,,,,,
7-9-67.api.nos.nl,,503,2503,7-9-67.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,7-9-67.api.nos.nl,443,https://7-9-67.api.nos.nl:443,https,text/html,GET,3.125.230.96,/,1539244717,52.57.231.160,94,False,,,,,,,,
718a.next.nos.nl,,503,2503,718a.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,718a.next.nos.nl,443,https://718a.next.nos.nl:443,https,text/html,GET,52.57.231.160,/,1539244717,3.64.233.141,94,False,,,,,,,,
73-2-5.api.nos.nl,,503,2503,73-2-5.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,73-2-5.api.nos.nl,443,https://73-2-5.api.nos.nl:443,https,text/html,GET,52.57.231.160,/,1539244717,3.125.230.96,94,False,,,,,,,,
73-4-82.api.nos.nl,,503,2503,73-4-82.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,73-4-82.api.nos.nl,443,https://73-4-82.api.nos.nl:443,https,text/html,GET,52.57.231.160,/,1539244717,3.125.230.96,94,False,,,,,,,,
