input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_expired,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,lines,failed,csp_domains_,tls_subject_org_,tech_,cdn_name,cdn,tls_mismatched,tls_wildcard_certificate,final_url,tls_self_signed
lyncdiscover.spe.sony.com,,200,360,lyncdiscover.spe.sony.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,,2023-02-03T18:41:36Z,2024-01-29T18:41:36Z,"CN=*.online.lync.com, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",*.online.lync.com,*.lync.com,"CN=Microsoft Azure TLS Issuing CA 06, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 06,Microsoft Corporation,2caac3e97714f2cd46d17017c8f7ca9e,f38e6481f423e45388c4b40cabf45c6641d3131d29bed689eac88c27936a5618,ctls,lyncdiscover.spe.sony.com,443,https://lyncdiscover.spe.sony.com:443,https,,application/json,GET,52.112.193.16,/,-1721806826,2603:1027:0:48::21,1,False,,Microsoft Corporation,Azure,,,True,True,,
m.info.pro.sony.com,Sony Professional - Products and Solutions to Redefine Your Business,200,479516,pro.sony,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-05-03T08:41:37Z,2023-08-01T08:41:36Z,CN=www.sony.at,www.sony.at,www.stage.electronics.sony.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,64d604703d8d2c8e67730c48a534d717,e0f6d60c0e2dcaa7225f69e1ffbc0095900ab08b767cb8e747f42b7a83e34358,ctls,pro.sony,443,https://m.info.pro.sony.com:443,https,ngp,text/html,GET,95.101.46.102,/,1690520757,2a02:26f0:3500:893::3834,12,False,,,Spring,,,,,https://pro.sony/ue_US,
m.store.sony.com,Sony Group Portal - Home,200,118461,www.sony.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-01-20T00:00:00Z,2024-01-20T23:59:59Z,"CN=www.sony.co.uk, O=Sony Global Solutions Inc., L=Minato-ku, ST=Tokyo, C=JP",www.sony.co.uk,www.sonylatvija.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,d757805d212efa76cd2659ba3dcf71c0,286c5ddd18c207487fbf2e97ad0ac08d28016aaf1e267d46e7d3dbcad1f3647c,ctls,www.sony.com,443,https://m.store.sony.com:443,https,Apache,text/html,GET,104.102.45.111,/,1762224333,2a02:26f0:e600:58f::321b,2831,False,,Sony Global Solutions Inc.,HSTS,,,,,https://www.sony.com/en/,
mail.me.sony.com,Invalid URL,400,207,,,,,,,,,,,,,,,,,,,80,http://mail.me.sony.com:80,http,AkamaiGHost,text/html,GET,104.119.80.96,/,-287738805,104.119.80.96,8,False,,,,,,,,,
mcm.spe.sony.com,SiteMinder Password Services,200,40643,ssoext.spe.sony.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-04-27T00:00:00Z,2023-11-11T23:59:59Z,"CN=ssoext.spe.sony.com, O=Sony Pictures Entertainment\, Inc., L=Culver City, ST=California, C=US",ssoext.spe.sony.com,fcm-china.spe.sony.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,1ce2c14f3a21bf8afef2329c32f0c5cd,21dfb14fbd4633aa2e913dc31d380f02a4c84b1c471badc8b9e27d5a11a85489,ctls,ssoext.spe.sony.com,443,https://mcm.spe.sony.com:443,https,Apache/2.4.56 (Unix) OpenSSL/1.0.2zh-fips-dev mod_jk/1.2.48,text/html,GET,173.251.241.56,/,1025975149,173.251.241.56,851,False,,"Sony Pictures Entertainment, Inc.",mod_jk:1.2.48,,,,,https://ssoext.spe.sony.com/siteminderagent/forms/mcmexternal/login.fcc?TYPE=33554432&REALMOID=06-0000470c-ba99-1e7c-a433-81e00ac00000&GUID=&SMAUTHREASON=0&METHOD=GET&SMAGENTNAME=-SM-PpqudUF9hQyAftismaR3V1vbVzIw2kRLW2wwqkPGuNXL0A%2fpxRaRaYKRKbVIILXX&TARGET=-SM-HTTPS%3a%2f%2fssoext%2espe%2esony%2ecom%2faffwebservices%2fredirectjsp%2fmcmexternal%2ejsp%3fSPID%3dhttps%3a%2f%2fmcm--saml%2emc%2espe%2esony%2ecom%26SMPORTALURL%3dhttps-%3A-%2F-%2Fssoext%2espe%2esony%2ecom-%2Faffwebservices-%2Fpublic-%2Fsaml2sso%26SAMLTRANSACTIONID%3d158a51e7--886dfc46--c347ba2a--a552dea4--95783031--f769,
mcmext.spe.sony.com,Single Sign-On,200,6266,ssoext.spe.sony.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-04-27T00:00:00Z,2023-11-11T23:59:59Z,"CN=ssoext.spe.sony.com, O=Sony Pictures Entertainment\, Inc., L=Culver City, ST=California, C=US",ssoext.spe.sony.com,fcm-china.spe.sony.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,1ce2c14f3a21bf8afef2329c32f0c5cd,21dfb14fbd4633aa2e913dc31d380f02a4c84b1c471badc8b9e27d5a11a85489,ctls,ssoext.spe.sony.com,443,https://mcmext.spe.sony.com:443,https,Apache/2.4.56 (Unix) OpenSSL/1.0.2zh-fips-dev mod_jk/1.2.48,text/html,GET,173.251.241.56,/,1470604945,173.251.241.56,157,False,,"Sony Pictures Entertainment, Inc.",mod_jk:1.2.48,,,,,https://ssoext.spe.sony.com/siteminderagent/forms/mcm1fa/login.fcc?TYPE=33554433&REALMOID=06-0004cc1c-a258-1a02-ab71-c414adfbf0a1&GUID=&SMAUTHREASON=0&METHOD=GET&SMAGENTNAME=-SM-PpqudUF9hQyAftismaR3V1vbVzIw2kRLW2wwqkPGuNXL0A%2fpxRaRaYKRKbVIILXX&TARGET=-SM-HTTPS%3a%2f%2fssoext%2espe%2esony%2ecom%2faffwebservices%2fsecure%2fsecureredirect%2fmediacenter%2ejsp%3fSPID%3dhttps%3a%2f%2fmcmext%2emc%2espe%2esony%2ecom%26SMPORTALURL%3dNWajGq0cu8N1wdCTLcyv53BgDYFaVmMXTJ-%2BoCnWJCXvGJ9LKpxjaHCxrBGu8DT7GaFM75j11EN0AWDjdo9-%2BE95CippsOpEQChkQn26-%2BTdR6huJqj9bUy7GfAymcwoXDs%26SAMLTRANSACTIONID%3d16d4c3d0--869c794b--f559d0d2--b246a5d2--b5348789--9455,
mcmplayer.mc.spe.sony.com,Accurate Player,200,1307,mcmplayer.mc.spe.sony.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-05-23T00:00:00Z,2024-06-20T23:59:59Z,CN=mcmplayer.mc.spe.sony.com,mcmplayer.mc.spe.sony.com,mcmplayer.mc.spe.sony.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,2e322e121cee9b1d23cad2fe139e9cc2,6ed8330b25f745371d7f7729a6320fab3c467241feb167cab9679186ce4843fc,ctls,mcmplayer.mc.spe.sony.com,443,https://mcmplayer.mc.spe.sony.com:443,https,nginx/1.10.3 (Ubuntu),text/html,GET,54.77.192.252,/,-538260765,34.253.77.234,1,False,,,Ubuntu,,,,,,
mediago.sony.com,Media Go - Sony Network Entertainment,200,2070,mediago.sony.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-05-16T00:00:00Z,2024-05-15T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,*.akamaihd-staging.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1698995d9038e8e48e56122247ea04c1,22723fe90c8cb62a43cc528408564613075e76acf7ff45e9542c7ce77c6db372,ctls,mediago.sony.com,443,https://mediago.sony.com:443,https,AkamaiGHost,text/html,GET,23.53.40.224,/,1864250944,23.53.40.242,47,False,,"Akamai Technologies, Inc.",,,,True,True,https://mediago.sony.com/enu/index.html,
metrics.sony.com,,200,,metrics.sony.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-10T00:00:00Z,2024-03-08T23:59:59Z,"CN=*.sc.omtrdc.net, O=Adobe Systems Incorporated, L=San Jose, ST=California, C=US",*.sc.omtrdc.net,sc.omtrdc.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5aea0482f5687fba1e7b20b2977a3e7a,1a773e957c8bb8819956df96b254fce6c3d34e51c3a7073ffe3ac7833bfc089f,ctls,metrics.sony.com,443,https://metrics.sony.com:443,https,jag,,GET,63.140.62.164,/,1936786007,63.140.62.160,1,False,,Adobe Systems Incorporated,,,,True,True,,
mfl.slp.csx.sony.com,,403,243,mfl.slp.csx.sony.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-27T00:00:00Z,2024-02-05T23:59:59Z,CN=mfl.slp.csx.sony.com,mfl.slp.csx.sony.com,*.mfl.slp.csx.sony.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,69855eeccf999135a9bb33dcb65c3d6c,402bdc08efb5049ad8704b8676e3e85b4eb7bd6a6dcba5fc5719ca1555726174,ctls,mfl.slp.csx.sony.com,443,https://mfl.slp.csx.sony.com:443,https,AmazonS3,application/xml,GET,13.225.34.115,/,-1069786142,13.225.34.105,2,False,,,Amazon Web Services,cloudfront,True,,True,,
mobiledirapp.spe.sony.com,,404,,mobiledirapp.spe.sony.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-06-09T18:13:12Z,2024-06-03T18:13:12Z,"CN=*.msappproxy.net, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",*.msappproxy.net,*.updater.msappproxy.net,"CN=Microsoft Azure TLS Issuing CA 05, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 05,Microsoft Corporation,99e007730393707ec1938b52b05eef2b,805dbf427da5b12cc683db772b363815bd91ea8919f3eabc7a3caeefaa80268d,ctls,mobiledirapp.spe.sony.com,443,https://mobiledirapp.spe.sony.com:443,https,,,GET,52.149.215.200,/,-1840324437,52.149.215.200,1,False,,Microsoft Corporation,,azure,True,True,True,,
my.account.sony.com,,404,10,my.account.sony.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-04-04T00:00:00Z,2024-04-03T23:59:59Z,"CN=ca.account.sony.com, O=SONY INTERACTIVE ENTERTAINMENT LLC, L=San Mateo, ST=California, C=US",ca.account.sony.com,sky-srlc.account.sony.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b9e14ee80595c2e6276b4069ea3bc34a,13730fafbbea867de0e49db9425f94d7dbf7371a005c67ca313ae6e415c33966,ctls,my.account.sony.com,443,https://my.account.sony.com:443,https,AkamaiNetStorage,,GET,184.86.103.205,/,1864250944,184.86.103.218,2,False,,SONY INTERACTIVE ENTERTAINMENT LLC,HSTS,,,,,,
my.vpn.sie.sony.com,Ivanti Connect Secure,404,3091,my.vpn.sie.sony.com,443,True,tls12,TLS_RSA_WITH_AES_128_GCM_SHA256,,2022-10-13T00:00:00Z,2023-10-13T23:59:59Z,"CN=my.vpn.sie.sony.com, O=Sony Interactive Entertainment LLC, L=San Mateo, ST=California, C=US",my.vpn.sie.sony.com,my.vpn.sie.sony.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a5c364ea9837f6fa1fb51f13d9244759,dc37870e14619cb62565e614c7ef5754719181c6bf1f430eb5fccff0d937be77,ctls,my.vpn.sie.sony.com,443,https://my.vpn.sie.sony.com:443,https,,text/html,GET,160.33.60.20,/,-581462021,160.33.60.20,101,False,,Sony Interactive Entertainment LLC,HSTS,,,,,,
mypss.spe.sony.com,,200,86,mypss.spe.sony.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-09-06T00:00:00Z,2023-09-06T23:59:59Z,"CN=extazwaf.spe.sony.com, O=Sony Pictures Entertainment\, Inc., L=Culver City, ST=California, C=US",extazwaf.spe.sony.com,smartengine.spe.sony.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,8921bdc253554fed3308c1b6f816e8fa,39abedf21df9b8aa5c6912725d25fc9cbddeaa77e94a06f016e865232a29d88f,ctls,mypss.spe.sony.com,443,https://mypss.spe.sony.com:443,https,Apache/2.4.6 (Red Hat Enterprise Linux),text/html,GET,54.148.153.69,/,487366235,100.21.151.200,2,False,,"Sony Pictures Entertainment, Inc.",Red Hat,,,,,,
myspe.spe.sony.com,Log In | mySPE,403,64453,myspe.spe.sony.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-04-28T00:00:00Z,2023-09-20T23:59:59Z,"CN=edge-affiliates.cinesony.com, O=Sony Pictures Entertainment\, Inc., L=Culver City, ST=California, C=US",edge-affiliates.cinesony.com,stg-myspe.spe.sony.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ffeb4c258892a3c517df8e6f0e5cf005,5be88ff010aaed4ef637fb6c6e0125d8b8d55349f5fe0f53d79c3d8841cc2942,ctls,myspe.spe.sony.com,443,https://myspe.spe.sony.com:443,https,nginx,text/html,GET,104.102.32.85,/,997500400,2a02:26f0:480:58a::23e3,212,False,,"Sony Pictures Entertainment, Inc.",Red Hat Gluster,,,,,,
na-dev.dev.lex.me.sony.com,403 Forbidden,403,118,na-dev.dev.lex.me.sony.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-23T00:00:00Z,2024-02-10T23:59:59Z,CN=na-dev.dev.lex.me.sony.com,na-dev.dev.lex.me.sony.com,na-stage.dev.lex.me.sony.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,4505c774270307a84b55990e3343a86a,a27c50335a554ef466591308bc7a1213d891a637fad53e2db1d8013f1312201d,ctls,na-dev.dev.lex.me.sony.com,443,https://na-dev.dev.lex.me.sony.com:443,https,awselb/2.0,text/html,GET,3.216.231.241,/,1344368402,3.82.123.254,7,False,,,,,,,,,
na-stage.dev.lex.me.sony.com,403 Forbidden,403,118,na-stage.dev.lex.me.sony.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-23T00:00:00Z,2024-02-10T23:59:59Z,CN=na-dev.dev.lex.me.sony.com,na-dev.dev.lex.me.sony.com,na-stage.dev.lex.me.sony.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,4505c774270307a84b55990e3343a86a,a27c50335a554ef466591308bc7a1213d891a637fad53e2db1d8013f1312201d,ctls,na-stage.dev.lex.me.sony.com,443,https://na-stage.dev.lex.me.sony.com:443,https,awselb/2.0,text/html,GET,34.205.121.51,/,1344368402,18.204.135.50,7,False,,,,,,,,,
na.vpn.spe.sony.com,,200,315,na.vpn.spe.sony.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-02-14T00:00:00Z,2024-03-13T23:59:59Z,"CN=vpn.spe.sony.com, O=Sony Pictures Entertainment\, Inc., L=Culver City, ST=California, C=US",vpn.spe.sony.com,uslaxla3-dmz-ras03.spe.sony.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,04712900011e272cd39bb67394e95d37,e902881ff895b4daf52009581dfbf72969f8b633c27642011b9a697439d60aae,ctls,na.vpn.spe.sony.com,443,https://na.vpn.spe.sony.com:443,https,,text/html,GET,173.251.241.73,/,1878261793,173.251.241.73,9,False,,"Sony Pictures Entertainment, Inc.",HSTS,,,,,,
na2.vpn.spe.sony.com,,200,315,na2.vpn.spe.sony.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-02-14T00:00:00Z,2024-03-13T23:59:59Z,"CN=vpn.spe.sony.com, O=Sony Pictures Entertainment\, Inc., L=Culver City, ST=California, C=US",vpn.spe.sony.com,uslaxla3-dmz-ras03.spe.sony.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,04712900011e272cd39bb67394e95d37,e902881ff895b4daf52009581dfbf72969f8b633c27642011b9a697439d60aae,ctls,na2.vpn.spe.sony.com,443,https://na2.vpn.spe.sony.com:443,https,,text/html,GET,173.251.241.73,/,1878261793,173.251.241.73,9,False,,"Sony Pictures Entertainment, Inc.",HSTS,,,,,,
na3.vpn.spe.sony.com,,200,315,na3.vpn.spe.sony.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-02-14T00:00:00Z,2024-03-13T23:59:59Z,"CN=vpn.spe.sony.com, O=Sony Pictures Entertainment\, Inc., L=Culver City, ST=California, C=US",vpn.spe.sony.com,uslaxla3-dmz-ras03.spe.sony.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,04712900011e272cd39bb67394e95d37,e902881ff895b4daf52009581dfbf72969f8b633c27642011b9a697439d60aae,ctls,na3.vpn.spe.sony.com,443,https://na3.vpn.spe.sony.com:443,https,,text/html,GET,173.251.241.74,/,1878261793,173.251.241.74,9,False,,"Sony Pictures Entertainment, Inc.",HSTS,,,,,,
nat.vip.extedc.spe.sony.com,,500,37,nat.vip.extedc.spe.sony.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-11-02T00:00:00Z,2023-11-09T23:59:59Z,"CN=extedc.spe.sony.com, O=Sony Pictures Entertainment\, Inc., L=Culver City, ST=California, C=US",extedc.spe.sony.com,gpms.spe.sony.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ad87659028a6900e65384500b432991e,16c67fa6c8e613b4380774e50ae96b58b6aa9eee5f12359af9e286d82965d2a3,ctls,nat.vip.extedc.spe.sony.com,443,https://nat.vip.extedc.spe.sony.com:443,https,Apache,text/html,GET,173.251.241.24,/,487366235,173.251.241.24,1,False,,"Sony Pictures Entertainment, Inc.",Apache,,,True,,,
nat.vip.extedcwaf.spe.sony.com,,500,37,nat.vip.extedcwaf.spe.sony.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-11-02T00:00:00Z,2023-11-09T23:59:59Z,"CN=extedcwaf.spe.sony.com, O=Sony Pictures Entertainment\, Inc., L=Culver City, ST=California, C=US",extedcwaf.spe.sony.com,potracker.spe.sony.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,befdcad0795e4786c51a804d11c87319,ae23f216c74bea2f53d8e0c6e11150a12bbc1899e9326b8da0843f6fdc25f04e,ctls,nat.vip.extedcwaf.spe.sony.com,443,https://nat.vip.extedcwaf.spe.sony.com:443,https,Apache/2.4.6 (Red Hat Enterprise Linux),text/html,GET,173.251.241.26,/,487366235,173.251.241.26,1,False,,"Sony Pictures Entertainment, Inc.",Red Hat,,,True,,,
news.sel.sony.com,503 Service Temporarily Unavailable,503,162,news.sel.sony.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-05-15T00:00:00Z,2024-06-11T23:59:59Z,CN=blogsony.prod01.use1.asgardmap.net,blogsony.prod01.use1.asgardmap.net,blogsony.prod01.use1.asgardmap.net,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5d9da127d74d6a75993a21055741a68b,c442c8926e44bea8753b117d8b6e48621a0f2ec9d4946e3ba1b93e8127261dc7,ctls,news.sel.sony.com,443,https://news.sel.sony.com:443,https,awselb/2.0,text/html,GET,44.210.216.122,/,1862162275,54.85.166.70,7,False,,,,,,True,,,
nexussandbox.sie.sony.com,Login - Employee Center,200,2554766,nexussandbox.sie.sony.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-07-04T08:29:43Z,2023-10-02T08:29:42Z,CN=nexussandbox.sie.sony.com,nexussandbox.sie.sony.com,nexussandbox.sie.sony.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,0dd1f70772ffabb2dacde1de0fe5174b,b6bc31886997a2a702a0d337446d2197e146ded53b2bd4a589051a8b1f73c0da,ctls,nexussandbox.sie.sony.com,80,http://nexussandbox.sie.sony.com:80,http,snow_adc,text/html,GET,149.96.47.12,/,1701804003,149.96.47.12,3649,False,*.teams.microsoft.com,,Java,,,,,https://nexussandbox.sie.sony.com/esc,
nocinfosys.sony.com,403 Forbidden,403,118,nocinfosys.sony.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-28T00:00:00Z,2024-02-15T23:59:59Z,CN=nocinfosys.sony.com,nocinfosys.sony.com,*.nocinfosys.sony.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,72f0d9442b6c4a45ceb79e00ae80a28c,da3291ff8ada76bfa5c3f2f7cb783c091eb2393ef6c591195ed451dddda892d2,ctls,nocinfosys.sony.com,443,https://nocinfosys.sony.com:443,https,awselb/2.0,text/html,GET,52.223.49.84,/,1344368402,35.71.140.178,7,False,,,,,,,True,,
nonprod-thehub.sie.sony.com,Sony Interactive Entertainment - Prod - Sign In,200,18491,sie.okta.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-05-22T00:00:00Z,2024-04-12T23:59:59Z,"CN=*.okta.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.okta.com,okta.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,acc0524426e03bda5ac8c153b81141e6,f175750cb39a3759a6c589307b799ceac53db8e46eab6e9a30490fce3aa77149,ctls,sie.okta.com,443,https://nonprod-thehub.sie.sony.com:443,https,nginx,text/html,GET,52.17.217.229,/,-888347931,54.72.54.61,485,False,*.tiles.mapbox.com,"Okta, Inc.",Nginx,,,,True,https://sie.okta.com/login/login.htm?fromURI=%2Fapp%2Finteract%2Fexk1jyqe53nvMCZoD1d8%2Fsso%2Fsaml%3FSAMLRequest%3DhZFBb8IwDIXvSPyHKvc2TQuFRoCE4IIEF9h24BZas2a0SYldBP9%252BLRvauGxX2997fvYEVVVGtZw3VJgtnBtA8q5VaVB%252BdaascUZahRqlURWgpEzu5pu1jIJQ1s6SzWzJfjN%252FIwoRHGlrmLdaTpnO0zAZHuNUqGQsBvEYlEghGuRRKgaHUZwA897AYQtMWcu3FGIDK4OkDLWlMIr9cOSL8EXEUiRyGO6Zt2xjaKPoThVENUrOUUNgT6SCzFZc1TXXhsCpjDhcT%252BLjdoZhbC6bxd4uRT7miJZ3eZg3f6y8sAabCtwO3EVn8Lpd%252F6gba9pr5D4VUDSHoDNDa253s9XDaG3fteE5HFVTUqCwvrJZv%252Bd5k%252Fvh5D2am3WS%252Fyh28z7WE%252F4E9nvfheeHzj4B%26RelayState%3DbNy72smai1nwcgvXFgwWiAeL,
office-latin.am.sony.com,403 Forbidden,403,118,office-latin.am.sony.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-03-03T00:00:00Z,2024-03-31T23:59:59Z,CN=office-latin.am.sony.com,office-latin.am.sony.com,office-latin.am.sony.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,d746d16fb7ec19afd808b608ca0bf56f,5d15f70ed64daf77c01932dfd38ed7fc7edd843a22878441163fbbe3d7fe319b,ctls,office-latin.am.sony.com,443,https://office-latin.am.sony.com:443,https,awselb/2.0,text/html,GET,54.162.28.242,/,1344368402,3.213.109.46,7,False,,,,,,,,,
omsappwinprd.am.sony.com,403 Forbidden,403,118,omsappwinprd.am.sony.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-28T00:00:00Z,2023-12-09T23:59:59Z,CN=omsappwinprd.am.sony.com,omsappwinprd.am.sony.com,omsappwinprd.am.sony.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,95fe14a8fb188d5cd3a6f75df8a75542,ce0b6c8ac094ccb5e87d77f56ce6c2d92f2e15791c6ceb1e3195e00919f3d872,ctls,omsappwinprd.am.sony.com,443,https://omsappwinprd.am.sony.com:443,https,awselb/2.0,text/html,GET,34.228.51.152,/,1344368402,44.194.209.113,7,False,,,,,,,,,
omsappwinqa.am.sony.com,omsappwinqa.am.sony.com - /,200,686,omsappwinqa.am.sony.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-21T00:00:00Z,2023-12-09T23:59:59Z,CN=omsappwinqa.am.sony.com,omsappwinqa.am.sony.com,omsappwinqa.am.sony.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,4ab14e42443e46956fa3ad3dee95c0b2,ca202bb4c2f869451646e60a21df41cb32410c28c1baa1639365ff52658829e1,ctls,omsappwinqa.am.sony.com,443,https://omsappwinqa.am.sony.com:443,https,Microsoft-IIS/10.0,text/html,GET,54.221.228.74,/,1631801191,44.194.88.78,3,False,,,Windows Server,,,,,,
