input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_mismatched,tls_subject_org_,final_url,csp_domains_
platform.twitter.com,,403,243,platform.twitter.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-10-06T00:00:00Z,2023-11-06T23:59:59Z,"CN=*.twimg.com, O=Twitter\, Inc., L=San Francisco, ST=California, C=US",*.twimg.com,cdn.syndication.twimg.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b89b8a2ab46b7ddc0e5a0d72f5c11c3a,e9ca9eb02e6fd611592016f591ed5f40e043c0f6fec128d71de7b167ccfacf09,True,ctls,platform.twitter.com,,443,https://platform.twitter.com:443,https,AmazonS3,application/xml,GET,192.229.233.25,/,1729393453,2606:2800:234:59:254c:406:2366:268c,Amazon Web Services,2,False,,True,"Twitter, Inc.",,
plus.fitbit.com,An engaging health and wellness solution for your population | Fitbit Health Solutions,200,126860,healthsolutions.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-23T00:00:00Z,2024-05-22T23:59:59Z,"CN=healthsolutions.fitbit.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",healthsolutions.fitbit.com,healthsolutions.fitbit.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",61d7853e21078550eba107aa07871aa8,675a29ef6c29608ba9b9b8646356df0c93119fdd55efc50b827f3d05c09db9ca,,ctls,healthsolutions.fitbit.com,google,443,https://plus.fitbit.com:443,https,cloudflare,text/html,GET,34.117.92.46,/,-1840324437,34.117.92.46,Yoast SEO:15.6.2,953,False,True,,"Cloudflare, Inc.",https://healthsolutions.fitbit.com:443/,
pulse.fitbit.com,Pulse - Home,200,7110,pulse.fitbit.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-23T13:24:35Z,2023-08-21T13:24:34Z,CN=pulse.fitbit.com,pulse.fitbit.com,pulse.fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,f30789acb31bc07f7c3083dc82a976f8,1364f17d232c82ce5ea823dd3006892de2feb30f7424d4f8c0f5af3c6e931cbb,,ctls,pulse.fitbit.com,,443,https://pulse.fitbit.com:443,https,Microsoft-IIS/10.0,text/html,GET,78.31.106.235,/,1631801191,78.31.106.235,Windows Server,163,False,,,,https://pulse.fitbit.com/en/,
pulsedam.fitbit.com,,404,103,pulsedam.fitbit.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-23T13:23:27Z,2023-08-21T13:23:26Z,CN=pulsedam.fitbit.com,pulsedam.fitbit.com,pulsedam.fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,5a6aef3d98d8f847cf79f062a7c131a6,4f5a2445232579350dedcece50045bb6454052d270636a09402f14f1a25a34a6,,ctls,pulsedam.fitbit.com,azure,443,https://pulsedam.fitbit.com:443,https,Microsoft-IIS/10.0 FEP-DAM-SERVICES,text/html,GET,51.105.74.164,/,-20275242,51.105.74.164,Windows Server,1,False,True,,,,
qa1synclair.fitbit.com,Synclair,200,1733,qa1synclair.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,qa1synclair.fitbit.com,cloudflare,443,https://qa1synclair.fitbit.com:443,https,cloudflare,text/html,GET,104.16.66.50,/,-1840324437,104.16.65.50,Cloudflare,35,False,True,,,,
qa2store-au.fitbit.com,Offizielle Website von Fitbit für Aktivitäts-Tracker und mehr,200,186186,www.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,www.fitbit.com,google,443,https://qa2store-au.fitbit.com:443,https,cloudflare,text/html,GET,34.149.183.214,/,-1097630945,34.149.183.214,Java,2778,False,True,,,https://www.fitbit.com/global/de/home,
qa2store-nz.fitbit.com,Offizielle Website von Fitbit für Aktivitäts-Tracker und mehr,200,186186,www.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,www.fitbit.com,google,443,https://qa2store-nz.fitbit.com:443,https,cloudflare,text/html,GET,34.149.183.214,/,-1097630945,34.149.183.214,Java,2778,False,True,,,https://www.fitbit.com/global/de/home,
qa2synclair.fitbit.com,Synclair,200,1629,qa2synclair.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,qa2synclair.fitbit.com,cloudflare,443,https://qa2synclair.fitbit.com:443,https,cloudflare,text/html,GET,104.16.65.50,/,-1840324437,104.16.66.50,Cloudflare,39,False,True,,,,
quarantine.corp.fitbit.com,Forbidden,403,2200,quarantine.corp.fitbit.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-07-19T00:00:00Z,2023-08-19T23:59:59Z,"CN=*.pphosted.com, O=Proofpoint\, Inc., L=Sunnyvale, ST=California, C=US",*.pphosted.com,*.gslb.pphosted.com,"CN=Thawte RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",Thawte RSA CA 2018,DigiCert Inc,d27e9ef90cdb78ee5e6797c1d6a78b87,9cf2d384c06e3947d3fa41fe16193f6e82563225ea7554ab227e79422ec37e49,True,ctls,quarantine.corp.fitbit.com,,443,https://quarantine.corp.fitbit.com:443,https,,text/html,GET,148.163.158.161,/,942678640,148.163.158.161,HSTS,98,False,,True,"Proofpoint, Inc.",,
ready-for-work-exports.fitbit.com,,403,111,ready-for-work-exports.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-18T07:59:49Z,2023-09-16T08:53:43Z,CN=ready-for-work-exports.fitbit.com,ready-for-work-exports.fitbit.com,ready-for-work-exports.fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,51816fbd08450785c3db9a428217f8a6,169350d8625974b809b3a3cba21f69a753b4d5a39592b12857c033e40d7a400e,,ctls,ready-for-work-exports.fitbit.com,google,443,https://ready-for-work-exports.fitbit.com:443,https,UploadServer,application/xml,GET,34.120.140.71,/,1343071695,34.120.140.71,HTTP/3,1,False,True,,,,
rogerchallenger.fitbit.com,404 Not Found,404,146,rogerchallenger.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,rogerchallenger.fitbit.com,cloudflare,443,https://rogerchallenger.fitbit.com:443,https,cloudflare,text/html,GET,104.16.65.50,/,1494302000,104.16.66.50,Google Cloud CDN,8,False,True,,,,
root.pkiv3.fitbit.com,,404,13,,,,,,,,,,,,,,,,,,,google,80,http://root.pkiv3.fitbit.com:80,http,UploadServer,text/plain,GET,34.120.92.242,/,285775083,34.120.92.242,Google Cloud Storage,1,False,True,,,,
rootocsp.pkiv3.fitbit.com,,200,5,rootocsp.pkiv3.fitbit.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,rootocsp.pkiv3.fitbit.com,google,443,https://rootocsp.pkiv3.fitbit.com:443,https,,application/ocsp-response,GET,104.197.59.93,/,-1244228684,104.197.59.93,,2,False,True,True,,,
scale-client.fitbit.com,404 Not Found,404,146,scale-client.fitbit.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-06-30T23:44:58Z,2023-09-28T23:44:57Z,CN=*.site-ops.fitbit.com,*.site-ops.fitbit.com,*.site-ops.fitbit.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,905615fbbe99b40116d3e9fa89b8e9ab,c2eb9705e1bafab8dbe99f33192d507961f2dd8dca615356cd4fefa7df47d20d,True,ctls,scale-client.fitbit.com,google,443,https://scale-client.fitbit.com:443,https,,text/html,GET,104.197.59.93,/,1494302000,104.197.59.93,,8,False,True,True,,,
scale.www.fitbit.com,403 Forbidden,403,151,scale.www.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,scale.www.fitbit.com,cloudflare,443,https://scale.www.fitbit.com:443,https,cloudflare,text/html,GET,104.16.65.50,/,1210513009,104.16.66.50,Cloudflare,8,False,True,True,,,
site.pkiv3.fitbit.com,,404,13,,,,,,,,,,,,,,,,,,,google,80,http://site.pkiv3.fitbit.com:80,http,UploadServer,text/plain,GET,34.120.92.242,/,285775083,34.120.92.242,Google Cloud Storage,1,False,True,,,,
sitefelixcrl.pkiv3.fitbit.com,,404,13,,,,,,,,,,,,,,,,,,,google,80,http://sitefelixcrl.pkiv3.fitbit.com:80,http,UploadServer,text/plain,GET,34.120.92.242,/,285775083,34.120.92.242,Google Cloud Storage,1,False,True,,,,
sitehiggscrl.pkiv3.fitbit.com,,404,13,,,,,,,,,,,,,,,,,,,google,80,http://sitehiggscrl.pkiv3.fitbit.com:80,http,UploadServer,text/plain,GET,34.120.92.242,/,285775083,34.120.92.242,Google Cloud Storage,1,False,True,,,,
siteintocsp.pkiv3.fitbit.com,,200,5,siteintocsp.pkiv3.fitbit.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,siteintocsp.pkiv3.fitbit.com,google,443,https://siteintocsp.pkiv3.fitbit.com:443,https,,application/ocsp-response,GET,104.197.59.93,/,-1244228684,104.197.59.93,,2,False,True,True,,,
sitemesoncrl.pkiv3.fitbit.com,,404,13,,,,,,,,,,,,,,,,,,,google,80,http://sitemesoncrl.pkiv3.fitbit.com:80,http,UploadServer,text/plain,GET,34.120.92.242,/,285775083,34.120.92.242,Google Cloud Storage,1,False,True,,,,
sitemiracrl.pkiv3.fitbit.com,,404,13,,,,,,,,,,,,,,,,,,,google,80,http://sitemiracrl.pkiv3.fitbit.com:80,http,UploadServer,text/plain,GET,34.120.92.242,/,285775083,34.120.92.242,Google Cloud Storage,1,False,True,,,,
source-public.fitbit.com,403 Forbidden,403,146,source-public.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,source-public.fitbit.com,cloudflare,443,https://source-public.fitbit.com:443,https,cloudflare,text/html,GET,104.16.66.50,/,-1561873722,104.16.65.50,Google Cloud CDN,8,False,True,,,,
sso.corp.fitbit.com,User Portal,200,5347,sso.corp.fitbit.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-11-21T07:16:07Z,2023-12-23T07:16:06Z,"CN=*.my.idaptive.app, O=CYBERARK SOFTWARE LTD., L=Petah Tikva, ST=Central, C=IL",*.my.idaptive.app,my.idaptive.app,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,7f7e8e45945e943ed49a8b369fdd73c0,369b060174c570dea298f9588d1cde769be315ae546830d73bfeb823179c04ed,True,ctls,sso.corp.fitbit.com,,443,https://sso.corp.fitbit.com:443,https,,text/html,GET,52.21.56.174,/,-1840324437,35.175.3.116,HSTS,62,False,,True,CYBERARK SOFTWARE LTD.,https://sso.corp.fitbit.com/my,
ssp.fitbit.com,,404,10,ssp.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,ssp.fitbit.com,cloudflare,443,https://ssp.fitbit.com:443,https,cloudflare,text/plain,GET,104.16.65.50,/,1864250944,104.16.66.50,Google Cloud CDN,2,False,True,,,,
stage-android-api.fitbit.com,,526,,stage-android-api.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,stage-android-api.fitbit.com,cloudflare,443,https://stage-android-api.fitbit.com:443,https,cloudflare,,GET,104.16.65.50,/,-1840324437,104.16.66.50,Cloudflare,1,False,True,,,,
stage-android-cdn-api.fitbit.com,,526,,stage-android-cdn-api.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,stage-android-cdn-api.fitbit.com,cloudflare,443,https://stage-android-cdn-api.fitbit.com:443,https,cloudflare,,GET,104.16.65.50,/,-1840324437,104.16.66.50,Cloudflare,1,False,True,,,,
stage-android-cdn-client.fitbit.com,,526,,stage-android-cdn-client.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,stage-android-cdn-client.fitbit.com,cloudflare,443,https://stage-android-cdn-client.fitbit.com:443,https,cloudflare,,GET,104.16.65.50,/,-1840324437,104.16.66.50,Cloudflare,1,False,True,,,,
stage-android-cdn-softapi.fitbit.com,,526,,stage-android-cdn-softapi.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,stage-android-cdn-softapi.fitbit.com,cloudflare,443,https://stage-android-cdn-softapi.fitbit.com:443,https,cloudflare,,GET,104.16.66.50,/,-1840324437,104.16.65.50,Cloudflare,1,False,True,,,,
stage-android-cdn-softclient.fitbit.com,,526,,stage-android-cdn-softclient.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,stage-android-cdn-softclient.fitbit.com,cloudflare,443,https://stage-android-cdn-softclient.fitbit.com:443,https,cloudflare,,GET,104.16.66.50,/,-1840324437,104.16.65.50,Cloudflare,1,False,True,,,,
stage-android-softclient.fitbit.com,,526,,stage-android-softclient.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,stage-android-softclient.fitbit.com,cloudflare,443,https://stage-android-softclient.fitbit.com:443,https,cloudflare,,GET,104.16.65.50,/,-1840324437,104.16.66.50,Cloudflare,1,False,True,,,,
stage-api.fitbit.com,,526,,stage-api.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,stage-api.fitbit.com,cloudflare,443,https://stage-api.fitbit.com:443,https,cloudflare,,GET,104.16.65.50,/,-1840324437,104.16.66.50,Cloudflare,1,False,True,,,,
stage-desktop-api.fitbit.com,,526,,stage-desktop-api.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,stage-desktop-api.fitbit.com,cloudflare,443,https://stage-desktop-api.fitbit.com:443,https,cloudflare,,GET,104.16.66.50,/,-1840324437,104.16.65.50,Cloudflare,1,False,True,,,,
stage-desktop-cdn-api.fitbit.com,,526,,stage-desktop-cdn-api.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,stage-desktop-cdn-api.fitbit.com,cloudflare,443,https://stage-desktop-cdn-api.fitbit.com:443,https,cloudflare,,GET,104.16.66.50,/,-1840324437,104.16.65.50,Cloudflare,1,False,True,,,,
stage-desktop-cdn-client.fitbit.com,,526,,stage-desktop-cdn-client.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,stage-desktop-cdn-client.fitbit.com,cloudflare,443,https://stage-desktop-cdn-client.fitbit.com:443,https,cloudflare,,GET,104.16.66.50,/,-1840324437,104.16.65.50,Cloudflare,1,False,True,,,,
stage-desktop-client.fitbit.com,,526,,stage-desktop-client.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,stage-desktop-client.fitbit.com,cloudflare,443,https://stage-desktop-client.fitbit.com:443,https,cloudflare,,GET,104.16.65.50,/,-1840324437,104.16.66.50,Cloudflare,1,False,True,,,,
stage-dev.fitbit.com,,526,,stage-dev.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,stage-dev.fitbit.com,cloudflare,443,https://stage-dev.fitbit.com:443,https,cloudflare,,GET,104.16.66.50,/,-1840324437,104.16.65.50,Cloudflare,1,False,True,,,,
stage-iphone-api.fitbit.com,,526,,stage-iphone-api.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,stage-iphone-api.fitbit.com,cloudflare,443,https://stage-iphone-api.fitbit.com:443,https,cloudflare,,GET,104.16.65.50,/,-1840324437,104.16.66.50,Cloudflare,1,False,True,,,,
stage-iphone-cdn-api.fitbit.com,,526,,stage-iphone-cdn-api.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,stage-iphone-cdn-api.fitbit.com,cloudflare,443,https://stage-iphone-cdn-api.fitbit.com:443,https,cloudflare,,GET,104.16.65.50,/,-1840324437,104.16.66.50,Cloudflare,1,False,True,,,,
stage-iphone-cdn-client.fitbit.com,,526,,stage-iphone-cdn-client.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,stage-iphone-cdn-client.fitbit.com,cloudflare,443,https://stage-iphone-cdn-client.fitbit.com:443,https,cloudflare,,GET,104.16.65.50,/,-1840324437,104.16.66.50,Cloudflare,1,False,True,,,,
stage-iphone-cdn-softapi.fitbit.com,,526,,stage-iphone-cdn-softapi.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,stage-iphone-cdn-softapi.fitbit.com,cloudflare,443,https://stage-iphone-cdn-softapi.fitbit.com:443,https,cloudflare,,GET,104.16.65.50,/,-1840324437,104.16.66.50,Cloudflare,1,False,True,,,,
stage-iphone-cdn-softclient.fitbit.com,,526,,stage-iphone-cdn-softclient.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,stage-iphone-cdn-softclient.fitbit.com,cloudflare,443,https://stage-iphone-cdn-softclient.fitbit.com:443,https,cloudflare,,GET,104.16.65.50,/,-1840324437,104.16.66.50,Cloudflare,1,False,True,,,,
stage-iphone-softapi.fitbit.com,,526,,stage-iphone-softapi.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,stage-iphone-softapi.fitbit.com,cloudflare,443,https://stage-iphone-softapi.fitbit.com:443,https,cloudflare,,GET,104.16.66.50,/,-1840324437,104.16.65.50,Cloudflare,1,False,True,,,,
