input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,final_url,tls_mismatched,csp_domains_
acadian1285.geotab.com,,200,149455,acadian1285.geotab.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-02T00:00:00Z,2024-02-02T23:59:59Z,"CN=*.geotab.com, O=GEOTAB INC., L=Las Vegas, ST=Nevada, C=US",*.geotab.com,GEOTAB INC.,tecnoflotastelematics.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,d1aa7fb35afc5c0790362a56faa25452,ffbf244c202562452f766774c4bc9078cbcf9126538b556d3f3e6bd4fd9163a9,True,ctls,acadian1285.geotab.com,google,443,https://acadian1285.geotab.com:443,https,Kestrel,text/html,GET,34.73.166.178,/,-1332030910,34.73.166.178,Microsoft ASP.NET,6,False,True,,,
acadian1286.geotab.com,,200,149455,acadian1286.geotab.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-02T00:00:00Z,2024-02-02T23:59:59Z,"CN=*.geotab.com, O=GEOTAB INC., L=Las Vegas, ST=Nevada, C=US",*.geotab.com,GEOTAB INC.,tecnoflotastelematics.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,d1aa7fb35afc5c0790362a56faa25452,ffbf244c202562452f766774c4bc9078cbcf9126538b556d3f3e6bd4fd9163a9,True,ctls,acadian1286.geotab.com,google,443,https://acadian1286.geotab.com:443,https,Kestrel,text/html,GET,35.237.123.241,/,-1332030910,35.237.123.241,Microsoft ASP.NET,6,False,True,,,
acadian1287.geotab.com,,200,149455,acadian1287.geotab.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-02T00:00:00Z,2024-02-02T23:59:59Z,"CN=*.geotab.com, O=GEOTAB INC., L=Las Vegas, ST=Nevada, C=US",*.geotab.com,GEOTAB INC.,tecnoflotastelematics.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,d1aa7fb35afc5c0790362a56faa25452,ffbf244c202562452f766774c4bc9078cbcf9126538b556d3f3e6bd4fd9163a9,True,ctls,acadian1287.geotab.com,google,443,https://acadian1287.geotab.com:443,https,Kestrel,text/html,GET,34.73.70.52,/,-1332030910,34.73.70.52,Microsoft ASP.NET,6,False,True,,,
acadian1289.geotab.com,,200,149455,acadian1289.geotab.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-02T00:00:00Z,2024-02-02T23:59:59Z,"CN=*.geotab.com, O=GEOTAB INC., L=Las Vegas, ST=Nevada, C=US",*.geotab.com,GEOTAB INC.,tecnoflotastelematics.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,d1aa7fb35afc5c0790362a56faa25452,ffbf244c202562452f766774c4bc9078cbcf9126538b556d3f3e6bd4fd9163a9,True,ctls,acadian1289.geotab.com,google,443,https://acadian1289.geotab.com:443,https,Kestrel,text/html,GET,34.74.224.6,/,-1332030910,34.74.224.6,Microsoft ASP.NET,6,False,True,,,
acadian1293.geotab.com,,200,149455,acadian1293.geotab.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-02T00:00:00Z,2024-02-02T23:59:59Z,"CN=*.geotab.com, O=GEOTAB INC., L=Las Vegas, ST=Nevada, C=US",*.geotab.com,GEOTAB INC.,tecnoflotastelematics.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,d1aa7fb35afc5c0790362a56faa25452,ffbf244c202562452f766774c4bc9078cbcf9126538b556d3f3e6bd4fd9163a9,True,ctls,acadian1293.geotab.com,google,443,https://acadian1293.geotab.com:443,https,Kestrel,text/html,GET,35.185.111.229,/,-1332030910,35.185.111.229,Microsoft ASP.NET,6,False,True,,,
acadian1294.geotab.com,,200,149455,acadian1294.geotab.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-02T00:00:00Z,2024-02-02T23:59:59Z,"CN=*.geotab.com, O=GEOTAB INC., L=Las Vegas, ST=Nevada, C=US",*.geotab.com,GEOTAB INC.,tecnoflotastelematics.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,d1aa7fb35afc5c0790362a56faa25452,ffbf244c202562452f766774c4bc9078cbcf9126538b556d3f3e6bd4fd9163a9,True,ctls,acadian1294.geotab.com,google,443,https://acadian1294.geotab.com:443,https,Kestrel,text/html,GET,34.74.51.159,/,-1332030910,34.74.51.159,Microsoft ASP.NET,6,False,True,,,
acadian1295.geotab.com,,200,149455,acadian1295.geotab.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-02T00:00:00Z,2024-02-02T23:59:59Z,"CN=*.geotab.com, O=GEOTAB INC., L=Las Vegas, ST=Nevada, C=US",*.geotab.com,GEOTAB INC.,tecnoflotastelematics.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,d1aa7fb35afc5c0790362a56faa25452,ffbf244c202562452f766774c4bc9078cbcf9126538b556d3f3e6bd4fd9163a9,True,ctls,acadian1295.geotab.com,google,443,https://acadian1295.geotab.com:443,https,Kestrel,text/html,GET,35.237.66.167,/,-1332030910,35.237.66.167,Microsoft ASP.NET,6,False,True,,,
acadian1296.geotab.com,,200,149455,acadian1296.geotab.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-02T00:00:00Z,2024-02-02T23:59:59Z,"CN=*.geotab.com, O=GEOTAB INC., L=Las Vegas, ST=Nevada, C=US",*.geotab.com,GEOTAB INC.,tecnoflotastelematics.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,d1aa7fb35afc5c0790362a56faa25452,ffbf244c202562452f766774c4bc9078cbcf9126538b556d3f3e6bd4fd9163a9,True,ctls,acadian1296.geotab.com,google,443,https://acadian1296.geotab.com:443,https,Kestrel,text/html,GET,104.196.124.184,/,-1332030910,104.196.124.184,Microsoft ASP.NET,6,False,True,,,
acadian1297.geotab.com,,200,149455,acadian1297.geotab.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-02T00:00:00Z,2024-02-02T23:59:59Z,"CN=*.geotab.com, O=GEOTAB INC., L=Las Vegas, ST=Nevada, C=US",*.geotab.com,GEOTAB INC.,tecnoflotastelematics.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,d1aa7fb35afc5c0790362a56faa25452,ffbf244c202562452f766774c4bc9078cbcf9126538b556d3f3e6bd4fd9163a9,True,ctls,acadian1297.geotab.com,google,443,https://acadian1297.geotab.com:443,https,Kestrel,text/html,GET,34.78.52.232,/,-1332030910,34.78.52.232,Microsoft ASP.NET,6,False,True,,,
acadian1298.geotab.com,,200,149455,acadian1298.geotab.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-02T00:00:00Z,2024-02-02T23:59:59Z,"CN=*.geotab.com, O=GEOTAB INC., L=Las Vegas, ST=Nevada, C=US",*.geotab.com,GEOTAB INC.,tecnoflotastelematics.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,d1aa7fb35afc5c0790362a56faa25452,ffbf244c202562452f766774c4bc9078cbcf9126538b556d3f3e6bd4fd9163a9,True,ctls,acadian1298.geotab.com,google,443,https://acadian1298.geotab.com:443,https,Kestrel,text/html,GET,34.122.107.75,/,-1332030910,34.122.107.75,Microsoft ASP.NET,6,False,True,,,
acadian1310.geotab.com,,200,149455,acadian1310.geotab.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-02T00:00:00Z,2024-02-02T23:59:59Z,"CN=*.geotab.com, O=GEOTAB INC., L=Las Vegas, ST=Nevada, C=US",*.geotab.com,GEOTAB INC.,tecnoflotastelematics.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,d1aa7fb35afc5c0790362a56faa25452,ffbf244c202562452f766774c4bc9078cbcf9126538b556d3f3e6bd4fd9163a9,True,ctls,acadian1310.geotab.com,google,443,https://acadian1310.geotab.com:443,https,Kestrel,text/html,GET,35.247.23.189,/,-1332030910,35.247.23.189,Microsoft ASP.NET,6,False,True,,,
acadian132.geotab.com,,200,149455,acadian132.geotab.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-02T00:00:00Z,2024-02-02T23:59:59Z,"CN=*.geotab.com, O=GEOTAB INC., L=Las Vegas, ST=Nevada, C=US",*.geotab.com,GEOTAB INC.,tecnoflotastelematics.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,d1aa7fb35afc5c0790362a56faa25452,ffbf244c202562452f766774c4bc9078cbcf9126538b556d3f3e6bd4fd9163a9,True,ctls,acadian132.geotab.com,google,443,https://acadian132.geotab.com:443,https,Kestrel,text/html,GET,35.185.181.240,/,-1332030910,35.185.181.240,Microsoft ASP.NET,6,False,True,,,
acadian1320.geotab.com,,200,149455,acadian1320.geotab.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-02T00:00:00Z,2024-02-02T23:59:59Z,"CN=*.geotab.com, O=GEOTAB INC., L=Las Vegas, ST=Nevada, C=US",*.geotab.com,GEOTAB INC.,tecnoflotastelematics.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,d1aa7fb35afc5c0790362a56faa25452,ffbf244c202562452f766774c4bc9078cbcf9126538b556d3f3e6bd4fd9163a9,True,ctls,acadian1320.geotab.com,google,443,https://acadian1320.geotab.com:443,https,Kestrel,text/html,GET,34.86.149.247,/,-1332030910,34.86.149.247,Microsoft ASP.NET,6,False,True,,,
acadian1321.geotab.com,,200,149455,acadian1321.geotab.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-02T00:00:00Z,2024-02-02T23:59:59Z,"CN=*.geotab.com, O=GEOTAB INC., L=Las Vegas, ST=Nevada, C=US",*.geotab.com,GEOTAB INC.,tecnoflotastelematics.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,d1aa7fb35afc5c0790362a56faa25452,ffbf244c202562452f766774c4bc9078cbcf9126538b556d3f3e6bd4fd9163a9,True,ctls,acadian1321.geotab.com,google,443,https://acadian1321.geotab.com:443,https,Kestrel,text/html,GET,34.121.64.66,/,-1332030910,34.121.64.66,Microsoft ASP.NET,6,False,True,,,
acadian1322.geotab.com,,200,149455,acadian1322.geotab.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-02T00:00:00Z,2024-02-02T23:59:59Z,"CN=*.geotab.com, O=GEOTAB INC., L=Las Vegas, ST=Nevada, C=US",*.geotab.com,GEOTAB INC.,tecnoflotastelematics.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,d1aa7fb35afc5c0790362a56faa25452,ffbf244c202562452f766774c4bc9078cbcf9126538b556d3f3e6bd4fd9163a9,True,ctls,acadian1322.geotab.com,google,443,https://acadian1322.geotab.com:443,https,Kestrel,text/html,GET,35.233.188.148,/,-1332030910,35.233.188.148,Microsoft ASP.NET,6,False,True,,,
acadian1323.geotab.com,,200,149455,acadian1323.geotab.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-02T00:00:00Z,2024-02-02T23:59:59Z,"CN=*.geotab.com, O=GEOTAB INC., L=Las Vegas, ST=Nevada, C=US",*.geotab.com,GEOTAB INC.,tecnoflotastelematics.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,d1aa7fb35afc5c0790362a56faa25452,ffbf244c202562452f766774c4bc9078cbcf9126538b556d3f3e6bd4fd9163a9,True,ctls,acadian1323.geotab.com,google,443,https://acadian1323.geotab.com:443,https,Kestrel,text/html,GET,35.203.7.178,/,-1332030910,35.203.7.178,Microsoft ASP.NET,6,False,True,,,
acadian1324.geotab.com,,200,149455,acadian1324.geotab.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-02T00:00:00Z,2024-02-02T23:59:59Z,"CN=*.geotab.com, O=GEOTAB INC., L=Las Vegas, ST=Nevada, C=US",*.geotab.com,GEOTAB INC.,tecnoflotastelematics.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,d1aa7fb35afc5c0790362a56faa25452,ffbf244c202562452f766774c4bc9078cbcf9126538b556d3f3e6bd4fd9163a9,True,ctls,acadian1324.geotab.com,google,443,https://acadian1324.geotab.com:443,https,Kestrel,text/html,GET,35.203.44.161,/,-1332030910,35.203.44.161,Microsoft ASP.NET,6,False,True,,,
acadian1326.geotab.com,,200,149455,acadian1326.geotab.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-02T00:00:00Z,2024-02-02T23:59:59Z,"CN=*.geotab.com, O=GEOTAB INC., L=Las Vegas, ST=Nevada, C=US",*.geotab.com,GEOTAB INC.,tecnoflotastelematics.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,d1aa7fb35afc5c0790362a56faa25452,ffbf244c202562452f766774c4bc9078cbcf9126538b556d3f3e6bd4fd9163a9,True,ctls,acadian1326.geotab.com,google,443,https://acadian1326.geotab.com:443,https,Kestrel,text/html,GET,34.76.206.105,/,-1332030910,34.76.206.105,Microsoft ASP.NET,6,False,True,,,
acadian1327.geotab.com,,200,149455,acadian1327.geotab.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-02T00:00:00Z,2024-02-02T23:59:59Z,"CN=*.geotab.com, O=GEOTAB INC., L=Las Vegas, ST=Nevada, C=US",*.geotab.com,GEOTAB INC.,tecnoflotastelematics.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,d1aa7fb35afc5c0790362a56faa25452,ffbf244c202562452f766774c4bc9078cbcf9126538b556d3f3e6bd4fd9163a9,True,ctls,acadian1327.geotab.com,google,443,https://acadian1327.geotab.com:443,https,Kestrel,text/html,GET,34.82.213.120,/,-1332030910,34.82.213.120,Microsoft ASP.NET,6,False,True,,,
acadian1342.geotab.com,,200,149455,acadian1342.geotab.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-02T00:00:00Z,2024-02-02T23:59:59Z,"CN=*.geotab.com, O=GEOTAB INC., L=Las Vegas, ST=Nevada, C=US",*.geotab.com,GEOTAB INC.,tecnoflotastelematics.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,d1aa7fb35afc5c0790362a56faa25452,ffbf244c202562452f766774c4bc9078cbcf9126538b556d3f3e6bd4fd9163a9,True,ctls,acadian1342.geotab.com,google,443,https://acadian1342.geotab.com:443,https,Kestrel,text/html,GET,34.86.82.202,/,-1332030910,34.86.82.202,Microsoft ASP.NET,6,False,True,,,
acadian1345.geotab.com,,200,149455,acadian1345.geotab.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-02T00:00:00Z,2024-02-02T23:59:59Z,"CN=*.geotab.com, O=GEOTAB INC., L=Las Vegas, ST=Nevada, C=US",*.geotab.com,GEOTAB INC.,tecnoflotastelematics.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,d1aa7fb35afc5c0790362a56faa25452,ffbf244c202562452f766774c4bc9078cbcf9126538b556d3f3e6bd4fd9163a9,True,ctls,acadian1345.geotab.com,google,443,https://acadian1345.geotab.com:443,https,Kestrel,text/html,GET,35.245.213.215,/,-1332030910,35.245.213.215,Microsoft ASP.NET,6,False,True,,,
acadian1346.geotab.com,,200,149455,acadian1346.geotab.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-02T00:00:00Z,2024-02-02T23:59:59Z,"CN=*.geotab.com, O=GEOTAB INC., L=Las Vegas, ST=Nevada, C=US",*.geotab.com,GEOTAB INC.,tecnoflotastelematics.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,d1aa7fb35afc5c0790362a56faa25452,ffbf244c202562452f766774c4bc9078cbcf9126538b556d3f3e6bd4fd9163a9,True,ctls,acadian1346.geotab.com,google,443,https://acadian1346.geotab.com:443,https,Kestrel,text/html,GET,35.196.135.83,/,-1332030910,35.196.135.83,Microsoft ASP.NET,6,False,True,,,
acadian1347.geotab.com,,200,149455,acadian1347.geotab.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-02T00:00:00Z,2024-02-02T23:59:59Z,"CN=*.geotab.com, O=GEOTAB INC., L=Las Vegas, ST=Nevada, C=US",*.geotab.com,GEOTAB INC.,tecnoflotastelematics.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,d1aa7fb35afc5c0790362a56faa25452,ffbf244c202562452f766774c4bc9078cbcf9126538b556d3f3e6bd4fd9163a9,True,ctls,acadian1347.geotab.com,google,443,https://acadian1347.geotab.com:443,https,Kestrel,text/html,GET,34.83.165.215,/,-1332030910,34.83.165.215,Microsoft ASP.NET,6,False,True,,,
acadian1348.geotab.com,,200,149455,acadian1348.geotab.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-02T00:00:00Z,2024-02-02T23:59:59Z,"CN=*.geotab.com, O=GEOTAB INC., L=Las Vegas, ST=Nevada, C=US",*.geotab.com,GEOTAB INC.,tecnoflotastelematics.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,d1aa7fb35afc5c0790362a56faa25452,ffbf244c202562452f766774c4bc9078cbcf9126538b556d3f3e6bd4fd9163a9,True,ctls,acadian1348.geotab.com,google,443,https://acadian1348.geotab.com:443,https,Kestrel,text/html,GET,35.202.248.195,/,-1332030910,35.202.248.195,Microsoft ASP.NET,6,False,True,,,
acadian1349.geotab.com,,200,149455,acadian1349.geotab.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-02T00:00:00Z,2024-02-02T23:59:59Z,"CN=*.geotab.com, O=GEOTAB INC., L=Las Vegas, ST=Nevada, C=US",*.geotab.com,GEOTAB INC.,tecnoflotastelematics.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,d1aa7fb35afc5c0790362a56faa25452,ffbf244c202562452f766774c4bc9078cbcf9126538b556d3f3e6bd4fd9163a9,True,ctls,acadian1349.geotab.com,google,443,https://acadian1349.geotab.com:443,https,Kestrel,text/html,GET,35.196.68.234,/,-1332030910,35.196.68.234,Microsoft ASP.NET,6,False,True,,,
acadian135.geotab.com,,200,149455,acadian135.geotab.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-02T00:00:00Z,2024-02-02T23:59:59Z,"CN=*.geotab.com, O=GEOTAB INC., L=Las Vegas, ST=Nevada, C=US",*.geotab.com,GEOTAB INC.,tecnoflotastelematics.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,d1aa7fb35afc5c0790362a56faa25452,ffbf244c202562452f766774c4bc9078cbcf9126538b556d3f3e6bd4fd9163a9,True,ctls,acadian135.geotab.com,google,443,https://acadian135.geotab.com:443,https,Kestrel,text/html,GET,104.198.225.250,/,-1332030910,104.198.225.250,Microsoft ASP.NET,6,False,True,,,
acadian1352.geotab.com,,200,149455,acadian1352.geotab.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-02T00:00:00Z,2024-02-02T23:59:59Z,"CN=*.geotab.com, O=GEOTAB INC., L=Las Vegas, ST=Nevada, C=US",*.geotab.com,GEOTAB INC.,tecnoflotastelematics.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,d1aa7fb35afc5c0790362a56faa25452,ffbf244c202562452f766774c4bc9078cbcf9126538b556d3f3e6bd4fd9163a9,True,ctls,acadian1352.geotab.com,google,443,https://acadian1352.geotab.com:443,https,Kestrel,text/html,GET,35.193.64.240,/,-1332030910,35.193.64.240,Microsoft ASP.NET,6,False,True,,,
acadian1359.geotab.com,,200,149455,acadian1359.geotab.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-02T00:00:00Z,2024-02-02T23:59:59Z,"CN=*.geotab.com, O=GEOTAB INC., L=Las Vegas, ST=Nevada, C=US",*.geotab.com,GEOTAB INC.,tecnoflotastelematics.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,d1aa7fb35afc5c0790362a56faa25452,ffbf244c202562452f766774c4bc9078cbcf9126538b556d3f3e6bd4fd9163a9,True,ctls,acadian1359.geotab.com,google,443,https://acadian1359.geotab.com:443,https,Kestrel,text/html,GET,35.245.141.228,/,-1332030910,35.245.141.228,Microsoft ASP.NET,6,False,True,,,
acadian136.geotab.com,,200,149455,acadian136.geotab.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-02T00:00:00Z,2024-02-02T23:59:59Z,"CN=*.geotab.com, O=GEOTAB INC., L=Las Vegas, ST=Nevada, C=US",*.geotab.com,GEOTAB INC.,tecnoflotastelematics.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,d1aa7fb35afc5c0790362a56faa25452,ffbf244c202562452f766774c4bc9078cbcf9126538b556d3f3e6bd4fd9163a9,True,ctls,acadian136.geotab.com,google,443,https://acadian136.geotab.com:443,https,Kestrel,text/html,GET,35.232.139.112,/,-1332030910,35.232.139.112,Microsoft ASP.NET,6,False,True,,,
acadian1362.geotab.com,,200,149455,acadian1362.geotab.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-02T00:00:00Z,2024-02-02T23:59:59Z,"CN=*.geotab.com, O=GEOTAB INC., L=Las Vegas, ST=Nevada, C=US",*.geotab.com,GEOTAB INC.,tecnoflotastelematics.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,d1aa7fb35afc5c0790362a56faa25452,ffbf244c202562452f766774c4bc9078cbcf9126538b556d3f3e6bd4fd9163a9,True,ctls,acadian1362.geotab.com,google,443,https://acadian1362.geotab.com:443,https,Kestrel,text/html,GET,34.72.129.69,/,-1332030910,34.72.129.69,Microsoft ASP.NET,6,False,True,,,
acadian1364.geotab.com,,200,149455,acadian1364.geotab.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-02T00:00:00Z,2024-02-02T23:59:59Z,"CN=*.geotab.com, O=GEOTAB INC., L=Las Vegas, ST=Nevada, C=US",*.geotab.com,GEOTAB INC.,tecnoflotastelematics.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,d1aa7fb35afc5c0790362a56faa25452,ffbf244c202562452f766774c4bc9078cbcf9126538b556d3f3e6bd4fd9163a9,True,ctls,acadian1364.geotab.com,google,443,https://acadian1364.geotab.com:443,https,Kestrel,text/html,GET,35.231.134.150,/,-1332030910,35.231.134.150,Microsoft ASP.NET,6,False,True,,,
acadian1365.geotab.com,,200,149455,acadian1365.geotab.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-02T00:00:00Z,2024-02-02T23:59:59Z,"CN=*.geotab.com, O=GEOTAB INC., L=Las Vegas, ST=Nevada, C=US",*.geotab.com,GEOTAB INC.,tecnoflotastelematics.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,d1aa7fb35afc5c0790362a56faa25452,ffbf244c202562452f766774c4bc9078cbcf9126538b556d3f3e6bd4fd9163a9,True,ctls,acadian1365.geotab.com,google,443,https://acadian1365.geotab.com:443,https,Kestrel,text/html,GET,34.78.58.202,/,-1332030910,34.78.58.202,Microsoft ASP.NET,6,False,True,,,
acadian1367.geotab.com,,200,149455,acadian1367.geotab.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-02T00:00:00Z,2024-02-02T23:59:59Z,"CN=*.geotab.com, O=GEOTAB INC., L=Las Vegas, ST=Nevada, C=US",*.geotab.com,GEOTAB INC.,tecnoflotastelematics.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,d1aa7fb35afc5c0790362a56faa25452,ffbf244c202562452f766774c4bc9078cbcf9126538b556d3f3e6bd4fd9163a9,True,ctls,acadian1367.geotab.com,google,443,https://acadian1367.geotab.com:443,https,Kestrel,text/html,GET,35.188.116.123,/,-1332030910,35.188.116.123,Microsoft ASP.NET,6,False,True,,,
acadian1368.geotab.com,,200,149455,acadian1368.geotab.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-02T00:00:00Z,2024-02-02T23:59:59Z,"CN=*.geotab.com, O=GEOTAB INC., L=Las Vegas, ST=Nevada, C=US",*.geotab.com,GEOTAB INC.,tecnoflotastelematics.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,d1aa7fb35afc5c0790362a56faa25452,ffbf244c202562452f766774c4bc9078cbcf9126538b556d3f3e6bd4fd9163a9,True,ctls,acadian1368.geotab.com,google,443,https://acadian1368.geotab.com:443,https,Kestrel,text/html,GET,35.245.118.42,/,-1332030910,35.245.118.42,Microsoft ASP.NET,6,False,True,,,
