new,host,ttl,soa,status_code,a,aaaa,mx,ns,txt,cname,caa,cdn,cdn-name,has_internal_ips,internal_ips
[x],admin.bader.mod.uk,300,"{'name': 'bader.mod.uk', 'ns': 'ns0047.secondary.cloudflare.com', 'mailbox': 'lf-cbm-ais-webexteammailbox.mod.uk', 'serial': 2024061903, 'refresh': 7200, 'retry': 300, 'expire': 2419200, 'minttl': 10800}, {'name': 'bader.mod.uk', 'ns': 'ns0047.secondary.cloudflare.com', 'mailbox': 'lf-cbm-ais-webexteammailbox.mod.uk', 'serial': 2024061903, 'refresh': 7200, 'retry': 300, 'expire': 2419200, 'minttl': 10800}, {'name': 'bader.mod.uk', 'ns': 'ns0047.secondary.cloudflare.com', 'mailbox': 'lf-cbm-ais-webexteammailbox.mod.uk', 'serial': 2024061903, 'refresh': 7200, 'retry': 300, 'expire': 2419200, 'minttl': 10800}, {'name': 'bader.mod.uk', 'ns': 'ns0047.secondary.cloudflare.com', 'mailbox': 'lf-cbm-ais-webexteammailbox.mod.uk', 'serial': 2024061903, 'refresh': 7200, 'retry': 300, 'expire': 2419200, 'minttl': 10800}",NOERROR,"104.18.40.201, 172.64.147.55","2606:4700:4400::ac40:9337, 2606:4700:4400::6812:28c9",,,,,,,,,
[x],admin.mynavy.mod.uk,225,"{'name': 'mynavy.mod.uk', 'ns': 'ns0047.secondary.cloudflare.com', 'mailbox': 'lf-cbm-ais-webexteammailbox.mod.uk', 'serial': 2023112101, 'refresh': 7200, 'retry': 300, 'expire': 2419200, 'minttl': 10800}, {'name': 'mynavy.mod.uk', 'ns': 'ns0047.secondary.cloudflare.com', 'mailbox': 'lf-cbm-ais-webexteammailbox.mod.uk', 'serial': 2023112101, 'refresh': 7200, 'retry': 300, 'expire': 2419200, 'minttl': 10800}, {'name': 'mynavy.mod.uk', 'ns': 'ns0047.secondary.cloudflare.com', 'mailbox': 'lf-cbm-ais-webexteammailbox.mod.uk', 'serial': 2023112101, 'refresh': 7200, 'retry': 300, 'expire': 2419200, 'minttl': 10800}, {'name': 'mynavy.mod.uk', 'ns': 'ns0047.secondary.cloudflare.com', 'mailbox': 'lf-cbm-ais-webexteammailbox.mod.uk', 'serial': 2023112101, 'refresh': 7200, 'retry': 300, 'expire': 2419200, 'minttl': 10800}, {'name': 'mynavy.mod.uk', 'ns': 'ns0047.secondary.cloudflare.com', 'mailbox': 'lf-cbm-ais-webexteammailbox.mod.uk', 'serial': 2023112101, 'refresh': 7200, 'retry': 300, 'expire': 2419200, 'minttl': 10800}, {'name': 'mynavy.mod.uk', 'ns': 'ns0047.secondary.cloudflare.com', 'mailbox': 'lf-cbm-ais-webexteammailbox.mod.uk', 'serial': 2023112101, 'refresh': 7200, 'retry': 300, 'expire': 2419200, 'minttl': 10800}",NOERROR,"188.114.98.229, 188.114.99.229",,,,,,,,,,
[x],ads.ahe.mod.uk,300,"{'name': 'mod.uk', 'ns': 'ns0047.secondary.cloudflare.com', 'mailbox': 'lf-cbm-ais-webexteammailbox.mod.uk', 'serial': 2024092301, 'refresh': 7200, 'retry': 300, 'expire': 2419200, 'minttl': 10800}, {'name': 'mod.uk', 'ns': 'ns0047.secondary.cloudflare.com', 'mailbox': 'lf-cbm-ais-webexteammailbox.mod.uk', 'serial': 2024092301, 'refresh': 7200, 'retry': 300, 'expire': 2419200, 'minttl': 10800}, {'name': 'mod.uk', 'ns': 'ns0047.secondary.cloudflare.com', 'mailbox': 'lf-cbm-ais-webexteammailbox.mod.uk', 'serial': 2024092301, 'refresh': 7200, 'retry': 300, 'expire': 2419200, 'minttl': 10800}, {'name': 'mod.uk', 'ns': 'ns0047.secondary.cloudflare.com', 'mailbox': 'lf-cbm-ais-webexteammailbox.mod.uk', 'serial': 2024092301, 'refresh': 7200, 'retry': 300, 'expire': 2419200, 'minttl': 10800}, {'name': 'mod.uk', 'ns': 'ns0047.secondary.cloudflare.com', 'mailbox': 'lf-cbm-ais-webexteammailbox.mod.uk', 'serial': 2024092301, 'refresh': 7200, 'retry': 300, 'expire': 2419200, 'minttl': 10800}, {'name': 'mod.uk', 'ns': 'ns0047.secondary.cloudflare.com', 'mailbox': 'lf-cbm-ais-webexteammailbox.mod.uk', 'serial': 2024092301, 'refresh': 7200, 'retry': 300, 'expire': 2419200, 'minttl': 10800}",NOERROR,62.172.134.222,,,,,,,,,,
[x],aidu.ice.mod.gov.uk,900,"{'name': 'aidu.ice.mod.gov.uk', 'ns': 'ns-1600.awsdns-08.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'aidu.ice.mod.gov.uk', 'ns': 'ns-1600.awsdns-08.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'aidu.ice.mod.gov.uk', 'ns': 'ns-1600.awsdns-08.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'aidu.ice.mod.gov.uk', 'ns': 'ns-1600.awsdns-08.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'aidu.ice.mod.gov.uk', 'ns': 'ns-1600.awsdns-08.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'aidu.ice.mod.gov.uk', 'ns': 'ns-1600.awsdns-08.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",NOERROR,"205.251.193.225, 205.251.195.219, 205.251.196.171, 205.251.198.64",,,"ns-481.awsdns-60.com, ns-987.awsdns-59.net, ns-1195.awsdns-21.org, ns-1600.awsdns-08.co.uk",,,,,,,
[x],aidu.mcn.ice.mod.gov.uk,900,"{'name': 'aidu.mcn.ice.mod.gov.uk', 'ns': 'ns-534.awsdns-02.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'aidu.mcn.ice.mod.gov.uk', 'ns': 'ns-534.awsdns-02.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'aidu.mcn.ice.mod.gov.uk', 'ns': 'ns-534.awsdns-02.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'aidu.mcn.ice.mod.gov.uk', 'ns': 'ns-534.awsdns-02.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'aidu.mcn.ice.mod.gov.uk', 'ns': 'ns-534.awsdns-02.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'aidu.mcn.ice.mod.gov.uk', 'ns': 'ns-534.awsdns-02.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'aidu.mcn.ice.mod.gov.uk', 'ns': 'ns-534.awsdns-02.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",NOERROR,,,,"ns-1742.awsdns-25.co.uk, ns-534.awsdns-02.net, ns-284.awsdns-35.com, ns-1479.awsdns-56.org",,,,,,,
[x],airspace.raf.mod.uk,300,"{'name': 'raf.mod.uk', 'ns': 'ns0047.secondary.cloudflare.com', 'mailbox': 'lf-cbm-ais-webexteammailbox.mod.uk', 'serial': 2023112701, 'refresh': 7200, 'retry': 300, 'expire': 2419200, 'minttl': 10800}, {'name': 'raf.mod.uk', 'ns': 'ns0047.secondary.cloudflare.com', 'mailbox': 'lf-cbm-ais-webexteammailbox.mod.uk', 'serial': 2023112701, 'refresh': 7200, 'retry': 300, 'expire': 2419200, 'minttl': 10800}, {'name': 'raf.mod.uk', 'ns': 'ns0047.secondary.cloudflare.com', 'mailbox': 'lf-cbm-ais-webexteammailbox.mod.uk', 'serial': 2023112701, 'refresh': 7200, 'retry': 300, 'expire': 2419200, 'minttl': 10800}, {'name': 'raf.mod.uk', 'ns': 'ns0047.secondary.cloudflare.com', 'mailbox': 'lf-cbm-ais-webexteammailbox.mod.uk', 'serial': 2023112701, 'refresh': 7200, 'retry': 300, 'expire': 2419200, 'minttl': 10800}",NOERROR,146.177.10.49,,,,,,,,,,
[x],aka.mod.uk,300,"{'name': 'mod.uk', 'ns': 'ns0047.secondary.cloudflare.com', 'mailbox': 'lf-cbm-ais-webexteammailbox.mod.uk', 'serial': 2024092301, 'refresh': 7200, 'retry': 300, 'expire': 2419200, 'minttl': 10800}, {'name': 'mod.uk', 'ns': 'ns0047.secondary.cloudflare.com', 'mailbox': 'lf-cbm-ais-webexteammailbox.mod.uk', 'serial': 2024092301, 'refresh': 7200, 'retry': 300, 'expire': 2419200, 'minttl': 10800}, {'name': 'mod.uk', 'ns': 'ns0047.secondary.cloudflare.com', 'mailbox': 'lf-cbm-ais-webexteammailbox.mod.uk', 'serial': 2024092301, 'refresh': 7200, 'retry': 300, 'expire': 2419200, 'minttl': 10800}, {'name': 'mod.uk', 'ns': 'ns0047.secondary.cloudflare.com', 'mailbox': 'lf-cbm-ais-webexteammailbox.mod.uk', 'serial': 2024092301, 'refresh': 7200, 'retry': 300, 'expire': 2419200, 'minttl': 10800}, {'name': 'mod.uk', 'ns': 'ns0047.secondary.cloudflare.com', 'mailbox': 'lf-cbm-ais-webexteammailbox.mod.uk', 'serial': 2024092301, 'refresh': 7200, 'retry': 300, 'expire': 2419200, 'minttl': 10800}, {'name': 'mod.uk', 'ns': 'ns0047.secondary.cloudflare.com', 'mailbox': 'lf-cbm-ais-webexteammailbox.mod.uk', 'serial': 2024092301, 'refresh': 7200, 'retry': 300, 'expire': 2419200, 'minttl': 10800}",NOERROR,94.236.30.88,,,,,,,,,,
[x],aker-devh.dstl.ice.mod.gov.uk,900,"{'name': 'aker-devh.dstl.ice.mod.gov.uk', 'ns': 'ns-716.awsdns-25.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'aker-devh.dstl.ice.mod.gov.uk', 'ns': 'ns-716.awsdns-25.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'aker-devh.dstl.ice.mod.gov.uk', 'ns': 'ns-716.awsdns-25.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'aker-devh.dstl.ice.mod.gov.uk', 'ns': 'ns-716.awsdns-25.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'aker-devh.dstl.ice.mod.gov.uk', 'ns': 'ns-716.awsdns-25.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",NOERROR,,,,"ns-2023.awsdns-60.co.uk, ns-482.awsdns-60.com, ns-716.awsdns-25.net, ns-1378.awsdns-44.org",,,,,,,
[x],akxonline.defencegateway.mod.uk,300,"{'name': 'defencegateway.mod.uk', 'ns': 'ns0047.secondary.cloudflare.com', 'mailbox': 'lf-cbm-ais-webexteammailbox.mod.uk', 'serial': 2024060701, 'refresh': 7200, 'retry': 300, 'expire': 2419200, 'minttl': 10800}, {'name': 'defencegateway.mod.uk', 'ns': 'ns0047.secondary.cloudflare.com', 'mailbox': 'lf-cbm-ais-webexteammailbox.mod.uk', 'serial': 2024060701, 'refresh': 7200, 'retry': 300, 'expire': 2419200, 'minttl': 10800}, {'name': 'defencegateway.mod.uk', 'ns': 'ns0047.secondary.cloudflare.com', 'mailbox': 'lf-cbm-ais-webexteammailbox.mod.uk', 'serial': 2024060701, 'refresh': 7200, 'retry': 300, 'expire': 2419200, 'minttl': 10800}, {'name': 'defencegateway.mod.uk', 'ns': 'ns0047.secondary.cloudflare.com', 'mailbox': 'lf-cbm-ais-webexteammailbox.mod.uk', 'serial': 2024060701, 'refresh': 7200, 'retry': 300, 'expire': 2419200, 'minttl': 10800}, {'name': 'defencegateway.mod.uk', 'ns': 'ns0047.secondary.cloudflare.com', 'mailbox': 'lf-cbm-ais-webexteammailbox.mod.uk', 'serial': 2024060701, 'refresh': 7200, 'retry': 300, 'expire': 2419200, 'minttl': 10800}",NOERROR,"104.18.43.9, 172.64.144.247",,,,,,,,,,
[x],align.cesmc.mcn.ice.mod.gov.uk,60,"{'name': 'align.cesmc.mcn.ice.mod.gov.uk', 'ns': 'ns-1982.awsdns-55.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'align.cesmc.mcn.ice.mod.gov.uk', 'ns': 'ns-1982.awsdns-55.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'align.cesmc.mcn.ice.mod.gov.uk', 'ns': 'ns-1982.awsdns-55.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'align.cesmc.mcn.ice.mod.gov.uk', 'ns': 'ns-1982.awsdns-55.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'align.cesmc.mcn.ice.mod.gov.uk', 'ns': 'ns-1982.awsdns-55.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'align.cesmc.mcn.ice.mod.gov.uk', 'ns': 'ns-1982.awsdns-55.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",NOERROR,"18.132.0.136, 13.43.251.162",,,,,,,,,,
[x],altitude.raf.mod.uk,300,"{'name': 'raf.mod.uk', 'ns': 'ns0047.secondary.cloudflare.com', 'mailbox': 'lf-cbm-ais-webexteammailbox.mod.uk', 'serial': 2023112701, 'refresh': 7200, 'retry': 300, 'expire': 2419200, 'minttl': 10800}, {'name': 'raf.mod.uk', 'ns': 'ns0047.secondary.cloudflare.com', 'mailbox': 'lf-cbm-ais-webexteammailbox.mod.uk', 'serial': 2023112701, 'refresh': 7200, 'retry': 300, 'expire': 2419200, 'minttl': 10800}, {'name': 'raf.mod.uk', 'ns': 'ns0047.secondary.cloudflare.com', 'mailbox': 'lf-cbm-ais-webexteammailbox.mod.uk', 'serial': 2023112701, 'refresh': 7200, 'retry': 300, 'expire': 2419200, 'minttl': 10800}, {'name': 'raf.mod.uk', 'ns': 'ns0047.secondary.cloudflare.com', 'mailbox': 'lf-cbm-ais-webexteammailbox.mod.uk', 'serial': 2023112701, 'refresh': 7200, 'retry': 300, 'expire': 2419200, 'minttl': 10800}, {'name': 'raf.mod.uk', 'ns': 'ns0047.secondary.cloudflare.com', 'mailbox': 'lf-cbm-ais-webexteammailbox.mod.uk', 'serial': 2023112701, 'refresh': 7200, 'retry': 300, 'expire': 2419200, 'minttl': 10800}, {'name': 'raf.mod.uk', 'ns': 'ns0047.secondary.cloudflare.com', 'mailbox': 'lf-cbm-ais-webexteammailbox.mod.uk', 'serial': 2023112701, 'refresh': 7200, 'retry': 300, 'expire': 2419200, 'minttl': 10800}, {'name': 'raf.mod.uk', 'ns': 'ns0047.secondary.cloudflare.com', 'mailbox': 'lf-cbm-ais-webexteammailbox.mod.uk', 'serial': 2023112701, 'refresh': 7200, 'retry': 300, 'expire': 2419200, 'minttl': 10800}",NOERROR,94.236.30.49,,,,,,,,,,
[x],alumni.da.mod.uk,604800,"{'name': 'alumni-services-001.com', 'ns': 'ns-685.awsdns-21.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'alumni-services-001.com', 'ns': 'ns-685.awsdns-21.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'alumni-services-001.com', 'ns': 'ns-685.awsdns-21.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'alumni-services-001.com', 'ns': 'ns-685.awsdns-21.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'alumni-services-001.com', 'ns': 'ns-685.awsdns-21.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",NOERROR,"52.85.92.103, 52.85.92.75, 52.85.92.41, 52.85.92.54",,,,v=spf1 include:sendgrid.net ~all,dauk.alumni-services-001.com,,True,cloudfront,,
[x],alumni.raf.mod.uk,300,"{'name': 'alumni-services-001.com', 'ns': 'ns-685.awsdns-21.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'alumni-services-001.com', 'ns': 'ns-685.awsdns-21.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'alumni-services-001.com', 'ns': 'ns-685.awsdns-21.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'alumni-services-001.com', 'ns': 'ns-685.awsdns-21.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'alumni-services-001.com', 'ns': 'ns-685.awsdns-21.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",NOERROR,"18.245.46.84, 18.245.46.93, 18.245.46.55, 18.245.46.61",,,,v=spf1 include:sendgrid.net ~all,raf.alumni-services-001.com,,True,cloudfront,,
[x],ams.dev.iace.mod.gov.uk,300,"{'name': 'ams.dev.iace.mod.gov.uk', 'ns': 'ns1-01.azure-dns.com', 'mailbox': 'azuredns-hostmaster.microsoft.com', 'serial': 1, 'refresh': 3600, 'retry': 300, 'expire': 2419200, 'minttl': 300}, {'name': 'ams.dev.iace.mod.gov.uk', 'ns': 'ns1-01.azure-dns.com', 'mailbox': 'azuredns-hostmaster.microsoft.com', 'serial': 1, 'refresh': 3600, 'retry': 300, 'expire': 2419200, 'minttl': 300}, {'name': 'ams.dev.iace.mod.gov.uk', 'ns': 'ns1-01.azure-dns.com', 'mailbox': 'azuredns-hostmaster.microsoft.com', 'serial': 1, 'refresh': 3600, 'retry': 300, 'expire': 2419200, 'minttl': 300}, {'name': 'ams.dev.iace.mod.gov.uk', 'ns': 'ns1-01.azure-dns.com', 'mailbox': 'azuredns-hostmaster.microsoft.com', 'serial': 1, 'refresh': 3600, 'retry': 300, 'expire': 2419200, 'minttl': 300}, {'name': 'ams.dev.iace.mod.gov.uk', 'ns': 'ns1-01.azure-dns.com', 'mailbox': 'azuredns-hostmaster.microsoft.com', 'serial': 1, 'refresh': 3600, 'retry': 300, 'expire': 2419200, 'minttl': 300}, {'name': 'ams.dev.iace.mod.gov.uk', 'ns': 'ns1-01.azure-dns.com', 'mailbox': 'azuredns-hostmaster.microsoft.com', 'serial': 1, 'refresh': 3600, 'retry': 300, 'expire': 2419200, 'minttl': 300}",NOERROR,,,,"ns1-01.azure-dns.com, ns2-01.azure-dns.net, ns3-01.azure-dns.org, ns4-01.azure-dns.info",,,,,,,
[x],ams.iace.mod.gov.uk,300,"{'name': 'ams.iace.mod.gov.uk', 'ns': 'ns1-04.azure-dns.com', 'mailbox': 'azuredns-hostmaster.microsoft.com', 'serial': 1, 'refresh': 3600, 'retry': 300, 'expire': 2419200, 'minttl': 300}, {'name': 'ams.iace.mod.gov.uk', 'ns': 'ns1-04.azure-dns.com', 'mailbox': 'azuredns-hostmaster.microsoft.com', 'serial': 1, 'refresh': 3600, 'retry': 300, 'expire': 2419200, 'minttl': 300}, {'name': 'ams.iace.mod.gov.uk', 'ns': 'ns1-04.azure-dns.com', 'mailbox': 'azuredns-hostmaster.microsoft.com', 'serial': 1, 'refresh': 3600, 'retry': 300, 'expire': 2419200, 'minttl': 300}, {'name': 'ams.iace.mod.gov.uk', 'ns': 'ns1-04.azure-dns.com', 'mailbox': 'azuredns-hostmaster.microsoft.com', 'serial': 1, 'refresh': 3600, 'retry': 300, 'expire': 2419200, 'minttl': 300}",NOERROR,,,52.151.111.123,"ns4-04.azure-dns.info, ns3-04.azure-dns.org, ns2-04.azure-dns.net, ns1-04.azure-dns.com",v=spf1 a mx ip4:52.151.111.123 -all,,,,,,
[x],ams.preprod.iace.mod.gov.uk,300,"{'name': 'ams.preprod.iace.mod.gov.uk', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'azuredns-hostmaster.microsoft.com', 'serial': 1, 'refresh': 3600, 'retry': 300, 'expire': 2419200, 'minttl': 300}, {'name': 'ams.preprod.iace.mod.gov.uk', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'azuredns-hostmaster.microsoft.com', 'serial': 1, 'refresh': 3600, 'retry': 300, 'expire': 2419200, 'minttl': 300}, {'name': 'ams.preprod.iace.mod.gov.uk', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'azuredns-hostmaster.microsoft.com', 'serial': 1, 'refresh': 3600, 'retry': 300, 'expire': 2419200, 'minttl': 300}, {'name': 'ams.preprod.iace.mod.gov.uk', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'azuredns-hostmaster.microsoft.com', 'serial': 1, 'refresh': 3600, 'retry': 300, 'expire': 2419200, 'minttl': 300}",NOERROR,,,,"ns1-07.azure-dns.com, ns4-07.azure-dns.info, ns2-07.azure-dns.net, ns3-07.azure-dns.org",,,,,,,
[x],analytics.cadets.mod.uk,300,"{'name': 'mod.uk', 'ns': 'ns0047.secondary.cloudflare.com', 'mailbox': 'lf-cbm-ais-webexteammailbox.mod.uk', 'serial': 2024092301, 'refresh': 7200, 'retry': 300, 'expire': 2419200, 'minttl': 10800}, {'name': 'mod.uk', 'ns': 'ns0047.secondary.cloudflare.com', 'mailbox': 'lf-cbm-ais-webexteammailbox.mod.uk', 'serial': 2024092301, 'refresh': 7200, 'retry': 300, 'expire': 2419200, 'minttl': 10800}, {'name': 'mod.uk', 'ns': 'ns0047.secondary.cloudflare.com', 'mailbox': 'lf-cbm-ais-webexteammailbox.mod.uk', 'serial': 2024092301, 'refresh': 7200, 'retry': 300, 'expire': 2419200, 'minttl': 10800}, {'name': 'mod.uk', 'ns': 'ns0047.secondary.cloudflare.com', 'mailbox': 'lf-cbm-ais-webexteammailbox.mod.uk', 'serial': 2024092301, 'refresh': 7200, 'retry': 300, 'expire': 2419200, 'minttl': 10800}, {'name': 'mod.uk', 'ns': 'ns0047.secondary.cloudflare.com', 'mailbox': 'lf-cbm-ais-webexteammailbox.mod.uk', 'serial': 2024092301, 'refresh': 7200, 'retry': 300, 'expire': 2419200, 'minttl': 10800}, {'name': 'mod.uk', 'ns': 'ns0047.secondary.cloudflare.com', 'mailbox': 'lf-cbm-ais-webexteammailbox.mod.uk', 'serial': 2024092301, 'refresh': 7200, 'retry': 300, 'expire': 2419200, 'minttl': 10800}",NOERROR,151.104.48.51,,,,,,,,,,
[x],angapi1.hydra.sjc.ice.mod.gov.uk,900,"{'name': 'hydra.sjc.ice.mod.gov.uk', 'ns': 'ns-886.awsdns-46.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'hydra.sjc.ice.mod.gov.uk', 'ns': 'ns-886.awsdns-46.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'hydra.sjc.ice.mod.gov.uk', 'ns': 'ns-886.awsdns-46.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'hydra.sjc.ice.mod.gov.uk', 'ns': 'ns-886.awsdns-46.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'hydra.sjc.ice.mod.gov.uk', 'ns': 'ns-886.awsdns-46.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'hydra.sjc.ice.mod.gov.uk', 'ns': 'ns-886.awsdns-46.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'hydra.sjc.ice.mod.gov.uk', 'ns': 'ns-886.awsdns-46.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",NOERROR,,,,,,,,,,,
