new,host,a,soa,status_code,cname,ns,aaaa,has_internal_ips,internal_ips,mx,txt,cdn,cdn-name,caa
,bos.hao123.com,103.235.46.61,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,"bj.bcebos.com, bos.bj.baidubce.n.shifen.com",,2409:8c04:1001:1002:0:ff:b001:368a,,,,,,,
,bos.im.baidu.com,"104.193.88.126, 104.193.88.125, 180.76.8.250, 180.76.9.250","ns1.wshifen.com, baidu_dns_master.baidu.com",NOERROR,"im.n.shifen.com, in.m.wshifen.com","ns4.wshifen.com, ns3.wshifen.com",,,,,,,,
,bos.nj.bpc-internal.baidu.com,10.208.7.222,"dns.baidu.com, sa.baidu.com",NOERROR,,,,True,10.208.7.222,,,,,
,bos.nj.bpc.baidu.com,"110.242.68.134, 220.181.33.31, 112.80.248.64, 36.152.45.193, 111.45.3.226, 14.215.178.80, 180.76.76.92","ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,"su.bcebos.com, bos.su.baidubce.n.shifen.com","ns2.baidu.com, ns4.baidu.com, ns3.baidu.com, dns.baidu.com, ns7.baidu.com","240e:940:603:4:0:ff:b01b:589a, 240e:bf:b801:1002:0:ff:b024:26de",,,,,,,
,boss.map.baidu.com,183.232.232.168,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,elbc.map.n.shifen.com,,,,,,,,,
,box.baidu.com,"110.242.68.134, 220.181.33.31, 36.152.45.193, 112.80.248.64, 14.215.178.80, 111.45.3.226, 180.76.76.92","ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,wenku.n.shifen.com,"ns7.baidu.com, ns2.baidu.com, ns3.baidu.com, ns4.baidu.com, dns.baidu.com","240e:bf:b801:1002:0:ff:b024:26de, 240e:940:603:4:0:ff:b01b:589a",,,,,,,
,box.zhangmen.baidu.com,182.61.62.50,"dns.baidu.com, sa.baidu.com",NOERROR,domain-offline.baidu.com,,,,,,,,,
,boxer.baidu.com,104.193.88.125,"ns1.wshifen.com, baidu_dns_master.baidu.com",NOERROR,"mbd.n.shifen.com, mbd.wshifen.com",,,,,,,,,
,bp.baidu.com,,"dns.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,bpc.baidu.com,,"dns.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,bpm.baidu.com,,,NOERROR,bpm.sdns.baidu.com,,,,,,,,,
,bpm.noah.baidu.com,,"noah.baidu.com, test.noah.baidu.com",NOERROR,,,,,,,,,,
,br.baidu.com,"103.235.46.114, 180.76.8.250, 180.76.9.250","ns1.wshifen.com, baidu_dns_master.baidu.com",NOERROR,search-br.wshifen.com,"ns4.wshifen.com, ns3.wshifen.com",,,,,,,,
,brain.baidu.com,110.242.69.34,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,ai.n.shifen.com,,,,,,,,,
,brand.baidu.com,39.156.66.125,"ns1.e.shifen.com, baidu_dns_master.baidu.com",NOERROR,brand.e.shifen.com,,,,,,,,,
,brandlink.baidu.com,182.61.62.50,"dns.baidu.com, sa.baidu.com",NOERROR,"jpaasmatrix.e.shifen.com, domain-offline.baidu.com",,,,,,,,,
,brandplus.baidu.com,112.34.111.246,"ns1.e.shifen.com, baidu_dns_master.baidu.com",NOERROR,brand-bfe.e.shifen.com,,,,,,,,,
,brca.noah.baidu.com,"10.26.25.126, 10.36.5.253","noah.baidu.com, test.noah.baidu.com",NOERROR,,,,True,"10.26.25.126, 10.36.5.253",,,,,
,breathe.baidu.com,,,NOERROR,,,,,,,,,,
,bridge.baidu.com,,"dns.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,bright.baidu.com,10.205.180.28,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,bright.n.shifen.com,,,True,10.205.180.28,,,,,
,browser.hao123.com,,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,cn.hao123.n.shifen.com,,,,,,,,,
,bsa.baidu.com,10.208.7.253,"dns.baidu.com, sa.baidu.com",NOERROR,,,,True,10.208.7.253,,,,,
,bsb.baidu.com,,"dns.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,bsc.baidu.com,10.42.7.122,"dns.baidu.com, sa.baidu.com",NOERROR,,,,True,10.42.7.122,,,,,
,bscan.baidu.com,,,NOERROR,,,,,,,,,,
,bsdata.hao123.com,110.242.69.111,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,sf.hao123.n.shifen.com,,,,,,,,,
,bsi.baidu.com,220.181.33.14,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,bsi.n.shifen.com,,,,,,,,,
,bsrc.baidu.com,110.242.68.183,"dns.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,bst.baidu.com,10.212.112.51,"dns.baidu.com, sa.baidu.com",NOERROR,,,,True,10.212.112.51,,,,,
,btdownload.baidu.com,182.61.62.50,"dns.baidu.com, sa.baidu.com",NOERROR,"outer-charge.e.shifen.com, domain-offline.baidu.com",,,,,,,,,
,btn.baidu.com,,,NOERROR,btn.sdns.baidu.com,,,,,,,,,
,btshow.baidu.com,182.61.62.50,"dns.baidu.com, sa.baidu.com",NOERROR,"outer-charge.e.shifen.com, domain-offline.baidu.com",,,,,,,,,
,bubble.baidu.com,220.181.33.88,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,bubble.n.shifen.com,,,,,,,,,
,bull.baidu.com,110.242.69.181,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,ape-cloud.n.shifen.com,,,,,,,,,
,bus.baidu.com,112.80.248.40,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,bus.map.n.shifen.com,,,,,,,,,
,byp.baidu.com,111.45.3.203,"ns1.e.shifen.com, baidu_dns_master.baidu.com",NOERROR,shopc.e.shifen.com,,,,,,,,,
,bzclk.baidu.com,111.206.209.6,"ns1.e.shifen.com, baidu_dns_master.baidu.com",NOERROR,bzclk.e.shifen.com,,,,,,,,,
,bzt.baidu.com,"106.13.250.62, 106.13.250.178, 106.13.252.39, 106.13.252.40, 106.13.244.128, 106.13.244.173","dns.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,c.gdown.baidu.com,103.235.47.67,"ns1.gshifen.com, baidu_dns_master.baidu.com",NOERROR,"gdown.jomodns.com, gdown.gshifen.com",,,,,,,,,
,c.pcs.baidu.com,112.46.2.37,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,c.pcs.n.shifen.com,,,,,,,,,
,c.tieba.baidu.com,,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,c.n.shifen.com,,,,,,,,,
,ca.baidu.com,111.202.115.77,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,ca.n.shifen.com,,,,,,,,,
,cache.baidu.com,"14.215.179.17, 14.215.179.16","ns1.a.shifen.com, baidu_dns_master.baidu.com",NOERROR,cache.a.shifen.com,,,,,,,,,
,cafe.baidu.com,"123.125.115.189, 112.80.255.249","ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,cafe.n.shifen.com,,,,,,,,,
,caigou.baidu.com,"153.37.235.60, 183.232.232.58, 180.101.49.157","dns.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,caipiao.hao123.com,103.235.46.234,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,cn.hao123.n.shifen.com,,,,,,,,,
,caiwu.baidu.com,220.181.107.236,"ns1.e.shifen.com, baidu_dns_master.baidu.com",NOERROR,caiwu.e.shifen.com,,,,,,,,,
,call.baidu.com,"111.45.3.59, 110.242.68.40, 220.181.33.62, 36.152.45.195, 112.80.248.58, 14.215.178.76, 111.20.4.29, 180.76.76.97","ns1.e.shifen.com, baidu_dns_master.baidu.com",NOERROR,yingxiaotong.e.shifen.com,"ns5.e.shifen.com, ns1.e.shifen.com, ns2.e.shifen.com, ns3.e.shifen.com, ns4.e.shifen.com","240e:bf:b801:1005:0:ff:b0cd:19be, 240e:940:603:8:0:ff:b06a:139f",,,,,,,
,callback.baidu.com,"123.125.115.209, 123.125.115.174","ns1.e.shifen.com, baidu_dns_master.baidu.com",NOERROR,callback.e.shifen.com,,,,,,,,,
,cam.baidu.com,,"dns.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,campus-edu.baidu.com,111.206.210.46,"dns.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,campus.baidu.com,180.76.155.81,"dns.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,canary.baidu.com,10.195.6.19,"dns.baidu.com, sa.baidu.com",NOERROR,,,,True,10.195.6.19,,,,,
,candidate.baidu.com,"111.206.209.70, 220.181.33.218","dns.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,cang.baidu.com,220.181.111.91,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,yiyun.n.shifen.com,,240c:4003:111:53:0:ff:b09a:146f,,,,,,,
,cap.baidu.com,"110.242.69.140, 180.97.104.99","dns.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,capi.im.baidu.com,"104.193.88.126, 104.193.88.125","ns1.wshifen.com, baidu_dns_master.baidu.com",NOERROR,"im.n.shifen.com, in.m.wshifen.com",,,,,,,,,
,captcha.baidu.com,"39.156.69.31, 110.242.68.39, 220.181.33.34, 36.152.45.197, 112.80.248.31, 14.215.178.45, 111.20.4.27, 180.76.76.96","ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,captcha.n.shifen.com,"ns5.n.shifen.com, ns1.n.shifen.com, ns2.n.shifen.com, ns3.n.shifen.com, ns4.n.shifen.com","240e:bf:b801:1004:0:ff:b0df:15ef, 240e:940:603:7:0:ff:b0bc:8bde",,,,,,,
,captcha.su.baidu.com,110.242.68.200,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,captcha.su.n.shifen.com,,,,,,,,,
,capture.tieba.baidu.com,10.65.211.20,"dns.baidu.com, sa.baidu.com",NOERROR,,,,True,10.65.211.20,,,,,
,caribbean-api.baidu.com,112.80.255.248,"ns1.e.shifen.com, baidu_dns_master.baidu.com",NOERROR,jpaas-movie.e.shifen.com,,,,,,,,,
,carlife.baidu.com,"112.80.255.187, 163.177.151.161, 110.242.69.3","ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,iov_oauth.n.shifen.com,,,,,,,,,
,carp.baidu.com,112.34.112.22,"ns1.e.shifen.com, baidu_dns_master.baidu.com",NOERROR,carp.e.shifen.com,,,,,,,,,
,carpo.baidu.com,112.34.113.126,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,carowner.n.shifen.com,,,,,,,,,
,cars.baidu.com,111.45.3.8,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,huiyan.map.n.shifen.com,,,,,,,,,
,carteblanche.pos.baidu.com,0.0.0.0,"fake-for-negative-caching.adguard.com, hostmaster.carteblanche.pos.baidu.com",NOERROR,,,::,True,0.0.0.0,,,,,
,cas.baidu.com,112.34.111.153,"ns1.e.shifen.com, baidu_dns_master.baidu.com",NOERROR,cas.e.shifen.com,,,,,,,,,
,cashier.baidu.com,111.206.210.77,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,mct.y.nuomi.n.shifen.com,,,,,,,,,
,castor.baidu.com,"10.42.3.21, 10.46.8.28","dns.baidu.com, sa.baidu.com",NOERROR,,,,True,"10.42.3.21, 10.46.8.28",,,,,
,cat.baidu.com,103.235.46.58,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,fanyi-bfe.n.shifen.com,,,,,,,,,
,cater.baidu.com,103.235.46.82,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,map.n.shifen.com,,,,,,,,,
,cb.baidu.com,0.0.0.0,"fake-for-negative-caching.adguard.com, hostmaster.cb.baidu.com",NOERROR,,,::,True,0.0.0.0,,,,,
,cbg.baidu.com,220.181.33.88,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,dianquan.n.shifen.com,,,,,,,,,
,cbs.baidu.com,,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,cbs.n.shifen.com,,,,,,,,,
,cc.baidu.com,"153.3.236.108, 39.156.66.102, 112.34.111.153, 220.181.111.34","dns.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,cc.noah.baidu.com,"10.199.4.240, 10.11.81.227","noah.baidu.com, test.noah.baidu.com",NOERROR,,,,True,"10.199.4.240, 10.11.81.227",,,,,
,ccs.baidu.com,"10.11.112.168, 10.180.113.175","noah.baidu.com, test.noah.baidu.com",NOERROR,noah.baidu.com,,,True,"10.11.112.168, 10.180.113.175",,,,,
,cct.baidu.com,111.202.114.88,"ns1.e.shifen.com, baidu_dns_master.baidu.com",NOERROR,bfe-ssp-ng-tc-lt.e.shifen.com,,,,,,,,,
,cdm-dev.baidu.com,110.242.68.127,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,cdm01.n.shifen.com,,,,,,,,,
,cdm.baidu.com,110.242.68.127,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,cdm01.n.shifen.com,,,,,,,,,
,cdn.baidu.com,10.169.43.10,"ns1.jomodns.com, baidu_dns_master.baidu.com",NOERROR,cdn.jomodns.com,,,True,10.169.43.10,,,,,
,cdn.safedsp.baidu.com,180.97.36.76,"ns1.yjs-cdn.com, dns.yjs-cdn.com",NOERROR,cdn.safedsp.baidu.com.cname.yunjiasu-cdn.net,,,,,,,,,
,ce.baidu.com,110.242.68.229,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,gxt.n.shifen.com,,,,,,,,,
,cece.baidu.com,"153.37.235.81, 157.255.77.185, 180.97.33.135, 183.232.231.24, 220.181.43.79, 14.215.179.100, 111.206.209.62, 112.34.111.39","ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,cece.n.shifen.com,,,,,,,,,
,cecom.baidu.com,182.61.240.86,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,cecom.n.shifen.com,,,,,,,,,
,cep.baidu.com,112.34.111.157,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,730.other.nuomi.n.shifen.com,,,,,,,,,
,ceping.baidu.com,10.73.191.15,"dns.baidu.com, sa.baidu.com",NOERROR,,,,True,10.73.191.15,,,,,
,cert-test.baidu.com,110.242.70.122,"dns.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,cert.baidu.com,220.181.107.211,"dns.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,certauth.baidu.com,119.63.196.203,123.maillb.baidu.com,NOERROR,adfs.maillb.baidu.com,,,,,,,,,
,cf.baidu.com,111.206.208.227,"dns.baidu.com, sa.baidu.com",NOERROR,crowdfunding.baidu.com,,,,,,,,,
,cfduid.su.baidu.com,42.81.8.225,"ns1.yjs-cdn.com, dns.yjs-cdn.com",NOERROR,yjs-any.su.baidu.com.cname.yunjiasu-cdn.net,,,,,,,,,
,cfg.imap.baidu.com,"103.235.47.88, 180.76.8.250, 180.76.9.250","ns1.wshifen.com, baidu_dns_master.baidu.com",NOERROR,"client.map.n.shifen.com, client.map.wshifen.com","ns4.wshifen.com, ns3.wshifen.com",,,,,,,,
,cha.baidu.com,110.242.68.200,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,cha.yunjiasu.n.shifen.com,,,,,,,,,
,challenge.baidu.com,103.235.46.166,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,aistudio.n.shifen.com,,,,,,,,,
,challenges.baidu.com,103.235.46.166,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,aistudio.n.shifen.com,,,,,,,,,
,changjietong.pan.baidu.com,36.110.192.102,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,changjietong.n.shifen.com,,,,,,,,,
,channel.mc.baidu.com,,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,channel.mc.n.shifen.com,,,,,,,,,
,che.baidu.com,110.242.69.78,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,che.n.shifen.com,,,,,,,,,
,che.hao123.com,103.235.46.234,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,cn.hao123.n.shifen.com,,,,,,,,,
,check.map.baidu.com,112.34.116.10,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,sv.map.n.shifen.com,,,,,,,,,
,checklist.baidu.com,,,NOERROR,db-online-nb00.db01.baidu.com,,,,,,,,,
,chef-team0-gatewayemea.pos.baidu.com,54.144.128.85,,NOERROR,,,,,,,,,,
,cheng.baidu.com,"163.177.151.63, 110.242.68.101, 112.80.255.48, 110.242.68.40, 220.181.33.62, 36.152.45.195, 112.80.248.58, 14.215.178.76, 111.20.4.29, 180.76.76.97","ns1.e.shifen.com, baidu_dns_master.baidu.com",NOERROR,pilou.e.shifen.com,"ns3.e.shifen.com, ns4.e.shifen.com, ns5.e.shifen.com, ns1.e.shifen.com, ns2.e.shifen.com","240e:bf:b801:1005:0:ff:b0cd:19be, 240e:940:603:8:0:ff:b06a:139f",,,,,,,
,chexian.baidu.com,,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,tc.router.n.shifen.com,,,,,,,,,
,chong.baidu.com,"112.80.255.31, 180.97.36.93, 103.235.47.86, 112.34.111.53","ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,baifubao-bfe.n.shifen.com,,,,,,,,,
,chuangyi.baidu.com,103.235.47.107,"ns1.e.shifen.com, baidu_dns_master.baidu.com",NOERROR,fengchao-new.e.shifen.com,,,,,,,,,
,chuanke.baidu.com,,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,chuanke.n.shifen.com,,,,,,,,,
,chuanqi.baidu.com,"110.242.69.67, 110.242.69.7","ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,gamenew.n.shifen.com,,,,,,,,,
,chuxing.baidu.com,180.97.33.34,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,chuxing.n.shifen.com,,,,,,,,,
,ci.baidu.com,110.242.68.189,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,ci.mi.n.shifen.com,,,,,,,,,
,ci.noah.baidu.com,10.50.132.60,"noah.baidu.com, test.noah.baidu.com",NOERROR,,,,True,10.50.132.60,,,,,
,cid.baidu.com,"112.34.111.153, 110.242.68.40, 220.181.33.62, 36.152.45.195, 112.80.248.58, 14.215.178.76, 111.20.4.29, 180.76.76.97","ns1.e.shifen.com, baidu_dns_master.baidu.com",NOERROR,cas.e.shifen.com,"ns4.e.shifen.com, ns5.e.shifen.com, ns1.e.shifen.com, ns2.e.shifen.com, ns3.e.shifen.com","240e:bf:b801:1005:0:ff:b0cd:19be, 240e:940:603:8:0:ff:b06a:139f",,,,,,,
,cinema.map.baidu.com,112.34.113.125,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,public.map.n.shifen.com,,,,,,,,,
,circular.baidu.com,103.235.46.191,"ns1.e.shifen.com, baidu_dns_master.baidu.com",NOERROR,hm.e.shifen.com,,,,,,,,,
,civil.baidu.com,103.235.46.122,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,"news.baidu.com, news.n.shifen.com",,,,,,,,,
,ckdownload.baidu.com,"125.64.104.35, 124.239.243.35, 111.170.27.1, 113.219.142.35, 36.99.50.35","ns1.jomodns.com, baidu_dns_master.baidu.com",NOERROR,"ckdownload.baidu.com.a.bdydns.com, opencdn.jomodns.com",,,,,,,,,
,ckpass.baidu.com,182.61.200.216,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,chuanke.n.shifen.com,,,,,,,,,
,ckres.baidu.com,"113.219.142.35, 124.239.243.35, 36.99.50.35, 125.64.104.35, 111.170.27.1","ns1.jomodns.com, baidu_dns_master.baidu.com",NOERROR,"ckres.baidu.com.a.bdydns.com, opencdn.jomodns.com",,,,,,,,,
,ckv.baidu.com,"113.219.142.35, 36.99.50.35, 125.64.104.35, 124.239.243.35, 111.170.27.1","ns1.jomodns.com, baidu_dns_master.baidu.com",NOERROR,"ckv.baidu.com.a.bdydns.com, opencdn.jomodns.com",,,,,,,,,
,ckwebkk.baidu.com,182.61.200.216,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,chuanke.n.shifen.com,,,,,,,,,
,cli.bae.baidu.com,220.181.111.94,"bae.baidu.com, wangpeng.baidu.com",NOERROR,,,,,,,,,,
,click.bes.baidu.com,111.206.208.170,"ns1.e.shifen.com, baidu_dns_master.baidu.com",NOERROR,click.bes.e.shifen.com,,,,,,,,,
,click.fanyi.baidu.com,"103.235.46.58, 110.242.68.39, 220.181.33.34, 36.152.45.197, 112.80.248.31, 14.215.178.45, 111.20.4.27, 180.76.76.96","ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,fanyi-bfe.n.shifen.com,"ns3.n.shifen.com, ns4.n.shifen.com, ns5.n.shifen.com, ns1.n.shifen.com, ns2.n.shifen.com","240e:bf:b801:1004:0:ff:b0df:15ef, 240e:940:603:7:0:ff:b0bc:8bde",,,,,,,
,click.hm.baidu.com,"39.156.66.184, 39.156.66.185, 110.242.68.40, 220.181.33.62, 36.152.45.195, 112.80.248.58, 14.215.178.76, 111.20.4.29, 180.76.76.97","ns1.e.shifen.com, baidu_dns_master.baidu.com",NOERROR,click.hm.e.shifen.com,"ns1.e.shifen.com, ns2.e.shifen.com, ns3.e.shifen.com, ns4.e.shifen.com, ns5.e.shifen.com","240e:bf:b801:1005:0:ff:b0cd:19be, 240e:940:603:8:0:ff:b06a:139f",,,,,,,
,client.baidu.com,"10.242.112.16, 110.242.68.134, 220.181.33.31, 36.152.45.193, 112.80.248.64, 14.215.178.80, 111.45.3.226, 180.76.76.92","dns.baidu.com, sa.baidu.com",NOERROR,,"ns7.baidu.com, ns2.baidu.com, dns.baidu.com, ns4.baidu.com, ns3.baidu.com","240e:bf:b801:1002:0:ff:b024:26de, 240e:940:603:4:0:ff:b01b:589a",True,10.242.112.16,,,,,
,client.map.baidu.com,103.235.47.88,"ns1.wshifen.com, baidu_dns_master.baidu.com",NOERROR,"client.map.n.shifen.com, client.map.wshifen.com",,,,,,,,,
,clientmap.baidu.com,103.235.47.88,"ns1.wshifen.com, baidu_dns_master.baidu.com",NOERROR,"client.map.n.shifen.com, client.map.wshifen.com",,,,,,,,,
,cloud.app.baidu.com,"202.108.23.198, 202.108.23.199","ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,tc.router.n.shifen.com,,,,,,,,,
,cloud.baidu.com,"112.34.111.166, 112.34.111.165","ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,bce.baidu.n.shifen.com,,,,,,,,,
,cloud.music.baidu.com,182.61.62.50,"dns.baidu.com, sa.baidu.com",NOERROR,domain-offline.baidu.com,,,,,,,,,
,cloud.safe.baidu.com,220.181.107.218,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,cloud.safe.n.shifen.com,,,,,,,,,
,clouddsp.baidu.com,180.76.166.94,"dns.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,cloudrtc-sig.baidu.com,54.144.128.85,,NOERROR,,,,,,,,,,
,cloudsec.baidu.com,182.61.201.141,"dns.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,cm.baichuan.baidu.com,,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,baichuan.n.shifen.com,,,,,,,,,
,cm.baidu.com,110.242.68.135,"ns1.e.shifen.com, baidu_dns_master.baidu.com",NOERROR,cm.pos.e.shifen.com,,,,,,,,,
,cm.pos.baidu.com,110.242.68.135,"ns1.e.shifen.com, baidu_dns_master.baidu.com",NOERROR,cm.pos.e.shifen.com,,,,,,,,,
,cmc.baidu.com,10.36.7.221,"dns.baidu.com, sa.baidu.com",NOERROR,,,,True,10.36.7.221,,,,,
,cmp.baidu.com,10.242.76.34,"dns.baidu.com, sa.baidu.com",NOERROR,,,,True,10.242.76.34,,,,,
,cn.hao123.com,103.235.46.234,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,hao123.n.shifen.com,,,,,,,,,
,code.baidu.com,,"dns.baidu.com, sa.baidu.com",NOERROR,"bapp.n.shifen.com, domain-offline.baidu.com",,,,,,,,,
,codelab.baidu.com,180.76.102.132,"dns.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,comic.baidu.com,"104.193.88.125, 180.76.8.250, 180.76.9.250","ns1.wshifen.com, baidu_dns_master.baidu.com",NOERROR,"mbd.n.shifen.com, mbd.wshifen.com","ns3.wshifen.com, ns4.wshifen.com",,,,,,,,
,commander.baidu.com,"10.65.211.38, 10.36.5.170","ns1.e.shifen.com, baidu_dns_master.baidu.com",NOERROR,commander.e.shifen.com,,,True,"10.65.211.38, 10.36.5.170",,,,,
,comment.baidu.com,,,NOERROR,comment.n.shifen.com,,,,,,,,,
,commercial.tuisong.baidu.com,103.235.46.15,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,commercial.push.n.shifen.com,,,,,,,,,
,common.hao123.com,103.235.46.234,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,cn.hao123.n.shifen.com,,,,,,,,,
,compass.baidu.com,103.235.47.107,"ns1.e.shifen.com, baidu_dns_master.baidu.com",NOERROR,fengchao-new.e.shifen.com,,,,,,,,,
,con.baidu.com,10.114.40.21,"dns.baidu.com, sa.baidu.com",NOERROR,,,,True,10.114.40.21,,,,,
,conf.baidu.com,220.181.33.230,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,conf.n.shifen.com,,,,,,,,,
,conf.international.baidu.com,103.235.46.87,"dns.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,console.cloudtest.baidu.com,,,NOERROR,,,,,,,,,,
,console.vcp.baidu.com,"39.156.69.189, 110.242.68.39, 220.181.33.34, 36.152.45.197, 112.80.248.31, 14.215.178.45, 111.20.4.27, 180.76.76.96, 110.242.68.134, 220.181.33.31, 36.152.45.193, 112.80.248.64, 111.45.3.226, 14.215.178.80, 180.76.76.92","ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,console.vcp.baidu.n.shifen.com,"ns3.n.shifen.com, ns4.n.shifen.com, ns5.n.shifen.com, ns1.n.shifen.com, ns2.n.shifen.com, ns7.baidu.com, ns4.baidu.com, ns3.baidu.com, ns2.baidu.com, dns.baidu.com","240e:bf:b801:1004:0:ff:b0df:15ef, 240e:940:603:7:0:ff:b0bc:8bde, 240e:940:603:4:0:ff:b01b:589a, 240e:bf:b801:1002:0:ff:b024:26de",,,,,,,
,content.map.baidu.com,112.34.116.10,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,content.map.n.shifen.com,,,,,,,,,
,contentad.baidu.com,"111.206.209.130, 111.206.209.13, 110.242.68.39, 220.181.33.34, 36.152.45.197, 112.80.248.31, 14.215.178.45, 111.20.4.27, 180.76.76.96, 110.242.68.134, 220.181.33.31, 112.80.248.64, 36.152.45.193, 111.45.3.226, 14.215.178.80, 180.76.76.92","ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,wenkudsp.n.shifen.com,"ns4.n.shifen.com, ns5.n.shifen.com, ns1.n.shifen.com, ns2.n.shifen.com, ns3.n.shifen.com, ns3.baidu.com, ns4.baidu.com, ns2.baidu.com, ns7.baidu.com, dns.baidu.com","240e:bf:b801:1004:0:ff:b0df:15ef, 240e:940:603:7:0:ff:b0bc:8bde, 240e:940:603:4:0:ff:b01b:589a, 240e:bf:b801:1002:0:ff:b024:26de",,,,,,,
,control.noah.baidu.com,,"noah.baidu.com, test.noah.baidu.com",NOERROR,,,,,,,,,,
