new,host,a,aaaa,cname,soa,status_code,mx,ns,txt,cdn,cdn-name,caa
[x],consentinfo.ford.com,"19.12.97.37, 19.12.113.37",,ford.com,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com","extdns001.ford.com, extdns008.ford.com, extdns009.ford.com, dns006.ford.com, extdns007.ford.com, extdns002.ford.com, extdns010.ford.com, dns005.ford.com","google-site-verification=eEYWpzefvmaizEC4QPLGHwmdlsDlcgAvSPLXXbNOWlE, MS=CA5FF2C63780754C066F0399542DAB626DE5892D, qA25BZVfLsJV/xnHt/i4emTs16mj7llhd2v4w30B+qQ=, webexdomainverification.=1cabde89-ccbc-421f-bc98-394cc5ba1cb1, webexdomainverification.LU47=884e23d6-42fd-46d0-8a23-1244af4f88c3, webexdomainverification.ESIY=bdd985c7-a500-4e61-b225-9c0db3296358, webexdomainverification.=b8f7dc7b-1f94-494d-8631-d05c9ec3eec6, MS=ms57843677, webexdomainverification.FV56=7876ee21-a8c0-4808-81b8-4c9177d557a9, atlassian-domain-verification=zdbK/P7ycioWW1KQJZIN2B15Nge5aBAPvph4hjLhNB/NfHcaYaagRJWaLtZGJ8w2, 374b17f6-aae3-414b-b560-15f026944d1d-18022020, miro-verification=92b6bc63b42a487f280d01448c31aeb29317e442, d365mktkey=14lgyoq8pit7fznpe7eahhemy, AnU/kvZOJB2bghJIFjY03PNpo09S3FNGUuVpyUhkEuKhsGtl8RJ0wVTzqF/d5s/WWW6kHcAFtWtf0KUAKYtatQ==, webexdomainverification.=c5a2172a-cc9e-4dfb-83fa-cfae0ffa9f5a, docusign=f61aface-8d2c-4e78-8cd0-22c7e6e7a398, webexdomainverification.GECF=efe0cfd4-a09b-4b20-8b7f-b8d37d1d8215, mongodb-site-verification=XbS3xwu7qcJJdNqew7IGRl8gPNCKG0I6, webexdomainverification.ELD8=d1b384d8-fe16-4372-b223-8f04bb5f2526, google-site-verification=gqgzWDPUuv045neKDDJcNC5DEK1NwZUS0tMiaaqPqFY, docusign=30e8b595-ad96-42aa-b2f9-4c52bbb12251, adobe-idp-site-verification=b631c1c1-466c-4c95-8482-c81b33beb24c, apple-domain-verification=KtNfcNfKhLxGEFM2, webexdomainverification.ISBZ=4959847c-0e0a-488f-9d10-c76fdad8ddd2, webexdomainverification.ELD7=235a479c-ad04-4fc7-a64b-b72723b85943, MS=ms27080155, SFMC-hzR4WIQlw3MBfY9UccSF-LQU-z7E2sqtx9e8IYAB, msfpkey=3itk0u3fm1r5an8i3xucpwsa8, ciscocidomainverification=74fcdf6906c8623b0fb762cc56a49d83195e5956f9911f6f98df1efc55bd77b9, webexdomainverification.DVIZ=8c040ae4-b336-4fb3-b1a8-d769ea56e0e5, onetrust-domain-verification=aac907e9b5c84b75ad7fe9fb820d3259, teamviewer-sso-verification=b138733119594b22a018f0791d00a71c, v=spf1 include:%{i}._ip.%{h}._ehlo.%{d}._spf.vali.email include:spf.messagelabs.com include:_spf.azell.com ~all, d365mktkey=1ne9qxvfb9n4pnl42v2jnkid2, MS=ms85250141, postman-domain-verification=e9380fa0811c92e293e2736bc0544e89314df13a536504af98d1f12df05ebcfa",,,
[x],consentinfo.lincoln.com,"19.12.97.37, 19.12.113.37",,lincoln.com,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4a.us.messagelabs.com, cluster4.us.messagelabs.com","extdns002.ford.com, extdns001.ford.com, dns005.ford.com, dns006.ford.com","webexdomainverification.=a326598d-370b-4309-b2d6-ebebabbfb69e, webexdomainverification.ISBZ=2a8001a8-90ad-449f-98c0-ffee46e548ff, globalsign-domain-verification=76759ADEA4B7C7D5C264BB75CB949BE6, webexdomainverification.ELD7=9288c3ba-a46c-4eea-b0bc-02676cd71fe5, webexdomainverification.FV56=4bb07039-3cbd-4c91-90b2-ba78d799c056, google-site-verification=9RPMi4T5uQUpF7Bmg6xpVymP3qbJxuImi3AzX3M-VvU, webexdomainverification.=4e7421cf-b9ae-4544-b72e-3ccc61a642b6, webexdomainverification.ELD8=1bb49ed8-ce30-4a70-8c82-b3ce13f70fd8, r2y6fxzrmfhfhkdmjbw73sz0ksgc1l9s, docusign=6723a5ac-581a-497b-a19d-8d7f28ad963b, v=spf1 include:spf.messagelabs.com include:_spf.azell.com -all, msfpkey=4dnjxbchnztx8gqldqbnbasu8, ciscocidomainverification=3f572af557f5d6afea229e35162a5c4a8b0a79c6a2bd6868e6ffb20a81e63dc2, miro-verification=92b6bc63b42a487f280d01448c31aeb29317e442, MS=ms21101466, globalsign-domain-verification=6118855ED3A57D5CF5B62EB8F91854D2, webexdomainverification.=3e3cd41b-e2a3-4201-b8f9-1fcf5a26801c, webexdomainverification.DVIZ=7f849912-f9f4-4249-a027-1c7dd8e1b90b, webexdomainverification.LU47=5cdf31fa-13c8-4d75-8ab8-e6297ba3471f, webexdomainverification.ESIY=e5c47ba6-8abf-4ea7-9eb1-1f8c25c88969, webexdomainverification.GECF=bad79aeb-246a-4316-a980-c9c8946add03, Mm6fsALbHRU8TOkmB1+Os5DZvevyZYmSwgpM0ni0rsH4pcaN0cXj54CbshE2qnnSD9z/aTEyI6MZZmyv1zbskg==",,,
[x],corpdev.sts.ford.com,19.12.111.221,,corpdev-sts-ext.app.ford.com,"extdns013.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],corporate.ford.com,23.215.16.7,,"corporate.ford.com.edgekey.net, e3007.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,
[x],covid19survey.cf.app.ford.com,19.12.137.209,2620:0:402:2012:0:ffff:130c:81d1,covid19survey.prod.cf.app.ford.com,"extdns017.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],cp.ford.com,34.111.157.116,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,True,google,
[x],cpo.lincoln.com,204.90.52.69,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],cpoqa.lincoln.com,204.90.54.115,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],cpr.ford.com,34.149.112.110,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,True,google,
[x],credit.cf.app.ford.com,19.12.129.136,2620:0:402:2012:0:ffff:130c:8188,credit.prod.cf.app.ford.com,"extdns017.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],credit.ford.com,19.12.129.136,2620:0:402:2012:0:ffff:130c:8188,credit.prod.cf.app.ford.com,"extdns017.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],credit.lincoln.com,19.12.129.136,2620:0:402:2012:0:ffff:130c:8188,credit.prod.cf.app.ford.com,"extdns017.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],credit.prod.cf.app.ford.com,19.12.129.136,2620:0:402:2012:0:ffff:130c:8188,,"extdns017.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],credito.lincoln.com,205.216.24.205,,eslincoln2.convertlanguage.com,"dns1.p08.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,
[x],crl.app.ford.com,19.12.96.128,,,"extdns013.ford.com, prxlbaas.ford.com, extdns011.ford.com",NOERROR,,,,,,
[x],crl.ford.com,19.12.96.128,,crl.app.ford.com,"extdns011.ford.com, prxlbaas.ford.com, extdns013.ford.com",NOERROR,,,,,,
[x],csr-portal-qa-credit-am-eu.pp.cf.app.ford.com,"19.12.105.207, 19.12.121.207","2620:0:403:2013:0:ffff:130c:79cf, 2620:0:402:2013:0:ffff:130c:69cf",,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],csr-portal-qa.credit-am-eu.ford.com,"19.12.121.207, 19.12.105.207","2620:0:402:2013:0:ffff:130c:69cf, 2620:0:403:2013:0:ffff:130c:79cf",csr-portal-qa-credit-am-eu.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,"extdns017.ford.com, extdns018.ford.com, extdns020.ford.com, extdns019.ford.com",,,,
[x],customer-stg.caiedm.ford.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],d.ford.com,"19.12.113.118, 19.12.97.118",,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],data.ford.com,3.124.119.57,,"ford.edge.nc0.co, edge-geo.nc0.co","ns-1332.awsdns-38.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],data.lincoln.com,3.124.119.57,,"ford.edge.nc0.co, edge-geo.nc0.co","ns-1332.awsdns-38.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],dealer-osb.prod.cf.app.ford.com,"19.12.132.46, 19.12.140.46",,,"extdns017.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],dealer.ford.com,"19.12.97.37, 19.12.113.37",,www.dealerconnection.com,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],dealermerch.ford.com,23.227.38.65,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],decisioningservice.cf.app.ford.com,"19.12.136.181, 19.12.128.181","2620:0:403:2012:0:ffff:130c:88b5, 2620:0:402:2012:0:ffff:130c:80b5",decisioningservice.prod.cf.app.ford.com,"extdns017.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],decisioningservice.ici.ford.com,"19.12.136.181, 19.12.128.181","2620:0:403:2012:0:ffff:130c:88b5, 2620:0:402:2012:0:ffff:130c:80b5",decisioningservice.prod.cf.app.ford.com,"extdns017.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],decisioningservice.prod.cf.app.ford.com,"19.12.128.181, 19.12.136.181","2620:0:402:2012:0:ffff:130c:80b5, 2620:0:403:2012:0:ffff:130c:88b5",,"extdns017.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],demo-accountmanager-lncn.pp.cf.app.ford.com,,2620:0:402:2013:0:ffff:130c:6822,,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],demo.accountmanager.lincoln.com,19.12.104.34,2620:0:403:2013:0:ffff:130c:7822,demo-accountmanager-lncn.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],designsystem.ford.com,"19.12.97.37, 19.12.113.37",,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],dev-fma-sandbox-lincoln-lincoln-com.cf.app.ford.com,"19.12.105.160, 19.12.121.160","2620:0:403:2013:0:ffff:130c:79a0, 2620:0:402:2013:0:ffff:130c:69a0",dev-fma-sandbox-lncn.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],dev-fma-sandbox-lncn.pp.cf.app.ford.com,"19.12.105.160, 19.12.121.160","2620:0:403:2013:0:ffff:130c:79a0, 2620:0:402:2013:0:ffff:130c:69a0",,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,"extdns019.ford.com, extdns020.ford.com, extdns017.ford.com, extdns018.ford.com",,,,
[x],dev.accessories.lincoln.com,19.12.124.175,,caasextapps-pp122.app.ford.com,"extdns013.ford.com, prxlbaas.ford.com, extdns011.ford.com",NOERROR,,,,,,
[x],dev.fma-sandbox-lincoln.lincoln.com,"19.12.121.160, 19.12.105.160","2620:0:402:2013:0:ffff:130c:69a0, 2620:0:403:2013:0:ffff:130c:79a0",dev-fma-sandbox-lncn.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],dev.parts.ford.com,169.55.198.228,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],dev.permissions.lincoln.com,52.151.224.232,,"fordcfuspp.trafficmanager.net, api.sys.pp01.useast.cf.ford.com, usepppcflb.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,True,azure,
[x],devauth.accessories.lincoln.com,19.12.124.175,,caasextapps-pp122.app.ford.com,"extdns013.ford.com, prxlbaas.ford.com, extdns011.ford.com",NOERROR,,,,,,
[x],developer.ford.com,19.12.128.141,2620:0:402:2012:0:ffff:130c:808d,developer.prod.cf.app.ford.com,,NOERROR,,,,,,
[x],devservices.cf.app.ford.com,19.12.128.183,2620:0:402:2012:0:ffff:130c:80b7,devservices.prod.cf.app.ford.com,"extdns017.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],dewey.ford.com,19.12.131.140,2620:0:402:2012:0:ffff:130c:838c,dewey.prod.cf.app.ford.com,"extdns017.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],digitalmarketplace-gcp.prod.cf.app.ford.com,"19.12.128.9, 19.12.136.9","2620:0:403:2012:0:ffff:130c:8809, 2620:0:402:2012:0:ffff:130c:8009",,"extdns017.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],digitalservices.ford.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],dns005.ford.com,19.12.18.20,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],dns006-ext-vip-ashadc01-rprxy1-19.chi.ford.com,19.12.113.135,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],dns006-ext-vip-chiadc01-rprxy1-19.chi.ford.com,19.12.97.134,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],dns006.ford.com,19.12.34.81,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],dnsahc1.ford.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],dnsash1.ford.com,19.12.93.21,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],dnschi1.ford.com,19.12.77.21,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],dnsfra1.ford.com,19.12.18.21,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],dnssg21.ford.com,19.12.34.82,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],dp.ford.com,19.12.129.23,2620:0:402:2012:0:ffff:130c:8117,dp.prod.cf.app.ford.com,"extdns017.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],dreservices.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],drivingford.india.ford.com,13.235.41.157,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],dsp-osb.prod.cf.app.ford.com,19.12.136.17,2620:0:402:2012:0:ffff:130c:8011,,"extdns017.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],earlyaccess.ford.com,19.12.136.53,2620:0:403:2012:0:ffff:130c:8835,www-earlyaccess.prod.cf.app.ford.com,"extdns017.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],ecaps-ap-prod.cf.app.ford.com,19.12.128.188,2620:0:403:2012:0:ffff:130c:88bc,ecaps-ap-prod.prod.cf.app.ford.com,"extdns017.ford.com, prxlbaas.ford.com",NOERROR,,"extdns020.ford.com, extdns019.ford.com, extdns017.ford.com, extdns018.ford.com",,,,
[x],ecaps-ap-prod.prod.cf.app.ford.com,19.12.136.188,2620:0:402:2012:0:ffff:130c:80bc,,"extdns017.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],eccmfw4.ford.com,19.12.1.39,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],edcpd01e.app.ford.com,19.12.96.1,,,"extdns011.ford.com, prxlbaas.ford.com, extdns013.ford.com",NOERROR,,,,,,
[x],edcpd01e.cf.app.ford.com,19.12.96.1,,edcpd01e.app.ford.com,"extdns013.ford.com, prxlbaas.ford.com, extdns011.ford.com",NOERROR,,,,,,
[x],edcpd01e8.app.ford.com,"19.12.112.10, 19.12.96.10",,,"extdns011.ford.com, prxlbaas.ford.com, extdns013.ford.com",NOERROR,,,,,,
[x],edcpd02e.app.ford.com,19.12.96.7,,,"extdns013.ford.com, prxlbaas.ford.com, extdns011.ford.com",NOERROR,,,,,,
[x],edge1.qa.magicinfo.ford.com,35.244.142.212,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,True,google,
[x],edu.accessories.lincoln.com,23.208.148.49,"2a02:26f0:480:282::5a, 2a02:26f0:480:29b::5a","edu.accessories.lincoln.com.edgekey.net, e90.dscx.akamaiedge.net","n0dscx.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,
[x],edu1-dealer.parts.ford.com,23.212.207.148,,"edu1-dealer.parts.ford.com.edgekey.net, e7206.dscx.akamaiedge.net","n0dscx.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,
[x],edu1.parts.ford.com,104.81.108.218,,"edu1.parts.ford.com.edgekey.net, e7206.dscx.akamaiedge.net","n0dscx.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,
[x],edu2-dealer.parts.ford.com,23.206.92.234,"2a02:26f0:c900:286::1c26, 2a02:26f0:c900:299::1c26","edu2-dealer.parts.ford.com.edgekey.net, e7206.dscx.akamaiedge.net","n0dscx.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,
[x],edu2.parts.ford.com,23.206.92.234,"2a02:26f0:c900:299::1c26, 2a02:26f0:c900:286::1c26","edu2.parts.ford.com.edgekey.net, e7206.dscx.akamaiedge.net","n0dscx.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,
[x],elearning.ford.com,19.12.130.32,2620:0:403:2012:0:ffff:130c:8a1f,cmi-prod.prod.cf.app.ford.com,"extdns017.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],elearning.lincoln.com,19.12.130.32,2620:0:403:2012:0:ffff:130c:8a1f,cmi-prod.prod.cf.app.ford.com,"extdns017.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],emergencyassistance.ford.com,"19.12.97.91, 19.12.113.91",,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],employees.ford.com,"3.227.38.33, 34.192.225.238",,"origin.corporate.ford.com, fordmotor-prod.adobecqms.net","ns-1643.awsdns-13.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],es-m.ford.com,"19.12.97.37, 19.12.113.37",,ford.com,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com","extdns007.ford.com, dns005.ford.com, extdns010.ford.com, extdns002.ford.com, extdns008.ford.com, extdns009.ford.com, extdns001.ford.com, dns006.ford.com",,,,
[x],es-m.lincoln.com,"19.12.97.37, 19.12.113.37",,lincoln.com,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4a.us.messagelabs.com, cluster4.us.messagelabs.com","dns006.ford.com, dns005.ford.com, extdns001.ford.com, extdns002.ford.com","webexdomainverification.ELD7=9288c3ba-a46c-4eea-b0bc-02676cd71fe5, MS=ms21101466, globalsign-domain-verification=76759ADEA4B7C7D5C264BB75CB949BE6, webexdomainverification.FV56=4bb07039-3cbd-4c91-90b2-ba78d799c056, ciscocidomainverification=3f572af557f5d6afea229e35162a5c4a8b0a79c6a2bd6868e6ffb20a81e63dc2, webexdomainverification.=4e7421cf-b9ae-4544-b72e-3ccc61a642b6, msfpkey=4dnjxbchnztx8gqldqbnbasu8, webexdomainverification.ISBZ=2a8001a8-90ad-449f-98c0-ffee46e548ff, docusign=6723a5ac-581a-497b-a19d-8d7f28ad963b, miro-verification=92b6bc63b42a487f280d01448c31aeb29317e442, globalsign-domain-verification=6118855ED3A57D5CF5B62EB8F91854D2, webexdomainverification.=a326598d-370b-4309-b2d6-ebebabbfb69e, webexdomainverification.=3e3cd41b-e2a3-4201-b8f9-1fcf5a26801c, Mm6fsALbHRU8TOkmB1+Os5DZvevyZYmSwgpM0ni0rsH4pcaN0cXj54CbshE2qnnSD9z/aTEyI6MZZmyv1zbskg==, r2y6fxzrmfhfhkdmjbw73sz0ksgc1l9s, webexdomainverification.ELD8=1bb49ed8-ce30-4a70-8c82-b3ce13f70fd8, webexdomainverification.ESIY=e5c47ba6-8abf-4ea7-9eb1-1f8c25c88969, webexdomainverification.GECF=bad79aeb-246a-4316-a980-c9c8946add03, webexdomainverification.LU47=5cdf31fa-13c8-4d75-8ab8-e6297ba3471f, v=spf1 include:spf.messagelabs.com include:_spf.azell.com -all, google-site-verification=9RPMi4T5uQUpF7Bmg6xpVymP3qbJxuImi3AzX3M-VvU, webexdomainverification.DVIZ=7f849912-f9f4-4249-a027-1c7dd8e1b90b",,,
[x],es.bp3.ford.com,"19.12.97.37, 19.12.113.37",,ford.com,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4a.us.messagelabs.com, cluster4.us.messagelabs.com","extdns001.ford.com, extdns008.ford.com, extdns009.ford.com, dns006.ford.com, extdns002.ford.com, extdns010.ford.com, dns005.ford.com, extdns007.ford.com","msfpkey=3itk0u3fm1r5an8i3xucpwsa8, webexdomainverification.=b8f7dc7b-1f94-494d-8631-d05c9ec3eec6, onetrust-domain-verification=aac907e9b5c84b75ad7fe9fb820d3259, MS=ms27080155, webexdomainverification.LU47=884e23d6-42fd-46d0-8a23-1244af4f88c3, webexdomainverification.ISBZ=4959847c-0e0a-488f-9d10-c76fdad8ddd2, MS=CA5FF2C63780754C066F0399542DAB626DE5892D, webexdomainverification.=1cabde89-ccbc-421f-bc98-394cc5ba1cb1, AnU/kvZOJB2bghJIFjY03PNpo09S3FNGUuVpyUhkEuKhsGtl8RJ0wVTzqF/d5s/WWW6kHcAFtWtf0KUAKYtatQ==, postman-domain-verification=e9380fa0811c92e293e2736bc0544e89314df13a536504af98d1f12df05ebcfa, d365mktkey=14lgyoq8pit7fznpe7eahhemy, qA25BZVfLsJV/xnHt/i4emTs16mj7llhd2v4w30B+qQ=, miro-verification=92b6bc63b42a487f280d01448c31aeb29317e442, google-site-verification=eEYWpzefvmaizEC4QPLGHwmdlsDlcgAvSPLXXbNOWlE, webexdomainverification.DVIZ=8c040ae4-b336-4fb3-b1a8-d769ea56e0e5, adobe-idp-site-verification=b631c1c1-466c-4c95-8482-c81b33beb24c, atlassian-domain-verification=zdbK/P7ycioWW1KQJZIN2B15Nge5aBAPvph4hjLhNB/NfHcaYaagRJWaLtZGJ8w2, v=spf1 include:%{i}._ip.%{h}._ehlo.%{d}._spf.vali.email include:spf.messagelabs.com include:_spf.azell.com ~all, google-site-verification=gqgzWDPUuv045neKDDJcNC5DEK1NwZUS0tMiaaqPqFY, webexdomainverification.ELD8=d1b384d8-fe16-4372-b223-8f04bb5f2526, webexdomainverification.ESIY=bdd985c7-a500-4e61-b225-9c0db3296358, ciscocidomainverification=74fcdf6906c8623b0fb762cc56a49d83195e5956f9911f6f98df1efc55bd77b9, mongodb-site-verification=XbS3xwu7qcJJdNqew7IGRl8gPNCKG0I6, webexdomainverification.FV56=7876ee21-a8c0-4808-81b8-4c9177d557a9, SFMC-hzR4WIQlw3MBfY9UccSF-LQU-z7E2sqtx9e8IYAB, MS=ms85250141, 374b17f6-aae3-414b-b560-15f026944d1d-18022020, docusign=f61aface-8d2c-4e78-8cd0-22c7e6e7a398, docusign=30e8b595-ad96-42aa-b2f9-4c52bbb12251, teamviewer-sso-verification=b138733119594b22a018f0791d00a71c, apple-domain-verification=KtNfcNfKhLxGEFM2, webexdomainverification.ELD7=235a479c-ad04-4fc7-a64b-b72723b85943, MS=ms57843677, webexdomainverification.=c5a2172a-cc9e-4dfb-83fa-cfae0ffa9f5a, d365mktkey=1ne9qxvfb9n4pnl42v2jnkid2, webexdomainverification.GECF=efe0cfd4-a09b-4b20-8b7f-b8d37d1d8215",,,
[x],es.bp3.lincoln.com,"19.12.97.37, 19.12.113.37",,lincoln.com,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4a.us.messagelabs.com, cluster4.us.messagelabs.com","extdns001.ford.com, dns005.ford.com, dns006.ford.com, extdns002.ford.com","v=spf1 include:spf.messagelabs.com include:_spf.azell.com -all, webexdomainverification.=4e7421cf-b9ae-4544-b72e-3ccc61a642b6, webexdomainverification.ELD7=9288c3ba-a46c-4eea-b0bc-02676cd71fe5, webexdomainverification.FV56=4bb07039-3cbd-4c91-90b2-ba78d799c056, webexdomainverification.ESIY=e5c47ba6-8abf-4ea7-9eb1-1f8c25c88969, globalsign-domain-verification=76759ADEA4B7C7D5C264BB75CB949BE6, webexdomainverification.GECF=bad79aeb-246a-4316-a980-c9c8946add03, docusign=6723a5ac-581a-497b-a19d-8d7f28ad963b, globalsign-domain-verification=6118855ED3A57D5CF5B62EB8F91854D2, webexdomainverification.=a326598d-370b-4309-b2d6-ebebabbfb69e, webexdomainverification.LU47=5cdf31fa-13c8-4d75-8ab8-e6297ba3471f, miro-verification=92b6bc63b42a487f280d01448c31aeb29317e442, MS=ms21101466, ciscocidomainverification=3f572af557f5d6afea229e35162a5c4a8b0a79c6a2bd6868e6ffb20a81e63dc2, webexdomainverification.DVIZ=7f849912-f9f4-4249-a027-1c7dd8e1b90b, Mm6fsALbHRU8TOkmB1+Os5DZvevyZYmSwgpM0ni0rsH4pcaN0cXj54CbshE2qnnSD9z/aTEyI6MZZmyv1zbskg==, webexdomainverification.ISBZ=2a8001a8-90ad-449f-98c0-ffee46e548ff, msfpkey=4dnjxbchnztx8gqldqbnbasu8, webexdomainverification.ELD8=1bb49ed8-ce30-4a70-8c82-b3ce13f70fd8, r2y6fxzrmfhfhkdmjbw73sz0ksgc1l9s, google-site-verification=9RPMi4T5uQUpF7Bmg6xpVymP3qbJxuImi3AzX3M-VvU, webexdomainverification.=3e3cd41b-e2a3-4201-b8f9-1fcf5a26801c",,,
[x],es.ford.com,23.37.52.77,"2a02:26f0:c6:384::1778, 2a02:26f0:c6:38f::1778","es.ford.com.edgekey.net, e6008.dscx.akamaiedge.net","n0dscx.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,
[x],es.globalaccount.lincoln.com,,,www-globalaccount-gcp.prod.cf.app.ford.com,,NOERROR,,,,,,
[x],es.originqa2.owner.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],es.owner.ford.com,96.17.6.27,"2001:2030:21:1a7::bbf, 2001:2030:21:193::bbf","es.owner.ford.com.edgekey.net, e3007.dscx.akamaiedge.net","n0dscx.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,
[x],es.owner.lincoln.com,96.17.6.27,"2001:2030:21:193::bbf, 2001:2030:21:1a7::bbf","es.owner.lincoln.com.edgekey.net, e3007.dscx.akamaiedge.net","n0dscx.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,
[x],es.support.lincoln.com,23.37.56.249,,"es.support.lincoln.com.edgekey.net, e7206.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,
[x],esp.ford.com,184.30.128.116,,"esp.ford.com.edgekey.net, e3007.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,
[x],esperf.globalaccount.ford.com,19.12.120.29,2620:0:402:2013:0:ffff:130c:681d,wwwperf-globalaccount-gcp.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],esperf.globalaccount.lincoln.com,19.12.104.29,2620:0:403:2013:0:ffff:130c:781d,wwwperf-globalaccount-gcp.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
