new,host,a,soa,status_code,txt,ns,has_internal_ips,internal_ips,aaaa,cdn,cdn-name,cname,mx,caa
,fw2-dal10-p4-gmx.podc.sl.edst.ibm.com,169.61.208.109,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,fw2-dal12-p2-cio-cirrus.sl1900931.sl.edst.ibm.com,169.61.147.108,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,fw2-dal13-p1-bc.podc.sl.edst.ibm.com,169.48.66.59,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,"ns2.softlayer.com, ns1.softlayer.com",,,,,,,,
,fw2-dal13-p1-dev-poc.podbtest.sl.edst.ibm.com,52.116.42.93,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,fw2-dal13-p1-gmx.podc.sl.edst.ibm.com,169.48.120.245,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,fw2-fra02-p1-bc.podc.sl.edst.ibm.com,159.122.88.71,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,fw2-fra02-p1-cbo.podc.sl.edst.ibm.com,159.122.88.73,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,fw2-fra04p1-2075536.sl2075536.sl.edst.ibm.com,161.156.139.213,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,fw2-hou02-p2-bc.podc.sl.edst.ibm.com,184.173.58.22,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,"ns2.softlayer.com, ns1.softlayer.com",,,,,,,,
,fw2-lon02-p2-bc.podc.sl.edst.ibm.com,169.50.105.62,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,fw2-met-gen2-dal10-p1.sl1399257.sl.edst.ibm.com,169.46.19.221,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,fw2-met-gen2-dal13-p2.sl1399257.sl.edst.ibm.com,52.117.55.102,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,fw2-syd01-p1-bc.podc.sl.edst.ibm.com,168.1.2.166,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,fw2-w3c-dsl13-p2.w3ic.sl.edst.ibm.com,169.62.200.157,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,fw2-wdc01-p5-bc.podc.sl.edst.ibm.com,208.43.113.34,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,fw2-wdc04-p1-bc.podc.sl.edst.ibm.com,169.55.84.248,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,fw2-wdc04-p1-gmx.podc.sl.edst.ibm.com,,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,fw2-wdc04-p2-bc.podc.sl.edst.ibm.com,169.45.225.28,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,fw2-wdc04-p4-bc.podc.sl.edst.ibm.com,169.63.94.182,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,fw2-wdc04-p4-gmx.podc.sl.edst.ibm.com,169.63.94.190,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,fw2-wdc04-p5-cio-cirrus.sl1900931.sl.edst.ibm.com,52.116.100.135,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,fw2-wdc04p4-walgreen-stby.podc.sl.edst.ibm.com,169.63.94.183,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,fw2-wdc06-p1-cio-cirrus.sl1900931.sl.edst.ibm.com,169.63.133.18,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,fw2-wdc07-p1-bc.podc.sl.edst.ibm.com,52.117.88.37,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,fw2-wdc07-p1-cio-cirrus.sl1900931.sl.edst.ibm.com,169.62.8.204,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,fw2-wdc07p1-cio-os.sl1900931.sl.edst.ibm.com,,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,fw20.torolab.ibm.com,199.246.40.20,"ns.torolab.ibm.com, rdsilva.ca.ibm.com",NOERROR,,,,,,,,,,
,fw22.torolab.ibm.com,199.246.40.22,"ns.torolab.ibm.com, rdsilva.ca.ibm.com",NOERROR,,,,,,,,,,
,fw3-abb-fra02-p2.sl1307173.sl.edst.ibm.com,158.177.77.210,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,fw3-dal10-p3-bc.podc.sl.edst.ibm.com,169.48.185.61,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,fw3-dal10-p4-bc.podc.sl.edst.ibm.com,169.63.203.146,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,fw3-hou02-p2-bc.podc.sl.edst.ibm.com,184.173.58.27,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,fw31.torolab.ibm.com,199.246.40.31,"ns.torolab.ibm.com, rdsilva.ca.ibm.com",NOERROR,,,,,,,,,,
,fw33.torolab.ibm.com,199.246.40.33,"ns.torolab.ibm.com, rdsilva.ca.ibm.com",NOERROR,,,,,,,,,,
,fw39.torolab.ibm.com,199.246.40.39,"ns.torolab.ibm.com, rdsilva.ca.ibm.com",NOERROR,,,,,,,,,,
,fw4-dal10-p3-bc.podc.sl.edst.ibm.com,169.61.205.196,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,fw4-hou02-p2-bc.podc.sl.edst.ibm.com,184.173.58.26,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,fw40.torolab.ibm.com,199.246.40.40,"ns.torolab.ibm.com, rdsilva.ca.ibm.com",NOERROR,,,,,,,,,,
,fw41.torolab.ibm.com,199.246.40.41,"ns.torolab.ibm.com, rdsilva.ca.ibm.com",NOERROR,,,,,,,,,,
,fw42.torolab.ibm.com,199.246.40.42,"ns.torolab.ibm.com, rdsilva.ca.ibm.com",NOERROR,,,,,,,,,,
,fw46.torolab.ibm.com,,"ns.torolab.ibm.com, rdsilva.ca.ibm.com",NOERROR,,,,,,,,,,
,fw5-abb-ams03-p2.sl1307173.sl.edst.ibm.com,169.50.184.26,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,fw54.torolab.ibm.com,199.246.40.54,"ns.torolab.ibm.com, rdsilva.ca.ibm.com",NOERROR,,,,,,,,,,
,fw61.torolab.ibm.com,199.246.40.61,"ns.torolab.ibm.com, rdsilva.ca.ibm.com",NOERROR,,,,,,,,,,
,fw62.torolab.ibm.com,,"ns.torolab.ibm.com, rdsilva.ca.ibm.com",NOERROR,,,,,,,,,,
,fxparms.sis.ca.ibm.com,216.208.176.48,"asia3.akam.net, hostmaster.akamai.com",NOERROR,,,,,,,,,,
,fxt.sis.ca.ibm.com,216.208.176.47,"asia3.akam.net, hostmaster.akamai.com",NOERROR,,,,,,,,,,
,galileo.sl.res.ibm.com,129.34.40.33,"ns11.haifa.il.ibm.com, itay.il.ibm.com",NOERROR,,,,,,,,,,
,gameon.ibm.com,168.1.12.88,"asia3.akam.net, dnsadm.us.ibm.com",NOERROR,,,,,,,,,,
,gate08.ny.us.ibm.com,198.133.22.35,"asia3.akam.net, dnsadm.us.ibm.com",NOERROR,,,,,,,,,,
,gate1.ca.us.ibm.com,198.133.22.194,"asia3.akam.net, dnsadm.us.ibm.com",NOERROR,,,,,,,,,,
,gate2.ca.us.ibm.com,,"asia3.akam.net, dnsadm.us.ibm.com",NOERROR,,,,,,,,,,
,gate3.ca.us.ibm.com,198.133.22.196,"asia3.akam.net, dnsadm.us.ibm.com",NOERROR,,,,,,,,,,
,gate4.ca.us.ibm.com,198.133.22.210,"asia3.akam.net, dnsadm.us.ibm.com",NOERROR,,,,,,,,,,
,gate5.ca.us.ibm.com,198.133.22.211,"asia3.akam.net, dnsadm.us.ibm.com",NOERROR,,,,,,,,,,
,gate6.ca.us.ibm.com,198.133.22.212,"asia3.akam.net, dnsadm.us.ibm.com",NOERROR,,,,,,,,,,
,gate7.ca.us.ibm.com,198.133.22.213,"asia3.akam.net, dnsadm.us.ibm.com",NOERROR,,,,,,,,,,
,gateway-demo.ebiz.ca.ibm.com,216.208.176.10,"asia3.akam.net, hostmaster.akamai.com",NOERROR,,,,,,,,,,
,gateway-preprod.multicloud-mesh-preprod.test.cloud.ibm.com,"2.19.120.26, 2.19.120.32","n0dscksd.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,"2a02:26f0:7100::687e:2513, 2a02:26f0:7100::687e:2528",,,"gateway-preprod.multicloud-mesh-preprod.test.cloud.ibm.com.edgekey.net, e244028.dscksd.akamaiedge.net",,
,gateway01-ams03.sl2298464.sl.edst.ibm.com,159.8.208.74,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,gateway01.sl1399257.sl.edst.ibm.com,169.48.120.141,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,gateway02-ams03.sl2298464.sl.edst.ibm.com,,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,gator.bocaraton.ibm.com,204.146.167.80,"asia3.akam.net, dnsteam.us.ibm.com",NOERROR,,,,,,,,,,
,gbibp9ph1--blueice1n0.emea.ibm.com,195.212.29.66,"eur5.akam.net, ddidns.emea.att.com",NOERROR,,,,,,,,,,
,gbibp9ph1--blueice1n1.emea.ibm.com,195.212.29.67,"eur5.akam.net, ddidns.emea.att.com",NOERROR,,,,,,,,,,
,gbibp9ph1--blueice1n2.emea.ibm.com,195.212.29.68,"eur5.akam.net, ddidns.emea.att.com",NOERROR,,,,,,,,,,
,gbibp9ph1--blueice1n3.emea.ibm.com,195.212.29.69,"eur5.akam.net, ddidns.emea.att.com",NOERROR,,,,,,,,,,
,gbibp9ph1--blueice1n4.emea.ibm.com,,"eur5.akam.net, ddidns.emea.att.com",NOERROR,,,,,,,,,,
,gbibp9ph1--blueice1n5.emea.ibm.com,195.212.29.71,"eur5.akam.net, ddidns.emea.att.com",NOERROR,,,,,,,,,,
,gbibp9ph1--blueice1n6.emea.ibm.com,195.212.29.64,"eur5.akam.net, ddidns.emea.att.com",NOERROR,,,,,,,,,,
,gbibp9ph1--blueice1n7.emea.ibm.com,195.212.29.65,"eur5.akam.net, ddidns.emea.att.com",NOERROR,,,,,,,,,,
,gbibp9ph1--blueice2n0.emea.ibm.com,195.212.29.74,"eur5.akam.net, ddidns.emea.att.com",NOERROR,,,,,,,,,,
,gbibp9ph1--blueice2n2.emea.ibm.com,195.212.29.76,"eur5.akam.net, ddidns.emea.att.com",NOERROR,,,,,,,,,,
,gbibp9ph1--blueice2n3.emea.ibm.com,195.212.29.77,"eur5.akam.net, ddidns.emea.att.com",NOERROR,,,,,,,,,,
,gbibp9ph1--blueice2n4.emea.ibm.com,195.212.29.78,"eur5.akam.net, ddidns.emea.att.com",NOERROR,,,,,,,,,,
,gbibp9ph1--blueice2n5.emea.ibm.com,195.212.29.79,"eur5.akam.net, ddidns.emea.att.com",NOERROR,,,,,,,,,,
,gbibp9ph1--blueice2n7.emea.ibm.com,195.212.29.73,"eur5.akam.net, ddidns.emea.att.com",NOERROR,,,,,,,,,,
,gbibp9ph1--blueice3n0.emea.ibm.com,195.212.29.82,"eur5.akam.net, ddidns.emea.att.com",NOERROR,,,,,,,,,,
,gbibp9ph1--blueice3n1.emea.ibm.com,195.212.29.83,"eur5.akam.net, ddidns.emea.att.com",NOERROR,,,,,,,,,,
,gbibp9ph1--blueice3n2.emea.ibm.com,195.212.29.84,"eur5.akam.net, ddidns.emea.att.com",NOERROR,,,,,,,,,,
,gbibp9ph1--blueice3n3.emea.ibm.com,195.212.29.85,"eur5.akam.net, ddidns.emea.att.com",NOERROR,,,,,,,,,,
,gbibp9ph1--blueice3n4.emea.ibm.com,195.212.29.86,"eur5.akam.net, ddidns.emea.att.com",NOERROR,,,,,,,,,,
,gbibp9ph1--blueice3n6.emea.ibm.com,,"eur5.akam.net, ddidns.emea.att.com",NOERROR,,,,,,,,,,
,gbibp9ph1--blueice3n7.emea.ibm.com,195.212.29.81,"eur5.akam.net, ddidns.emea.att.com",NOERROR,,,,,,,,,,
,gbibp9ph1--blueice4n0.emea.ibm.com,195.212.29.90,"eur5.akam.net, ddidns.emea.att.com",NOERROR,,,,,,,,,,
,gbibp9ph1--blueice4n1.emea.ibm.com,195.212.29.91,"eur5.akam.net, ddidns.emea.att.com",NOERROR,,,,,,,,,,
,gbibp9ph1--blueice4n2.emea.ibm.com,195.212.29.92,"eur5.akam.net, ddidns.emea.att.com",NOERROR,,,,,,,,,,
,gbibp9ph1--blueice4n3.emea.ibm.com,195.212.29.93,"eur5.akam.net, ddidns.emea.att.com",NOERROR,,,,,,,,,,
,gbibp9ph1--blueice4n4.emea.ibm.com,195.212.29.94,"eur5.akam.net, ddidns.emea.att.com",NOERROR,,,,,,,,,,
,gbibp9ph1--blueice4n5.emea.ibm.com,195.212.29.95,"eur5.akam.net, ddidns.emea.att.com",NOERROR,,,,,,,,,,
,gbibp9ph1--blueice4n6.emea.ibm.com,195.212.29.88,"eur5.akam.net, ddidns.emea.att.com",NOERROR,,,,,,,,,,
,gbibp9ph1--blueice4n7.emea.ibm.com,195.212.29.89,"eur5.akam.net, ddidns.emea.att.com",NOERROR,,,,,,,,,,
,gbibp9ph1--blueicem1a.emea.ibm.com,,"eur5.akam.net, ddidns.emea.att.com",NOERROR,,,,,,,,,,
,gbibp9ph1--blueicem1s.emea.ibm.com,194.196.100.100,,NOERROR,,,,,,,,,,
,gbibp9ph1--blueicem2a.emea.ibm.com,194.196.100.101,"eur5.akam.net, ddidns.emea.att.com",NOERROR,,,,,,,,,,
,gbibp9ph1--blueicem2s.emea.ibm.com,194.196.100.102,"eur5.akam.net, ddidns.emea.att.com",NOERROR,,,,,,,,,,
,gbibp9ph1--blueicem3a.emea.ibm.com,194.196.100.4,"eur5.akam.net, ddidns.emea.att.com",NOERROR,,,,,,,,,,
,gbibp9ph1--blueicem3s.emea.ibm.com,194.196.100.5,"eur5.akam.net, ddidns.emea.att.com",NOERROR,,,,,,,,,,
,gbibp9ph1--blueicem4.emea.ibm.com,194.196.100.103,"eur5.akam.net, ddidns.emea.att.com",NOERROR,,,,,,,,,,
,gbibp9ph1--gmsr2a.uk.ibm.com,194.196.100.58,"eur5.akam.net, ddidns.emea.att.com",NOERROR,,,,,,,,,,
,gbibp9ph1--gmsr2s.uk.ibm.com,,"eur5.akam.net, ddidns.emea.att.com",NOERROR,,,,,,,,,,
,gbibp9ph1--mtasentry1s.emea.ibm.com,,"eur5.akam.net, ddidns.emea.att.com",NOERROR,,,,,,,,,,
,gbibp9ph1--yellowicen1.emea.ibm.com,195.212.29.48,"eur5.akam.net, ddidns.emea.att.com",NOERROR,,,,,,,,,,
,gbibp9ph1--yellowicen10.emea.ibm.com,195.212.29.57,"eur5.akam.net, ddidns.emea.att.com",NOERROR,,,,,,,,,,
,gbibp9ph1--yellowicen11.emea.ibm.com,195.212.29.58,"eur5.akam.net, ddidns.emea.att.com",NOERROR,,,,,,,,,,
,gbibp9ph1--yellowicen12.emea.ibm.com,195.212.29.59,"eur5.akam.net, ddidns.emea.att.com",NOERROR,,,,,,,,,,
,gbibp9ph1--yellowicen13.emea.ibm.com,195.212.29.60,"eur5.akam.net, ddidns.emea.att.com",NOERROR,,,,,,,,,,
,gbibp9ph1--yellowicen14.emea.ibm.com,195.212.29.61,"eur5.akam.net, ddidns.emea.att.com",NOERROR,,,,,,,,,,
,gbibp9ph1--yellowicen15.emea.ibm.com,195.212.29.62,"eur5.akam.net, ddidns.emea.att.com",NOERROR,,,,,,,,,,
,gbibp9ph1--yellowicen16.emea.ibm.com,195.212.29.63,"eur5.akam.net, ddidns.emea.att.com",NOERROR,,,,,,,,,,
,gbibp9ph1--yellowicen2.emea.ibm.com,195.212.29.49,"eur5.akam.net, ddidns.emea.att.com",NOERROR,,,,,,,,,,
,gbibp9ph1--yellowicen3.emea.ibm.com,195.212.29.50,"eur5.akam.net, ddidns.emea.att.com",NOERROR,,,,,,,,,,
,gbibp9ph1--yellowicen4.emea.ibm.com,195.212.29.51,"eur5.akam.net, ddidns.emea.att.com",NOERROR,,,,,,,,,,
,gbibp9ph1--yellowicen5.emea.ibm.com,195.212.29.52,"eur5.akam.net, ddidns.emea.att.com",NOERROR,,,,,,,,,,
,gbibp9ph1--yellowicen6.emea.ibm.com,195.212.29.53,"eur5.akam.net, ddidns.emea.att.com",NOERROR,,,,,,,,,,
,gbibp9ph1--yellowicen7.emea.ibm.com,195.212.29.54,"eur5.akam.net, ddidns.emea.att.com",NOERROR,,,,,,,,,,
,gbibp9ph1--yellowicen8.emea.ibm.com,195.212.29.55,"eur5.akam.net, ddidns.emea.att.com",NOERROR,,,,,,,,,,
,gbibp9wr1--swg2a.uk.ibm.com,,"eur5.akam.net, ddidns.emea.att.com",NOERROR,,,,,,,,,,
,gbibp9wr1--swg2s.uk.ibm.com,195.212.29.140,"eur5.akam.net, ddidns.emea.att.com",NOERROR,,,,,,,,,,
,gbibp9wr1--tec2a.uk.ibm.com,195.212.29.135,"eur5.akam.net, ddidns.emea.att.com",NOERROR,,,,,,,,,,
,gbnh2is150sdmxm.uk.ibm.com,54.144.128.85,,NOERROR,,,,,,,,,,
,gbsartedb1.sl1121327.sl.edst.ibm.com,169.38.86.174,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,gbsartese1.sl1121327.sl.edst.ibm.com,,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,gbsbkp1.sl1121327.sl.edst.ibm.com,169.38.83.245,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,gbsdb22.sl1121327.sl.edst.ibm.com,,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,gbsdb2test1.sl1121327.sl.edst.ibm.com,169.38.86.166,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,gbsdockerio.sl1121327.sl.edst.ibm.com,169.38.83.250,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,gbsgittest.edst.ibm.com,92.122.107.60,"n0dscksd.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,"2a02:26f0:7100:384::31a3, 2a02:26f0:7100:3a9::31a3",,,"gbsgittest.edst.ibm.com.edgekey.net, e12707.dscksd.akamaiedge.net",,
,gbshanabaremetal.saphana.saphana.sl.edst.ibm.com,161.202.5.206,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,gbshaproxy1.sl1121327.sl.edst.ibm.com,169.38.86.171,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,gbshaproxy2.sl1121327.sl.edst.ibm.com,169.38.86.178,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,gbsjenkinstest.edst.ibm.com,184.31.113.94,"n0dscksd.akamaiedge-staging.net, hostmaster.akamai.com",NOERROR,,,,,"2600:1407:21:381::31a3, 2600:1407:21:384::31a3",,,"gbsjenkinstest.edst.ibm.com.edgekey-staging.net, e12707.dscksd.akamaiedge-staging.net",,
,gbsjira.in.edst.ibm.com,169.38.86.186,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,gbsjira3.sl1121327.sl.edst.ibm.com,,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,gbsjiratest.edst.ibm.com,23.45.110.44,"n0dscksd.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,"2a02:26f0:480:38c::31a3, 2a02:26f0:480:381::31a3",,,"gbsjiratest.edst.ibm.com.edgekey.net, e12707.dscksd.akamaiedge.net",,
,gbslkjira.edst.ibm.com,169.62.30.8,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,gbsmysql1.sl1121327.sl.edst.ibm.com,169.38.83.248,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,gbsmysql2.sl1121327.sl.edst.ibm.com,169.38.83.249,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,gbsretail-bobj-prd.sapretail.sl.edst.ibm.com,169.53.26.55,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,gbsretail-car-prd.sapretail.sl.edst.ibm.com,169.53.26.57,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,gbsretail-ecc-prd.sapretail.sl.edst.ibm.com,169.53.26.56,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,gbsretail-gw-prd.sapretail.sl.edst.ibm.com,169.53.26.59,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,gbsretail-gw.sapretail.sl.edst.ibm.com,169.53.26.58,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,gbsrevprxy2.sl1121327.sl.edst.ibm.com,169.38.86.182,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,gbssaphanabareserver.saphana.sl.edst.ibm.com,161.202.5.201,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,gbssapsandapps2.saphana.sl.edst.ibm.com,161.202.5.199,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,gbssapsandappsvr1.saphana.sl.edst.ibm.com,161.202.5.198,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,gbssapsandhnarht2.saphana.sl.edst.ibm.com,161.202.5.197,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,gbssapsandhnarht3.saphana.sl.edst.ibm.com,161.202.5.196,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,gbsssp.edst.ibm.com,169.38.86.187,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,gbstestartefac.sl1121327.sl.edst.ibm.com,169.38.86.165,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,gbstestucd.sl1121327.sl.edst.ibm.com,169.38.86.164,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,gbsucd1.sl1121327.sl.edst.ibm.com,169.38.83.251,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,gbsucd2.sl1121327.sl.edst.ibm.com,169.38.83.252,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,gbsucdrelay2.sl1121327.sl.edst.ibm.com,169.38.86.185,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,gbsucdvelocity.sl1121327.sl.edst.ibm.com,169.38.86.169,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,gbswedg1.sl1121327.sl.edst.ibm.com,169.38.83.246,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,gbswedg2.sl1121327.sl.edst.ibm.com,169.38.83.247,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,gc.au-syd.proxy.serviceendpoint.cloud.ibm.com,"166.9.244.99, 166.9.244.131, 166.9.244.163","ns011.name.cloud.ibm.com, dns.cloudflare.com",NOERROR,,,,,,,,,,
,gc.eu-de.proxy.serviceendpoint.cloud.ibm.com,"166.9.248.131, 166.9.248.67, 166.9.248.100","ns011.name.cloud.ibm.com, dns.cloudflare.com",NOERROR,,,,,,,,,,
,gcb8.watson.ibm.com,129.34.4.65,"asia3.akam.net, dnsadm.us.ibm.com",NOERROR,,,,,,,,,,
,gcfsftp.podc.sl.edst.ibm.com,169.47.182.158,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,"ns2.softlayer.com, ns1.softlayer.com",,,,,,,,
,gcfssm.podc.sl.edst.ibm.com,169.47.182.154,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,gcmdevserverhana.sdad.sl.edst.ibm.com,23.246.243.123,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,"ns1.softlayer.com, ns2.softlayer.com",,,,,,,,
,gcmdevserversap.sdad.sl.edst.ibm.com,23.246.243.115,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,gd.mailsys-gslb.ibm.com,50.22.158.206,"y40pexgtm001a.eastdata.ibm.com, hostmaster.y40pexgtm001a.eastdata.ibm.com",NOERROR,,,,,,,,,,
,gdb1-pp.asphsc.fr.ibm.com,"193.240.34.39, 193.240.34.4, 193.240.34.5","ns0.asphsc.fr.ibm.com, admin.fr.ibm.com",NOERROR,,"ns1.asphsc.fr.ibm.com, ns0.asphsc.fr.ibm.com",,,,,,,,
,gdb1-pr.asphsc.fr.ibm.com,193.240.34.42,"ns0.asphsc.fr.ibm.com, admin.fr.ibm.com",NOERROR,,,,,,,,,,
,gdcba.mailsys-gslb.ibm.com,"50.22.158.208, 169.61.105.80","y40pexgtm001a.eastdata.ibm.com, hostmaster.y40pexgtm001a.eastdata.ibm.com",NOERROR,,,,,,,,,,
,gdidp.mailsys-gslb.ibm.com,"50.22.158.209, 169.61.105.81","y40pexgtm001a.eastdata.ibm.com, hostmaster.y40pexgtm001a.eastdata.ibm.com",NOERROR,,,,,,,,,,
,gdm.ng2.ibm.com,,"asia3.akam.net, dnsadm.us.ibm.com",NOERROR,atlassian-domain-verification=WAjTH82C5Zx475WLKAA2nrdlsoA/kN0ej9igrLrED4h15KMHPOm+A5H3GndKAxDC,,,,,,,,,
,gdwbi-eu-db01.sdad.sl.edst.ibm.com,159.8.133.198,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,gdwbi-eu-db21.sdad.sl.edst.ibm.com,159.8.149.20,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,gdwbi-eu-db31.sdad.sl.edst.ibm.com,159.8.149.18,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,gdwbi-eu-db41.sdad.sl.edst.ibm.com,159.8.149.19,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,gdwbi-eu-is01.sdad.sl.edst.ibm.com,159.8.133.200,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,gdwbi-eu-is02.sdad.sl.edst.ibm.com,159.8.149.21,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,gdwbi-eu-is04.sdad.sl.edst.ibm.com,159.8.133.205,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,gdwbi-eu-ws21.sdad.sl.edst.ibm.com,159.8.133.203,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,gdwbi-eu-ws41.sdad.sl.edst.ibm.com,159.8.133.206,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,gdwbi-eu-ws42.sdad.sl.edst.ibm.com,159.8.133.204,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
