input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_mismatched,csp_domains_,final_url
f4.qa.finra.org,Please Wait While Redirecting to Login page,200,1674,ews-qaint.fip.qa.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-05T00:00:00Z,2023-12-05T23:59:59Z,"CN=ews-qaint.fip.qa.finra.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",ews-qaint.fip.qa.finra.org,"Cloudflare, Inc.",*.ews-qaint.fip.qa.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",5fa6ccb3f2f14685de92b167e5dd5288,c6713fc47b60f9b8fadaed987311df00241139699fb4186645809db8cad0aa5b,True,ctls,ews-qaint.fip.qa.finra.org,cloudflare,443,https://f4.qa.finra.org:443,https,cloudflare,text/html,GET,104.18.22.4,/,2030661045,2606:4700::6812:1704,HSTS,66,False,True,,https://finra.dev.amelia.com,https://ews-qaint.fip.qa.finra.org/fip/?realm=ews&goto=https://f4.qa.finra.org:443/
feeds.finra.org,Error 404 (Not Found)!!1,404,1638,,,,,,,,,,,,,,,,,,,,,80,http://feeds.finra.org:80,http,ESF,text/html,GET,216.58.206.51,/,-532035845,2a00:1450:4001:81c::2013,,1,False,,,,
files.brokercheck.finra.org,,403,243,files.brokercheck.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-04T00:00:00Z,2024-01-04T23:59:59Z,"CN=files.brokercheck.finra.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",files.brokercheck.finra.org,"Cloudflare, Inc.",files.brokercheck.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",498b7b2fa8c7c533f21bdc35aeefd44a,3e67d817147805d4c0fc5200884001711c60f92f5e90abd65c6b60fd57a2ca44,,ctls,files.brokercheck.finra.org,cloudflare,443,https://files.brokercheck.finra.org:443,https,cloudflare,application/xml,GET,104.18.26.61,/,-1513435053,2606:4700::6812:1a3d,HSTS,2,False,True,,*.finra.org,
files.brokercheck.qa.finra.org,,403,243,files.brokercheck.qa.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-02T00:00:00Z,2024-01-02T23:59:59Z,"CN=files.brokercheck.qa.finra.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",files.brokercheck.qa.finra.org,"Cloudflare, Inc.",files.brokercheck.qa.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e2d62ce4d737ae1f275aca64d0dc778c,87af74f033f444d1c2d1e3efbd072a297fde387dfb3d7495698449141081b900,,ctls,files.brokercheck.qa.finra.org,cloudflare,443,https://files.brokercheck.qa.finra.org:443,https,cloudflare,application/xml,GET,104.18.12.145,/,-1472095973,2606:4700::6812:d91,HSTS,2,False,True,,www.google.com,
filex.ct.finra.org,,403,134,filex.ct.finra.org,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2023-11-27T23:59:59Z,CN=*.filex.ct.finra.org,*.filex.ct.finra.org,,filex.ct.finra.org,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,fd968f98d966f70b14ffe8d72e1eff6b,18894ed74645462a059d1c77bf515a6a1bd30b45415e7ec4f3f5bd1e50600285,True,ctls,filex.ct.finra.org,,443,https://filex.ct.finra.org:443,https,Server,application/json,GET,34.225.135.103,/,478243331,34.225.135.103,,1,False,,,,
filex.finra.org,,403,134,filex.finra.org,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,2023-11-27T23:59:59Z,CN=*.filex.finra.org,*.filex.finra.org,,filex.finra.org,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,68f777bf4ee1c2a32985e023c20d7d6e,50bd64811e89c111866a1d1ae8f7199d4ebe731598c1396935f2bd47070237cc,True,ctls,filex.finra.org,,443,https://filex.finra.org:443,https,Server,application/json,GET,52.207.197.35,/,478243331,52.207.197.35,,1,False,,,,
filing-prodmirror.crd.finra.org,Form U4 in FinPro | FINRA.org,200,105966,www.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-04T00:00:00Z,2024-01-04T23:59:59Z,"CN=www.finra.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.finra.org,"Cloudflare, Inc.",www.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",1b50c81ef9d284ecfb5644b522f10ecd,de26464ec90d2e3e7d58438c6d6c150397fe10653b33d52ecd8853928d357dbf,,ctls,www.finra.org,,443,https://filing-prodmirror.crd.finra.org:443,https,cloudflare,text/html,GET,52.72.142.173,/,16669487,35.174.142.249,Varnish,993,False,,,,https://www.finra.org/registration-exams-ce/finpro/form-u4
filing.crd.finra.org,Form U4 in FinPro | FINRA.org,200,105966,www.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-04T00:00:00Z,2024-01-04T23:59:59Z,"CN=www.finra.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.finra.org,"Cloudflare, Inc.",www.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",1b50c81ef9d284ecfb5644b522f10ecd,de26464ec90d2e3e7d58438c6d6c150397fe10653b33d52ecd8853928d357dbf,,ctls,www.finra.org,,443,https://filing.crd.finra.org:443,https,cloudflare,text/html,GET,3.91.113.205,/,-2136242108,34.232.246.227,Varnish,993,False,,,,https://www.finra.org/registration-exams-ce/finpro/form-u4
finpro-qa2.qa.finra.org,Please Wait While Redirecting to Login page,200,1674,ews-qaint.fip.qa.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-05T00:00:00Z,2023-12-05T23:59:59Z,"CN=ews-qaint.fip.qa.finra.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",ews-qaint.fip.qa.finra.org,"Cloudflare, Inc.",*.ews-qaint.fip.qa.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",5fa6ccb3f2f14685de92b167e5dd5288,c6713fc47b60f9b8fadaed987311df00241139699fb4186645809db8cad0aa5b,True,ctls,ews-qaint.fip.qa.finra.org,cloudflare,443,https://finpro-qa2.qa.finra.org:443,https,cloudflare,text/html,GET,104.18.29.211,/,1706816788,2606:4700::6812:1cd3,HSTS,66,False,True,,*.duosecurity.com,https://ews-qaint.fip.qa.finra.org/fip/?realm=ews&goto=https://finpro-qa2.qa.finra.org:443/
finpro.finra.org,Please Wait While Redirecting to Login page,200,1674,ews.fip.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-04T00:00:00Z,2024-01-04T23:59:59Z,"CN=ews.fip.finra.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",ews.fip.finra.org,"Cloudflare, Inc.",ews.fip.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",94ed9a5110da367cf92699100d9b548d,38de7855aa911834ebdd6095e2893ec5bfaf948b800ebb2a88e3de236a150b97,,ctls,ews.fip.finra.org,cloudflare,443,https://finpro.finra.org:443,https,cloudflare,text/html,GET,104.16.243.5,/,1706816788,2606:4700::6811:e58,HSTS,66,False,True,,https://finra.amelia.com,https://ews.fip.finra.org/fip/?realm=ews&goto=https://finpro.finra.org:443/
finpro.qa.finra.org,Please Wait While Redirecting to Login page,200,1674,ews-qaint.fip.qa.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-05T00:00:00Z,2023-12-05T23:59:59Z,"CN=ews-qaint.fip.qa.finra.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",ews-qaint.fip.qa.finra.org,"Cloudflare, Inc.",*.ews-qaint.fip.qa.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",5fa6ccb3f2f14685de92b167e5dd5288,c6713fc47b60f9b8fadaed987311df00241139699fb4186645809db8cad0aa5b,True,ctls,ews-qaint.fip.qa.finra.org,cloudflare,443,https://finpro.qa.finra.org:443,https,cloudflare,text/html,GET,104.18.24.56,/,1706816788,2606:4700::6812:1938,HSTS,66,False,True,,*.duosecurity.com,https://ews-qaint.fip.qa.finra.org/fip/?realm=ews&goto=https://finpro.qa.finra.org:443/
finprochat.finra.org,Amelia,200,1465,finprochat.finra.org,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-06-23T00:00:00Z,2024-07-21T23:59:59Z,CN=finprochat.finra.org,finprochat.finra.org,,finprochat.finra.org,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,77cf9b5f39e46408552520195d6a0108,1634b955e03d923e3c97dde7049bd4f668b0819b201c261fac08e284e31b5cac,,ctls,finprochat.finra.org,,443,https://finprochat.finra.org:443,https,,text/html,GET,54.210.239.114,/,-230353730,18.213.112.154,HSTS,30,False,,,https://*.ipsoft.com,https://finprochat.finra.org/Amelia/index.html
finprogw-qa2.qa.finra.org,Origin DNS error | finprogw-qa2.qa.finra.org | Cloudflare,530,6226,finprogw-qa2.qa.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-02T00:00:00Z,2024-01-02T23:59:59Z,"CN=finprogw-qa2.qa.finra.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",finprogw-qa2.qa.finra.org,"Cloudflare, Inc.",finprogw-qa2.qa.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",1fd32b1fb2262108d2e7c9cff578a355,1cc9f9846e454bcf7e590eb3f988295b1a05de07a0a0ba5ebd455b2a44a43e5b,,ctls,finprogw-qa2.qa.finra.org,cloudflare,443,https://finprogw-qa2.qa.finra.org:443,https,cloudflare,text/html,GET,104.18.28.130,/,1149203444,2606:4700::6812:1d82,Cloudflare,92,False,True,,,
finprogw.qa.finra.org,FINPRO: Forgot Username or Password,200,1698,finprogw.qa.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-12T00:00:00Z,2023-12-12T23:59:59Z,"CN=finprogw.qa.finra.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",finprogw.qa.finra.org,"Cloudflare, Inc.",finprogw.qa.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",744dc21fb778f4c6daaf03bb73da1023,cf7923459acf9c0d65fa20fae3316b9b66209bd9e2f2e2b9c9be9df97a08037a,,ctls,finprogw.qa.finra.org,cloudflare,443,https://finprogw.qa.finra.org:443,https,cloudflare,text/html,GET,104.18.4.230,/,-170355592,2606:4700::6812:4e6,Cloudflare Bot Management,32,False,True,,,
finra.org,A vibrant market is at its best when it works for everyone. | FINRA.org,200,121297,www.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-04T00:00:00Z,2024-01-04T23:59:59Z,"CN=www.finra.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.finra.org,"Cloudflare, Inc.",www.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",1b50c81ef9d284ecfb5644b522f10ecd,de26464ec90d2e3e7d58438c6d6c150397fe10653b33d52ecd8853928d357dbf,,ctls,www.finra.org,,443,https://finra.org:443,https,cloudflare,text/html,GET,34.230.227.67,/,997500400,34.230.163.225,Varnish,1077,False,,,,https://www.finra.org:443/
finraawardsonline.finra.org,Arbitration Awards Online | FINRA.org,200,104769,www.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-04T00:00:00Z,2024-01-04T23:59:59Z,"CN=www.finra.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.finra.org,"Cloudflare, Inc.",www.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",1b50c81ef9d284ecfb5644b522f10ecd,de26464ec90d2e3e7d58438c6d6c150397fe10653b33d52ecd8853928d357dbf,,ctls,www.finra.org,,443,https://finraawardsonline.finra.org:443,https,cloudflare,text/html,GET,3.89.170.120,/,997500400,34.230.227.67,Varnish,855,False,,,,https://www.finra.org/arbitration-mediation/arbitration-awards
firehose.finra.org,,503,22,firehose.finra.org,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-27T00:00:00Z,2023-10-11T23:59:59Z,CN=dsp.finra.org,dsp.finra.org,,*.dsp.finra.org,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5a754f0506fad09f025cdf9d26f28221,8ed5bfb8f82d9953c4f6a477b915a3872b25cdd8643c179b58f84b2ea965906a,True,ctls,firehose.finra.org,,443,https://firehose.finra.org:443,https,awselb/2.0,text/plain,GET,44.205.92.165,/,927566231,44.196.34.5,,1,False,,True,,
firehose.qa.finra.org,,503,22,firehose.qa.finra.org,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-29T00:00:00Z,2024-04-25T23:59:59Z,CN=*.qa.finra.org,*.qa.finra.org,,*.qa.finra.org,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,e4c255c4b441bdf44ea016fdddbb3e78,c6806db18c3d351ed4386421f37efb0bbfcc202f7a41c4a87a39da8074d62d78,True,ctls,firehose.qa.finra.org,,443,https://firehose.qa.finra.org:443,https,awselb/2.0,text/plain,GET,3.215.58.81,/,927566231,54.174.197.92,,1,False,,,,
firm-queues.gateway.finra.org,,400,10,firm-queues.gateway.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-18T00:00:00Z,2024-02-18T23:59:59Z,"CN=firm-queues.gateway.finra.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",firm-queues.gateway.finra.org,"Cloudflare, Inc.",*.firm-queues.gateway.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",d84ba297d4e0d227f8d8f3e4fa46af41,e80572af7776e28804caf917dd4dd2abffda7e6b0e622c055f1c9503da91a774,True,ctls,firm-queues.gateway.finra.org,cloudflare,443,https://firm-queues.gateway.finra.org:443,https,cloudflare,text/html,GET,104.18.2.78,/,-573464491,2606:4700::6812:24e,Cloudflare Bot Management,2,False,True,,,
firms-ct.di.finra.org,Please Wait While Redirecting to Login page,200,1674,ews.fip.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-04T00:00:00Z,2024-01-04T23:59:59Z,"CN=ews.fip.finra.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",ews.fip.finra.org,"Cloudflare, Inc.",ews.fip.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",94ed9a5110da367cf92699100d9b548d,38de7855aa911834ebdd6095e2893ec5bfaf948b800ebb2a88e3de236a150b97,,ctls,ews.fip.finra.org,cloudflare,443,https://firms-ct.di.finra.org:443,https,cloudflare,text/html,GET,104.18.24.20,/,2030661045,2606:4700::6812:1814,HSTS,66,False,True,,https://finra.amelia.com,https://ews.fip.finra.org/fip/?realm=ews&goto=https://firms-ct.di.finra.org:443/
firms-int.cdip.qa.finra.org,Please Wait While Redirecting to Login page,200,1674,ews-qaint.fip.qa.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-05T00:00:00Z,2023-12-05T23:59:59Z,"CN=ews-qaint.fip.qa.finra.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",ews-qaint.fip.qa.finra.org,"Cloudflare, Inc.",*.ews-qaint.fip.qa.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",5fa6ccb3f2f14685de92b167e5dd5288,c6713fc47b60f9b8fadaed987311df00241139699fb4186645809db8cad0aa5b,True,ctls,ews-qaint.fip.qa.finra.org,cloudflare,443,https://firms-int.cdip.qa.finra.org:443,https,cloudflare,text/html,GET,104.18.16.92,/,2030661045,2606:4700::6812:105c,HSTS,66,False,True,,https://finra.dev.amelia.com,https://ews-qaint.fip.qa.finra.org/fip/?realm=ews&goto=https://firms-int.cdip.qa.finra.org:443/
firms-int.di.qa.dr.finra.org,Origin DNS error | firms-int.di.qa.dr.finra.org | Cloudflare,530,6235,firms-int.di.qa.dr.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-06T00:18:04Z,2023-09-04T01:16:58Z,CN=firms-int.di.qa.dr.finra.org,firms-int.di.qa.dr.finra.org,,firms-int.di.qa.dr.finra.org,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,5a2a291db7adaff734f9e44ef49fe20b,808c9fc25105dece52746eca562bf317b27012d2e8964cb0bb7343df8b23db45,,ctls,firms-int.di.qa.dr.finra.org,cloudflare,443,https://firms-int.di.qa.dr.finra.org:443,https,cloudflare,text/html,GET,104.18.6.154,/,997020776,2606:4700::6812:79a,Cloudflare,92,False,True,,,
firms.cdip.ct.finra.org,Please Wait While Redirecting to Login page,200,1674,ews.fip.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-04T00:00:00Z,2024-01-04T23:59:59Z,"CN=ews.fip.finra.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",ews.fip.finra.org,"Cloudflare, Inc.",ews.fip.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",94ed9a5110da367cf92699100d9b548d,38de7855aa911834ebdd6095e2893ec5bfaf948b800ebb2a88e3de236a150b97,,ctls,ews.fip.finra.org,cloudflare,443,https://firms.cdip.ct.finra.org:443,https,cloudflare,text/html,GET,104.18.6.26,/,2030661045,2606:4700::6812:71a,HSTS,66,False,True,,https://finra-entsd.powerappsportals.com,https://ews.fip.finra.org/fip/?realm=ews&goto=https://firms.cdip.ct.finra.org:443/
firms.cdip.finra.org,Please Wait While Redirecting to Login page,200,1674,ews.fip.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-04T00:00:00Z,2024-01-04T23:59:59Z,"CN=ews.fip.finra.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",ews.fip.finra.org,"Cloudflare, Inc.",ews.fip.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",94ed9a5110da367cf92699100d9b548d,38de7855aa911834ebdd6095e2893ec5bfaf948b800ebb2a88e3de236a150b97,,ctls,ews.fip.finra.org,cloudflare,443,https://firms.cdip.finra.org:443,https,cloudflare,text/html,GET,104.18.19.74,/,2030661045,2606:4700::6812:124a,HSTS,66,False,True,,https://finra.amelia.com,https://ews.fip.finra.org/fip/?realm=ews&goto=https://firms.cdip.finra.org:443/
firms.di.finra.org,Please Wait While Redirecting to Login page,200,1674,ews.fip.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-04T00:00:00Z,2024-01-04T23:59:59Z,"CN=ews.fip.finra.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",ews.fip.finra.org,"Cloudflare, Inc.",ews.fip.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",94ed9a5110da367cf92699100d9b548d,38de7855aa911834ebdd6095e2893ec5bfaf948b800ebb2a88e3de236a150b97,,ctls,ews.fip.finra.org,cloudflare,443,https://firms.di.finra.org:443,https,cloudflare,text/html,GET,104.18.6.169,/,2030661045,2606:4700::6812:7a9,HSTS,66,False,True,,https://finra.amelia.com,https://ews.fip.finra.org/fip/?realm=ews&goto=https://firms.di.finra.org:443/
firms1.qa.finra.org,Attention Required! | Cloudflare,403,4519,ews.qa.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-02T00:00:00Z,2024-01-02T23:59:59Z,"CN=ews.qa.finra.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",ews.qa.finra.org,"Cloudflare, Inc.",ews.qa.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",9421c92f8f48a0b577530df0b4a6add0,591c3eda8f8ce90f4da674c500bcc1a204423d4a0af17d43cf6359ceb5d9694b,,ctls,ews.qa.finra.org,cloudflare,443,https://firms1.qa.finra.org:443,https,cloudflare,text/html,GET,104.18.2.132,/,1111311122,2606:4700::6812:284,Cloudflare Bot Management,94,False,True,,,https://ews.qa.finra.org:443/auth/logon?realm=ews&goto=https://api.gateway-qaint.qa.finra.org/dxtgatew/interceptor/decisionRouter/FG?
firmstest.finra.org,Please Wait While Redirecting to Login page,200,1674,ews.fip.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-04T00:00:00Z,2024-01-04T23:59:59Z,"CN=ews.fip.finra.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",ews.fip.finra.org,"Cloudflare, Inc.",ews.fip.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",94ed9a5110da367cf92699100d9b548d,38de7855aa911834ebdd6095e2893ec5bfaf948b800ebb2a88e3de236a150b97,,ctls,ews.fip.finra.org,cloudflare,443,https://firmstest.finra.org:443,https,cloudflare,text/html,GET,104.18.21.174,/,1111311122,2606:4700::6812:15ae,HSTS,66,False,True,,https://finra.amelia.com,https://ews.fip.finra.org/fip/?realm=ews&goto=https://firmstest.finra.org:443/
fist.finra.org,,404,,fist.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-04T00:00:00Z,2024-01-04T23:59:59Z,"CN=fist.finra.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",fist.finra.org,"Cloudflare, Inc.",fist.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ee2aac392fc4504b3ecfef531d638c3e,e0a1b2a902e0118cf2c4a446d4ba7f08638d6d8c288480528e02d5b22900b837,,ctls,fist.finra.org,cloudflare,443,https://fist.finra.org:443,https,cloudflare,text/plain,GET,104.18.9.86,/,-1840324437,2606:4700::6812:956,Cloudflare Bot Management,1,False,True,,,
fist.qa.finra.org,,404,,fist.qa.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-02T00:00:00Z,2024-01-02T23:59:59Z,"CN=fist.qa.finra.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",fist.qa.finra.org,"Cloudflare, Inc.",fist.qa.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",982b8403d6426dcc9c23de9496cda367,2f11ce0f535866090d5dd54bf2a46eca2bcaeba4b109f20ea3e133ff0e7144d4,,ctls,fist.qa.finra.org,cloudflare,443,https://fist.qa.finra.org:443,https,cloudflare,text/plain,GET,104.18.4.238,/,-1840324437,2606:4700::6812:5ee,Cloudflare Bot Management,1,False,True,,,
fixedincomedistributions.finra.org,,200,,fixedincomedistributions.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2024-01-23T23:59:59Z,CN=fixedincomedistributions.finra.org,fixedincomedistributions.finra.org,,www.fixedincomedistributions.finra.org,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,1342a865b9b595882867a015c659d111,e793c1a7e5251310d08f01460e407896d8ff7e28e0061058fd698884513c3002,,ctls,fixedincomedistributions.finra.org,cloudfront,443,https://fixedincomedistributions.finra.org:443,https,AmazonS3,binary/octet-stream,GET,108.138.7.108,/,1945284808,2600:9000:2490:ea00:4:c5d7:9540:93a1,Amazon Web Services,1,False,True,,,
fixmypc.finra.org,Support Portal,200,5706,fixmypc.finra.org,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-14T22:07:59Z,2024-02-14T22:07:59Z,"CN=fixmypc.finra.org, O=Financial Industry Regulatory Authority\, Inc., L=Rockville, ST=Maryland, C=US",fixmypc.finra.org,"Financial Industry Regulatory Authority, Inc.",sharemyscreen.finra.org,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",a1ede1f160c7407ffd8c56e1d5dc8e9f,6f717223dc18260ac712692d9a619a58529243391141c133916d28f8b854a874,,ctls,fixmypc.finra.org,,443,https://fixmypc.finra.org:443,https,Apache,text/html,GET,75.98.61.85,/,-694003434,75.98.61.85,HSTS,180,False,,,,
fnrw-crm.dev.finra.org,,403,16,fnrw-crm.dev.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-22T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",sni.cloudflaressl.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",b0779093709e6ade4e73fe3f6667f56a,ce2c30c93de77831693a5cd3e4503dcc6b9730e2132f937ef2299e0600817284,,ctls,fnrw-crm.dev.finra.org,cloudflare,443,https://fnrw-crm.dev.finra.org:443,https,cloudflare,text/plain,GET,104.18.3.71,/,1268003052,2606:4700::6812:247,Cloudflare Bot Management,1,False,True,,,
fnrw-crm.finra.org,,403,16,fnrw-crm.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-09T00:00:00Z,2024-07-08T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",sni.cloudflaressl.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",7365d40d041179655db41af04cc5eeeb,e0ee5f3f06f69e07eebda710b1c0ac9dc643f670d6a83a94f6e35cdad58991d5,,ctls,fnrw-crm.finra.org,cloudflare,443,https://fnrw-crm.finra.org:443,https,cloudflare,text/plain,GET,104.18.16.159,/,1268003052,2606:4700::6812:119f,Cloudflare Bot Management,1,False,True,,,
