input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_expired,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,method,host,path,favicon,a_,tech_,lines,failed,tls_wildcard_certificate,content_type,tls_mismatched,final_url,cdn_name,cdn,csp_domains_,tls_self_signed
signon-oqa.ual.com,United Login,200,4714,signon-oqa.ual.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-12-01T00:00:00Z,2023-12-03T23:59:59Z,"CN=*.ual.com, O=United Airlines Inc, L=Chicago, ST=Illinois, C=US",*.ual.com,United Airlines Inc,ual.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,10ea5833c08b719a595cd6d97fef8db0,c6c1528843840448c868ef0171a5167684469b0b635594b3b93ca5b71ff27abc,ctls,signon-oqa.ual.com,443,https://signon-oqa.ual.com:443,https,Oracle-HTTP-Server,GET,23.212.202.113,/,-366337701,23.212.202.113,Oracle HTTP Server,121,False,True,text/html,,https://signon-oqa.ual.com:443/oam/server/obrareq.cgi?encquery%3Dja5zFCcOaoMCa9nSHZSi77uTrEyojyxkPq5TUjKEXjv9ykhKfEHTR%2FUrfO73AFmivnjjnFPtRiiUjvh9LrXiKPwEGJexWnnoVJlGB7SDhvNGDTIo4QcHGEg5aUr%2BdR%2FCT5MQUVWO6CyN0iCBN0MU35CbhYywfY62TQ9b9ic6MTipblhgOjgmpMISceQFL41QbelpaGM%2BMYsE5nBgDwOsKCC5CdkT3hdjT9juBktF4dxRjVgFCIguUp7%2B0NRSAZav%20agentid%3Dohs-webgate%20ver%3D1%20crmethod%3D2%26cksum%3Dc52ac212b31a0341ecd4ac7da1303904c49de3fe&ECID-Context=1.0060OCeylETBp20pNw_Aie0007GS0000Bw%3BkXjE,,,/signon/pages/Error.jsp?message=expired,
signon.ual.com,United Login,200,5044,signon.ual.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-12-01T00:00:00Z,2023-12-03T23:59:59Z,"CN=*.ual.com, O=United Airlines Inc, L=Chicago, ST=Illinois, C=US",*.ual.com,United Airlines Inc,ual.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,10ea5833c08b719a595cd6d97fef8db0,c6c1528843840448c868ef0171a5167684469b0b635594b3b93ca5b71ff27abc,ctls,signon.ual.com,443,https://signon.ual.com:443,https,Oracle-HTTP-Server,GET,23.215.22.102,/,-366337701,23.215.22.102,Oracle HTTP Server,135,False,True,text/html,,https://signon.ual.com:443/oam/server/obrareq.cgi?encquery%3Dv0hYXBpc057NwF7flHtigxfJS5iHNPMbSdWH6DXMN41CqZ2%2F5mL2JJlmO3YkpooK7%2Fni%2F5CGBkQ2o82jO2aLW%2FZeqRxAfpzgbu2W%2FzXdHqqWko%2Flx%2B3UqUYPS4gUyFayxbMZQmiet3bK2BhhzgyBEG2G3QkRRurfN8RMUCS3C52BPZSiary04ygnTvw5wlTyOfT2vrAm51F1mkGI1z%2FJsiWxzedkGkbB9il8dtJ036xRI91281OstNZf8OkV9p7i%20agentid%3Dohs-webgate%20ver%3D1%20crmethod%3D2%26cksum%3Db4be977360d6a28941941c185338562c7b0888de&ECID-Context=1.0060OCf0UrQFW70_Nx8Dye000K4o00%5E8NG%3BkXjE,,,/signon/pages/Error.jsp?message=expired,
sip.united.com,,404,78,sip.united.com,443,True,tls12,TLS_RSA_WITH_AES_256_GCM_SHA384,,2023-05-08T00:00:00Z,2024-05-10T23:59:59Z,"CN=accessedge.united.com, O=United Airlines\, Inc., L=Chicago, ST=Illinois, C=US",accessedge.united.com,"United Airlines, Inc.",avcon.unitedgroundexpress.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,307f75af4e88ee891dd3d7ff0cbe66b6,e0e053f3a66eb606192da7efc59cc922efb7737988aa5b9117d60556cf6b16aa,ctls,sip.united.com,443,https://sip.united.com:443,https,RTC/6.0,GET,209.87.119.33,/,-1271140662,209.87.119.30,HSTS,4,False,,text/plain,,,,,,
smartphone-dev.united.com,403 - Forbidden: Access is denied.,403,1233,smartphone-dev.united.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-05-13T00:00:00Z,2024-05-15T23:59:59Z,"CN=stage.united.com, O=United Airlines Inc, L=Arlington Heights, ST=Illinois, C=US",stage.united.com,United Airlines Inc,stage.unitedairlines.jp,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,dc57b7b73a87fc476c5685afbe7edb7f,c5d160b20dcedfa13a4eee2a3fb8b429c59b24726644c897a703294fada125e3,ctls,smartphone-dev.united.com,443,https://smartphone-dev.united.com:443,https,Microsoft-IIS/8.5,GET,23.212.209.20,/,1631801191,23.212.209.20,Windows Server,30,False,,text/html,,,,,,
smartphone-preprod.united.com,403 - Forbidden: Access is denied.,403,1233,smartphone-preprod.united.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-05-13T00:00:00Z,2024-05-15T23:59:59Z,"CN=stage.united.com, O=United Airlines Inc, L=Arlington Heights, ST=Illinois, C=US",stage.united.com,United Airlines Inc,stage.unitedairlines.jp,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,dc57b7b73a87fc476c5685afbe7edb7f,c5d160b20dcedfa13a4eee2a3fb8b429c59b24726644c897a703294fada125e3,ctls,smartphone-preprod.united.com,443,https://smartphone-preprod.united.com:443,https,Microsoft-IIS/8.5,GET,23.37.38.40,/,1631801191,23.37.38.40,Windows Server,30,False,,text/html,,,,,,
smartphone-preview.united.com,403 - Forbidden: Access is denied.,403,1233,smartphone-preview.united.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-10-14T00:00:00Z,2023-10-14T23:59:59Z,"CN=united.com, O=United Airlines Inc, L=Chicago, ST=Illinois, C=US",united.com,United Airlines Inc,*.united.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,4c26517b3be846ca38a7a49e6208eb31,ada4dc32b3873e8ead47f9f7b04a2c5554dba28b8b4ad8fae04114d02ea19e90,ctls,smartphone-preview.united.com,443,https://smartphone-preview.united.com:443,https,,GET,2.23.209.132,/,1631801191,2.23.209.165,Akamai Bot Manager,30,False,True,text/html,,,,,https:,
smartphone-qa.united.com,403 - Forbidden: Access is denied.,403,1233,smartphone-qa.united.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-05-13T00:00:00Z,2024-05-15T23:59:59Z,"CN=stage.united.com, O=United Airlines Inc, L=Arlington Heights, ST=Illinois, C=US",stage.united.com,United Airlines Inc,stage.unitedairlines.jp,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,dc57b7b73a87fc476c5685afbe7edb7f,c5d160b20dcedfa13a4eee2a3fb8b429c59b24726644c897a703294fada125e3,ctls,smartphone-qa.united.com,443,https://smartphone-qa.united.com:443,https,Microsoft-IIS/8.5,GET,23.212.209.20,/,1631801191,23.212.209.20,Windows Server,30,False,,text/html,,,,,,
smartphone.united.com,403 - Forbidden: Access is denied.,403,1233,smartphone.united.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-07-13T00:00:00Z,2024-07-13T23:59:59Z,"CN=xml.united.com, O=United Airlines\, Inc., L=Chicago, ST=Illinois, C=US",xml.united.com,"United Airlines, Inc.",apiauth.united.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,ea8b7701b41a1a12bdca012670080aba,d281bbf3d8ff1ab909fdc385824c8e543ee828bb44d264e91185dd3f2bb62fee,ctls,smartphone.united.com,443,https://smartphone.united.com:443,https,,GET,23.212.204.65,/,1631801191,23.212.204.65,Akamai Bot Manager,30,False,,text/html,,,,,https:,
sndcapiauth.ual.com,,500,,sndcapiauth.ual.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-12-01T00:00:00Z,2023-12-03T23:59:59Z,"CN=*.ual.com, O=United Airlines Inc, L=Chicago, ST=Illinois, C=US",*.ual.com,United Airlines Inc,ual.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,10ea5833c08b719a595cd6d97fef8db0,c6c1528843840448c868ef0171a5167684469b0b635594b3b93ca5b71ff27abc,ctls,sndcapiauth.ual.com,443,https://sndcapiauth.ual.com:443,https,,GET,23.212.202.113,/,-1840324437,23.212.202.113,IBM DataPower,1,False,True,text/xml,,,,,,
sndcapigw.ual.com,,401,514,sndcapigw.ual.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-12-01T00:00:00Z,2023-12-03T23:59:59Z,"CN=*.ual.com, O=United Airlines Inc, L=Chicago, ST=Illinois, C=US",*.ual.com,United Airlines Inc,ual.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,10ea5833c08b719a595cd6d97fef8db0,c6c1528843840448c868ef0171a5167684469b0b635594b3b93ca5b71ff27abc,ctls,sndcapigw.ual.com,443,https://sndcapigw.ual.com:443,https,,GET,23.212.202.113,/,139237603,23.212.202.113,IBM DataPower,1,False,True,application/json,,,,,,
sndcapiven1.ual.com,Error,503,176,sndcapiven1.ual.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-12-01T00:00:00Z,2023-12-03T23:59:59Z,"CN=*.ual.com, O=United Airlines Inc, L=Chicago, ST=Illinois, C=US",*.ual.com,United Airlines Inc,ual.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,10ea5833c08b719a595cd6d97fef8db0,c6c1528843840448c868ef0171a5167684469b0b635594b3b93ca5b71ff27abc,ctls,sndcapiven1.ual.com,443,https://sndcapiven1.ual.com:443,https,AkamaiGHost,GET,184.30.134.180,/,1791516562,184.30.134.180,,5,False,True,text/html,,,,,,
sndceapiauth1.ual.com,,401,,sndceapiauth1.ual.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-12-01T00:00:00Z,2023-12-03T23:59:59Z,"CN=*.ual.com, O=United Airlines Inc, L=Chicago, ST=Illinois, C=US",*.ual.com,United Airlines Inc,ual.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,10ea5833c08b719a595cd6d97fef8db0,c6c1528843840448c868ef0171a5167684469b0b635594b3b93ca5b71ff27abc,ctls,sndceapiauth1.ual.com,443,https://sndceapiauth1.ual.com:443,https,,GET,23.215.22.102,/,-1840324437,23.215.22.102,IBM DataPower,1,False,True,text/xml,,,,,,
sndceapiauth2.ual.com,,500,,sndceapiauth2.ual.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-12-01T00:00:00Z,2023-12-03T23:59:59Z,"CN=*.ual.com, O=United Airlines Inc, L=Chicago, ST=Illinois, C=US",*.ual.com,United Airlines Inc,ual.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,10ea5833c08b719a595cd6d97fef8db0,c6c1528843840448c868ef0171a5167684469b0b635594b3b93ca5b71ff27abc,ctls,sndceapiauth2.ual.com,443,https://sndceapiauth2.ual.com:443,https,,GET,23.215.22.102,/,-1840324437,23.215.22.102,IBM DataPower,1,False,True,text/xml,,,,,,
sndceapiauth3.ual.com,,401,512,sndceapiauth3.ual.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-12-01T00:00:00Z,2023-12-03T23:59:59Z,"CN=*.ual.com, O=United Airlines Inc, L=Chicago, ST=Illinois, C=US",*.ual.com,United Airlines Inc,ual.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,10ea5833c08b719a595cd6d97fef8db0,c6c1528843840448c868ef0171a5167684469b0b635594b3b93ca5b71ff27abc,ctls,sndceapiauth3.ual.com,443,https://sndceapiauth3.ual.com:443,https,,GET,23.212.202.113,/,-1328721946,23.212.202.113,IBM DataPower,1,False,True,application/json,,,,,,
spamcop.ual.com,United Login,200,5044,signon.ual.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-12-01T00:00:00Z,2023-12-03T23:59:59Z,"CN=*.ual.com, O=United Airlines Inc, L=Chicago, ST=Illinois, C=US",*.ual.com,United Airlines Inc,ual.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,10ea5833c08b719a595cd6d97fef8db0,c6c1528843840448c868ef0171a5167684469b0b635594b3b93ca5b71ff27abc,ctls,signon.ual.com,443,https://spamcop.ual.com:443,https,Oracle-HTTP-Server,GET,23.212.202.113,/,-794758086,23.212.202.113,Oracle HTTP Server,135,False,True,text/html,,https://signon.ual.com:443/oam/server/obrareq.cgi?encquery%3DSLP%2FIxqXlJcRxXTW2wFBis1UWySG4FKGxrURSrJAdsqyAXIO%2FzgHmLziJuMSpZjM5%2FQ78g7gNzIUweyCPCIpEouDGaXD8vZIvKNDLL65CizQMRQddw3nBiKFKLTdiK2KnjsOUD88cjNv26rD1z1QuTuXefJIv7InM%2BdS3bOgaEGOksjK0npYMef6TRrt565CmYkl4A0XyBGfqnQei1i8TelB20Nfk6b3oUIbEPoQV%2B3ofH6uX0rDzadB31xEWFwaLIeZP8yk8jxWC1Nn%2FDWF7Q%3D%3D%20agentid%3Dotd-webgate%20ver%3D1%20crmethod%3D2%26cksum%3D18524e6f1d3b260251ccf22b83ef97aa614bdb69,,,/signon/pages/Error.jsp?message=expired,
spampatrol.ual.com,,403,10,spampatrol.ual.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-01-31T00:00:00Z,2024-03-02T23:59:59Z,"CN=securemail.united.com, O=United Airlines\, Inc., L=Chicago, ST=Illinois, C=US",securemail.united.com,"United Airlines, Inc.",securemail.united.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b7a43aaac5dd0404b5444c908d1b1bcd,50de85bd8e3a36802504f05a818d485289684be572a6a7e8b2d0ef0a4660a0a0,ctls,spampatrol.ual.com,443,https://spampatrol.ual.com:443,https,,GET,67.231.145.22,/,942678640,67.231.145.22,HSTS,1,False,,text/html,True,,,,,
supplier.united.com,,200,1329,supplier.united.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-10-25T00:00:00Z,2023-11-25T23:59:59Z,"CN=supplier.united.com, O=United Airlines\, Inc., L=Chicago, ST=Illinois, C=US",supplier.united.com,"United Airlines, Inc.",supplier.united.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ad069f981c4341efd3fe439b088ab6a1,26fe7bb73c61c26827c8a702df293aeebcc51563c761a3d58b3e28e9c8fe426d,ctls,supplier.united.com,443,https://supplier.united.com:443,https,sfdcedge,GET,85.222.140.6,/,1433417005,85.222.140.11,HSTS,47,False,,text/html,,https://supplier.united.com/s/,,,,
supportctx.ual.com,Citrix Gateway,200,2450,supportctx.ual.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-06-05T00:00:00Z,2024-07-02T23:59:59Z,"CN=supportctx.ual.com, O=United Airlines\, Inc., L=Chicago, ST=Illinois, C=US",supportctx.ual.com,"United Airlines, Inc.",supportctx.ual.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ca62d8c5228d43bb8ea30909a3bf3394,fe55eaa8cf7ed89e66a4283db4c18a8aedff87db3fd9f62f8f192af5195ca5bd,ctls,supportctx.ual.com,443,https://supportctx.ual.com:443,https,Apache,GET,209.87.118.81,/,12023395,209.87.118.81,HSTS,63,False,,text/html,,https://supportctx.ual.com/vpn/index.html,,,,
svcgw.prd.aws.united.com,Bad Request,200,580,svcgw.prd.aws.united.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-06-29T00:00:00Z,2024-06-28T23:59:59Z,"CN=wingtips.ual.com, O=United Airlines Inc, L=Arlington Heights, ST=Illinois, C=US",wingtips.ual.com,United Airlines Inc,www.unitedcargo.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,fa9a47a574639b0b6e37f94de9f5a7a7,f17c79084084c3b7e4eba9916db0021f616ec79028248f8d772cea494c6bf410,ctls,svcgw.prd.aws.united.com,443,https://svcgw.prd.aws.united.com:443,https,,GET,104.126.37.138,/,-1328721946,104.126.37.145,IBM DataPower,26,False,,text/html,,,,,,
svcgw.preprod.awscloud.ual.com,Bad Request,200,580,svcgw.preprod.awscloud.ual.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-12-08T00:00:00Z,2023-12-07T23:59:59Z,"CN=svcgw.preprod.aws.united.com, O=United Airlines\, Inc., L=Chicago, ST=Illinois, C=US",svcgw.preprod.aws.united.com,"United Airlines, Inc.",svcgw.preprod.awscloud.ual.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,93ef87ca511d09832d084d39318334e5,559e0669106d8fb28eec6200d2f138edc01c8c635cd42349de523feda05a2476,ctls,svcgw.preprod.awscloud.ual.com,443,https://svcgw.preprod.awscloud.ual.com:443,https,,GET,44.194.105.20,/,-1328721946,34.192.242.2,IBM DataPower,26,False,,text/html,,,,,,
takeoff.ual.com,United Login,200,5049,signon.ual.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-12-01T00:00:00Z,2023-12-03T23:59:59Z,"CN=*.ual.com, O=United Airlines Inc, L=Chicago, ST=Illinois, C=US",*.ual.com,United Airlines Inc,ual.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,10ea5833c08b719a595cd6d97fef8db0,c6c1528843840448c868ef0171a5167684469b0b635594b3b93ca5b71ff27abc,ctls,signon.ual.com,443,https://takeoff.ual.com:443,https,Oracle-HTTP-Server,GET,23.215.22.102,/,-256757403,23.215.22.102,Oracle HTTP Server,135,False,True,text/html,,https://signon.ual.com:443/oam/server/obrareq.cgi?encquery%3DLETaZhYg2IrJ6e%2F3sjjOVsUf9dpha0a4m5te%2B84pzzQZrcplH%2FTNLABg%2BlZLxzwWb51MgIf6I8dFPCGRwvYBsw3Ez0mY8iT2c%2BZOVY99u2ejL3y%2BHF7nOUMBoQBLkaqGaJ5pwHKXlJc9cz4cSGtXPTrwJ9xzRaSmhNA8P5trBk5q8k3f%2F7Lnunwl827yjPA6HhZBPAgfcOWQxOPXI4RJpD2nMansmp24D7Sv7zftDlfEYanBQDEXMRAioMNEeArQt6YhI%2FaJFoQMi8253mxyXg%3D%3D%20agentid%3Dotd-webgate%20ver%3D1%20crmethod%3D2%26cksum%3D98ecede8d145fcf2119c78074871d1a9b9df5ac8,,,/signon/pages/Error.jsp?message=expired,
techcenter.ual.com,,400,194,techcenter.ual.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-11-29T00:00:00Z,2023-11-28T23:59:59Z,"CN=*.sharepoint.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",*.sharepoint.com,Microsoft Corporation,*.gr.global.aa-rt.sharepoint.com,"CN=DigiCert Cloud Services CA-1, O=DigiCert Inc, C=US",DigiCert Cloud Services CA-1,DigiCert Inc,94838ce5c03406ddf851150d58ed195d,86d1fbe2487de6fc6392c9a863b091635a98c82aa66d1e1f9639595c18c1c155,ctls,techcenter.ual.com,443,https://techcenter.ual.com:443,https,,GET,13.107.136.8,/,-950869111,2620:1ec:8fa::8,,1,False,True,,True,,,,,
techopsservices-gateway-qa.ual.com,,401,,techopsservices-gateway-qa.ual.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-07-27T00:00:00Z,2024-08-21T23:59:59Z,"CN=techopsservices-gateway-qa.ual.com, O=United Airlines\, Inc., L=Chicago, ST=Illinois, C=US",techopsservices-gateway-qa.ual.com,"United Airlines, Inc.",techopsservices-gateway-qa.ual.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,012b72d02e28b12efe0a51c4273b0863,ac5d47687cfc58ee441beaabb07e994f3094751fbd09bb2a76589dd72e31cfdf,ctls,techopsservices-gateway-qa.ual.com,443,https://techopsservices-gateway-qa.ual.com:443,https,,GET,161.215.220.47,/,-1840324437,161.215.220.47,IBM DataPower,1,False,,text/xml,,,,,,
techopsservices-gateway.ual.com,,401,,techopsservices-gateway.ual.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-11-08T00:00:00Z,2023-12-09T23:59:59Z,"CN=techopsservices-gateway.ual.com, O=United Airlines\, Inc., L=Chicago, ST=Illinois, C=US",techopsservices-gateway.ual.com,"United Airlines, Inc.",techopsservices-gateway.ual.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b4bd63f1fe5cc60313e6e74883f39473,1f0cfd42b39f5dcc98d0e9e6de08323f6c8904b1b2224aced646e96876ee32f6,ctls,techopsservices-gateway.ual.com,443,https://techopsservices-gateway.ual.com:443,https,,GET,161.215.211.62,/,-1840324437,161.215.211.62,IBM DataPower,1,False,,text/xml,,,,,,
techsuite.ual.com,,200,3121,samlsp.private.zscaler.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-03-03T00:00:00Z,2024-04-02T23:59:59Z,"CN=samlsp.private.zscaler.com, O=Zscaler\, Inc., L=San Jose, ST=California, C=US",samlsp.private.zscaler.com,"Zscaler, Inc.",samlsp-bom5.private.zscaler.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f36e16f6c01589bda1b36374d4ac4341,4ff71a06d1cd296bc50872f2c9f159f98616f37ee05d092fa2b0a5248075cd20,ctls,samlsp.private.zscaler.com,443,https://techsuite.ual.com:443,https,,GET,18.194.144.26,/,-383826317,3.121.121.155,Java,26,False,,text/html,,https://samlsp.private.zscaler.com/auth/v2/login?ssotype=exporter&domain=global%2Eual%2Ecom&redrurl=https%3A%2F%2Fp%2Ezpa%2Dauth%2Enet%2FIevTunx4Bg%2Ffromsp%3Forigurl%3Dhttps%253A%252F%252Ftechsuite%252Eual%252Ecom%253A443%252F&ek=bCAsm%2BovUm0XuFCr%2Fz4xg4EIVUXAwfe3TXZkMOpKJ7k%3D&login_hint=&version=v2,,,,
tpg-sapigw.ual.com,Access Denied,400,272,tpg-sapigw.ual.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-07-13T00:00:00Z,2024-07-13T23:59:59Z,"CN=xml.united.com, O=United Airlines\, Inc., L=Chicago, ST=Illinois, C=US",xml.united.com,"United Airlines, Inc.",apiauth.united.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,ea8b7701b41a1a12bdca012670080aba,d281bbf3d8ff1ab909fdc385824c8e543ee828bb44d264e91185dd3f2bb62fee,ctls,tpg-sapigw.ual.com,443,https://tpg-sapigw.ual.com:443,https,AkamaiGHost,GET,23.201.242.13,/,-1501168573,23.201.242.13,,10,False,,text/html,,,,,,
tr.united.com,Invalid URL,400,208,tr.united.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-05-08T00:00:00Z,2024-05-08T23:59:59Z,"CN=www.united.com, O=United Airlines Inc, L=Arlington Heights, ST=Illinois, C=US",www.united.com,United Airlines Inc,www.unitedairlines.co.uk,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,241777276b87adeb6e8b756eaf814a1f,c837dd1379e8ef4081e6003efed2c123fde8c3f8dfaad0d3d75915f6a9b09f65,ctls,tr.united.com,443,https://tr.united.com:443,https,AkamaiGHost,GET,2.17.185.182,/,-1227102143,2.17.185.182,,8,False,,text/html,True,,,,,
turnmetrics-dpapi-qa.ual.com,Home Page,200,2937,turnmetrics-dpapi-qa.ual.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-12-01T00:00:00Z,2023-12-03T23:59:59Z,"CN=*.ual.com, O=United Airlines Inc, L=Chicago, ST=Illinois, C=US",*.ual.com,United Airlines Inc,ual.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,10ea5833c08b719a595cd6d97fef8db0,c6c1528843840448c868ef0171a5167684469b0b635594b3b93ca5b71ff27abc,ctls,turnmetrics-dpapi-qa.ual.com,443,https://turnmetrics-dpapi-qa.ual.com:443,https,Microsoft-IIS/10.0,GET,23.215.22.102,/,1772087922,23.215.22.102,Windows Server,71,False,True,application/octet-stream,,,,,,
turnmetrics-dpapi.ual.com,Home Page,200,2831,turnmetrics-dpapi.ual.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-12-01T00:00:00Z,2023-12-03T23:59:59Z,"CN=*.ual.com, O=United Airlines Inc, L=Chicago, ST=Illinois, C=US",*.ual.com,United Airlines Inc,ual.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,10ea5833c08b719a595cd6d97fef8db0,c6c1528843840448c868ef0171a5167684469b0b635594b3b93ca5b71ff27abc,ctls,turnmetrics-dpapi.ual.com,443,https://turnmetrics-dpapi.ual.com:443,https,Microsoft-IIS/10.0,GET,23.212.202.113,/,1772087922,23.212.202.113,Windows Server,72,False,True,application/octet-stream,,,,,,
