input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,tech_,lines,failed,tls_mismatched,csp_domains_,webserver,tls_expired,final_url,cdn_name,cdn
third.my.salesforce.com,Login | Salesforce,200,8718,third.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-07T00:00:00Z,2024-06-05T23:59:59Z,"CN=fra.edge.my.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",fra.edge.my.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f4ea59c6a234a210821ec8d42409128e,1782dad175e39916856871b541adbd6465f663b9228d0a1df0220435abddb9c9,True,ctls,third.my.salesforce.com,443,https://third.my.salesforce.com:443,https,text/html,GET,85.222.140.13,/,1433417005,85.222.140.6,HSTS,24,False,,,sfdcedge,,,,
thompson.my.salesforce.com,Login | Salesforce,200,8569,thompson.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=na102.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",na102.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f6772487cb693f4f94dfe18dae566f70,73ebe36df26ca08de0f470d83d281e60dec72f49504f4d1dc197a2c88cef0b7a,True,ctls,thompson.my.salesforce.com,443,https://thompson.my.salesforce.com:443,https,text/html,GET,13.110.37.7,/,1433417005,13.110.36.135,HSTS,24,False,,,,,,,
thrasio.my.salesforce.com,Login | Salesforce,200,10268,thrasio.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-07T00:00:00Z,2024-06-05T23:59:59Z,"CN=fra.edge.my.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",fra.edge.my.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f4ea59c6a234a210821ec8d42409128e,1782dad175e39916856871b541adbd6465f663b9228d0a1df0220435abddb9c9,True,ctls,thrasio.my.salesforce.com,443,https://thrasio.my.salesforce.com:443,https,text/html,GET,85.222.140.6,/,1433417005,85.222.140.13,HSTS,24,False,,,sfdcedge,,,,
ti.my.salesforce.com,Login | Salesforce,200,8885,ti.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=na128.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",na128.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,dbd5c526a67fbd4e17042f36ad8d2a6f,1a2b4b1520f9419fc58b53c7e39f3b678992af85331a8496e1f7bdc87fc117ab,True,ctls,ti.my.salesforce.com,443,https://ti.my.salesforce.com:443,https,text/html,GET,13.110.60.75,/,1433417005,13.109.188.75,HSTS,24,False,,,,,,,
ticketmaster.my.salesforce.com,Login | Salesforce,200,9852,ticketmaster.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-07T00:00:00Z,2024-06-05T23:59:59Z,"CN=fra.edge.my.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",fra.edge.my.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f4ea59c6a234a210821ec8d42409128e,1782dad175e39916856871b541adbd6465f663b9228d0a1df0220435abddb9c9,True,ctls,ticketmaster.my.salesforce.com,443,https://ticketmaster.my.salesforce.com:443,https,text/html,GET,85.222.140.6,/,1433417005,85.222.140.13,HSTS,24,False,,,sfdcedge,,,,
tide.my.salesforce.com,Login | Salesforce,200,9792,tide.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-20T00:00:00Z,2024-01-18T23:59:59Z,"CN=na123.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",na123.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ed552a50813445e1bc61242af2bea485,b7c1686291e6a2d6ffd449b3c405488cffc766161587cc2f84f93f2c499539ad,True,ctls,tide.my.salesforce.com,443,https://tide.my.salesforce.com:443,https,text/html,GET,13.110.70.48,/,1433417005,13.110.42.48,HSTS,24,False,,,,,,,
tig.my.salesforce.com,Login | Salesforce,200,9108,tig.my.salesforce.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-26T00:00:00Z,2024-01-26T23:59:59Z,"CN=usa34.sfdc-lywfpd.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",usa34.sfdc-lywfpd.salesforce.com,"salesforce.com, inc.",*.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f39a637e1936bcdd8dbe7b05242a48fc,6b29b01f3bb0f513baf18803042b1599e3e483371cfeb526c626e2766d7ee6c7,True,ctls,tig.my.salesforce.com,443,https://tig.my.salesforce.com:443,https,text/html,GET,54.212.232.213,/,1433417005,54.203.166.44,HSTS,24,False,,,,,,,
tigo.my.salesforce.com,Login | Salesforce,200,8557,tigo.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-11-22T00:00:00Z,2023-11-22T23:59:59Z,"CN=na236.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",na236.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5bf4222c47eacad3235e65bd17a314e5,c6d3db9c706795a8a3b81131d455392c4325f1f9d9bcae35ef37c22d4cb05bc9,True,ctls,tigo.my.salesforce.com,443,https://tigo.my.salesforce.com:443,https,text/html,GET,136.146.16.122,/,1433417005,136.146.25.122,HSTS,24,False,,,,,,,
tiig.my.salesforce.com,Login | Salesforce,200,8644,tiig.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=um8.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",um8.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9e3a541191bb9d2a279ba421c0b2efa8,b483c24f91bb40600249f9be362c9d924c2f9df9f82922615c32999efa56c88d,True,ctls,tiig.my.salesforce.com,443,https://tiig.my.salesforce.com:443,https,text/html,GET,161.71.9.58,/,1433417005,161.71.11.186,HSTS,24,False,,,,,,,
til.my.salesforce.com,Log In Using | Salesforce,200,5868,til.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=ap5.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",ap5.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,6eee1c3552cae03eaf1b5b2c3522b90b,801b8eccb4321de0c27648e79f4e66815eda2c9ab3de7dd284996ec67bb724be,True,ctls,til.my.salesforce.com,443,https://til.my.salesforce.com:443,https,text/html,GET,101.53.168.138,/,1433417005,101.53.171.138,HSTS,24,False,,,,,,,
tim.my.salesforce.com,Login | Salesforce,200,8641,tim.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=gs0.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",gs0.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,4e3fb0bfafe344b0f537d402a74722ad,5a55fa32952909cfcb0846f48759e8bf36753369b8b5d48cdbd95b44e9af486c,True,ctls,tim.my.salesforce.com,443,https://tim.my.salesforce.com:443,https,text/html,GET,136.147.101.38,/,1433417005,136.147.100.38,HSTS,24,False,,,,,,,
timedotcom.my.salesforce.com,Login | Salesforce,200,8662,timedotcom.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=na75.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",na75.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,6d08bec784851ef4c224f2c8bcd6743c,55d7f8aa14e69398840416e40635d08c5b8edab80b1cd4b1c374039e692f6d5e,True,ctls,timedotcom.my.salesforce.com,443,https://timedotcom.my.salesforce.com:443,https,text/html,GET,13.110.9.78,/,1433417005,13.110.82.206,HSTS,24,False,,,,,,,
timeline.my.salesforce.com,Login | Salesforce,200,10008,timeline.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=na206.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",na206.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,20d796d18aa1c64bd876aa3eb4c659ad,9872a01be39ac836c86e37c6e11f7072afe01e347620adbc8ef987385303f57f,True,ctls,timeline.my.salesforce.com,443,https://timeline.my.salesforce.com:443,https,text/html,GET,13.110.43.246,/,1433417005,13.110.68.246,HSTS,24,False,,,,,,,
tintri.my.salesforce.com,Login | Salesforce,200,9980,tintri.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=na149.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",na149.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,8c56e0b2cccdad477b6cd8670b5addcf,0066ae9e1eefbb50d0d74e107f0f6bc85d11243750190e3c130ec638aa71051c,True,ctls,tintri.my.salesforce.com,443,https://tintri.my.salesforce.com:443,https,text/html,GET,13.109.184.146,/,1433417005,13.109.189.146,HSTS,24,False,,,,,,,
titans.my.salesforce.com,Login | Salesforce,200,8563,titans.my.salesforce.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-18T00:00:00Z,2024-06-18T23:59:59Z,"CN=aus9.sfdc-vwfla6.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",aus9.sfdc-vwfla6.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a3e66eee192baa0238818ac44b04ee60,08dd68a9397da4f0f7bd09068a65d07ae1fdd738844ebaa48aa6388b7f8fbc4f,True,ctls,titans.my.salesforce.com,443,https://titans.my.salesforce.com:443,https,text/html,GET,54.66.210.155,/,1433417005,13.237.232.220,HSTS,24,False,,,,,,,
tls1test.salesforce.com,TLS 1.1 Deactivation Test,200,1461,tls1test.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-19T00:00:00Z,2024-05-16T23:59:59Z,"CN=*.na160.force.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",*.na160.force.com,"salesforce.com, inc.",services.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,14fa12892a967378569287ef32c2f514,3a3463cd6260176fe3d540340b5043435d798687f313e3164d32766048d03b7b,True,ctls,tls1test.salesforce.com,443,https://tls1test.salesforce.com:443,https,text/html,GET,13.110.47.182,/,1433417005,13.110.42.182,,27,False,True,,,,https://tls1test.salesforce.com/s/,,
tlt.my.salesforce.com,Login | Salesforce,200,8799,tlt.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=um2.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",um2.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,88a5dc6c769d101f3c43a84662c221aa,c30740e1588b921a08ba35a55eff8cb156e07f1556b4b1b2e753cf87cdb4bb6c,True,ctls,tlt.my.salesforce.com,443,https://tlt.my.salesforce.com:443,https,text/html,GET,161.71.1.27,/,1433417005,161.71.2.155,HSTS,24,False,,,,,,,
tmobile.my.salesforce.com,Login | Salesforce,200,8566,tmobile.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-11-22T00:00:00Z,2023-11-22T23:59:59Z,"CN=na231.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",na231.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,24dd9bcf4517ebb3c656194011c2046b,57f72b423b7e7bfc6f3ee80efdd2dcd91d453d1559e86c7ee2ae291fed744568,True,ctls,tmobile.my.salesforce.com,443,https://tmobile.my.salesforce.com:443,https,text/html,GET,136.146.44.116,/,1433417005,136.146.41.116,HSTS,24,False,,,,,,,
tms2.my.salesforce.com,Login | Salesforce,200,9890,tms2.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=na170.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",na170.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,d6754a3250ebe1392c2c31e187849c98,43ea58408144558e6b24943b6b6405887dbeae867df5cca52268c359a412c78d,True,ctls,tms2.my.salesforce.com,443,https://tms2.my.salesforce.com:443,https,text/html,GET,13.110.57.210,/,1433417005,13.109.191.210,HSTS,24,False,,,,,,,
tns.my.salesforce.com,Login | Salesforce,200,8888,tns.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-20T00:00:00Z,2024-01-18T23:59:59Z,"CN=na158.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",na158.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,4601d2bb9b4a2d57e74129f95ce71d01,034fc8439bead073f4e4680ee77050c0abde35f014ced0ff80278e7f15a60f55,True,ctls,tns.my.salesforce.com,443,https://tns.my.salesforce.com:443,https,text/html,GET,13.110.40.164,/,1433417005,13.110.64.164,HSTS,24,False,,,,,,,
toa.my.salesforce.com,Login | Salesforce,200,8887,toa.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=na93.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",na93.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,0ab613f0f0ee1dc9090569440c2f0634,aafbc1ea36a83df52e4d9d2c52fab89595ff0cb68bc2f97c7d9de13467d951b4,True,ctls,toa.my.salesforce.com,443,https://toa.my.salesforce.com:443,https,text/html,GET,13.110.9.90,/,1433417005,13.110.11.218,HSTS,24,False,,,,,,,
tob.my.salesforce.com,Login | Salesforce,200,10260,tob.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=eu29.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",eu29.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,89225cbadcacb5a051bad6ce845011c7,cc9f810209734c7381858753a04da16b1cbe7c17edce4ffb9c11180a031ba2e8,True,ctls,tob.my.salesforce.com,443,https://tob.my.salesforce.com:443,https,text/html,GET,85.222.154.60,/,1433417005,85.222.155.188,HSTS,24,False,,,,,,,
toc.my.salesforce.com,Login | Salesforce,200,8554,toc.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=ap17.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",ap17.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,eebef65e89244987622d1515dc81c393,a58c76b4c24f3247f5ceda7859b58657478162335cb29f9cd1976eda66c1d58e,True,ctls,toc.my.salesforce.com,443,https://toc.my.salesforce.com:443,https,text/html,GET,101.53.160.90,/,1433417005,101.53.162.90,HSTS,24,False,,,,,,,
tok.my.salesforce.com,Login | Salesforce,200,8554,tok.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-11-22T00:00:00Z,2023-11-22T23:59:59Z,"CN=na235.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",na235.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f6fdf535490e7616ee5c41c3355fe50d,bd9abb07bb7fac1673423676067bc0db9e6dbaae259fda43bac8d7b778194ef0,True,ctls,tok.my.salesforce.com,443,https://tok.my.salesforce.com:443,https,text/html,GET,136.146.21.121,/,1433417005,136.146.29.121,HSTS,24,False,,,,,,,
tokopedia.my.salesforce.com,Log In Using | Salesforce,200,6019,tokopedia.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=ap19.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",ap19.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,88b14f737032b5d5787e4dc5bba5d184,00d10725fefbdae06f5910f0fad3945b7284f5e0a71f25a80924746d72c68dab,True,ctls,tokopedia.my.salesforce.com,443,https://tokopedia.my.salesforce.com:443,https,text/html,GET,101.53.160.96,/,1433417005,101.53.160.224,HSTS,24,False,,,,,,,
tokyo.verify.salesforce.com,Verification,404,127983,tokyo.verify.salesforce.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-08T00:00:00Z,2024-02-07T23:59:59Z,"CN=tokyo.verify.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",tokyo.verify.salesforce.com,"salesforce.com, inc.",tokyo.verify.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,bd3ca554999a8f086bbd79a73a744ee6,73755bdf19d58b3626c62048bec30e6dfe71105ef1ffddb720a358347e35706e,,ctls,tokyo.verify.salesforce.com,443,https://tokyo.verify.salesforce.com:443,https,text/html,GET,52.198.221.48,/,1433417005,52.68.193.255,HSTS,101,False,,,,,,,
tollbrothers.my.salesforce.com,Login | Salesforce,200,10705,tollbrothers.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=na141.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",na141.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,84247faf0adde0733587013ac3df73ae,ec1ab7f3a7180c154f74beed62baa19048bc471aaaf70e64bc5e8733fa576f41,True,ctls,tollbrothers.my.salesforce.com,443,https://tollbrothers.my.salesforce.com:443,https,text/html,GET,13.110.37.163,/,1433417005,13.110.90.163,HSTS,24,False,,,,,,,
tom.my.salesforce.com,Login | Salesforce,200,8940,tom.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-15T00:00:00Z,2024-03-13T23:59:59Z,"CN=*.cs5.force.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",*.cs5.force.com,"salesforce.com, inc.",*.d.forceusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,21923b426491b6f9aab2c89d849bf36d,40537b931e5c896e9ef69277b49e035a8a11be23fba35f092fa1db703f0b68c8,True,ctls,tom.my.salesforce.com,443,https://tom.my.salesforce.com:443,https,text/html,GET,101.53.160.176,/,1433417005,101.53.163.48,HSTS,24,False,True,,,,,,
tony.my.salesforce.com,Login | Salesforce,200,8557,tony.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-11-22T00:00:00Z,2023-11-22T23:59:59Z,"CN=na231.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",na231.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,24dd9bcf4517ebb3c656194011c2046b,57f72b423b7e7bfc6f3ee80efdd2dcd91d453d1559e86c7ee2ae291fed744568,True,ctls,tony.my.salesforce.com,443,https://tony.my.salesforce.com:443,https,text/html,GET,136.146.44.116,/,1433417005,136.146.41.116,HSTS,24,False,,,,,,,
topcon.my.salesforce.com,Login | Salesforce,200,9854,topcon.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=na148.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",na148.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,cc0836984bf66a6ff8dc096c60c787c9,56c582bf17779ca0dd38bf9342f93daa5d71e3e16d0a6059fae48d49f62df0cf,True,ctls,topcon.my.salesforce.com,443,https://topcon.my.salesforce.com:443,https,text/html,GET,13.110.66.80,/,1433417005,13.110.40.80,HSTS,24,False,,,,,,,
topdog.my.salesforce.com,Login | Salesforce,200,8563,topdog.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=eu43.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",eu43.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,e430dcf2678270186d2eccbaa8646b8a,28438a9b64edbeb6c8a7692749bdb221fb42ce9ace9e3e07d4ecd7c6e5d3ce30,True,ctls,topdog.my.salesforce.com,443,https://topdog.my.salesforce.com:443,https,text/html,GET,160.8.242.15,/,1433417005,160.8.246.15,HSTS,24,False,,,,,,,
topology.my.salesforce.com,Login | Salesforce,200,8569,topology.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-11-22T00:00:00Z,2023-11-22T23:59:59Z,"CN=na232.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",na232.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,7d76cee5360da3837bb6ebc218258a8a,5987b7cd3acbd2022ec3a1b59eef7610abd2c9ad33ff092ab40c6d3d994a86b6,True,ctls,topology.my.salesforce.com,443,https://topology.my.salesforce.com:443,https,text/html,GET,136.146.37.117,/,1433417005,136.146.32.117,HSTS,24,False,,,,,,,
