new,host,a,cname,soa,status_code,cdn,cdn-name,mx,txt,aaaa,ns,caa,has_internal_ips,internal_ips
[x],cd.my.salesforce.com,"13.110.62.159, 13.109.185.159, 13.110.60.159","na156.salesforce.com, na156-ia4.salesforce.com, na156-ia4.ia4.r.salesforce.com","ns1-ia4.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],cdf.my.salesforce.com,"13.110.92.190, 13.110.39.190, 13.110.93.190","na115.my.salesforce.com, na115-ph2.my.salesforce.com, na115-ph2.ph2.r.my.salesforce.com","ns1-ph2.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],cdg.my.salesforce.com,"13.110.8.209, 13.110.81.209, 13.110.10.81","na80.my.salesforce.com, na80-ia2.my.salesforce.com, na80-ia2.ia2.r.my.salesforce.com","ns1-ia2.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],cdg.salesforce.com,"85.222.147.184, 160.8.244.56, 160.8.245.56","monitor-cdg.salesforce.com, monitor-cdg.cdg.r.salesforce.com","ns1-cdg.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],cdk.my.salesforce.com,"13.110.66.164, 13.110.42.164, 13.110.68.164","na158.my.salesforce.com, na158-ia5.my.salesforce.com, na158-ia5.ia5.r.my.salesforce.com","ns1-ia5.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],cdm.my.salesforce.com,"13.110.9.78, 13.110.10.78, 13.110.8.78","na75.my.salesforce.com, na75-ia2.my.salesforce.com, na75-ia2.ia2.r.my.salesforce.com","ns1-ia2.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],cdms.my.salesforce.com,"52.61.133.194, 52.61.133.14, 52.61.132.90","na107.my.salesforce.com, na107-hio.my.salesforce.com, na107-hio.hio.r.my.salesforce.com","ns1-hio.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],cdn.my.salesforce.com,"13.110.47.40, 13.110.66.40, 13.110.64.40","na121.my.salesforce.com, na121-ia5.my.salesforce.com, na121-ia5.ia5.r.my.salesforce.com","ns1-ia5.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],cdn.pc-rnd.c360a.salesforce.com,"13.33.243.89, 13.33.243.72, 13.33.243.18, 13.33.243.43",,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,True,cloudfront,,,,,,,
[x],cdnetworks.my.salesforce.com,"85.222.144.237, 160.8.247.109, 160.8.244.109","eu33.my.salesforce.com, eu33-cdg.my.salesforce.com, eu33-cdg.cdg.r.my.salesforce.com","ns1-cdg.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],cds.my.salesforce.com,"160.8.242.22, 160.8.245.22, 85.222.147.22","eu26.my.salesforce.com, eu26-cdg.my.salesforce.com, eu26-cdg.cdg.r.my.salesforce.com","ns1-cdg.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],cdss.my.salesforce.com,"13.110.8.78, 13.110.9.78, 13.110.10.78","na75.my.salesforce.com, na75-ia2.my.salesforce.com, na75-ia2.ia2.r.my.salesforce.com","ns1-ia2.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],cebit.salesforce.com,"54.159.116.102, 18.208.60.216, 54.165.58.209, 52.5.82.174",cebit-2017.herokuapp.com,"dns1.p03.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],cedardoc.my.salesforce.com,"136.146.35.118, 136.146.40.118, 136.146.43.118","na233.salesforce.com, na233-ia7.salesforce.com, na233-ia7.ia7.r.salesforce.com","ns1-ia7.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],ceg.my.salesforce.com,"161.71.8.148, 161.71.10.20, 161.71.10.148","um3.my.salesforce.com, um3-lo3.my.salesforce.com, um3-lo3.lo3.r.my.salesforce.com","ns1-lo3.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],cegid.my.salesforce.com,"160.8.249.39, 160.8.14.39, 160.8.15.167","eu46.my.salesforce.com, eu46-fra.my.salesforce.com, eu46-fra.fra.r.my.salesforce.com","ns1-fra.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],cela.my.salesforce.com,"13.110.47.49, 13.110.64.49, 13.110.41.49","na123.my.salesforce.com, na123-ia5.my.salesforce.com, na123-ia5.ia5.r.my.salesforce.com","ns1-ia5.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],central.my.salesforce.com,"13.110.60.205, 13.110.61.205, 13.109.188.205","na168.my.salesforce.com, na168-ia4.my.salesforce.com, na168-ia4.ia4.r.my.salesforce.com","ns1-ia4.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],centreon.my.salesforce.com,"160.8.15.10, 160.8.255.10, 160.8.12.10","eu39.my.salesforce.com, eu39-fra.my.salesforce.com, eu39-fra.fra.r.my.salesforce.com","ns1-fra.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],century.my.salesforce.com,"13.237.131.104, 54.253.158.24, 13.237.251.124","aus23.my.sfdc-vwfla6.salesforce.com, aus23.sfdc-vwfla6.salesforce.com","dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],centurylink.my.salesforce.com,"13.110.63.161, 13.110.61.161, 13.109.190.161","na156.my.salesforce.com, na156-ia4.my.salesforce.com, na156-ia4.ia4.r.my.salesforce.com","ns1-ia4.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],cer2.my.salesforce.com,"160.8.241.133, 160.8.8.133, 160.8.246.133","eu40.salesforce.com, eu40-cdg.salesforce.com, eu40-cdg.cdg.r.salesforce.com","ns1-cdg.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],cert.my.salesforce.com,"161.71.2.152, 161.71.0.24, 161.71.2.24","um1.my.salesforce.com, um1-lo2.my.salesforce.com, um1-lo2.lo2.r.my.salesforce.com","ns1-lo2.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],certisign.my.salesforce.com,"13.109.191.25, 13.110.57.25, 13.109.189.25","na174.my.salesforce.com, na174-ia4.my.salesforce.com, na174-ia4.ia4.r.my.salesforce.com","ns1-ia4.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],ces.my.salesforce.com,"101.53.168.120, 101.53.168.248, 101.53.169.120","ap27.salesforce.com, ap27-hnd.salesforce.com, ap27-hnd.hnd.r.salesforce.com","ns1-hnd.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],cesium.my.salesforce.com,"13.109.190.210, 13.109.185.210, 13.110.62.210","na170.salesforce.com, na170-ia4.salesforce.com, na170-ia4.ia4.r.salesforce.com","ns1-ia4.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],cevalogistics.my.salesforce.com,"136.146.42.117, 136.146.43.117, 136.146.38.117","na232.salesforce.com, na232-ia7.salesforce.com, na232-ia7.ia7.r.salesforce.com","ns1-ia7.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],cf.stage.vaas.n-l2.salesforce.com,"104.18.12.129, 104.18.13.129",,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,True,cloudflare,,,"2606:4700::6812:c81, 2606:4700::6812:d81",,,,
[x],cf.vaas.n-l2.salesforce.com,,,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],cfad.my.salesforce.com,"13.110.32.50, 13.110.86.50, 13.110.34.178","na122.my.salesforce.com, na122-ia2.my.salesforce.com, na122-ia2.ia2.r.my.salesforce.com","ns1-ia2.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],cfc.my.salesforce.com,"160.8.9.139, 160.8.10.11, 160.8.247.11","eu42.salesforce.com, eu42-cdg.salesforce.com, eu42-cdg.cdg.r.salesforce.com","ns1-cdg.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],cg.my.salesforce.com,"160.8.245.15, 160.8.244.15, 160.8.11.15","eu43.my.salesforce.com, eu43-cdg.my.salesforce.com, eu43-cdg.cdg.r.my.salesforce.com","ns1-cdg.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],cga.my.salesforce.com,"85.222.140.13, 85.222.140.6, 85.222.140.10","n.edge2.salesforce.com, europe.edge2.salesforce.com, fra.edge2.salesforce.com","dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],cgd.my.salesforce.com,"160.8.12.38, 160.8.255.38, 160.8.15.166","eu44.my.salesforce.com, eu44-fra.my.salesforce.com, eu44-fra.fra.r.my.salesforce.com","ns1-fra.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],cgi3.my.salesforce.com,"160.8.9.139, 160.8.10.11, 160.8.247.11","eu42.salesforce.com, eu42-cdg.salesforce.com, eu42-cdg.cdg.r.salesforce.com","ns1-cdg.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],cgi4.my.salesforce.com,"101.53.170.117, 101.53.169.245, 101.53.169.117","ap26.salesforce.com, ap26-hnd.salesforce.com, ap26-hnd.hnd.r.salesforce.com","ns1-hnd.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],cgk.my.salesforce.com,"13.37.129.197, 13.37.196.117, 13.38.145.13","fra36.my.sfdc-urlt2q.salesforce.com, fra36.sfdc-urlt2q.salesforce.com","dns1.p05.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],ch.my.salesforce.com,"160.8.11.15, 160.8.245.15, 160.8.244.15","eu43.my.salesforce.com, eu43-cdg.my.salesforce.com, eu43-cdg.cdg.r.my.salesforce.com","ns1-cdg.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],chain.my.salesforce.com,"161.71.1.191, 161.71.3.63, 161.71.1.63","um9.my.salesforce.com, um9-lo2.my.salesforce.com, um9-lo2.lo2.r.my.salesforce.com","ns1-lo2.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,"pch1.salesforce-dns.com, pch2.salesforce-dns.com, udns1.salesforce.com, udns2.salesforce.com, udns3.salesforce.com, udns4.salesforce.com",,,
[x],champ.my.salesforce.com,"136.146.23.122, 136.146.26.122, 136.146.18.122","na236.salesforce.com, na236-ia6.salesforce.com, na236-ia6.ia6.r.salesforce.com","ns1-ia6.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],chance.my.salesforce.com,"101.53.168.138, 101.53.170.10, 101.53.171.10","ap5.my.salesforce.com, ap5-hnd.my.salesforce.com, ap5-hnd.hnd.r.my.salesforce.com","ns1-hnd.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],chandigarh.my.salesforce.com,"101.53.168.120, 101.53.168.248, 101.53.170.120","ap27.salesforce.com, ap27-hnd.salesforce.com, ap27-hnd.hnd.r.salesforce.com","ns1-hnd.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],channeladvisor.my.salesforce.com,"13.110.60.205, 13.110.61.205, 13.109.188.205","na168.my.salesforce.com, na168-ia4.my.salesforce.com, na168-ia4.ia4.r.my.salesforce.com","ns1-ia4.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],chaos.my.salesforce.com,"160.8.15.166, 160.8.12.38, 160.8.255.38","eu44.my.salesforce.com, eu44-fra.my.salesforce.com, eu44-fra.fra.r.my.salesforce.com","ns1-fra.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],chargebee.my.salesforce.com,"13.109.191.25, 13.110.57.25, 13.109.189.25","na174.my.salesforce.com, na174-ia4.my.salesforce.com, na174-ia4.ia4.r.my.salesforce.com","ns1-ia4.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],chatter.salesforce.com,"23.1.35.132, 23.1.99.130, 23.1.106.133, 104.109.10.129, 104.109.11.129, 184.25.179.132, 184.31.3.130, 184.31.10.133, 156.154.100.8, 156.154.101.8, 156.154.102.8, 156.154.103.8",,"mastername.salesforce.com, hostmaster.salesforce.com",NOERROR,,,"mx1-ia4-sp4.mta.salesforce.com, mx1-ia4-sp5.mta.salesforce.com, mx1-ia5-sp4.mta.salesforce.com, mx1-ia5-sp5.mta.salesforce.com",v=spf1 include:salesforce.com ~all,2001:502:2eda::8,"udns1.salesforce.com, udns2.salesforce.com, udns3.salesforce.com, udns4.salesforce.com, pch1.salesforce-dns.com, pch2.salesforce-dns.com",,,
[x],chaucer.my.salesforce.com,"85.222.155.16, 85.222.154.16, 160.8.250.144","eu17.my.salesforce.com, eu17-fra.my.salesforce.com, eu17-fra.fra.r.my.salesforce.com","ns1-fra.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],chauffeur.my.salesforce.com,"101.53.169.117, 101.53.169.245, 101.53.170.117","ap26.salesforce.com, ap26-hnd.salesforce.com, ap26-hnd.hnd.r.salesforce.com","ns1-hnd.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],check.my.salesforce.com,"44.230.242.172, 50.112.247.205, 54.69.141.114","usa15.my.sfdc-lywfpd.salesforce.com, usa15.sfdc-lywfpd.salesforce.com","dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],checkin.my.salesforce.com,"13.110.83.38, 13.110.33.38, 13.110.85.38","na135.my.salesforce.com, na135-ia2.my.salesforce.com, na135-ia2.ia2.r.my.salesforce.com","ns1-ia2.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],checklist.my.salesforce.com,"136.146.22.3, 136.146.31.3, 136.146.21.3","na224.salesforce.com, na224-ia6.salesforce.com, na224-ia6.ia6.r.salesforce.com","ns1-ia6.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],chevalier.my.salesforce.com,"18.194.111.233, 18.156.179.54, 3.76.137.226","deu5.my.sfdc-yzvdd4.salesforce.com, deu5.sfdc-yzvdd4.salesforce.com","dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],chg1.my.salesforce.com,"13.110.43.49, 13.110.44.49, 13.110.41.49","na123.my.salesforce.com, na123-ia5.my.salesforce.com, na123-ia5.ia5.r.my.salesforce.com","ns1-ia5.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],child.my.salesforce.com,"13.110.65.235, 13.110.40.235, 13.110.43.235","na210.my.salesforce.com, na210-ia5.my.salesforce.com, na210-ia5.ia5.r.my.salesforce.com","ns1-ia5.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],chimera.my.salesforce.com,"161.71.2.22, 161.71.3.22, 161.71.2.150","um7.my.salesforce.com, um7-lo2.my.salesforce.com, um7-lo2.lo2.r.my.salesforce.com","ns1-lo2.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],chirp.my.salesforce.com,"13.110.68.245, 13.110.69.245, 13.110.40.245","na206.salesforce.com, na206-ia5.salesforce.com, na206-ia5.ia5.r.salesforce.com","ns1-ia5.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],chm.my.salesforce.com,"13.110.47.237, 13.110.68.237, 13.110.67.237","na209.my.salesforce.com, na209-ia5.my.salesforce.com, na209-ia5.ia5.r.my.salesforce.com","ns1-ia5.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],choc.my.salesforce.com,"13.110.93.193, 13.110.38.65, 13.110.37.65","na116.my.salesforce.com, na116-ph2.my.salesforce.com, na116-ph2.ph2.r.my.salesforce.com","ns1-ph2.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],choice.my.salesforce.com,"18.192.146.114, 52.28.3.100, 3.77.4.144","deu3.my.sfdc-yzvdd4.salesforce.com, deu3.sfdc-yzvdd4.salesforce.com","dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],chown.my.salesforce.com,"136.146.22.3, 136.146.21.3, 136.146.20.3","na224.salesforce.com, na224-ia6.salesforce.com, na224-ia6.ia6.r.salesforce.com","ns1-ia6.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],chp.my.salesforce.com,"13.110.65.59, 13.110.67.59, 13.110.64.59","na138.salesforce.com, na138-ia5.salesforce.com, na138-ia5.ia5.r.salesforce.com","ns1-ia5.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],christiesrealestate.my.salesforce.com,"13.110.91.153, 13.110.36.25, 13.110.38.25","na132.my.salesforce.com, na132-ph2.my.salesforce.com, na132-ph2.ph2.r.my.salesforce.com","ns1-ph2.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],chronos.my.salesforce.com,"13.110.11.84, 13.110.11.212, 13.110.10.84","na85.my.salesforce.com, na85-ia2.my.salesforce.com, na85-ia2.ia2.r.my.salesforce.com","ns1-ia2.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],chrysalis.my.salesforce.com,"13.109.185.243, 13.110.60.243, 13.109.189.243","na207.my.salesforce.com, na207-ia4.my.salesforce.com, na207-ia4.ia4.r.my.salesforce.com","ns1-ia4.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],chx.salesforce.com,96.43.152.25,monitor-chx.salesforce.com,"mastername.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],cic.my.salesforce.com,"13.109.190.229, 13.109.187.229, 13.110.61.229","na212.my.salesforce.com, na212-ia4.my.salesforce.com, na212-ia4.ia4.r.my.salesforce.com","ns1-ia4.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],cif.my.salesforce.com,"13.110.71.208, 13.110.47.208, 13.110.40.208","na169.my.salesforce.com, na169-ia5.my.salesforce.com, na169-ia5.ia5.r.my.salesforce.com","ns1-ia5.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],cigna.my.salesforce.com,"52.62.190.58, 54.79.216.93, 54.79.126.212","aus3.my.sfdc-vwfla6.salesforce.com, aus3.sfdc-vwfla6.salesforce.com","dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],circ.my.salesforce.com,"3.6.233.138, 13.232.227.72, 13.233.175.75",ind88.sfdc-y37hzm.salesforce.com,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],circa.my.salesforce.com,"13.110.42.80, 13.110.41.80, 13.110.46.80","na148.my.salesforce.com, na148-ia5.my.salesforce.com, na148-ia5.ia5.r.my.salesforce.com","ns1-ia5.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],circe.my.salesforce.com,"13.110.90.152, 13.110.38.24, 13.110.39.152","na132.salesforce.com, na132-ph2.salesforce.com, na132-ph2.ph2.r.salesforce.com","ns1-ph2.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],cis.my.salesforce.com,"13.110.85.47, 13.110.80.47, 13.110.83.47","na142.my.salesforce.com, na142-ia2.my.salesforce.com, na142-ia2.ia2.r.my.salesforce.com","ns1-ia2.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],cisco2.my.salesforce.com,"136.146.26.122, 136.146.18.122, 136.146.23.122","na236.salesforce.com, na236-ia6.salesforce.com, na236-ia6.ia6.r.salesforce.com","ns1-ia6.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],ciscosales--qa.sandbox.my.salesforce.com,"13.110.71.71, 13.110.69.71, 13.110.68.71","cs159.salesforce.com, cs159-ia5.salesforce.com, cs159-ia5.ia5.r.salesforce.com","ns1-ia5.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],ciscosales.my.salesforce.com,"13.110.33.129, 13.110.86.1, 13.110.84.1","na101.my.salesforce.com, na101-ia2.my.salesforce.com, na101-ia2.ia2.r.my.salesforce.com","ns1-ia2.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],ciss.my.salesforce.com,"3.25.29.87, 3.24.128.20, 13.236.251.154","aus27.my.sfdc-vwfla6.salesforce.com, aus27.sfdc-vwfla6.salesforce.com","dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],cit.my.salesforce.com,"13.110.69.199, 13.110.47.199, 13.110.43.199","na166.my.salesforce.com, na166-ia5.my.salesforce.com, na166-ia5.ia5.r.my.salesforce.com","ns1-ia5.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],citcab.my.salesforce.com,"13.110.41.181, 13.110.70.181, 13.110.40.181","na160.my.salesforce.com, na160-ia5.my.salesforce.com, na160-ia5.ia5.r.my.salesforce.com","ns1-ia5.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],citizenconnect.my.salesforce.com,"13.110.71.187, 13.110.44.187, 13.110.41.187","na162.my.salesforce.com, na162-ia5.my.salesforce.com, na162-ia5.ia5.r.my.salesforce.com","ns1-ia5.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],citizendevelopment.salesforce.com,,cubic-rhubarb-g8pvi4bimayvy1jt71b5kxgm.herokudns.com,"dns1.p05.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],citywest.my.salesforce.com,"136.146.34.117, 136.146.38.117, 136.146.43.117","na232.salesforce.com, na232-ia7.salesforce.com, na232-ia7.ia7.r.salesforce.com","ns1-ia7.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],cj.my.salesforce.com,"13.110.80.38, 13.110.83.38, 13.110.32.38","na135.my.salesforce.com, na135-ia2.my.salesforce.com, na135-ia2.ia2.r.my.salesforce.com","ns1-ia2.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],cjr.my.salesforce.com,"3.76.239.234, 3.76.236.106, 52.57.196.59","deu25.my.sfdc-yzvdd4.salesforce.com, deu25.sfdc-yzvdd4.salesforce.com","dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],cla-val.my.salesforce.com,"136.146.43.117, 136.146.38.117, 136.146.41.117","na232.salesforce.com, na232-ia7.salesforce.com, na232-ia7.ia7.r.salesforce.com","ns1-ia7.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],claire.my.salesforce.com,"13.110.90.163, 13.110.92.163, 13.110.37.163","na141.my.salesforce.com, na141-ph2.my.salesforce.com, na141-ph2.ph2.r.my.salesforce.com","ns1-ph2.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],clango.my.salesforce.com,"13.110.60.42, 13.109.187.42, 13.110.63.42","na173.salesforce.com, na173-ia4.salesforce.com, na173-ia4.ia4.r.salesforce.com","ns1-ia4.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],claro.my.salesforce.com,"13.110.36.41, 13.110.39.41, 13.110.94.41","na117.my.salesforce.com, na117-ph2.my.salesforce.com, na117-ph2.ph2.r.my.salesforce.com","ns1-ph2.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],classactioncapital.my.salesforce.com,"13.110.47.199, 13.110.43.199, 13.110.69.199","na166.my.salesforce.com, na166-ia5.my.salesforce.com, na166-ia5.ia5.r.my.salesforce.com","ns1-ia5.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],classic.my.salesforce.com,"136.146.23.122, 136.146.26.122, 136.146.18.122","na236.salesforce.com, na236-ia6.salesforce.com, na236-ia6.ia6.r.salesforce.com","ns1-ia6.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],classical.my.salesforce.com,"13.110.60.25, 13.110.56.25, 13.110.57.25","na174.my.salesforce.com, na174-ia4.my.salesforce.com, na174-ia4.ia4.r.my.salesforce.com","ns1-ia4.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],claytonutz.my.salesforce.com,"101.53.169.117, 101.53.169.245, 101.53.170.117","ap26.salesforce.com, ap26-hnd.salesforce.com, ap26-hnd.hnd.r.salesforce.com","ns1-hnd.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],clean.my.salesforce.com,"101.53.169.245, 101.53.170.117, 101.53.169.117","ap26.salesforce.com, ap26-hnd.salesforce.com, ap26-hnd.hnd.r.salesforce.com","ns1-hnd.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],clemson.my.salesforce.com,"13.110.82.80, 13.110.34.80, 13.110.83.80","na113.my.salesforce.com, na113-ia2.my.salesforce.com, na113-ia2.ia2.r.my.salesforce.com","ns1-ia2.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],cleo.my.salesforce.com,"13.110.47.237, 13.110.66.237, 13.110.68.237","na209.my.salesforce.com, na209-ia5.my.salesforce.com, na209-ia5.ia5.r.my.salesforce.com","ns1-ia5.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],click.mail.salesforce.com,136.147.129.81,,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,,,,,,,,
[x],click2.my.salesforce.com,"136.146.21.3, 136.146.19.3, 136.146.20.3","na224.salesforce.com, na224-ia6.salesforce.com, na224-ia6.ia6.r.salesforce.com","ns1-ia6.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
