new,host,a,soa,status_code,cname,mx,ns,txt,cdn,cdn-name,aaaa,has_internal_ips,internal_ips,caa
,salesenablement.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,saservices.siliconexpert.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 include:_spf.siliconexpert.com include:spf.protection.outlook.com -all,,,,,,
,sc.aspencore.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 include:spf.protection.outlook.com include:servers.mcsv.net include:_spf.salesforce.com -all,,,,,,
,sc.siliconexpert.com,,"ns1.impervadns.net, hostmaster.incapsula.com",NOERROR,bght7j5.impervadns.net,,,,True,incapsula,2a02:e980:1fe::63,,,
,schematy.elektroda.pl,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,scout.eetimes.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 include:spf.protection.outlook.com include:amazonses.com -all,,,,,,
,search.aspencore.com,23.222.33.38,"n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"search.aspencore.com.edgekey.net, e1899.a.akamaiedge.net",,,,,,,,,
,search.eetimes.com,52.171.138.252,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,True,azure,,,,
,secure-eugo.arrow.com,192.29.202.52,"ns1.p201.dns.oraclecloud.net, hostmaster.hs.eloqua.com",NOERROR,"s159500889.hs.eloqua.com, p06j.hs.eloqua.com",,,,True,oracle,,,,
,secure.arrow.com,142.0.173.16,"ns1.p201.dns.oraclecloud.net, hostmaster.hs.eloqua.com",NOERROR,"s1304.hs.eloqua.com, p01g.hs.eloqua.com",,,,,,,,,
,secureconnect.arrow.com,13.93.163.20,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,"mrktg.arwdns.com, uw1.na.mrktg.arwdns.com",,,,True,azure,,,,
,securedwireless.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,semtech.transim.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 include:spf.protection.outlook.com include:_spf.salesforce.com -all,,,,,,
,servicedesk.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,servicedesk.gslb.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,servicedeskns.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,services.arrow.com,63.94.171.238,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,sftp.arrow.com,63.165.163.32,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,ftp.eng.arrow.com,,,,,,,,,
,shop.richardsonrfpd.com,,"n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,"shop.richardsonrfpd.com.edgekey.net, e246997.dsca.akamaiedge.net",,,,,,"2a02:26f0:7100::687e:259b, 2a02:26f0:7100::687e:25aa",,,
,shopfloor.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,shopfloor.gslb.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,shopfloorclient.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,signature.ecs-nordic.arrow.com,194.182.251.77,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,siliconexpert.com,,,NOERROR,,siliconexpert-com.mail.protection.outlook.com,,,True,incapsula,,,,
,sip.aepetsche.com,52.112.66.139,"admin.nsatc.net, dns.level3.net",NOERROR,sipdir.online.lync.com,,,,,,2603:1037:0:7::b,,,
,sip.arrow.com,52.112.192.139,"admin.nsatc.net, dns.level3.net",NOERROR,sipdir.online.lync.com,,,,,,2603:1027:0:2::b,,,
,sip.chip1stop.com,,"admin.nsatc.net, dns.level3.net",NOERROR,sipdir.online.lync.com,,,,,,,,,
,sip.helpdesk.arrow.com,13.93.163.20,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,"mrktg.arwdns.com, uw1.na.mrktg.arwdns.com",,,,True,azure,,,,
,sip.richardsonrfpd.com,52.112.193.13,"admin.nsatc.net, dns.level3.net",NOERROR,sipdir.online.lync.com,,,,,,2603:1027:0:48::20,,,
,sip.transim.com,52.112.192.11,"admin.nsatc.net, dns.level3.net",NOERROR,sipdir.online.lync.com,,,,,,2603:1027:0:48::20,,,
,sip.verical.com,52.112.193.13,"admin.nsatc.net, dns.level3.net",NOERROR,sipdir.online.lync.com,,,,,,2603:1027:0:48::20,,,
,skillsonline-cms.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,skillsonline-preview.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,sl.aepetsche.com,"18.209.131.43, 18.235.9.115, 54.85.128.104","ns-834.awsdns-40.net, awsdns-hostmaster.amazon.com",NOERROR,custom-tracking.salesloft.com,,,,,,,,,"pki.goog, comodoca.com, digicert.com, letsencrypt.org"
,sl.arrow.com,,,NOERROR,custom-tracking.salesloft.com,,,,,,,,,"letsencrypt.org, digicert.com, comodoca.com, pki.goog"
,smartedi.emea.arrow.com,213.152.10.44,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,"dns1.p06.nsone.net, dns2.p06.nsone.net, pdns77.ultradns.com, pdns77.ultradns.net, pdns77.ultradns.biz, pdns77.ultradns.org, dns3.p06.nsone.net, dns4.p06.nsone.net",,,,,,,
,smtp.richardsonrfpd.com,198.4.44.13,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,smtp-richardsonrfpd-com.mail.protection.outlook.com,,"v=spf1 include:spf.protection.outlook.com ip4:216.150.160.0/20 -all, A0R1R44070",,,,,,
,solutions.xsp.arrow.com,13.93.163.20,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,"mrktg.arwdns.com, uw1.na.mrktg.arwdns.com",,,,True,azure,,,,
,som.eetimes.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 include:spf.protection.outlook.com include:amazonses.com -all,,,,,,
,sp.chip1stop.com,157.112.176.36,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,spansion.transim.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 include:spf.protection.outlook.com include:_spf.salesforce.com -all,,,,,,
,sphere.arrow.com,193.45.11.31,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,sslvpn.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,myarrow6.arwnet.com,,,v=spf1 -all,,,,,,
,sso.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,sso1.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,ssosamlsign-uat.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,ssosamlsign.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,st.transim.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 include:spf.protection.outlook.com include:_spf.salesforce.com -all,,,,,,
,stage-analytics.transim.com,13.91.100.14,"ns1-02.azure-dns.com, msnhst.microsoft.com",NOERROR,transim-stage-gateway.westus.cloudapp.azure.com,,,,True,azure,,,,
,stage-api.transim.com,13.91.100.14,"ns1-02.azure-dns.com, msnhst.microsoft.com",NOERROR,transim-stage-gateway.westus.cloudapp.azure.com,,,,True,azure,,,,
,stage-artesyn.transim.com,,"ns1-02.azure-dns.com, msnhst.microsoft.com",NOERROR,transim-stage-gateway.westus.cloudapp.azure.com,,"dns2.p06.nsone.net, dns1.p06.nsone.net, dns4.p06.nsone.net, pdns77.ultradns.com, pdns77.ultradns.net, pdns77.ultradns.biz, pdns77.ultradns.org, dns3.p06.nsone.net",,True,azure,,,,
,stage-demo.transim.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,stage-engage.transim.com,13.91.100.14,"ns1-02.azure-dns.com, msnhst.microsoft.com",NOERROR,transim-stage-gateway.westus.cloudapp.azure.com,,,,True,azure,,,,
,stage-go.transim.com,13.91.100.14,"ns1-02.azure-dns.com, msnhst.microsoft.com",NOERROR,transim-stage-gateway.westus.cloudapp.azure.com,,,,True,azure,,,,
,stage-infineon.transim.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,stage-intel-designcenter.transim.com,13.91.100.14,"ns1-02.azure-dns.com, msnhst.microsoft.com",NOERROR,transim-stage-gateway.westus.cloudapp.azure.com,,,,True,azure,,,,
,stage-maxim.transim.com,13.91.100.14,"ns1-02.azure-dns.com, msnhst.microsoft.com",NOERROR,"stage-analog.transim.com, transim-stage-gateway.westus.cloudapp.azure.com",,,,True,azure,,,,
,stage-micrel.transim.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 include:spf.protection.outlook.com include:_spf.salesforce.com -all,,,,,,
,stage-productadvisor.transim.com,40.118.161.231,"ns1-02.azure-dns.com, msnhst.microsoft.com",NOERROR,transim-prod2-gateway.westus.cloudapp.azure.com,,,,True,azure,,,,
,stage-rockwell.transim.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 include:spf.protection.outlook.com include:_spf.salesforce.com -all,,,,,,
,stage.arrow.transim.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 include:spf.protection.outlook.com include:_spf.salesforce.com -all,,,,,,
,stage.immixgroup.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,stage.infineon.transim.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,stage.micrel.transim.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 include:spf.protection.outlook.com include:_spf.salesforce.com -all,,,,,,
,stage.onsemi.transim.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 include:spf.protection.outlook.com include:_spf.salesforce.com -all,,,,,,
,stage.renesas.transim.com,13.91.100.14,"ns1-02.azure-dns.com, msnhst.microsoft.com",NOERROR,transim-stage-gateway.westus.cloudapp.azure.com,,,,True,azure,,,,
,stage.transim.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 include:spf.protection.outlook.com include:_spf.salesforce.com -all,,,,,,
,stage2.transim.com,,"ns1-02.azure-dns.com, msnhst.microsoft.com",NOERROR,transim-stage-gateway.westus.cloudapp.azure.com,,,,True,azure,,,,
,staging.new.eetimes.com,204.74.99.100,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,stagingcart.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,start.arrow.com,13.93.163.20,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,"mrktg.arwdns.com, uw1.na.mrktg.arwdns.com",,"pdns77.ultradns.com, pdns77.ultradns.net, pdns77.ultradns.biz, pdns77.ultradns.org",,True,azure,,,,
,static.arrow.com,216.150.168.137,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,"static.arwdns.net, nasb.static.arwdns.net, na.az.static.arwdns.net",,,,,,,,,
,static.elektroda.pl,,"n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"static.elektroda.pl.edgekey.net, e1899.a.akamaiedge.net",,,,,,,,,
,static.siliconexpert.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 include:_spf.siliconexpert.com include:spf.protection.outlook.com -all,,,,,,
,static.transim.com,23.221.240.35,"n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"static.transim.com.edgekey.net, e1899.a.akamaiedge.net",,,,,,,,,
,static1s.arrow.com,13.93.163.20,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,"mrktg.arwdns.com, uw1.na.mrktg.arwdns.com",,,,True,azure,,,,
,static2.arrow.com,23.222.33.38,"n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"china-arrow.com.edgekey.net, e1899.a.akamaiedge.net",,,,,,,,,
,static2.elektroda.pl,23.222.33.38,"n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"static2.elektroda.pl.edgekey.net, e1899.a.akamaiedge.net",,,,,,,,,
,static2.transim.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 include:spf.protection.outlook.com include:_spf.salesforce.com -all,,,,,,
,static2s.arrow.com,216.150.168.137,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,"static2.arwdns.net, na.az.static2.arwdns.net",,,,,,,,,
,static3.arrow.com,95.101.176.102,"n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"china-arrow.com.edgekey.net, e1899.a.akamaiedge.net",,,,,,,,,
,static4.arrow.com,104.102.19.238,"n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"arrow-china.arrow.com.edgekey.net, e1899.a.akamaiedge.net",,,,,,,,,
,static4i.arrow.com,23.221.240.35,"n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"static4i.arrow.com.edgekey.net, e1899.a.akamaiedge.net",,,,,,,,,
,static4s.arrow.com,216.150.170.128,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,"arwwww.arwdns.net, eu.az.arwwww.arwdns.net",,"pdns77.ultradns.biz, pdns77.ultradns.org, pdns77.ultradns.com, pdns77.ultradns.net",,,,,,,
,static4uat.arrow.com,104.102.19.238,"n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"static4uat.arrow.com.edgekey.net, e1899.a.akamaiedge.net",,,,,,,,,
,static5.arrow.com,95.101.176.102,"n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"china-arrow.com.edgekey.net, e1899.a.akamaiedge.net",,,,,,,,,
,static6.arrow.com,,"n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"china-arrow.com.edgekey.net, e1899.a.akamaiedge.net",,,,,,,,,
,statici.arrow.com,63.94.171.171,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,staticx.arrow.com,52.4.60.56,"ns-933.awsdns-52.net, awsdns-hostmaster.amazon.com",NOERROR,ink1001.com,,"ns-1401.awsdns-47.org, ns-1725.awsdns-23.co.uk, ns-93.awsdns-11.com, ns-933.awsdns-52.net",,,,,,,"amazonaws.com, amazontrust.com, awstrust.com, digicert.com, entrust.net, letsencrypt.org, sectigo.com, amazon.com"
,stgw.arrow.com,65.246.181.18,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,streaming.arrow.com,98.124.137.117,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,sts.arrow.com,13.93.163.20,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,"mrktg.arwdns.com, uw1.na.mrktg.arwdns.com",,,,True,azure,,,,
,studio.aspencore.com,34.82.242.230,"jim.ns.cloudflare.com, dns.cloudflare.com",NOERROR,acstudio.wpengine.com,,,,True,google,,,,
,subscriptions.eetimes.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 include:spf.protection.outlook.com include:amazonses.com -all,,,,,,
,sunny2.arrow.com,38.242.100.49,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,supplierdirectory.aspencore.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 include:spf.protection.outlook.com include:servers.mcsv.net include:_spf.salesforce.com -all,,,,,,
,supplychain.arrow.com,216.150.168.139,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,support-anz.arrow.com,20.190.104.78,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,globalsupport.arrow.com,,,,True,azure,,,,
,support.ecs-anz.arrow.com,"185.166.143.37, 185.166.143.38, 185.166.143.36","ns-110.awsdns-13.com, awsdns-hostmaster.amazon.com",NOERROR,arrowecs.atlassian.net,"inbound-smtp.us-east-1.amazonaws.com, inbound-smtp.us-west-2.amazonaws.com",,"v=spf1 include:_spf.atlassian.net include:mail-us.atlassian.net include:mail-eu.atlassian.net -all, wildcard-placeholder",,,,,,
,support.siliconexpert.com,,"ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,siliconexpertsupport.zendesk.com,mail-pod-13.int.zendesk.com,,"v=spf1 include:mail.zendesk.com ~all, pod=13",True,cloudflare,,,,
,supportcenter.einfochips.com,54.151.66.36,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,survey.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,survey-arrow-com.mail.protection.outlook.com,,v=spf1 include:_spf.qemailserver.com include:amazonses.com include:spf.protection.outlook.com -all,,,,,,
,swb.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,swb.gslb.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,sypport-anz.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,test-itstore.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,test.data.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,testecssoa.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,testecssoaext.arrow.com,63.165.163.254,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,testecswc.gslb.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,testlink.arrow.com,"18.66.122.97, 18.66.122.39, 18.66.122.78, 18.66.122.12","ns-140.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,d1kyde79qcmshz.cloudfront.net,,"ns-1962.awsdns-53.co.uk, ns-1017.awsdns-63.net, ns-1358.awsdns-41.org, ns-140.awsdns-17.com",,True,cloudfront,,,,
,tgateway.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,thermofisher.transim.com,137.135.18.76,"ns1-02.azure-dns.com, msnhst.microsoft.com",NOERROR,transim-application-gateway.westus.cloudapp.azure.com,,,,True,azure,,,,
,tissy.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,"mrktg.arwdns.com, uw1.na.mrktg.arwdns.com",,,,True,azure,,,,
,toshiba.transim.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 include:spf.protection.outlook.com include:_spf.salesforce.com -all,,,,,,
,tracker.transim.com,45.60.243.45,"ns1.impervadns.net, hostmaster.incapsula.com",NOERROR,6v39o5d.impervadns.net,,,,True,incapsula,2a02:e980:148::2d,,,
,trade.s-tech.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,training.einfochips.com,125.20.7.36,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,transim.com,137.135.18.76,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,transim-com.mail.protection.outlook.com,"dns4.p06.nsone.net, pdns77.ultradns.com, pdns77.ultradns.net, pdns77.ultradns.biz, pdns77.ultradns.org, dns3.p06.nsone.net, dns2.p06.nsone.net, dns1.p06.nsone.net","00d58000000asaneaq, MS=ms10356734, v=spf1 include:spf.protection.outlook.com include:_spf.salesforce.com -all, knowbe4-site-verification=583740fc02ad1ffbf3a87f68358d2c66",,,,,,digicert.com
,treasuryservice.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,treasuryservices.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,trxac.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,trxac.gslb.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,trxap.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,trxap.gslb.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,tstecsap.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,tstecsap.gslb.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,uat-my.siliconexpert.com,"104.126.37.162, 104.126.37.171","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,"uat-my.siliconexpert.com.edgekey.net, e127575.dsca.akamaiedge.net",,,,,,"2a02:26f0:3500:18::1724:a298, 2a02:26f0:3500:18::1724:a29f",,,
,uat-webassets.gslb.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,uat.arrow.com,95.101.176.102,"n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"uat.arrow.com.edgekey.net, e1899.a.akamaiedge.net",,,,,,,,,
,uat2.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,uat2login.arrow.com,13.93.163.20,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,"mrktg.arwdns.com, uw1.na.mrktg.arwdns.com",,,,True,azure,,,,
,uat2oid.arrow.com,13.93.163.20,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,"mrktg.arwdns.com, uw1.na.mrktg.arwdns.com",,,,True,azure,,,,
,uat2wms.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,uat2wmsapi.gslb.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,udp.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,ukcloud.arrow.com,193.45.11.27,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,ukcloud.dev.arrow.com,193.45.11.35,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,ukcloud.stg.arrow.com,193.45.11.27,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,unityaccess.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,upi.transim.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 include:spf.protection.outlook.com include:_spf.salesforce.com -all,,,,,,
,upload.aspencore.com,"54.208.97.121, 54.210.214.89","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,filemanager-1654895688.us-east-1.elb.amazonaws.com,,,,,,,,,
,us-co-dc01-cp01.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,us-co-dc01-cp02.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,us.cloud.arrow.com,83.217.245.90,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,usdendrh189.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,usdendrh277.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,usdendrh656.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,usdendrh657.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,usdendrh76.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
