new,host,mx,soa,status_code,a,cname,txt,ns,has_internal_ips,internal_ips,cdn,cdn-name,aaaa
,app.esgpro.fidelity.com,,"n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"88.221.24.11, 88.221.24.129","app.esgpro.fidelity.com.edgekey.net, e63637.a.akamaiedge.net",,,,,,,
,app.fidelity.com,,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"2.18.29.240, 2.18.29.210","dpcs.fidelity.com.edgekey.net, e69395.x.akamaiedge.net",,,,,,,
,appbus-repmobility.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,appointment.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,appointmentdev.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,appointmentpreprod.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,appointmenttest.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,"a1-188.akam.net, a2-65.akam.net, a8-64.akam.net, udns1.cscdns.net, udns2.cscdns.uk",,,,,
,appointmentxq1web.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,aps.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,aps.internal.fidelity.com,,,,,,,
,aridal010.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,155.199.25.12,,,,,,,,
,arimmk50.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,192.223.243.86,,,,,,,,
,arirtp010.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,192.223.136.203,,,,,,,,
,assets.fidelity.com,,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"88.221.24.27, 88.221.24.75","assets.fidelity.com.edgekey.net, e69395.x.akamaiedge.net",,,,,,,
,assetsxq2.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,atbtnews-rtp.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,155.199.206.91,,,,,,,,
,atbtnews-uat.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,atbtnews.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,atbtnews.iws.fidelity.com,,,NOERROR,155.199.18.88,,,,,,,,
,atccfprod.fidelity.com,,"n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"23.213.161.204, 23.213.161.224","atccfprod.fidelity.com.edgekey.net, e129676.a.akamaiedge.net",,,,,,,
,atccfprod.fisc.fidelity.com,,,NOERROR,"155.199.204.114, 155.199.72.119, 155.199.40.35, 155.199.88.118",,,,,,,,
,atccfxq1.fidelity.com,,"n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"88.221.24.33, 88.221.24.98","atccfxq1.fidelity.com.edgekey.net, e95009.a.akamaiedge.net",,,,,,,
,atccfxq1.fisc.fidelity.com,,,NOERROR,155.199.204.107,,,,,,,,
,atim-port.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,atim.iws.fidelity.com,,,NOERROR,"155.199.90.35, 155.199.42.35, 155.199.206.35, 155.199.74.35",,,,,,,,
,atlas-test-cert.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,atp.fidelity.com,,"n0q.akamai.net, hostmaster.akamai.com",NOERROR,"185.225.250.74, 185.225.250.48","atp.fidelity.com.edgesuite.net, a630.q.akamai.net",,,,,,,
,atpsrvrcqa.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,155.199.173.93,,,,,,,,
,atpsrvrxq3.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,155.199.173.12,,,,,,,,
,attorneyfinder.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,atwtest301.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,192.223.201.233,,,,,,,,
,autocompletexq1web.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,autocompletexq2.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,autocompletexq2web.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,aw085.c.fidelity.com,,"ns-1505.awsdns-60.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-1505.awsdns-60.org, ns-1678.awsdns-17.co.uk, ns-429.awsdns-53.com, ns-807.awsdns-36.net",,,,,
,aws-nonprod.app.fidelity.com,,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"104.126.37.169, 104.126.37.152","dpcs.fidelity.com.edgekey.net, e69395.x.akamaiedge.net",,,,,,,
,axway-np-rtp1.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,axway-np.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,axway.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,azure.fidelity.com,,"ns1-06.azure-dns.com, msnhst.microsoft.com",NOERROR,40.70.147.2,"azureprod.trafficmanager.net, aaf-ecc-azure-ui.azurewebsites.net, waws-prod-bn1-047.sip.azurewebsites.windows.net, waws-prod-bn1-047.eastus2.cloudapp.azure.com",,,,,True,azure,
,balenginedal010.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,155.199.25.11,,,,,,,,
,balenginertp010.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,192.223.136.202,,,"a1-188.akam.net, a2-65.akam.net, a8-64.akam.net, udns1.cscdns.net, udns2.cscdns.uk",,,,,
,bates.fidelity.com,,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"104.126.37.146, 104.126.37.168","bates.fidelity.com.edgekey.net, e72088.x.akamaiedge.net",,,,,,,
,bates.retail.fidelity.com,,"gtm-fwus301.fidelity.com, hostmaster.gtm-fwus301.fidelity.com",NOERROR,155.199.64.60,,,,,,,,
,batesdit2.fidelity.com,,"n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"88.221.24.114, 88.221.24.81","batesdit2.fidelity.com.edgekey.net, e132073.a.akamaiedge.net",,,,,,,
,batesxq1.fidelity.com,,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"88.221.24.88, 88.221.24.48","batesxq1.fidelity.com.edgekey.net, e96534.x.akamaiedge.net",,,,,,,
,batesxq2web.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,155.199.93.183,,,,,,,,
,bca.fidelity.com,fmr-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,bca.fmr.com,,,,,,,
,bcanalytics-acp.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,bcanalytics-dev.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,bcanalytics-int.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,bcanalytics-np.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,bcanalytics-perf.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,benchmark.fidelity.com,,"auth00.ns.colospace.com.colospace.com, auth01.ns.colospace.com",NOERROR,69.84.154.10,benchmark.fmr.colospace.com,,,,,,,
,benefits.fidelity.com,,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"104.126.37.137, 104.126.37.129","benefits.fidelity.com.edgekey.net, e95165.x.akamaiedge.net",,,,,,,
,benefits.retire.fidelity.com,,"gtm-fwus301.fidelity.com, hostmaster.gtm-fwus301.fidelity.com",NOERROR,155.199.82.90,,,,,,,,
,benefits301.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,192.223.219.29,,,"a1-188.akam.net, a2-65.akam.net, a8-64.akam.net, udns1.cscdns.net, udns2.cscdns.uk",,,,,
,benefits401.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,192.223.228.29,,,,,,,,
,betanbcqa.fidelity.com,,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,23.11.206.74,"betanbcqa.fidelity.com.edgekey.net, e132073.x.akamaiedge.net",,,,,,,
,billpay.fidelity.com,"mail5113.mkt5711.com, mail5112.mkt5710.com, reply.mkt4621.com, mail4024.mkt4621.com","a8-64.akam.net, fwis.fmr.com",NOERROR,,,v=spf1 ip4:208.85.49.177 ip4:208.85.49.215 ip4:208.85.49.25 ip4:74.121.52.1 -all,,,,,,
,billpay101.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,192.223.255.241,,,,,,,,
,billpay301.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,192.223.182.87,,,,,,,,
,billpay401.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,192.223.185.235,,,,,,,,
,billpayment.fidelity.com,,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"2.18.29.209, 2.18.29.184","billpayment.fidelity.com.edgekey.net, e114534.x.akamaiedge.net",,,,,,,
,billpaymentxq1.fidelity.com,,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"2.18.29.200, 2.18.29.163","billpaymentxq1.fidelity.com.edgekey.net, e127083.x.akamaiedge.net",,,,,,,
,billpaymentxq2.fidelity.com,,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,"billpaymentxq2.fidelity.com.edgekey.net, e127083.x.akamaiedge.net",,"a1-188.akam.net, a2-65.akam.net, a8-64.akam.net, udns1.cscdns.net, udns2.cscdns.uk",,,,,
,bipdccfw14snat40.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,155.199.8.12,,,,,,,,
,bipdccfw17snat40.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,155.199.9.12,,,,,,,,
,bipmkofw14snat40.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,bipmkofw17snat40.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,155.199.129.12,,,,,,,,
,boundless.fidelity.com,,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"104.126.37.170, 104.126.37.144","boundless.fidelity.com.edgekey.net, e93611.x.akamaiedge.net",,,,,,,
,brokerage.fidelity.com,,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"95.101.74.162, 95.101.74.154","brokerage.fidelity.com.edgekey.net, e93918.x.akamaiedge.net",,,,,,,
,brokeragexq1.fidelity.com,,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"104.126.37.128, 104.126.37.185","brokeragexq1.fidelity.com.edgekey.net, e96534.x.akamaiedge.net",,,,,,,
,buildingfutures301.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,192.223.219.30,,,"a1-188.akam.net, a2-65.akam.net, a8-64.akam.net, udns1.cscdns.net, udns2.cscdns.uk",,,,,
,buildingfutures401.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,192.223.228.30,,,"a1-188.akam.net, a2-65.akam.net, a8-64.akam.net, udns1.cscdns.net, udns2.cscdns.uk",,,,,
,bva.fidelity.com,fmr-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,bva.fmr.com,,,,,,,
,c29xqammk01.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,192.223.204.50,,,,,,,,
,c2l.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,63.251.167.156,,,"a1-188.akam.net, a2-65.akam.net, a8-64.akam.net, udns1.cscdns.net, udns2.cscdns.uk",,,,,
,c2ltest.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,63.251.167.153,,,,,,,,
,cajaxq1.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,cajaxq2.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,calcsuite.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,candidateforms.fidelity.com,,,NOERROR,155.199.18.145,candidateforms1.iws.fidelity.com,,,,,,,
,capcqa.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,capitalmarketsdcc.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,155.199.16.42,,,,,,,,
,capitalmarketsdit.fidelity.com,,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"92.123.104.14, 92.123.104.56","capitalmarketsdit.fidelity.com.edgekey.net, e83077.x.akamaiedge.net",,,,,,,
,capitalmarketsmko.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,capitalmarketsoma2.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,capitalmarketsrtp.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,155.199.204.42,,,,,,,,
,capitalmarketsxqa.fidelity.com,,"n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"23.213.161.196, 23.213.161.204","capitalmarketsxqa.fidelity.com.edgekey.net, e72793.a.akamaiedge.net",,,,,,,
,capvpn-us301.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,192.223.206.235,,,,,,,,
,careers.fidelity.com,,,NOERROR,155.199.18.26,jobs1.iws.fidelity.com,,,,,,,
,cashmgmt.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,cashmgmtxq2.fidelity.com,,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"62.115.252.18, 62.115.252.59","cashmgmtxq2.fidelity.com.edgekey.net, e96534.x.akamaiedge.net",,,,,,,
,cashmgmtxq2web.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,155.199.93.184,,,,,,,,
,ccw-bg.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,ccw-bg.internal.fidelity.com,,"a1-188.akam.net, a2-65.akam.net, a8-64.akam.net, udns1.cscdns.net, udns2.cscdns.uk",,,,,
,ccw-bg.retail.fidelity.com,,"gtm-fwus301.fidelity.com, hostmaster.gtm-fwus301.fidelity.com",NOERROR,"155.199.80.162, 155.199.40.162, 155.199.152.162",,,"gtm-fwus301.fidelity.com, gtm-fwus401.fidelity.com, gtm-fwrtpb201.fidelity.com, gtm-fwus201.fidelity.com",,,,,
,ccw-nbcua.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,10.241.44.15,,,,True,10.241.44.15,,,
,ccw-part.fidelity.com,,"gtm-fwus301.fidelity.com, hostmaster.gtm-fwus301.fidelity.com",NOERROR,10.93.121.225,ccw-part.pwi.fidelity.com,,,True,10.93.121.225,,,
,ccwnbhi.retail.fidelity.com,,"gtm-fwus301.fidelity.com, hostmaster.gtm-fwus301.fidelity.com",NOERROR,"155.199.80.139, 155.199.40.139, 155.199.152.139",,,,,,,,
,cdsmgr300.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,192.223.181.188,,,,,,,,
,cdsmgr400.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,192.223.188.35,,,,,,,,
,certactionrepository.fidelity.com,,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"95.101.74.141, 95.101.74.149","certactionrepository.fidelity.com.ecs-fidelity.com.akadns.net, certactionrepository.fidelity.com.edgekey.net, e39376.x.akamaiedge.net",,,,,,,
,certactionrepository.iws.fidelity.com,,,NOERROR,155.199.206.129,,,,,,,,
,cesg.fidelity.com,,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"95.101.74.141, 95.101.74.132","cesg.fidelity.com.edgekey.net, e95165.x.akamaiedge.net",,,,,,,
,cesg.retail.fidelity.com,,"gtm-fwus301.fidelity.com, hostmaster.gtm-fwus301.fidelity.com",NOERROR,155.199.80.65,,,,,,,,
,cesgxq2.fidelity.com,,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"23.37.226.115, 23.53.43.113","cesgxq2.fidelity.com.edgekey.net, e96534.x.akamaiedge.net",,,,,,,
,cetraining.fidelity.com,,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"104.126.37.160, 104.126.37.171","cetraining.fidelity.com.edgekey.net, e63660.x.akamaiedge.net",,,,,,,
,cetraining.iws.fidelity.com,,,NOERROR,155.199.42.70,,,,,,,,
,cetrainingoma1xq1.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,cetrainingxq1.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,155.199.93.90,,,,,,,,
,cfa.fidelity.com,,"pdns249.ultradns.com, dns.jomax.net",NOERROR,192.225.158.132,h-fidelity.online-metrix.net,,,,,,,
,cfa.xq1.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,cfaxdev2.fidelity.com,,"pdns249.ultradns.com, dns.jomax.net",NOERROR,91.235.133.67,h-fidelity.online-metrix.net,,,,,,,
,cfaxq1.fidelity.com,,"pdns249.ultradns.com, dns.jomax.net",NOERROR,192.225.158.132,h-fidelity.online-metrix.net,,,,,,,
,cfaxq2.fidelity.com,,"pdns249.ultradns.com, dns.jomax.net",NOERROR,91.235.133.67,h-fidelity.online-metrix.net,,"pdns249.ultradns.biz, pdns249.ultradns.net, pdns249.ultradns.com, pdns249.ultradns.org",,,,,
,cgfgcxq1.fidelity.com,,"n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"104.126.37.136, 104.126.37.137","cgfgcxq1.fidelity.com.edgekey.net, e130886.a.akamaiedge.net",,,,,,,
,cgfxq1.fidelity.com,,"n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"2.23.7.16, 2.23.7.35","cgfxq1.fidelity.com.edgekey.net, e130886.a.akamaiedge.net",,,,,,,
,cgfxq1.iws.fidelity.com,,,NOERROR,155.199.74.244,,,,,,,,
,cgscwv-e1.wsdp-rtp1.aw022.c.fidelity.com,,"ns-1505.awsdns-60.org, awsdns-hostmaster.amazon.com",NOERROR,"34.238.188.117, 44.196.136.190",,,,,,,,
,cgscwv-e2.wsdp-oma1.aw022.c.fidelity.com,,"ns-1505.awsdns-60.org, awsdns-hostmaster.amazon.com",NOERROR,"18.224.186.75, 3.129.227.182",,,,,,,,
,cgscwv.aw022.c.fidelity.com,,"ns-1505.awsdns-60.org, awsdns-hostmaster.amazon.com",NOERROR,"3.129.227.182, 18.224.186.75",,,,,,,,
,cgsfwcxpaccu.fidelity.com,,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,52.173.15.60,a-3adc-40d2-b5a3-7fd4742f3586-qa-centralus-iaas-dmz-pip.centralus.cloudapp.azure.com,,,,,True,azure,
,cgsfwcxpace2.fidelity.com,,"ns1-06.azure-dns.com, msnhst.microsoft.com",NOERROR,20.122.125.197,a-3adc-40d2-b5a3-7fd4742f3586-qa-eastus2-iaas-dmz-pip.eastus2.cloudapp.azure.com,,,,,,,
,cgsnws-e1.wsdp-xfac.aw012.c.fidelity.com,,"ns-1582.awsdns-05.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"3.231.101.125, 34.237.199.121",,,"ns-1132.awsdns-13.org, ns-1582.awsdns-05.co.uk, ns-166.awsdns-20.com, ns-839.awsdns-40.net",,,,,
,cgspcs-cloudfront.aw022.c.fidelity.com,,"ns-1505.awsdns-60.org, awsdns-hostmaster.amazon.com",NOERROR,"13.32.145.115, 13.32.145.2, 13.32.145.22, 13.32.145.61",,,,,,True,cloudfront,
,cgspcs-e1.wsdp-xfac.aw012.c.fidelity.com,,"ns-1582.awsdns-05.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"34.233.237.71, 44.193.106.236",,,,,,,,
,cgspcs-e2.wsdp-cqa.aw012.c.fidelity.com,,"ns-1582.awsdns-05.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"3.129.3.151, 3.134.67.6",,,,,,,,
,cgspcs-e2.wsdp-oma1.aw022.c.fidelity.com,,"ns-1505.awsdns-60.org, awsdns-hostmaster.amazon.com",NOERROR,"3.16.18.47, 3.142.75.207",,,,,,,,
,cgspcs-e2.wsdp-oma2.aw022.c.fidelity.com,,"ns-1505.awsdns-60.org, awsdns-hostmaster.amazon.com",NOERROR,18.221.207.21,,,,,,,,
,cgspps-e1.wsdp-xfac.aw012.c.fidelity.com,,"ns-1582.awsdns-05.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"44.215.214.78, 54.161.11.94",,,"ns-1132.awsdns-13.org, ns-1582.awsdns-05.co.uk, ns-166.awsdns-20.com, ns-839.awsdns-40.net",,,,,
,cgswps-e1.wsdp-xfac.aw012.c.fidelity.com,,"ns-1582.awsdns-05.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"18.205.209.152, 35.170.150.28",,,,,,,,
,charitablegift.fidelity.com,,"n0g.akamaiedge.net, hostmaster.akamai.com",NOERROR,"80.239.137.163, 62.115.252.48","charitablegift.fidelity.com.edgekey.net, e80688.g.akamaiedge.net",,,,,,,
,charitablegift.iws.fidelity.com,,,NOERROR,155.199.206.33,,,,,,,,
,chat.fidelity.com,,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,23.11.206.81,"chat.fidelity.com.edgekey.net, e72088.x.akamaiedge.net",,,,,,,
,chatxq1.fidelity.com,,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,23.11.206.11,"chatxq1.fidelity.com.edgekey.net, e96534.x.akamaiedge.net",,,,,,,
,chatxq2.fidelity.com,,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"2.18.29.163, 2.18.29.200","chatxq2.fidelity.com.edgekey.net, e127083.x.akamaiedge.net",,,,,,,
,chatxq2web.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,checkscanxq1.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,"a1-188.akam.net, a2-65.akam.net, a8-64.akam.net, udns1.cscdns.net, udns2.cscdns.uk",,,,,
,checkscanxq2.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,checkscanxq3.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,china.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,citrixvpn-chn.fidelity.com,,,NOERROR,103.26.73.14,citrixvpn-chn.fisc.fidelity.com,,,,,,,
,citrixvpn-chn.fisc.fidelity.com,,,NOERROR,103.26.73.14,,,,,,,,
,citrixvpn-chn2.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,103.26.73.78,,,,,,,,
,citrixvpn-man.fisc.fidelity.com,,,NOERROR,103.26.72.14,,,,,,,,
,citrixvpn-oma12.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,192.223.241.40,,,,,,,,
,citrixvpn-oma13.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,192.223.241.34,,,,,,,,
,citrixvpn-oma21.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,192.223.242.43,,,,,,,,
,citrixvpn-oma22.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,192.223.242.42,,,,,,,,
,citrixvpn-rtp11.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,192.223.136.123,,,,,,,,
,citrixvpn-rtp12.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,192.223.136.51,,,,,,,,
,citrixvpn-rtp13.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,192.223.136.53,,,,,,,,
,citrixvpn-rtp22.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,192.223.236.121,,,,,,,,
,citrixvpn-rtp23.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,192.223.236.120,,,,,,,,
,citrixvpn.fisc.fidelity.com,,,NOERROR,192.223.136.51,,,,,,,,
,clearingcanada.app.fidelity.com,,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"2.17.196.104, 2.17.196.73","dpcs.fidelity.com.edgekey.net, e69395.x.akamaiedge.net",,,,,,,
,clearingcanada.fidelity.com,,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"23.12.147.28, 23.12.147.36","advisor.fidelity.com.edgekey.net, e74709.x.akamaiedge.net",,,,,,,
,clearingcanadadcc.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,155.199.18.237,,,,,,,,
,clearingcanadaoma.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,clearingcanadaoma2.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,clearingcanadartp.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,155.199.206.237,,,,,,,,
,clearingcustody.fidelity.com,,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"104.126.37.129, 104.126.37.163","advisor.fidelity.com.edgekey.net, e74709.x.akamaiedge.net",,,,,,,
,clearingcustodyoma2.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,clearingcustodyxqa.fidelity.com,,"n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"104.126.37.154, 104.126.37.179","clearingcustodyxqa.fidelity.com.edgekey.net, e72793.a.akamaiedge.net",,,,,,,
,click.communications.institutional.fidelity.com,,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,13.111.177.110,,,,,,,,
,clientcommunity.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,clix.fidelity.com,,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"95.101.74.132, 95.101.74.152","clix.fidelity.com.edgekey.net, e127873.x.akamaiedge.net",,,,,,,
