input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_self_signed,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,csp_domains_,webserver,tls_wildcard_certificate,final_url
4456656-review-1384-color-9936bf.design-staging.gitlab.com,404 Not Found,404,146,4456656-review-1384-color-9936bf.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:45:26Z,2024-05-13T00:45:26Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,4a6f2d4ee293e7be05eb7c1577d554c6,01ce26baa7bf49c38d1d053ff4b6ea2b45d11f9738d461ffb9a5628c45a2c4fc,ctls,4456656-review-1384-color-9936bf.design-staging.gitlab.com,google,443,https://4456656-review-1384-color-9936bf.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,HSTS,8,False,True,,,,
4456656-review-1384-migra-hi3gz1.design-staging.gitlab.com,404 Not Found,404,548,,,,,,,,,,,,,,,,,,,,,google,80,http://4456656-review-1384-migra-hi3gz1.design-staging.gitlab.com:80,http,text/html,GET,35.196.77.186,/,566218143,35.196.77.186,,14,False,True,,,,
4456656-review-1384-migra-vzug97.design-staging.gitlab.com,404 Not Found,404,548,,,,,,,,,,,,,,,,,,,,,google,80,http://4456656-review-1384-migra-vzug97.design-staging.gitlab.com:80,http,text/html,GET,35.196.77.186,/,566218143,35.196.77.186,,14,False,True,,,,
4456656-review-1389-skele-4wl4g6.design-staging.gitlab.com,Pajamas Design System,200,31231,4456656-review-1389-skele-4wl4g6.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,,2023-04-11T18:41:19Z,2023-07-10T18:41:18Z,CN=4456656-review-1389-skele-4wl4g6.design-staging.gitlab.com,4456656-review-1389-skele-4wl4g6.design-staging.gitlab.com,,le-4456656.design-staging.gitlab.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,50bf219749b95a7a55f79d672c3d6309,7e81ff8c8d1926fe0102e9af818f094ebf2d61602928ce80ea112d6469a2b528,ctls,4456656-review-1389-skele-4wl4g6.design-staging.gitlab.com,google,443,https://4456656-review-1389-skele-4wl4g6.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,-1635849811,35.196.77.186,Vue.js,265,False,True,https://gitlab-requests.my.onetrust.com,,,
4456656-review-1398-typog-54o4di.design-staging.gitlab.com,404 Not Found,404,548,4456656-review-1398-typog-54o4di.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:45:26Z,2024-05-13T00:45:26Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,4a6f2d4ee293e7be05eb7c1577d554c6,01ce26baa7bf49c38d1d053ff4b6ea2b45d11f9738d461ffb9a5628c45a2c4fc,ctls,4456656-review-1398-typog-54o4di.design-staging.gitlab.com,google,443,https://4456656-review-1398-typog-54o4di.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,566218143,35.196.77.186,HSTS,14,False,True,,,,
4456656-review-1413-typog-zh5cqo.design-staging.gitlab.com,Pajamas Design System,200,30553,4456656-review-1413-typog-zh5cqo.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,,2023-04-15T18:08:46Z,2023-07-14T18:08:45Z,CN=le-4456656.design-staging.gitlab.com,le-4456656.design-staging.gitlab.com,,le-4456656.design-staging.gitlab.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,d57cee817836f7c21d9d86d71b31c44d,040f8ed9e09d9b162c182c7c75643f36ca5c68223e05a94cf59a8c4081a56940,ctls,4456656-review-1413-typog-zh5cqo.design-staging.gitlab.com,google,443,https://4456656-review-1413-typog-zh5cqo.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,-1635849811,35.196.77.186,Vue.js,255,False,True,https://gitlab-requests.my.onetrust.com,,,
4456656-review-1442-dropd-pel4gp.design-staging.gitlab.com,404 Not Found,404,146,,,,,,,,,,,,,,,,,,,,,google,80,http://4456656-review-1442-dropd-pel4gp.design-staging.gitlab.com:80,http,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,,8,False,True,,,,
4456656-review-1443-updat-77up3w.design-staging.gitlab.com,404 Not Found,404,146,4456656-review-1443-updat-77up3w.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:45:26Z,2024-05-13T00:45:26Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,4a6f2d4ee293e7be05eb7c1577d554c6,01ce26baa7bf49c38d1d053ff4b6ea2b45d11f9738d461ffb9a5628c45a2c4fc,ctls,4456656-review-1443-updat-77up3w.design-staging.gitlab.com,google,443,https://4456656-review-1443-updat-77up3w.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,HSTS,8,False,True,,,,
4456656-review-1443-updat-pod18c.design-staging.gitlab.com,404 Not Found,404,548,4456656-review-1443-updat-pod18c.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:52:36Z,2024-05-13T00:52:36Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,650a35eb502669f9b6ae8708d8602c7d,a00f34ff7b9a414232c2ed3854aab26eefb8faded60b21f7bdc918937c6df821,ctls,4456656-review-1443-updat-pod18c.design-staging.gitlab.com,google,443,https://4456656-review-1443-updat-pod18c.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,566218143,35.196.77.186,HSTS,14,False,True,,,,
4456656-review-1444-link-mzm8ta.design-staging.gitlab.com,404 Not Found,404,146,4456656-review-1444-link-mzm8ta.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:45:26Z,2024-05-13T00:45:26Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,4a6f2d4ee293e7be05eb7c1577d554c6,01ce26baa7bf49c38d1d053ff4b6ea2b45d11f9738d461ffb9a5628c45a2c4fc,ctls,4456656-review-1444-link-mzm8ta.design-staging.gitlab.com,google,443,https://4456656-review-1444-link-mzm8ta.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,HSTS,8,False,True,,,,
4456656-review-1445-merma-izi4nv.design-staging.gitlab.com,404 Not Found,404,548,,,,,,,,,,,,,,,,,,,,,google,80,http://4456656-review-1445-merma-izi4nv.design-staging.gitlab.com:80,http,text/html,GET,35.196.77.186,/,566218143,35.196.77.186,,14,False,True,,,,
4456656-review-1454-clean-24ifbs.design-staging.gitlab.com,404 Not Found,404,146,,,,,,,,,,,,,,,,,,,,,google,80,http://4456656-review-1454-clean-24ifbs.design-staging.gitlab.com:80,http,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,,8,False,True,,,,
4456656-review-1455-clean-4futx0.design-staging.gitlab.com,404 Not Found,404,146,4456656-review-1455-clean-4futx0.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:52:36Z,2024-05-13T00:52:36Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,650a35eb502669f9b6ae8708d8602c7d,a00f34ff7b9a414232c2ed3854aab26eefb8faded60b21f7bdc918937c6df821,ctls,4456656-review-1455-clean-4futx0.design-staging.gitlab.com,google,443,https://4456656-review-1455-clean-4futx0.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,HSTS,8,False,True,,,,
4456656-review-1457-resol-ux5ml2.design-staging.gitlab.com,404 Not Found,404,146,4456656-review-1457-resol-ux5ml2.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:45:26Z,2024-05-13T00:45:26Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,4a6f2d4ee293e7be05eb7c1577d554c6,01ce26baa7bf49c38d1d053ff4b6ea2b45d11f9738d461ffb9a5628c45a2c4fc,ctls,4456656-review-1457-resol-ux5ml2.design-staging.gitlab.com,google,443,https://4456656-review-1457-resol-ux5ml2.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,HSTS,8,False,True,,,,
4456656-review-1462-updat-gnllst.design-staging.gitlab.com,404 Not Found,404,146,4456656-review-1462-updat-gnllst.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:52:36Z,2024-05-13T00:52:36Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,650a35eb502669f9b6ae8708d8602c7d,a00f34ff7b9a414232c2ed3854aab26eefb8faded60b21f7bdc918937c6df821,ctls,4456656-review-1462-updat-gnllst.design-staging.gitlab.com,google,443,https://4456656-review-1462-updat-gnllst.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,HSTS,8,False,True,,,,
4456656-review-1464-add-p-jxfmxs.design-staging.gitlab.com,Pajamas Design System,200,30951,4456656-review-1464-add-p-jxfmxs.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,,2023-04-18T12:38:32Z,2023-07-17T12:38:31Z,CN=le-4456656.design-staging.gitlab.com,le-4456656.design-staging.gitlab.com,,le-4456656.design-staging.gitlab.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,59fab87c3c0b1657e0b2e9830bc7c680,330dfd3fbe8f6e0160254f32f6ec42a11faa74afd2c7d9a6f75cbac049153174,ctls,4456656-review-1464-add-p-jxfmxs.design-staging.gitlab.com,google,80,http://4456656-review-1464-add-p-jxfmxs.design-staging.gitlab.com:80,http,text/html,GET,35.196.77.186,/,-1635849811,35.196.77.186,Vue.js,261,False,True,https://sentry.gitlab.net,,,https://4456656-review-1464-add-p-jxfmxs.design-staging.gitlab.com
4456656-review-1470-pajam-1i3s9p.design-staging.gitlab.com,404 Not Found,404,548,4456656-review-1470-pajam-1i3s9p.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:52:36Z,2024-05-13T00:52:36Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,650a35eb502669f9b6ae8708d8602c7d,a00f34ff7b9a414232c2ed3854aab26eefb8faded60b21f7bdc918937c6df821,ctls,4456656-review-1470-pajam-1i3s9p.design-staging.gitlab.com,google,443,https://4456656-review-1470-pajam-1i3s9p.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,566218143,35.196.77.186,HSTS,14,False,True,,,,
4456656-review-1471-updat-bl7fl4.design-staging.gitlab.com,404 Not Found,404,146,4456656-review-1471-updat-bl7fl4.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:52:36Z,2024-05-13T00:52:36Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,650a35eb502669f9b6ae8708d8602c7d,a00f34ff7b9a414232c2ed3854aab26eefb8faded60b21f7bdc918937c6df821,ctls,4456656-review-1471-updat-bl7fl4.design-staging.gitlab.com,google,443,https://4456656-review-1471-updat-bl7fl4.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,HSTS,8,False,True,,,,
4456656-review-1474-butto-9dliu5.design-staging.gitlab.com,404 Not Found,404,146,4456656-review-1474-butto-9dliu5.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:52:36Z,2024-05-13T00:52:36Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,650a35eb502669f9b6ae8708d8602c7d,a00f34ff7b9a414232c2ed3854aab26eefb8faded60b21f7bdc918937c6df821,ctls,4456656-review-1474-butto-9dliu5.design-staging.gitlab.com,google,443,https://4456656-review-1474-butto-9dliu5.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,HSTS,8,False,True,,,,
4456656-review-1504-figma-ccev9n.design-staging.gitlab.com,404 Not Found,404,146,,,,,,,,,,,,,,,,,,,,,google,80,http://4456656-review-1504-figma-ccev9n.design-staging.gitlab.com:80,http,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,,8,False,True,,,,
4456656-review-1524-docs-riq0la.design-staging.gitlab.com,404 Not Found,404,146,4456656-review-1524-docs-riq0la.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:52:36Z,2024-05-13T00:52:36Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,650a35eb502669f9b6ae8708d8602c7d,a00f34ff7b9a414232c2ed3854aab26eefb8faded60b21f7bdc918937c6df821,ctls,4456656-review-1524-docs-riq0la.design-staging.gitlab.com,google,443,https://4456656-review-1524-docs-riq0la.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,HSTS,8,False,True,,,,
4456656-review-1526-updat-cnlkd8.design-staging.gitlab.com,404 Not Found,404,548,4456656-review-1526-updat-cnlkd8.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:52:36Z,2024-05-13T00:52:36Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,650a35eb502669f9b6ae8708d8602c7d,a00f34ff7b9a414232c2ed3854aab26eefb8faded60b21f7bdc918937c6df821,ctls,4456656-review-1526-updat-cnlkd8.design-staging.gitlab.com,google,443,https://4456656-review-1526-updat-cnlkd8.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,566218143,35.196.77.186,HSTS,14,False,True,,,,
4456656-review-1532-fix-a-vslnpm.design-staging.gitlab.com,404 Not Found,404,146,4456656-review-1532-fix-a-vslnpm.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:52:36Z,2024-05-13T00:52:36Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,650a35eb502669f9b6ae8708d8602c7d,a00f34ff7b9a414232c2ed3854aab26eefb8faded60b21f7bdc918937c6df821,ctls,4456656-review-1532-fix-a-vslnpm.design-staging.gitlab.com,google,443,https://4456656-review-1532-fix-a-vslnpm.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,HSTS,8,False,True,,,,
4456656-review-1534-dropd-ybke0g.design-staging.gitlab.com,404 Not Found,404,548,,,,,,,,,,,,,,,,,,,,,google,80,http://4456656-review-1534-dropd-ybke0g.design-staging.gitlab.com:80,http,text/html,GET,35.196.77.186,/,566218143,35.196.77.186,,14,False,True,,,,
4456656-review-1568-creat-9zjn0e.design-staging.gitlab.com,404 Not Found,404,146,4456656-review-1568-creat-9zjn0e.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:52:36Z,2024-05-13T00:52:36Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,650a35eb502669f9b6ae8708d8602c7d,a00f34ff7b9a414232c2ed3854aab26eefb8faded60b21f7bdc918937c6df821,ctls,4456656-review-1568-creat-9zjn0e.design-staging.gitlab.com,google,443,https://4456656-review-1568-creat-9zjn0e.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,HSTS,8,False,True,,,,
4456656-review-1578-updat-j6nklw.design-staging.gitlab.com,Pajamas Design System,200,33263,4456656-review-1578-updat-j6nklw.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,,2023-05-01T19:52:40Z,2023-07-30T19:52:39Z,CN=le-4456656.design-staging.gitlab.com,le-4456656.design-staging.gitlab.com,,le-4456656.design-staging.gitlab.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ecb02802fb9bb446393940e5f3f455cb,b42525613a1afc6b533a4d89367906629e4615f9dbaf07d937251264a7c9becb,ctls,4456656-review-1578-updat-j6nklw.design-staging.gitlab.com,google,443,https://4456656-review-1578-updat-j6nklw.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,-1635849811,35.196.77.186,Vue.js,283,False,True,https://sentry.gitlab.net,,,
4456656-review-167-fix-br-ka1mjc.design-staging.gitlab.com,404 Not Found,404,146,4456656-review-167-fix-br-ka1mjc.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:45:26Z,2024-05-13T00:45:26Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,4a6f2d4ee293e7be05eb7c1577d554c6,01ce26baa7bf49c38d1d053ff4b6ea2b45d11f9738d461ffb9a5628c45a2c4fc,ctls,4456656-review-167-fix-br-ka1mjc.design-staging.gitlab.com,google,443,https://4456656-review-167-fix-br-ka1mjc.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,HSTS,8,False,True,,,,
4456656-review-372-cleanu-gim0da.design-staging.gitlab.com,404 Not Found,404,146,,,,,,,,,,,,,,,,,,,,,google,80,http://4456656-review-372-cleanu-gim0da.design-staging.gitlab.com:80,http,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,,8,False,True,,,,
4456656-review-372-founda-5ok9gh.design-staging.gitlab.com,404 Not Found,404,548,4456656-review-372-founda-5ok9gh.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:52:36Z,2024-05-13T00:52:36Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,650a35eb502669f9b6ae8708d8602c7d,a00f34ff7b9a414232c2ed3854aab26eefb8faded60b21f7bdc918937c6df821,ctls,4456656-review-372-founda-5ok9gh.design-staging.gitlab.com,google,443,https://4456656-review-372-founda-5ok9gh.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,566218143,35.196.77.186,HSTS,14,False,True,,,,
4456656-review-526-add-co-hhd4pd.design-staging.gitlab.com,404 Not Found,404,146,4456656-review-526-add-co-hhd4pd.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:45:26Z,2024-05-13T00:45:26Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,4a6f2d4ee293e7be05eb7c1577d554c6,01ce26baa7bf49c38d1d053ff4b6ea2b45d11f9738d461ffb9a5628c45a2c4fc,ctls,4456656-review-526-add-co-hhd4pd.design-staging.gitlab.com,google,443,https://4456656-review-526-add-co-hhd4pd.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,HSTS,8,False,True,,,,
4456656-review-620-preven-sgkdey.design-staging.gitlab.com,404 Not Found,404,146,4456656-review-620-preven-sgkdey.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:45:26Z,2024-05-13T00:45:26Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,4a6f2d4ee293e7be05eb7c1577d554c6,01ce26baa7bf49c38d1d053ff4b6ea2b45d11f9738d461ffb9a5628c45a2c4fc,ctls,4456656-review-620-preven-sgkdey.design-staging.gitlab.com,google,443,https://4456656-review-620-preven-sgkdey.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,HSTS,8,False,True,,,,
4456656-review-annabeldun-yva22z.design-staging.gitlab.com,404 Not Found,404,548,4456656-review-annabeldun-yva22z.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:45:26Z,2024-05-13T00:45:26Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,4a6f2d4ee293e7be05eb7c1577d554c6,01ce26baa7bf49c38d1d053ff4b6ea2b45d11f9738d461ffb9a5628c45a2c4fc,ctls,4456656-review-annabeldun-yva22z.design-staging.gitlab.com,google,443,https://4456656-review-annabeldun-yva22z.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,566218143,35.196.77.186,HSTS,14,False,True,,,,
