new,host,ttl,a,soa,status_code,cdn,cdn-name,aaaa,cname,ns,has_internal_ips,internal_ips,txt,mx,caa
[x],beheer-studietoelagen-app.onderwijs-dev.vlaanderen.be,60,"18.245.46.91, 18.245.46.99, 18.245.46.31, 18.245.46.104","{'name': 'onderwijs-dev.vlaanderen.be', 'ns': 'ns-664.awsdns-19.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'onderwijs-dev.vlaanderen.be', 'ns': 'ns-664.awsdns-19.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'onderwijs-dev.vlaanderen.be', 'ns': 'ns-664.awsdns-19.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'onderwijs-dev.vlaanderen.be', 'ns': 'ns-664.awsdns-19.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",NOERROR,True,cloudfront,,,,,,,,
[x],cresco-app.onderwijs-apps.vlaanderen.be,300,,"{'name': 'd1v4tbbg6bfo7v.cloudfront.net', 'ns': 'ns-75.awsdns-09.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'd1v4tbbg6bfo7v.cloudfront.net', 'ns': 'ns-75.awsdns-09.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'd1v4tbbg6bfo7v.cloudfront.net', 'ns': 'ns-75.awsdns-09.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",NOERROR,True,cloudfront,"2600:9000:225e:e800:0:886a:d6c0:93a1, 2600:9000:225e:400:0:886a:d6c0:93a1, 2600:9000:225e:1c00:0:886a:d6c0:93a1, 2600:9000:225e:1e00:0:886a:d6c0:93a1, 2600:9000:225e:3600:0:886a:d6c0:93a1, 2600:9000:225e:4200:0:886a:d6c0:93a1, 2600:9000:225e:6a00:0:886a:d6c0:93a1, 2600:9000:225e:7000:0:886a:d6c0:93a1",d1v4tbbg6bfo7v.cloudfront.net,"ns-774.awsdns-32.net, ns-1143.awsdns-14.org, ns-1947.awsdns-51.co.uk, ns-75.awsdns-09.com",,,,,
[x],files.dev.webidm.vlaanderen.be,60,"108.138.26.33, 108.138.26.67, 108.138.26.124, 108.138.26.69","{'name': 'dev.webidm.vlaanderen.be', 'ns': 'ns-30.awsdns-03.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'dev.webidm.vlaanderen.be', 'ns': 'ns-30.awsdns-03.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'dev.webidm.vlaanderen.be', 'ns': 'ns-30.awsdns-03.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'dev.webidm.vlaanderen.be', 'ns': 'ns-30.awsdns-03.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'dev.webidm.vlaanderen.be', 'ns': 'ns-30.awsdns-03.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",NOERROR,True,cloudfront,,,,,,,,
[x],files.prod.webidm.vlaanderen.be,60,"3.164.163.17, 3.164.163.9, 3.164.163.12, 3.164.163.26","{'name': 'prod.webidm.vlaanderen.be', 'ns': 'ns-1845.awsdns-38.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'prod.webidm.vlaanderen.be', 'ns': 'ns-1845.awsdns-38.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'prod.webidm.vlaanderen.be', 'ns': 'ns-1845.awsdns-38.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'prod.webidm.vlaanderen.be', 'ns': 'ns-1845.awsdns-38.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'prod.webidm.vlaanderen.be', 'ns': 'ns-1845.awsdns-38.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'prod.webidm.vlaanderen.be', 'ns': 'ns-1845.awsdns-38.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",NOERROR,True,cloudfront,,,,,,,,
[x],files.test.webidm.vlaanderen.be,60,"18.66.122.68, 18.66.122.48, 18.66.122.78, 18.66.122.101","{'name': 'test.webidm.vlaanderen.be', 'ns': 'ns-1087.awsdns-07.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'test.webidm.vlaanderen.be', 'ns': 'ns-1087.awsdns-07.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'test.webidm.vlaanderen.be', 'ns': 'ns-1087.awsdns-07.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'test.webidm.vlaanderen.be', 'ns': 'ns-1087.awsdns-07.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'test.webidm.vlaanderen.be', 'ns': 'ns-1087.awsdns-07.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'test.webidm.vlaanderen.be', 'ns': 'ns-1087.awsdns-07.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",NOERROR,True,cloudfront,,,,,,,,
[x],files.tni.webidm.vlaanderen.be,60,"65.9.66.68, 65.9.66.92, 65.9.66.4, 65.9.66.15","{'name': 'tni.webidm.vlaanderen.be', 'ns': 'ns-1987.awsdns-56.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'tni.webidm.vlaanderen.be', 'ns': 'ns-1987.awsdns-56.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'tni.webidm.vlaanderen.be', 'ns': 'ns-1987.awsdns-56.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'tni.webidm.vlaanderen.be', 'ns': 'ns-1987.awsdns-56.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'tni.webidm.vlaanderen.be', 'ns': 'ns-1987.awsdns-56.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'tni.webidm.vlaanderen.be', 'ns': 'ns-1987.awsdns-56.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'tni.webidm.vlaanderen.be', 'ns': 'ns-1987.awsdns-56.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",NOERROR,True,cloudfront,,,,,,,,
[x],loket-domus.vlaanderen.be,7200,"3.164.182.50, 3.164.182.115, 3.164.182.104, 3.164.182.124","{'name': 'd4yxtb192rq3y.cloudfront.net', 'ns': 'ns-1114.awsdns-11.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'd4yxtb192rq3y.cloudfront.net', 'ns': 'ns-1114.awsdns-11.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'd4yxtb192rq3y.cloudfront.net', 'ns': 'ns-1114.awsdns-11.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'd4yxtb192rq3y.cloudfront.net', 'ns': 'ns-1114.awsdns-11.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",NOERROR,True,cloudfront,"2600:9000:281b:3000:13:c8e4:bb80:93a1, 2600:9000:281b:d200:13:c8e4:bb80:93a1, 2600:9000:281b:7e00:13:c8e4:bb80:93a1, 2600:9000:281b:3c00:13:c8e4:bb80:93a1, 2600:9000:281b:f400:13:c8e4:bb80:93a1, 2600:9000:281b:7a00:13:c8e4:bb80:93a1, 2600:9000:281b:2600:13:c8e4:bb80:93a1, 2600:9000:281b:de00:13:c8e4:bb80:93a1",d4yxtb192rq3y.cloudfront.net,"ns-696.awsdns-23.net, ns-1114.awsdns-11.org, ns-2034.awsdns-62.co.uk, ns-269.awsdns-33.com",,,,,
[x],mijn-schoolsoftware-app.vlaanderen.be,3600,"52.222.149.48, 52.222.149.15, 52.222.149.93, 52.222.149.57","{'name': 'djl4nnj6thhig.cloudfront.net', 'ns': 'ns-1430.awsdns-50.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'djl4nnj6thhig.cloudfront.net', 'ns': 'ns-1430.awsdns-50.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",NOERROR,True,cloudfront,"2600:9000:223d:9c00:1c:c1d:fa00:93a1, 2600:9000:223d:2800:1c:c1d:fa00:93a1, 2600:9000:223d:ca00:1c:c1d:fa00:93a1, 2600:9000:223d:6c00:1c:c1d:fa00:93a1, 2600:9000:223d:f400:1c:c1d:fa00:93a1, 2600:9000:223d:dc00:1c:c1d:fa00:93a1, 2600:9000:223d:9a00:1c:c1d:fa00:93a1, 2600:9000:223d:9600:1c:c1d:fa00:93a1",djl4nnj6thhig.cloudfront.net,"ns-1430.awsdns-50.org, ns-1677.awsdns-17.co.uk, ns-464.awsdns-58.com, ns-846.awsdns-41.net",,,,,
[x],minerva.v2.dp-ond.vlaanderen.be,180,"10.82.49.222, 10.82.49.84","{'name': 'dp-ond.vlaanderen.be', 'ns': 'ns-1411.awsdns-48.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'dp-ond.vlaanderen.be', 'ns': 'ns-1411.awsdns-48.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'dp-ond.vlaanderen.be', 'ns': 'ns-1411.awsdns-48.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'dp-ond.vlaanderen.be', 'ns': 'ns-1411.awsdns-48.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'dp-ond.vlaanderen.be', 'ns': 'ns-1411.awsdns-48.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'dp-ond.vlaanderen.be', 'ns': 'ns-1411.awsdns-48.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",NOERROR,,,,,,True,"10.82.49.222, 10.82.49.84","heritage=external-dns,external-dns/owner=external-dns,external-dns/resource=ingress/services/pbacproxy",,
[x],nt2test.vlaanderen.be,7200,94.143.186.135,"{'name': 'vlaanderen.be', 'ns': 'ns1.vlaanderen.be', 'mailbox': 'dnsmaster.vlaanderen.be', 'serial': 319909, 'refresh': 7200, 'retry': 3600, 'expire': 2592000, 'minttl': 60}, {'name': 'vlaanderen.be', 'ns': 'ns1.vlaanderen.be', 'mailbox': 'dnsmaster.vlaanderen.be', 'serial': 319909, 'refresh': 7200, 'retry': 3600, 'expire': 2592000, 'minttl': 60}, {'name': 'vlaanderen.be', 'ns': 'ns1.vlaanderen.be', 'mailbox': 'dnsmaster.vlaanderen.be', 'serial': 319909, 'refresh': 7200, 'retry': 3600, 'expire': 2592000, 'minttl': 60}, {'name': 'vlaanderen.be', 'ns': 'ns1.vlaanderen.be', 'mailbox': 'dnsmaster.vlaanderen.be', 'serial': 319909, 'refresh': 7200, 'retry': 3600, 'expire': 2592000, 'minttl': 60}, {'name': 'vlaanderen.be', 'ns': 'ns1.vlaanderen.be', 'mailbox': 'dnsmaster.vlaanderen.be', 'serial': 319909, 'refresh': 7200, 'retry': 3600, 'expire': 2592000, 'minttl': 60}",NOERROR,,,,,,,,,,
[x],opibus-app.vlaanderen.be,5346,"52.222.214.86, 52.222.214.111, 52.222.214.74, 52.222.214.40","{'name': 'd1ubi911cx9rja.cloudfront.net', 'ns': 'ns-195.awsdns-24.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'd1ubi911cx9rja.cloudfront.net', 'ns': 'ns-195.awsdns-24.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'd1ubi911cx9rja.cloudfront.net', 'ns': 'ns-195.awsdns-24.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'd1ubi911cx9rja.cloudfront.net', 'ns': 'ns-195.awsdns-24.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",NOERROR,True,cloudfront,"2600:9000:223d:1c00:1b:4cad:2980:93a1, 2600:9000:223d:a000:1b:4cad:2980:93a1, 2600:9000:223d:2e00:1b:4cad:2980:93a1, 2600:9000:223d:5800:1b:4cad:2980:93a1, 2600:9000:223d:5600:1b:4cad:2980:93a1, 2600:9000:223d:1800:1b:4cad:2980:93a1, 2600:9000:223d:aa00:1b:4cad:2980:93a1, 2600:9000:223d:1400:1b:4cad:2980:93a1",d1ubi911cx9rja.cloudfront.net,"ns-1433.awsdns-51.org, ns-1824.awsdns-36.co.uk, ns-195.awsdns-24.com, ns-749.awsdns-29.net",,,,,
[x],posit-workbench-ti.onderwijs.vlaanderen.be,300,185.180.77.117,"{'name': 'onderwijs.vlaanderen.be', 'ns': 'ns-623.awsdns-13.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'onderwijs.vlaanderen.be', 'ns': 'ns-623.awsdns-13.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'onderwijs.vlaanderen.be', 'ns': 'ns-623.awsdns-13.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'onderwijs.vlaanderen.be', 'ns': 'ns-623.awsdns-13.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'onderwijs.vlaanderen.be', 'ns': 'ns-623.awsdns-13.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'onderwijs.vlaanderen.be', 'ns': 'ns-623.awsdns-13.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'onderwijs.vlaanderen.be', 'ns': 'ns-623.awsdns-13.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",NOERROR,,,,,,,,,,
[x],public-assets.onderwijs-apps.vlaanderen.be,60,"3.165.190.8, 3.165.190.11, 3.165.190.113, 3.165.190.79","{'name': 'onderwijs-apps.vlaanderen.be', 'ns': 'ns-542.awsdns-03.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'onderwijs-apps.vlaanderen.be', 'ns': 'ns-542.awsdns-03.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'onderwijs-apps.vlaanderen.be', 'ns': 'ns-542.awsdns-03.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'onderwijs-apps.vlaanderen.be', 'ns': 'ns-542.awsdns-03.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'onderwijs-apps.vlaanderen.be', 'ns': 'ns-542.awsdns-03.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'onderwijs-apps.vlaanderen.be', 'ns': 'ns-542.awsdns-03.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'onderwijs-apps.vlaanderen.be', 'ns': 'ns-542.awsdns-03.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",NOERROR,True,cloudfront,,,"ns-1125.awsdns-12.org, ns-1947.awsdns-51.co.uk, ns-325.awsdns-40.com, ns-542.awsdns-03.net",,,,,
[x],vlaanderen.be,7200,185.61.72.66,"{'name': 'vlaanderen.be', 'ns': 'ns1.vlaanderen.be', 'mailbox': 'dnsmaster.vlaanderen.be', 'serial': 319909, 'refresh': 7200, 'retry': 3600, 'expire': 2592000, 'minttl': 60}",NOERROR,,,,,"ns1.vlaanderen.be, ns2.vlaanderen.be",,,"_globalsign-domain-verification=fO-_eLsQ0Tm8aTfQyzEZeE_Q3xthjmiFXVj4FcFttn, _globalsign-domain-verification=9FLSUlO1UOxpslkubdV_PL_x7So2w7Fi0SPJHRQlKo, _globalsign-domain-verification=h6mmkezoSqShF8Y6nZB8mdGVhWYoV9swNoV9lfj1nC, AhtNVXlU5w5hNIs7oAOCCw44hW1lP1Uhg/e+6tqGtHQZDuvoAn7dOLTspOvypnF/wzHlt/I8nLMHg3WjfLetpg==, _globalsign-domain-verification=BwIj_f7MK_mQAigHTYcVWCdFyODycHox52sPsvLgZE, sXD8d1tsVTFfx3NctqRGBukXsWQ3TcIi, _globalsign-domain-verification=X_jYWS3-U2M4jZVTjgnXCrbFK2jHmwNl-a_JMLBosN, 3qd69h82daor6eelrevrjm867r, dpmusv57oc26rneviumk336qvq, globalsign-domain-verification=HxvqAuaAEN-sNPQ1NfpppvCi4xPErKjn6JfZua5UIw, google-site-verification=uSVLTSmFzCkNwbnv4MYkuRqZbmcemLOdseG52OFtr4E, globalsign-domain-verification=vClPqh2oHR7Q-BS_LizAEwBapZvQ0DvRCNlPwZJ5oq, _globalsign-domain-verification=EiPK0M-rAnDOAg1FMC8GuBSsV1A0mkS0qH9etSRU1F, 942tv2a0klg7r81t3hj2gunl4d, ev69mev0bktgclstfqha3qkppb, 18daOMUrZGNNaavwppVSCOE5kXDbH6TMwC+8XvyZz28=, sl5pb0il4fsvoobhatssh286ap, v=spf1 include:_netblocks0.vlaanderen.be include:_netblocks1.vlaanderen.be include:_netblocks2.vlaanderen.be include:_netblocks3.vlaanderen.be include:_netblocks4.vlaanderen.be include:_netblocks5.vlaanderen.be include:_netblocks6.vlaanderen.be ~all, 63j4vf24igd89de6ckc5giu0hl, globalsign-domain-verification=Ygq8J75b0BVxEj2Libxlizgz77qs_RPMSQrVl1YQsK, 1fdmlgpk5hvdeg89g8p3p1ap8d, q6rmelj4mdv5g8rbuf48tul3qe, 1b3cf9dkvjsat595d053513t1t, 7mljg2guur26pmevsu92ci1f5f, pi9ekdpfasr10f4024rrni217o, h3aqeMVz7W6BmvLHsHaRdHAT1lSyiNLqhcZoKy7LDqk=, globalsign-domain-verification=R_V4Z8mU1Ffpmlw8B49CQVgDJqWkijL6TUJLizGQNv, teamviewer-sso-verification=1729b099bb0745acb2eda37280f3e1fa, _globalsign-domain-verification=ciqAVFlqqWE0D2XxrkV7FZm9rgE0CdQwb_Ye4qE0uZ, MS=ms35134544, ms-domain-verification=ffd0b518-d002-4010-abe8-ce0b0d0d9918, globalsign-domain-verification=9bbo_EJ7VBWaTtOw0klb4DcOs-lRdmOX6woch54cZk, _globalsign-domain-verification=SgfBUDbYmBmmWP4BC3816caTfBCUkWRO-qSCVZBwbc, _globalsign-domain-verification=rSoZwhdBgFYMtkknS4w7m51bv7tWw2_eBPkkLejkMu, _globalsign-domain-verification=yzvnQyeH_xC8OySp_hIzURf1h7Z_8MJ6z5-_zujLPb, 9cdm3eegusctkbmoaeqqb455i0, _globalsign-domain-verification=KRDQMkU-wAZcqeBXtnhTtO66Iqe7wsYmpPmHCS1MKz, d365mktkey=6m1CFQKXJpXwLvmLHYyrHG7ieDgZ97KmMbL1C6Jm5wYx, OSSRH-86666, _globalsign-domain-verification=5DxK0jm8JF-VmQ6goi6v_OykiXnwAE0_PQFF4uIKT4, _globalsign-domain-verification=6z4HRlsOb4WZIOhEoIQtORjIlttjfCq-HNzn6NwIcA, _globalsign-domain-verification=EwmcVOwMFIz3CmMAizQo6SkwTfYNc-ZIFbwye66_wD, 35llfp1e1gf765o1qbur6snceh, _globalsign-domain-verification=C7TXesuX9olyekUKQgQRVEWQU5cV-9-MDMYMNZCeH9, atlassian-domain-verification=LXWmw4ntrTHmGVSB96nqPhsHhyLVVlba7apDuCwzutIN8gT8vXAkfnueiu4qAWhs, _globalsign-domain-verification=BW-o-cEzBJxzAZZ-6WJ0ykyej2o6aq5SWa9n1F2o8u, _globalsign-domain-verification=YWJWbDxc5pEVVV4OQrFNeaXGHdchqlMUt1xsAH4ODl, _globalsign-domain-verification=4hK0m9_GNBECDYoB7walx9jcfS4hLvmBpls7_9yesz, globalsign-domain-verification=d23ctLuEGu87781xRRaTmUVcskWjPskN0Fbd9USVDJ, _globalsign-domain-verification=hJIZql5db4TncfoeNZEGowvj2VCNCBIfZD9k9sKotF, _globalsign-domain-verification=Yk7StrdIMBZFVxkXEizBGPnRS_JuTx9fMDKfBf8Rgi , _globalsign-domain-verification=FPs8uov830FqpxnowCYwfkGEtuyIwL-MW1RNHDTFWw, _globalsign-domain-verification=rTVu0YQPsRc1vIwFHR72jw4Q0CDEZ06rrPz8BWn428, atlassian-sending-domain-verification=61affb14-164a-4b20-8917-8a34600a85d8, _globalsign-domain-verification=KcJkyWH7Gb7jitQxY6X06dEnXO0dVLlayDqWj58GZE, _globalsign-domain-verification=tPd9rpdjSmeq9cZOtUfW34SLdvdiwGM4Uy0hu0RQva, 7p6upg7576v4qvchmf2eauiao7",vlaanderen-be.mail.protection.outlook.com,
[x],wachtrij.ikwilsociaalhuren.vlaanderen.be,7200,"54.73.121.210, 54.194.23.71, 79.125.69.147","{'name': 'queue-it.net', 'ns': 'ns-793.awsdns-35.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'queue-it.net', 'ns': 'ns-793.awsdns-35.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'queue-it.net', 'ns': 'ns-793.awsdns-35.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'queue-it.net', 'ns': 'ns-793.awsdns-35.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'queue-it.net', 'ns': 'ns-793.awsdns-35.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",NOERROR,,,,cir.queue-it.net,,,,region:eu-west-1,,
