new,host,a,status_code,soa,mx,cdn,cdn-name,txt,cname,aaaa,has_internal_ips,internal_ips,caa,ns
,vipedge.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vipefklisamp01.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vipelasticbeanstalk.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vipelb-fam-us-4.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vipelb.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vipen.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vipengineering-internal-account-customers-mobile.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vipengineering.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vipeuwpanel.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vipeuwproduction.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vipexample-dockerintra-backups-www-test.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vipftp.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vipgcp-labsusers.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vipgcp.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,vipgcpinternalsite-doc-corporate.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vipgcpinternalsite.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vipinternalalpha-intranetpostgresmx.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vipinternalmy-external-domain.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vipipv6qa-apiproduction.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vipjenkinsauth-mxconfig-redirect.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,viplabs-develip-git.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,viplabsbackup.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,vipmhsi-47-170-38.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vipminerva-clients-stats-corp.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vipnewinfra-sql.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,vipnovichiha.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vipnovocherkassk.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,vippanelsupport-corp.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vippartners-config.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vipprd01.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vippreferences-beta-accessdockerintra-backups-www-test.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vippreferences.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,vippreviewjiratunnel-mx.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,vipprodold.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vipprodpreview-defaultproduction.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,vipredirectaccept-domain.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,vips3b2b.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,vipsecure.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vipserverdevel-vpn.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vipsql-mx.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vipsqlserverpaymentsstorage.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vipstatauth.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vipsystemteam-defaultproduction.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vipte.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,viptemp-exchangedns.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,viptst37.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,viptulatczn.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vipuploads-accountjenkinsdatacentadm.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vipuser-error-serviceoceania-mx.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vipuser-teamstagingteamregister.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vipv1-sales.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vipv3-devenvexchangedns.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vipv4minerva.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vipvideo.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,vipweb.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,vipweb01develip-git.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,vipwebconf-betatemp-exchangedns.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vipwebconf.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vipwww.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,virgintrainseastcoast.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,virinco.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,virje.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,virologie.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,virt.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,virtru.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,virtual.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,virtualbusinesspartners.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,virtualeconomyproducts.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,virtualems.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,virtualstudio.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,viruswallfms2.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,visipics.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,visitspe-qa.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vista.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vistra.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,visualizer.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vita.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vitals.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,vitaminadporumaoutraterapia.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vivaldi.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vjs.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vkag-afpc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vkc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vl-125-slb1-1-sba.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vl-125-slb1-2-flk.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vl-125-slb2-1-sba.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vl-125-slb4-1-sba.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vl-126-slb2-1-sba.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,vl-136-bas1-9-prd.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vl-143-bas-9-prd.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vl-143-bas1-9-prd.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vl-49.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vl125-flt2-slb12-2-flk.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vl127-flt2-slb12-1-sba.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vl127-slb2-1-flk.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vl20.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vl217-slb4-1-flk.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vl33-slb3-1-vlt.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vl41.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vl420-si-d2.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,vl9.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vladivostok.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vlan.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vm58.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vmst-is.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vmx.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vn.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vn946c.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vn946d.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vn946f.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vn946h.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vnae02.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vnae03.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vnam03.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vnat01.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vnbr03.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vnbr06.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vnbr07.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vnbr12.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vnbr13.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vnbr18.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vnbr22.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vnbr24.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,vnbr26.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vnbr28.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,vnbr29.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vnbr30.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vnch09.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,vnch10.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vnch12.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vnch42.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vncoc02.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vncoc03.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,vncvfdhd.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vndw02.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vndw09.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vndw11.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vndw14.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vnel01.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,vnfr05.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vnfr10.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vnfr12.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vnfr20.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vnhy01.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,vnhy02.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,vnhy03.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vnigaaspac02.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vnigaaspac05.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vnigaemea.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,vnigaemea04.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vnigaus01.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vnigaus03.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,vnigaus09.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vnigaus13.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vnigaus16.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vninvoice.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vnlams2a.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vnln01.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,vnln10.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vnln12.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,vnlnm05.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vnsd24.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vnsd28.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,vnsd31.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,vnsd32.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,vnsd33.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,vnsd34.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vnsd35.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vnsd42.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vnsd43.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vnsd44.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vnsd48.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vnsd49.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vnsd58.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,vnsd59.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vnsd64.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vnsd65.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vnsd67.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vnsd68.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,vnsd86.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vnsd88.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vnsd91.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vnsd92.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vnsd95.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vnsd99.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vnshrso05.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vnshrso08.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vnshrso14.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vnsni01.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vntc01.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,vnten01.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vnten04.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vnuhg2.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vnusc01.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vnusc03.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vnusres03.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vnusres04.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,vnusres05.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vnusres12.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,vnusres14.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vnusres15.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vnusres16.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vnusres21.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vnusres23.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vnusres43.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vnusres44.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vocabulary.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vocal.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vod-ak-aoc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vod-ak-svod.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vod-aoc.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,vod-ap-amt.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vod-ap2-amt.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vod-ap2-aoc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vod-ap3-amt.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vod-lu-amt.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vod-lu-svod.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vod02.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vodacom-za.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vodamail.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vodspeed-staging.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vodspeed.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,voenpesni.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,voiceagent.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,voicecontrol.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,voicemaster.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,voipsdk.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,voiptest.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vonage.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,vopt.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vortex-sandbox.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vosteuskadi.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,voteroutreach.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,voters.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,voxlink.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vp2-systemstatusagent.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,vpn-1-gci.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpn-20.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpn-39diy.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpn-6-46-70-80.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpn-6-46-74-50.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpn-6-46-75-89.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpn-6-46-76-1.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,vpn-6-46-81-85.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpn-access-ipv4-c080-ams001-ix.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpn-adminalt-auth-antiviruspre.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpn-alphab2b-update.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,vpn-alphanetwork-my-external-domain.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpn-api-webservices-start-clients.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpn-appsconfig-redirect.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpn-art-of-falco.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpn-assetspreferencesstagingcmsdb-postgresgit.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpn-awslb.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpn-backup-dev-team-minerva-clients-stats-corp.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpn-cache-production.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpn-cacheoceania.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpn-chef-temp-devenv-oceania-exchangedns.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,vpn-configvpn.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpn-confluencebetav1-confluence-repositoryerpalt.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpn-corpimgshare.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpn-crmorigin.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpn-customersacc-relay.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpn-customersstatushelpdeskstart-clients.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpn-customersv3-wikiengineeringcistorebackups-www-test.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpn-devstoremiembrostunnel-mx.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpn-doc-postmanbackups-www-test.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpn-downloadsbeta-clients-git.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpn-eglin-chas.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpn-elasticbeanstalkcache-live.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpn-elasticbeanstalkcmail.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpn-en-log-b2bsystem.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpn-eng-oceania-storebackups-www-test.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpn-engineeringww0examplestunnel-mx.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpn-errorusers-accountmeet-git.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpn-exchange-csimgshare.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,vpn-extranetclients.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpn-hosting-corporatemysqlbackups-www-test.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpn-img-site.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpn-internal-cms-clients-git.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpn-ipa2.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
