input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,csp_domains_,tls_wildcard_certificate,final_url,tls_subject_org_,tls_mismatched
17-121-126-5.proxy.brave.com,,404,9,17-121-126-5.proxy.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-12T23:59:59Z,CN=*.proxy.brave.com,*.proxy.brave.com,*.proxy.brave.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,992619a18c247722165a33539d9dbd43,3eadd33c7b5c552a3227482040de80826f85d04128c291cf47f04ae267547d91,ctls,17-121-126-5.proxy.brave.com,cloudfront,443,https://17-121-126-5.proxy.brave.com:443,https,nginx,text/plain,GET,18.66.112.15,/,-738705486,2600:9000:223f:8800:b:dfaf:7b40:93a1,Nginx,1,False,True,,True,,,
17-121-127-99.proxy.brave.com,,404,9,17-121-127-99.proxy.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-12T23:59:59Z,CN=*.proxy.brave.com,*.proxy.brave.com,*.proxy.brave.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,992619a18c247722165a33539d9dbd43,3eadd33c7b5c552a3227482040de80826f85d04128c291cf47f04ae267547d91,ctls,17-121-127-99.proxy.brave.com,cloudfront,443,https://17-121-127-99.proxy.brave.com:443,https,nginx,text/plain,GET,18.66.112.48,/,-738705486,2600:9000:223f:e200:b:dfaf:7b40:93a1,Nginx,1,False,True,,True,,,
20-k8s-20.proxy.brave.com,,404,9,20-k8s-20.proxy.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-12T23:59:59Z,CN=*.proxy.brave.com,*.proxy.brave.com,*.proxy.brave.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,992619a18c247722165a33539d9dbd43,3eadd33c7b5c552a3227482040de80826f85d04128c291cf47f04ae267547d91,ctls,20-k8s-20.proxy.brave.com,cloudfront,443,https://20-k8s-20.proxy.brave.com:443,https,nginx,text/plain,GET,18.66.112.82,/,-738705486,2600:9000:223f:7000:b:dfaf:7b40:93a1,Nginx,1,False,True,,True,,,
227-si1.proxy.brave.com,,404,9,227-si1.proxy.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-12T23:59:59Z,CN=*.proxy.brave.com,*.proxy.brave.com,*.proxy.brave.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,992619a18c247722165a33539d9dbd43,3eadd33c7b5c552a3227482040de80826f85d04128c291cf47f04ae267547d91,ctls,227-si1.proxy.brave.com,cloudfront,443,https://227-si1.proxy.brave.com:443,https,nginx,text/plain,GET,18.66.112.15,/,-738705486,2600:9000:223f:5e00:b:dfaf:7b40:93a1,Nginx,1,False,True,,True,,,
3lewi-12-86.proxy.brave.com,,404,9,3lewi-12-86.proxy.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-12T23:59:59Z,CN=*.proxy.brave.com,*.proxy.brave.com,*.proxy.brave.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,992619a18c247722165a33539d9dbd43,3eadd33c7b5c552a3227482040de80826f85d04128c291cf47f04ae267547d91,ctls,3lewi-12-86.proxy.brave.com,cloudfront,443,https://3lewi-12-86.proxy.brave.com:443,https,nginx,text/plain,GET,18.66.112.82,/,-738705486,2600:9000:223f:a000:b:dfaf:7b40:93a1,Nginx,1,False,True,,True,,,
481c.proxy.brave.com,,404,9,481c.proxy.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-12T23:59:59Z,CN=*.proxy.brave.com,*.proxy.brave.com,*.proxy.brave.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,992619a18c247722165a33539d9dbd43,3eadd33c7b5c552a3227482040de80826f85d04128c291cf47f04ae267547d91,ctls,481c.proxy.brave.com,cloudfront,443,https://481c.proxy.brave.com:443,https,nginx,text/plain,GET,18.66.112.82,/,-738705486,2600:9000:223f:c00:b:dfaf:7b40:93a1,Nginx,1,False,True,,True,,,
4a68.proxy.brave.com,,404,9,4a68.proxy.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-12T23:59:59Z,CN=*.proxy.brave.com,*.proxy.brave.com,*.proxy.brave.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,992619a18c247722165a33539d9dbd43,3eadd33c7b5c552a3227482040de80826f85d04128c291cf47f04ae267547d91,ctls,4a68.proxy.brave.com,cloudfront,443,https://4a68.proxy.brave.com:443,https,nginx,text/plain,GET,18.66.112.48,/,-738705486,2600:9000:223f:d000:b:dfaf:7b40:93a1,Nginx,1,False,True,,True,,,
5-courier.proxy.brave.com,,404,9,5-courier.proxy.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-12T23:59:59Z,CN=*.proxy.brave.com,*.proxy.brave.com,*.proxy.brave.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,992619a18c247722165a33539d9dbd43,3eadd33c7b5c552a3227482040de80826f85d04128c291cf47f04ae267547d91,ctls,5-courier.proxy.brave.com,cloudfront,443,https://5-courier.proxy.brave.com:443,https,nginx,text/plain,GET,18.66.112.82,/,-738705486,2600:9000:223f:6a00:b:dfaf:7b40:93a1,Nginx,1,False,True,,True,,,
66-220-157-16.proxy.brave.com,,404,9,66-220-157-16.proxy.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-12T23:59:59Z,CN=*.proxy.brave.com,*.proxy.brave.com,*.proxy.brave.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,992619a18c247722165a33539d9dbd43,3eadd33c7b5c552a3227482040de80826f85d04128c291cf47f04ae267547d91,ctls,66-220-157-16.proxy.brave.com,cloudfront,443,https://66-220-157-16.proxy.brave.com:443,https,nginx,text/plain,GET,18.66.112.15,/,-738705486,2600:9000:223f:3e00:b:dfaf:7b40:93a1,Nginx,1,False,True,,True,,,
66-220-157-67.proxy.brave.com,,404,9,66-220-157-67.proxy.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-12T23:59:59Z,CN=*.proxy.brave.com,*.proxy.brave.com,*.proxy.brave.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,992619a18c247722165a33539d9dbd43,3eadd33c7b5c552a3227482040de80826f85d04128c291cf47f04ae267547d91,ctls,66-220-157-67.proxy.brave.com,cloudfront,443,https://66-220-157-67.proxy.brave.com:443,https,nginx,text/plain,GET,18.66.112.15,/,-738705486,2600:9000:223f:c00:b:dfaf:7b40:93a1,Nginx,1,False,True,,True,,,
69-171-232-57.proxy.brave.com,,404,9,69-171-232-57.proxy.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-12T23:59:59Z,CN=*.proxy.brave.com,*.proxy.brave.com,*.proxy.brave.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,992619a18c247722165a33539d9dbd43,3eadd33c7b5c552a3227482040de80826f85d04128c291cf47f04ae267547d91,ctls,69-171-232-57.proxy.brave.com,cloudfront,443,https://69-171-232-57.proxy.brave.com:443,https,nginx,text/plain,GET,18.66.112.126,/,-738705486,2600:9000:223f:8200:b:dfaf:7b40:93a1,Nginx,1,False,True,,True,,,
69-171-232-96.proxy.brave.com,,404,9,69-171-232-96.proxy.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-12T23:59:59Z,CN=*.proxy.brave.com,*.proxy.brave.com,*.proxy.brave.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,992619a18c247722165a33539d9dbd43,3eadd33c7b5c552a3227482040de80826f85d04128c291cf47f04ae267547d91,ctls,69-171-232-96.proxy.brave.com,cloudfront,443,https://69-171-232-96.proxy.brave.com:443,https,nginx,text/plain,GET,18.66.112.82,/,-738705486,2600:9000:223f:5e00:b:dfaf:7b40:93a1,Nginx,1,False,True,,True,,,
6to4.proxy.brave.com,,404,9,6to4.proxy.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-12T23:59:59Z,CN=*.proxy.brave.com,*.proxy.brave.com,*.proxy.brave.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,992619a18c247722165a33539d9dbd43,3eadd33c7b5c552a3227482040de80826f85d04128c291cf47f04ae267547d91,ctls,6to4.proxy.brave.com,cloudfront,443,https://6to4.proxy.brave.com:443,https,nginx,text/plain,GET,18.66.112.82,/,-738705486,2600:9000:223f:d000:b:dfaf:7b40:93a1,Nginx,1,False,True,,True,,,
71-31.proxy.brave.com,,404,9,71-31.proxy.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-12T23:59:59Z,CN=*.proxy.brave.com,*.proxy.brave.com,*.proxy.brave.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,992619a18c247722165a33539d9dbd43,3eadd33c7b5c552a3227482040de80826f85d04128c291cf47f04ae267547d91,ctls,71-31.proxy.brave.com,cloudfront,443,https://71-31.proxy.brave.com:443,https,nginx,text/plain,GET,18.66.112.48,/,-738705486,2600:9000:223f:2200:b:dfaf:7b40:93a1,Nginx,1,False,True,,True,,,
7wka7.proxy.brave.com,,404,9,7wka7.proxy.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-12T23:59:59Z,CN=*.proxy.brave.com,*.proxy.brave.com,*.proxy.brave.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,992619a18c247722165a33539d9dbd43,3eadd33c7b5c552a3227482040de80826f85d04128c291cf47f04ae267547d91,ctls,7wka7.proxy.brave.com,cloudfront,443,https://7wka7.proxy.brave.com:443,https,nginx,text/plain,GET,18.66.112.15,/,-738705486,2600:9000:223f:f400:b:dfaf:7b40:93a1,Nginx,1,False,True,,True,,,
7zhzj02.proxy.brave.com,,404,9,7zhzj02.proxy.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-12T23:59:59Z,CN=*.proxy.brave.com,*.proxy.brave.com,*.proxy.brave.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,992619a18c247722165a33539d9dbd43,3eadd33c7b5c552a3227482040de80826f85d04128c291cf47f04ae267547d91,ctls,7zhzj02.proxy.brave.com,cloudfront,443,https://7zhzj02.proxy.brave.com:443,https,nginx,text/plain,GET,18.66.112.15,/,-738705486,2600:9000:223f:7e00:b:dfaf:7b40:93a1,Nginx,1,False,True,,True,,,
95-8-1-5.proxy.brave.com,,404,9,95-8-1-5.proxy.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-12T23:59:59Z,CN=*.proxy.brave.com,*.proxy.brave.com,*.proxy.brave.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,992619a18c247722165a33539d9dbd43,3eadd33c7b5c552a3227482040de80826f85d04128c291cf47f04ae267547d91,ctls,95-8-1-5.proxy.brave.com,cloudfront,443,https://95-8-1-5.proxy.brave.com:443,https,nginx,text/plain,GET,18.66.112.82,/,-738705486,2600:9000:25e8:a000:b:dfaf:7b40:93a1,Nginx,1,False,True,,True,,,
957-7-8.proxy.brave.com,,404,9,957-7-8.proxy.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-12T23:59:59Z,CN=*.proxy.brave.com,*.proxy.brave.com,*.proxy.brave.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,992619a18c247722165a33539d9dbd43,3eadd33c7b5c552a3227482040de80826f85d04128c291cf47f04ae267547d91,ctls,957-7-8.proxy.brave.com,cloudfront,443,https://957-7-8.proxy.brave.com:443,https,nginx,text/plain,GET,18.66.112.15,/,-738705486,2600:9000:223f:6c00:b:dfaf:7b40:93a1,Nginx,1,False,True,,True,,,
a-96-118-32-2.proxy.brave.com,,404,9,a-96-118-32-2.proxy.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-12T23:59:59Z,CN=*.proxy.brave.com,*.proxy.brave.com,*.proxy.brave.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,992619a18c247722165a33539d9dbd43,3eadd33c7b5c552a3227482040de80826f85d04128c291cf47f04ae267547d91,ctls,a-96-118-32-2.proxy.brave.com,cloudfront,443,https://a-96-118-32-2.proxy.brave.com:443,https,nginx,text/plain,GET,18.66.112.126,/,-738705486,2600:9000:223f:200:b:dfaf:7b40:93a1,Nginx,1,False,True,,True,,,
a-96-119-147-22.proxy.brave.com,,404,9,a-96-119-147-22.proxy.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-12T23:59:59Z,CN=*.proxy.brave.com,*.proxy.brave.com,*.proxy.brave.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,992619a18c247722165a33539d9dbd43,3eadd33c7b5c552a3227482040de80826f85d04128c291cf47f04ae267547d91,ctls,a-96-119-147-22.proxy.brave.com,cloudfront,443,https://a-96-119-147-22.proxy.brave.com:443,https,nginx,text/plain,GET,18.66.112.48,/,-738705486,2600:9000:223f:5200:b:dfaf:7b40:93a1,Nginx,1,False,True,,True,,,
a-96-119-57-10.proxy.brave.com,,404,9,a-96-119-57-10.proxy.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-12T23:59:59Z,CN=*.proxy.brave.com,*.proxy.brave.com,*.proxy.brave.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,992619a18c247722165a33539d9dbd43,3eadd33c7b5c552a3227482040de80826f85d04128c291cf47f04ae267547d91,ctls,a-96-119-57-10.proxy.brave.com,cloudfront,443,https://a-96-119-57-10.proxy.brave.com:443,https,nginx,text/plain,GET,18.66.112.15,/,-738705486,2600:9000:223f:3000:b:dfaf:7b40:93a1,Nginx,1,False,True,,True,,,
a11.proxy.brave.com,,404,9,a11.proxy.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-12T23:59:59Z,CN=*.proxy.brave.com,*.proxy.brave.com,*.proxy.brave.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,992619a18c247722165a33539d9dbd43,3eadd33c7b5c552a3227482040de80826f85d04128c291cf47f04ae267547d91,ctls,a11.proxy.brave.com,cloudfront,443,https://a11.proxy.brave.com:443,https,nginx,text/plain,GET,18.66.112.15,/,-738705486,2600:9000:223f:6a00:b:dfaf:7b40:93a1,Nginx,1,False,True,,True,,,
a21.proxy.brave.com,,404,9,a21.proxy.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-12T23:59:59Z,CN=*.proxy.brave.com,*.proxy.brave.com,*.proxy.brave.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,992619a18c247722165a33539d9dbd43,3eadd33c7b5c552a3227482040de80826f85d04128c291cf47f04ae267547d91,ctls,a21.proxy.brave.com,cloudfront,443,https://a21.proxy.brave.com:443,https,nginx,text/plain,GET,18.66.112.82,/,-738705486,2600:9000:223f:9e00:b:dfaf:7b40:93a1,Nginx,1,False,True,,True,,,
a96-6-49-53.proxy.brave.com,,404,9,a96-6-49-53.proxy.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-12T23:59:59Z,CN=*.proxy.brave.com,*.proxy.brave.com,*.proxy.brave.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,992619a18c247722165a33539d9dbd43,3eadd33c7b5c552a3227482040de80826f85d04128c291cf47f04ae267547d91,ctls,a96-6-49-53.proxy.brave.com,cloudfront,443,https://a96-6-49-53.proxy.brave.com:443,https,nginx,text/plain,GET,18.66.112.126,/,-738705486,2600:9000:223f:c600:b:dfaf:7b40:93a1,Nginx,1,False,True,,True,,,
aaaac-ho-12p.proxy.brave.com,,404,9,aaaac-ho-12p.proxy.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-12T23:59:59Z,CN=*.proxy.brave.com,*.proxy.brave.com,*.proxy.brave.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,992619a18c247722165a33539d9dbd43,3eadd33c7b5c552a3227482040de80826f85d04128c291cf47f04ae267547d91,ctls,aaaac-ho-12p.proxy.brave.com,cloudfront,443,https://aaaac-ho-12p.proxy.brave.com:443,https,nginx,text/plain,GET,18.66.112.82,/,-738705486,2600:9000:223f:2c00:b:dfaf:7b40:93a1,Nginx,1,False,True,,True,,,
aapcmarketing.proxy.brave.com,,404,9,aapcmarketing.proxy.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-12T23:59:59Z,CN=*.proxy.brave.com,*.proxy.brave.com,*.proxy.brave.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,992619a18c247722165a33539d9dbd43,3eadd33c7b5c552a3227482040de80826f85d04128c291cf47f04ae267547d91,ctls,aapcmarketing.proxy.brave.com,cloudfront,443,https://aapcmarketing.proxy.brave.com:443,https,nginx,text/plain,GET,18.66.112.82,/,-738705486,2600:9000:223f:c00:b:dfaf:7b40:93a1,Nginx,1,False,True,,True,,,
ab-prod1.proxy.brave.com,,404,9,ab-prod1.proxy.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-12T23:59:59Z,CN=*.proxy.brave.com,*.proxy.brave.com,*.proxy.brave.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,992619a18c247722165a33539d9dbd43,3eadd33c7b5c552a3227482040de80826f85d04128c291cf47f04ae267547d91,ctls,ab-prod1.proxy.brave.com,cloudfront,443,https://ab-prod1.proxy.brave.com:443,https,nginx,text/plain,GET,18.66.112.82,/,-738705486,2600:9000:223f:d000:b:dfaf:7b40:93a1,Nginx,1,False,True,,True,,,
abs09.proxy.brave.com,,404,9,abs09.proxy.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-12T23:59:59Z,CN=*.proxy.brave.com,*.proxy.brave.com,*.proxy.brave.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,992619a18c247722165a33539d9dbd43,3eadd33c7b5c552a3227482040de80826f85d04128c291cf47f04ae267547d91,ctls,abs09.proxy.brave.com,cloudfront,443,https://abs09.proxy.brave.com:443,https,nginx,text/plain,GET,18.66.112.126,/,-738705486,2600:9000:223f:6a00:b:dfaf:7b40:93a1,Nginx,1,False,True,,True,,,
acc-demo-dal10.proxy.brave.com,,404,9,acc-demo-dal10.proxy.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-12T23:59:59Z,CN=*.proxy.brave.com,*.proxy.brave.com,*.proxy.brave.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,992619a18c247722165a33539d9dbd43,3eadd33c7b5c552a3227482040de80826f85d04128c291cf47f04ae267547d91,ctls,acc-demo-dal10.proxy.brave.com,cloudfront,443,https://acc-demo-dal10.proxy.brave.com:443,https,nginx,text/plain,GET,18.66.112.126,/,-738705486,2600:9000:223f:fe00:b:dfaf:7b40:93a1,Nginx,1,False,True,,True,,,
acc-qa.proxy.brave.com,,404,9,acc-qa.proxy.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-12T23:59:59Z,CN=*.proxy.brave.com,*.proxy.brave.com,*.proxy.brave.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,992619a18c247722165a33539d9dbd43,3eadd33c7b5c552a3227482040de80826f85d04128c291cf47f04ae267547d91,ctls,acc-qa.proxy.brave.com,cloudfront,443,https://acc-qa.proxy.brave.com:443,https,nginx,text/plain,GET,18.66.112.82,/,-738705486,2600:9000:223f:9200:b:dfaf:7b40:93a1,Nginx,1,False,True,,True,,,
accept-archivecorp.proxy.brave.com,,404,9,accept-archivecorp.proxy.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-12T23:59:59Z,CN=*.proxy.brave.com,*.proxy.brave.com,*.proxy.brave.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,992619a18c247722165a33539d9dbd43,3eadd33c7b5c552a3227482040de80826f85d04128c291cf47f04ae267547d91,ctls,accept-archivecorp.proxy.brave.com,cloudfront,443,https://accept-archivecorp.proxy.brave.com:443,https,nginx,text/plain,GET,18.66.112.15,/,-738705486,2600:9000:223f:f600:b:dfaf:7b40:93a1,Nginx,1,False,True,,True,,,
accept-assets.proxy.brave.com,,404,9,accept-assets.proxy.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-12T23:59:59Z,CN=*.proxy.brave.com,*.proxy.brave.com,*.proxy.brave.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,992619a18c247722165a33539d9dbd43,3eadd33c7b5c552a3227482040de80826f85d04128c291cf47f04ae267547d91,ctls,accept-assets.proxy.brave.com,cloudfront,443,https://accept-assets.proxy.brave.com:443,https,nginx,text/plain,GET,18.66.112.82,/,-738705486,2600:9000:2304:1a00:b:dfaf:7b40:93a1,Nginx,1,False,True,,True,,,
acceptatieextranet-database-officebackups-domain.proxy.brave.com,,404,9,acceptatieextranet-database-officebackups-domain.proxy.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-12T23:59:59Z,CN=*.proxy.brave.com,*.proxy.brave.com,*.proxy.brave.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,992619a18c247722165a33539d9dbd43,3eadd33c7b5c552a3227482040de80826f85d04128c291cf47f04ae267547d91,ctls,acceptatieextranet-database-officebackups-domain.proxy.brave.com,cloudfront,443,https://acceptatieextranet-database-officebackups-domain.proxy.brave.com:443,https,nginx,text/plain,GET,18.66.112.15,/,-738705486,2600:9000:223f:d000:b:dfaf:7b40:93a1,Nginx,1,False,True,,True,,,
access-error-ww01-b2bmy-oceania.proxy.brave.com,,404,9,access-error-ww01-b2bmy-oceania.proxy.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-12T23:59:59Z,CN=*.proxy.brave.com,*.proxy.brave.com,*.proxy.brave.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,992619a18c247722165a33539d9dbd43,3eadd33c7b5c552a3227482040de80826f85d04128c291cf47f04ae267547d91,ctls,access-error-ww01-b2bmy-oceania.proxy.brave.com,cloudfront,443,https://access-error-ww01-b2bmy-oceania.proxy.brave.com:443,https,nginx,text/plain,GET,18.66.112.15,/,-738705486,2600:9000:223f:2600:b:dfaf:7b40:93a1,Nginx,1,False,True,,True,,,
access-ipv4support-corp.proxy.brave.com,,404,9,access-ipv4support-corp.proxy.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-12T23:59:59Z,CN=*.proxy.brave.com,*.proxy.brave.com,*.proxy.brave.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,992619a18c247722165a33539d9dbd43,3eadd33c7b5c552a3227482040de80826f85d04128c291cf47f04ae267547d91,ctls,access-ipv4support-corp.proxy.brave.com,cloudfront,443,https://access-ipv4support-corp.proxy.brave.com:443,https,nginx,text/plain,GET,18.66.112.48,/,-738705486,2600:9000:223f:0:b:dfaf:7b40:93a1,Nginx,1,False,True,,True,,,
access-logsintra-backups-www-test.proxy.brave.com,,404,9,access-logsintra-backups-www-test.proxy.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-12T23:59:59Z,CN=*.proxy.brave.com,*.proxy.brave.com,*.proxy.brave.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,992619a18c247722165a33539d9dbd43,3eadd33c7b5c552a3227482040de80826f85d04128c291cf47f04ae267547d91,ctls,access-logsintra-backups-www-test.proxy.brave.com,cloudfront,443,https://access-logsintra-backups-www-test.proxy.brave.com:443,https,nginx,text/plain,GET,18.66.112.48,/,-738705486,2600:9000:223f:2400:b:dfaf:7b40:93a1,Nginx,1,False,True,,True,,,
access.proxy.brave.com,,404,9,access.proxy.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-12T23:59:59Z,CN=*.proxy.brave.com,*.proxy.brave.com,*.proxy.brave.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,992619a18c247722165a33539d9dbd43,3eadd33c7b5c552a3227482040de80826f85d04128c291cf47f04ae267547d91,ctls,access.proxy.brave.com,cloudfront,443,https://access.proxy.brave.com:443,https,nginx,text/plain,GET,18.66.112.126,/,-738705486,2600:9000:2304:1a00:b:dfaf:7b40:93a1,Nginx,1,False,True,,True,,,
accessauth-paymentsstorage.proxy.brave.com,,404,9,accessauth-paymentsstorage.proxy.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-12T23:59:59Z,CN=*.proxy.brave.com,*.proxy.brave.com,*.proxy.brave.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,992619a18c247722165a33539d9dbd43,3eadd33c7b5c552a3227482040de80826f85d04128c291cf47f04ae267547d91,ctls,accessauth-paymentsstorage.proxy.brave.com,cloudfront,443,https://accessauth-paymentsstorage.proxy.brave.com:443,https,nginx,text/plain,GET,18.66.112.82,/,-738705486,2600:9000:223f:7800:b:dfaf:7b40:93a1,Nginx,1,False,True,,True,,,
