input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,final_url,tls_expired,csp_domains_,tls_mismatched
sellfbacc.myshoplaza.com,foldysunglass,200,746057,sellfbacc.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,sellfbacc.myshoplaza.com,cloudflare,443,https://sellfbacc.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.26.71,/,-1206076886,104.18.27.71,Microsoft ASP.NET,7212,False,True,,,,
senming.myshoplaza.com,The store is currently unavailable,404,6405,senming.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,senming.myshoplaza.com,cloudflare,443,https://senming.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.26.71,/,-1200719740,104.18.27.71,Microsoft ASP.NET,26,False,True,,,,
sequinsladies.myshoplaza.com,The store is currently unavailable,404,6405,sequinsladies.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,sequinsladies.myshoplaza.com,cloudflare,443,https://sequinsladies.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.26.71,/,1436725127,104.18.27.71,Microsoft ASP.NET,26,False,True,,,,
sexy-toys.myshoplaza.com,The store doesn’t exist,404,6373,sexy-toys.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,sexy-toys.myshoplaza.com,cloudflare,443,https://sexy-toys.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.26.71,/,-1984204652,104.18.27.71,Microsoft ASP.NET,26,False,True,,,,
sexyxxoo.myshoplaza.com,SEX TOYS/DOLL/TIKTOK,200,248581,sexyxxoo.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,sexyxxoo.myshoplaza.com,cloudflare,443,https://sexyxxoo.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.26.71,/,-1206076886,104.18.27.71,Microsoft ASP.NET,3192,False,True,,,,
sfastshop.myshoplaza.com,The store is currently unavailable,404,6405,sfastshop.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,sfastshop.myshoplaza.com,cloudflare,443,https://sfastshop.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.26.71,/,981801417,104.18.27.71,Microsoft ASP.NET,26,False,True,,,,
sfdsgds.myshoplaza.com,The store is currently unavailable,404,6405,sfdsgds.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,sfdsgds.myshoplaza.com,cloudflare,443,https://sfdsgds.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.26.71,/,-2002771712,104.18.27.71,Microsoft ASP.NET,26,False,True,,,,
sg0809.myshoplaza.com,Official-Luxury-Store,200,490613,sg0809.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,sg0809.myshoplaza.com,cloudflare,443,https://sg0809.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.26.71,/,-1206076886,104.18.27.71,Microsoft ASP.NET,8349,False,True,,,,
sgsg.myshoplaza.com,The store is currently unavailable,404,6405,sgsg.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,sgsg.myshoplaza.com,cloudflare,443,https://sgsg.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.26.71,/,2113230265,104.18.27.71,Microsoft ASP.NET,26,False,True,,,,
shandongzhuoxiang.myshoplaza.com,The store is currently unavailable,404,6405,shandongzhuoxiang.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,shandongzhuoxiang.myshoplaza.com,cloudflare,443,https://shandongzhuoxiang.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.26.71,/,1781240358,104.18.27.71,Microsoft ASP.NET,26,False,True,,,,
shang0522.myshoplaza.com,The store is currently unavailable,404,6405,shang0522.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,shang0522.myshoplaza.com,cloudflare,443,https://shang0522.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.26.71,/,-1265917966,104.18.27.71,Microsoft ASP.NET,26,False,True,,,,
shania.myshoplaza.com,The store is currently unavailable,404,6405,shania.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,shania.myshoplaza.com,cloudflare,443,https://shania.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.26.71,/,519420958,104.18.27.71,Microsoft ASP.NET,26,False,True,,,,
sharecustomoffice.myshoplaza.com,The store is currently unavailable,404,6405,sharecustomoffice.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,sharecustomoffice.myshoplaza.com,cloudflare,443,https://sharecustomoffice.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.26.71,/,1270303363,104.18.27.71,Microsoft ASP.NET,26,False,True,,,,
sharkssteel.myshoplaza.com,The store is currently unavailable,404,6405,sharkssteel.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,sharkssteel.myshoplaza.com,cloudflare,443,https://sharkssteel.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.26.71,/,-467349324,104.18.27.71,Microsoft ASP.NET,26,False,True,,,,
sheheaven.myshoplaza.com,The store is currently unavailable,404,6405,sheheaven.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,sheheaven.myshoplaza.com,cloudflare,443,https://sheheaven.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.26.71,/,1993512676,104.18.27.71,Microsoft ASP.NET,26,False,True,,,,
shence-aws-prod.shoplazza.com,503 Service Temporarily Unavailable,503,162,shence-aws-prod.shoplazza.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2020-08-07T08:28:10Z,2020-11-05T08:28:10Z,CN=*.puss.shop,*.puss.shop,,*.puss.shop,"CN=Let's Encrypt Authority X3, O=Let's Encrypt, C=US",Let's Encrypt Authority X3,Let's Encrypt,7dc99fa1f09a9bd54441d5c40215d0b4,528b5ed6759dd2b584e5e94511e2043189e367f2d1813e1216166685f08fb7e8,True,ctls,shence-aws-prod.shoplazza.com,,443,https://shence-aws-prod.shoplazza.com:443,https,awselb/2.0,text/html,GET,35.167.146.149,/,1862162275,35.167.146.149,,7,False,,,True,,True
shengmei.myshoplaza.com,The store doesn’t exist,404,6373,shengmei.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,shengmei.myshoplaza.com,cloudflare,443,https://shengmei.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.26.71,/,-734816788,104.18.27.71,Microsoft ASP.NET,26,False,True,,,,
sheyyshopa.myshoplaza.com,The store is currently unavailable,404,6405,sheyyshopa.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,sheyyshopa.myshoplaza.com,cloudflare,443,https://sheyyshopa.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.26.71,/,1123202524,104.18.27.71,Microsoft ASP.NET,26,False,True,,,,
shinasaka-jp.myshoplaza.com,The store is currently unavailable,404,6405,shinasaka-jp.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,shinasaka-jp.myshoplaza.com,cloudflare,443,https://shinasaka-jp.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.27.71,/,-1798446061,104.18.26.71,Microsoft ASP.NET,26,False,True,,,,
shmilydesign56.myshoplaza.com,The store is currently unavailable,404,6405,shmilydesign56.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,shmilydesign56.myshoplaza.com,cloudflare,443,https://shmilydesign56.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.27.71,/,-650670431,104.18.26.71,Microsoft ASP.NET,26,False,True,,,,
shoes.myshoplaza.com,shoes,200,130134,shoes.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,shoes.myshoplaza.com,cloudflare,443,https://shoes.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.27.71,/,-1206076886,104.18.26.71,Microsoft ASP.NET,1280,False,True,,,,
shoes33.myshoplaza.com,Neuuny,200,553553,shoes33.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,shoes33.myshoplaza.com,cloudflare,443,https://shoes33.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.27.71,/,-1206076886,104.18.26.71,Microsoft ASP.NET,4568,False,True,,,,
shoopee.myshoplaza.com,The store doesn’t exist,404,6373,shoopee.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,shoopee.myshoplaza.com,cloudflare,443,https://shoopee.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.26.71,/,-1780521436,104.18.27.71,Microsoft ASP.NET,26,False,True,,,,
shop-pangdun.myshoplaza.com,The store is currently unavailable,404,6405,shop-pangdun.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,shop-pangdun.myshoplaza.com,cloudflare,443,https://shop-pangdun.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.26.71,/,1801307230,104.18.27.71,Microsoft ASP.NET,26,False,True,,,,
shop00001.myshoplaza.com,Shoes,200,311273,shop00001.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,shop00001.myshoplaza.com,cloudflare,443,https://shop00001.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.26.71,/,-1206076886,104.18.27.71,Microsoft ASP.NET,3923,False,True,,,,
shopanydeals.myshoplaza.com,shopanydeals,200,447917,shopanydeals.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,shopanydeals.myshoplaza.com,cloudflare,443,https://shopanydeals.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.26.71,/,-1206076886,104.18.27.71,Microsoft ASP.NET,6118,False,True,,,,
shopkolly.myshoplaza.com,The store is currently unavailable,404,6405,shopkolly.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,shopkolly.myshoplaza.com,cloudflare,443,https://shopkolly.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.26.71,/,1611224812,104.18.27.71,Microsoft ASP.NET,26,False,True,,,,
shoplaza-pangu.shoplazza.com,,403,287,shoplaza-pangu.shoplazza.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-17T00:00:00Z,2023-11-17T23:59:59Z,CN=shoplaza-pangu.shoplazza.com,shoplaza-pangu.shoplazza.com,,shoplaza-pangu.shoplazza.com,"CN=Encryption Everywhere DV TLS CA - G1, OU=www.digicert.com, O=DigiCert Inc, C=US",Encryption Everywhere DV TLS CA - G1,DigiCert Inc,d542c09925b166abae1d3d253bf30d21,bbc68f4c6077f12ada553f21f6492526306f0b21631d99d747d59e930ee43492,,ctls,shoplaza-pangu.shoplazza.com,,443,https://shoplaza-pangu.shoplazza.com:443,https,Tengine,application/xml,GET,163.181.92.234,/,-1777678825,163.181.92.233,Tengine,9,False,,,,,
shoplaza-pangu1024.shoplazza.com,,403,278,shoplaza-pangu1024.shoplazza.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-17T00:00:00Z,2023-11-17T23:59:59Z,CN=shoplaza-pangu1024.shoplazza.com,shoplaza-pangu1024.shoplazza.com,,shoplaza-pangu1024.shoplazza.com,"CN=Encryption Everywhere DV TLS CA - G1, OU=www.digicert.com, O=DigiCert Inc, C=US",Encryption Everywhere DV TLS CA - G1,DigiCert Inc,52c03b8c46b641087523b71d0ba8dffa,a365c4ff162ab6ec3be6252802350d2975d7e9e52234d62b7a7256088c00b8be,,ctls,shoplaza-pangu1024.shoplazza.com,,443,https://shoplaza-pangu1024.shoplazza.com:443,https,Tengine,application/xml,GET,163.181.92.231,/,-535660509,163.181.92.235,Tengine,9,False,,,,,
shoplazza-cn.myshoplaza.com,The store is currently unavailable,404,6405,shoplazza-cn.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,shoplazza-cn.myshoplaza.com,cloudflare,443,https://shoplazza-cn.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.26.71,/,375547555,104.18.27.71,Microsoft ASP.NET,26,False,True,,,,
shoplazza0621.myshoplaza.com,AVP,200,316796,shoplazza0621.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,shoplazza0621.myshoplaza.com,cloudflare,443,https://shoplazza0621.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.27.71,/,-1206076886,104.18.26.71,Microsoft ASP.NET,6023,False,True,,,,
shoponline007.myshoplaza.com,Dora's shop,200,1278372,shoponline007.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,shoponline007.myshoplaza.com,cloudflare,443,https://shoponline007.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.26.71,/,-1206076886,104.18.27.71,Microsoft ASP.NET,12982,False,True,,,,
