input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,lines,failed,csp_domains_,tech_,tls_wildcard_certificate,final_url,cdn_name,cdn,tls_expired
usw1-apim.dm1-staging.informaticacloud.com,HTTP Status 404 – Not Found,404,431,usw1-apim.dm1-staging.informaticacloud.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-05-08T07:54:06Z,2024-06-01T07:53:06Z,"C=US, ST=California, L=Redwood City, O=Informatica LLC, CN=usw1-apim.dm1-staging.informaticacloud.com",usw1-apim.dm1-staging.informaticacloud.com,Informatica LLC,usw1-apigw.dm1-staging.informaticacloud.com,"CN=HydrantID Server CA O1, OU=HydrantID Trusted Certificate Service, O=IdenTrust, C=US",HydrantID Server CA O1,IdenTrust,defaf5eaa0397ca94f50365f0d88b1e5,3826e5c7834981cd8ae91d63b3afd91d0ed48a4f7c0984adab4a00f586592508,ctls,usw1-apim.dm1-staging.informaticacloud.com,443,https://usw1-apim.dm1-staging.informaticacloud.com:443,https,apimgm,text/html,GET,52.149.57.131,/,-230353730,52.149.57.131,1,False,,,,,azure,True,
usw1-apim.dm1-us.informaticacloud.com,HTTP Status 404 – Not Found,404,431,usw1-apim.dm1-us.informaticacloud.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-12-13T08:15:38Z,2024-01-07T08:14:38Z,"C=US, ST=California, L=Redwood City, O=Informatica LLC, CN=usw1-apim.dm1-us.informaticacloud.com",usw1-apim.dm1-us.informaticacloud.com,Informatica LLC,usw1-apigw.dm1-us.informaticacloud.com,"CN=HydrantID Server CA O1, OU=HydrantID Trusted Certificate Service, O=IdenTrust, C=US",HydrantID Server CA O1,IdenTrust,7189d2edd04e752f412a69098fe2d9e0,0c44e471de05cbb75e657638b207d75f0c9863dc0c6f3c8898a95704e3feda28,ctls,usw1-apim.dm1-us.informaticacloud.com,443,https://usw1-apim.dm1-us.informaticacloud.com:443,https,apimgm,text/html,GET,51.143.113.15,/,-230353730,51.143.113.15,1,False,,,,,azure,True,
usw1-apim.dm2-staging.informaticacloud.com,HTTP Status 404 – Not Found,404,431,usw1-apim.dm2-staging.informaticacloud.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-10-26T12:53:04Z,2023-11-20T12:52:04Z,"C=US, ST=California, L=Redwood City, O=Informatica LLC, CN=usw1-apim.dm2-staging.informaticacloud.com",usw1-apim.dm2-staging.informaticacloud.com,Informatica LLC,usw1-apigw.dm2-staging.informaticacloud.com,"CN=HydrantID Server CA O1, OU=HydrantID Trusted Certificate Service, O=IdenTrust, C=US",HydrantID Server CA O1,IdenTrust,6ef78735cd6c069e0267351f75a39bf3,ebcb34fbc93951bb0e97f76b37cd3b77ee80d013d8c0baeea0305509b4405eb2,ctls,usw1-apim.dm2-staging.informaticacloud.com,443,https://usw1-apim.dm2-staging.informaticacloud.com:443,https,apimgm,text/html,GET,34.160.180.88,/,-230353730,34.160.180.88,1,False,,HTTP/3,,,google,True,
usw1-apim.dm2-us.informaticacloud.com,HTTP Status 404 – Not Found,404,431,usw1-apim.dm2-us.informaticacloud.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-11-29T10:05:08Z,2023-12-24T10:04:08Z,"C=US, ST=California, L=Redwood City, O=Informatica LLC, CN=usw1-apim.dm2-us.informaticacloud.com",usw1-apim.dm2-us.informaticacloud.com,Informatica LLC,usw1-apigw.dm2-us.informaticacloud.com,"CN=HydrantID Server CA O1, OU=HydrantID Trusted Certificate Service, O=IdenTrust, C=US",HydrantID Server CA O1,IdenTrust,095cd774d19c7ac86061f718cc5d0c3a,07f837c7881c48f94e43f05d1de5002747fbc2dc8f6c0eac438d037ae2fe6633,ctls,usw1-apim.dm2-us.informaticacloud.com,443,https://usw1-apim.dm2-us.informaticacloud.com:443,https,apimgm,text/html,GET,34.102.231.96,/,-230353730,34.102.231.96,1,False,,HTTP/3,,,google,True,
usw1-apim.dmp-us.informaticacloud.com,HTTP Status 404 – Not Found,404,431,usw1-apim.dmp-us.informaticacloud.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-03-22T02:05:41Z,2024-04-15T02:04:41Z,"C=US, ST=California, L=Redwood City, O=Informatica LLC, CN=usw1.dmp-us.informaticacloud.com",usw1.dmp-us.informaticacloud.com,Informatica LLC,usw1-infaconnect.dmp-us.informaticacloud.com,"CN=HydrantID Server CA O1, OU=HydrantID Trusted Certificate Service, O=IdenTrust, C=US",HydrantID Server CA O1,IdenTrust,6c4647990da596d4b708c8c4f292ef2e,2a99f41fe8c1ab7aae6e5382ef859aa0a4299072edb8047603172749c37dea64,ctls,usw1-apim.dmp-us.informaticacloud.com,443,https://usw1-apim.dmp-us.informaticacloud.com:443,https,apimgm,text/html,GET,35.82.231.167,/,-230353730,52.39.128.181,1,False,,,,,,,
usw1-apim.dmr-us.informaticacloud.com,HTTP Status 404 – Not Found,404,431,usw1-apim.dmr-us.informaticacloud.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-10-31T16:23:58Z,2023-11-25T16:22:58Z,"C=US, ST=California, L=Redwood City, O=Informatica LLC, CN=usw1-apim.dmr-us.informaticacloud.com",usw1-apim.dmr-us.informaticacloud.com,Informatica LLC,usw1-apigw.dmr-us.informaticacloud.com,"CN=HydrantID Server CA O1, OU=HydrantID Trusted Certificate Service, O=IdenTrust, C=US",HydrantID Server CA O1,IdenTrust,aff176db9bef70c3c2958430d8e3db05,4a46438c9ab3ab769025c52e51c7d4fc14bdc1b270bac96d70e529609ea0dfe8,ctls,usw1-apim.dmr-us.informaticacloud.com,443,https://usw1-apim.dmr-us.informaticacloud.com:443,https,apimgm,text/html,GET,54.68.252.6,/,-230353730,52.27.181.169,1,False,,,,,,,
usw1-b2bgw.dm-us.informaticacloud.com,,200,126,usw1-b2bgw.dm-us.informaticacloud.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-01-27T06:20:45Z,2024-02-21T06:19:45Z,"C=US, ST=California, L=Redwood City, O=Informatica LLC, CN=na1.dm-us.informaticacloud.com",na1.dm-us.informaticacloud.com,Informatica LLC,usw1-b2bgw.dm-us.informaticacloud.com,"CN=HydrantID Server CA O1, OU=HydrantID Trusted Certificate Service, O=IdenTrust, C=US",HydrantID Server CA O1,IdenTrust,324d35109d1fa678bebfbba8b71c654e,a105595991281ab19d7ffdd6f1b6735a7c5d768eec93a8282ee02b956b0baff1,ctls,usw1-b2bgw.dm-us.informaticacloud.com,443,https://usw1-b2bgw.dm-us.informaticacloud.com:443,https,unknown,text/html,GET,52.10.89.109,/,1788855989,34.213.208.221,8,False,URL=/b2b-gw/login.jsp,Amazon Web Services,,,,,
usw1-b2bgw.dm1-staging.informaticacloud.com,,200,126,usw1-b2bgw.dm1-staging.informaticacloud.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-03-06T07:05:01Z,2024-03-30T07:04:01Z,"C=US, ST=California, L=Redwood City, O=Informatica LLC, CN=usw1.dm1-staging.informaticacloud.com",usw1.dm1-staging.informaticacloud.com,Informatica LLC,usw1-b2bgw.dm1-staging.informaticacloud.com,"CN=HydrantID Server CA O1, OU=HydrantID Trusted Certificate Service, O=IdenTrust, C=US",HydrantID Server CA O1,IdenTrust,90bb021e5c20dcf46d71db03f353ad82,4bf62595226c7fb86ba0737e9107d75095a3ad247f8466a213668f1609298d67,ctls,usw1-b2bgw.dm1-staging.informaticacloud.com,443,https://usw1-b2bgw.dm1-staging.informaticacloud.com:443,https,unknown,text/html,GET,20.72.218.113,/,1788855989,20.72.218.113,8,False,URL=/b2b-gw/login.jsp,,,,,,
usw1-b2bgw.dm1-us.informaticacloud.com,,200,126,usw1-b2bgw.dm1-us.informaticacloud.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-02-23T05:58:30Z,2024-03-19T05:57:30Z,"C=US, ST=California, L=Redwood City, O=Informatica LLC, CN=usw1.dm1-us.informaticacloud.com",usw1.dm1-us.informaticacloud.com,Informatica LLC,usw1-b2bgw.dm1-us.informaticacloud.com,"CN=HydrantID Server CA O1, OU=HydrantID Trusted Certificate Service, O=IdenTrust, C=US",HydrantID Server CA O1,IdenTrust,5a0b7d394d3fa53425edd52688f62939,0c7d3d4cfe28dd704873146c29af9698c935aa837141dc7b00d9dbfc6c4b25fc,ctls,usw1-b2bgw.dm1-us.informaticacloud.com,443,https://usw1-b2bgw.dm1-us.informaticacloud.com:443,https,unknown,text/html,GET,20.98.126.68,/,1788855989,20.98.126.68,8,False,URL=/b2b-gw/login.jsp,,,,,,
usw1-b2bgw.dm2-staging.informaticacloud.com,,200,126,usw1-b2bgw.dm2-staging.informaticacloud.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-07T04:40:30Z,2024-03-31T04:39:30Z,"C=US, ST=California, L=Redwood City, O=Informatica LLC, CN=usw1.dm2-staging.informaticacloud.com",usw1.dm2-staging.informaticacloud.com,Informatica LLC,usw1-b2bgw.dm2-staging.informaticacloud.com,"CN=HydrantID Server CA O1, OU=HydrantID Trusted Certificate Service, O=IdenTrust, C=US",HydrantID Server CA O1,IdenTrust,c5277060d530bce4d8bdb5ce11dfa800,a9353ec0dfde0cf7480ae27bba0e08f8e2c577ed9cf3d108e1d72e9f7637f729,ctls,usw1-b2bgw.dm2-staging.informaticacloud.com,443,https://usw1-b2bgw.dm2-staging.informaticacloud.com:443,https,unknown,text/html,GET,35.227.213.87,/,1788855989,35.227.213.87,8,False,URL=/b2b-gw/login.jsp,HTTP/3,,,google,True,
usw1-b2bgw.dm2-us.informaticacloud.com,,200,126,usw1-b2bgw.dm2-us.informaticacloud.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-07T04:41:32Z,2024-03-31T04:40:32Z,"C=US, ST=California, L=Redwood City, O=Informatica LLC, CN=usw1.dm2-us.informaticacloud.com",usw1.dm2-us.informaticacloud.com,Informatica LLC,usw1-b2bgw.dm2-us.informaticacloud.com,"CN=HydrantID Server CA O1, OU=HydrantID Trusted Certificate Service, O=IdenTrust, C=US",HydrantID Server CA O1,IdenTrust,7070a54510966709dff338b21447dd77,24db89f5827a60862bf720fcb9729b3b28cefaa25047964d61518ed6c119af90,ctls,usw1-b2bgw.dm2-us.informaticacloud.com,443,https://usw1-b2bgw.dm2-us.informaticacloud.com:443,https,unknown,text/html,GET,130.211.18.62,/,1788855989,130.211.18.62,8,False,URL=/b2b-gw/login.jsp,HTTP/3,,,google,True,
usw1-b2bgw.dmp-us.informaticacloud.com,,200,126,usw1-b2bgw.dmp-us.informaticacloud.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-03-22T02:05:41Z,2024-04-15T02:04:41Z,"C=US, ST=California, L=Redwood City, O=Informatica LLC, CN=usw1.dmp-us.informaticacloud.com",usw1.dmp-us.informaticacloud.com,Informatica LLC,usw1-infaconnect.dmp-us.informaticacloud.com,"CN=HydrantID Server CA O1, OU=HydrantID Trusted Certificate Service, O=IdenTrust, C=US",HydrantID Server CA O1,IdenTrust,6c4647990da596d4b708c8c4f292ef2e,2a99f41fe8c1ab7aae6e5382ef859aa0a4299072edb8047603172749c37dea64,ctls,usw1-b2bgw.dmp-us.informaticacloud.com,443,https://usw1-b2bgw.dmp-us.informaticacloud.com:443,https,unknown,text/html,GET,34.211.178.248,/,1788855989,52.25.90.199,8,False,URL=/b2b-gw/login.jsp,Amazon Web Services,,,,,
usw1-b2bgw.dmr-us.informaticacloud.com,,200,126,usw1-b2bgw.dmr-us.informaticacloud.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-10-12T11:34:08Z,2023-11-06T11:33:08Z,"C=US, ST=California, L=Redwood City, O=Informatica LLC, CN=usw1.dmr-us.informaticacloud.com",usw1.dmr-us.informaticacloud.com,Informatica LLC,usw1-b2bgw.dmr-us.informaticacloud.com,"CN=HydrantID Server CA O1, OU=HydrantID Trusted Certificate Service, O=IdenTrust, C=US",HydrantID Server CA O1,IdenTrust,84230e1ddaa9f7bfcd35565fa0b3c34f,1bce50f26ca6b8c100d1af8011c35c0ac2cc31757f78115388b029763380203f,ctls,usw1-b2bgw.dmr-us.informaticacloud.com,443,https://usw1-b2bgw.dmr-us.informaticacloud.com:443,https,unknown,text/html,GET,54.187.110.38,/,1788855989,52.88.68.213,8,False,URL=/b2b-gw/login.jsp,Amazon Web Services,,,,,
usw1-cai-sfdc.dm-staging.informaticacloud.com,,404,,usw1-cai-sfdc.dm-staging.informaticacloud.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-10-06T07:22:15Z,2023-10-31T07:21:15Z,"C=US, ST=California, L=Redwood City, O=Informatica LLC, CN=usw1-cai.dm-staging.informaticacloud.com",usw1-cai.dm-staging.informaticacloud.com,Informatica LLC,usw1-cai-sfdc.dm2-staging.informaticacloud.com,"CN=HydrantID Server CA O1, OU=HydrantID Trusted Certificate Service, O=IdenTrust, C=US",HydrantID Server CA O1,IdenTrust,c8291c1469bd0a04eafdfa689b76be35,ef2f12a20a96895df6c8f614d41eefd6f9ee1b1bdccaef4d2d27005ddcf80329,ctls,usw1-cai-sfdc.dm-staging.informaticacloud.com,443,https://usw1-cai-sfdc.dm-staging.informaticacloud.com:443,https,istio-envoy,,GET,35.162.192.70,/,-1840324437,54.68.37.77,1,False,,,,,,,
usw1-cai-sfdc.dm1-staging.informaticacloud.com,HTTP Status 404 – Not Found,404,653,usw1-cai-sfdc.dm1-staging.informaticacloud.com,443,True,tls12,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,,2022-10-06T07:22:15Z,2023-10-31T07:21:15Z,"C=US, ST=California, L=Redwood City, O=Informatica LLC, CN=usw1-cai.dm-staging.informaticacloud.com",usw1-cai.dm-staging.informaticacloud.com,Informatica LLC,usw1-cai-sfdc.dm2-staging.informaticacloud.com,"CN=HydrantID Server CA O1, OU=HydrantID Trusted Certificate Service, O=IdenTrust, C=US",HydrantID Server CA O1,IdenTrust,c8291c1469bd0a04eafdfa689b76be35,ef2f12a20a96895df6c8f614d41eefd6f9ee1b1bdccaef4d2d27005ddcf80329,ctls,usw1-cai-sfdc.dm1-staging.informaticacloud.com,443,https://usw1-cai-sfdc.dm1-staging.informaticacloud.com:443,https,,text/html,GET,52.143.89.168,/,-429556307,52.143.89.168,1,False,,HSTS,,,azure,True,
usw1-cai.dm-staging.informaticacloud.com,,404,,usw1-cai.dm-staging.informaticacloud.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-10-06T07:22:15Z,2023-10-31T07:21:15Z,"C=US, ST=California, L=Redwood City, O=Informatica LLC, CN=usw1-cai.dm-staging.informaticacloud.com",usw1-cai.dm-staging.informaticacloud.com,Informatica LLC,usw1-cai-sfdc.dm2-staging.informaticacloud.com,"CN=HydrantID Server CA O1, OU=HydrantID Trusted Certificate Service, O=IdenTrust, C=US",HydrantID Server CA O1,IdenTrust,c8291c1469bd0a04eafdfa689b76be35,ef2f12a20a96895df6c8f614d41eefd6f9ee1b1bdccaef4d2d27005ddcf80329,ctls,usw1-cai.dm-staging.informaticacloud.com,443,https://usw1-cai.dm-staging.informaticacloud.com:443,https,istio-envoy,,GET,54.184.152.150,/,-1840324437,54.68.37.77,1,False,,,,,,,
usw1-cai.dm1-staging.informaticacloud.com,HTTP Status 404 – Not Found,404,653,usw1-cai.dm1-staging.informaticacloud.com,443,True,tls12,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,,2022-10-06T07:22:15Z,2023-10-31T07:21:15Z,"C=US, ST=California, L=Redwood City, O=Informatica LLC, CN=usw1-cai.dm-staging.informaticacloud.com",usw1-cai.dm-staging.informaticacloud.com,Informatica LLC,usw1-cai-sfdc.dm2-staging.informaticacloud.com,"CN=HydrantID Server CA O1, OU=HydrantID Trusted Certificate Service, O=IdenTrust, C=US",HydrantID Server CA O1,IdenTrust,c8291c1469bd0a04eafdfa689b76be35,ef2f12a20a96895df6c8f614d41eefd6f9ee1b1bdccaef4d2d27005ddcf80329,ctls,usw1-cai.dm1-staging.informaticacloud.com,443,https://usw1-cai.dm1-staging.informaticacloud.com:443,https,,text/html,GET,52.143.89.168,/,-429556307,52.143.89.168,1,False,,HSTS,,,azure,True,
usw1-cai.dm1-us.informaticacloud.com,HTTP Status 404 – Not Found,404,653,usw1-cai.dm1-us.informaticacloud.com,443,True,tls12,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,,2022-10-11T04:59:33Z,2023-11-05T04:58:33Z,"C=US, ST=California, L=Redwood City, O=Informatica LLC, CN=usw1-cai.dm1-us.informaticacloud.com",usw1-cai.dm1-us.informaticacloud.com,Informatica LLC,usw1-sfdc-cai.dm1-us.informaticacloud.com,"CN=HydrantID Server CA O1, OU=HydrantID Trusted Certificate Service, O=IdenTrust, C=US",HydrantID Server CA O1,IdenTrust,8a80d121a9b568e0d9a9f62c77064b9a,24a8461380b781fe7d0e641089f7e20ffac02fcf94a574ea41a0bcdbc9b631c2,ctls,usw1-cai.dm1-us.informaticacloud.com,443,https://usw1-cai.dm1-us.informaticacloud.com:443,https,,text/html,GET,40.91.75.182,/,-429556307,40.91.75.182,1,False,,HSTS,,,azure,True,
usw1-cai.dm2-staging.informaticacloud.com,HTTP Status 404 – Not Found,404,653,usw1-cai.dm2-staging.informaticacloud.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-14T11:18:44Z,2024-04-07T11:17:44Z,"C=US, ST=California, L=Redwood City, O=Informatica LLC, CN=usw1-cai.dm2-staging.informaticacloud.com",usw1-cai.dm2-staging.informaticacloud.com,Informatica LLC,usw1-sfdc-cai.dm2-staging.informaticacloud.com,"CN=HydrantID Server CA O1, OU=HydrantID Trusted Certificate Service, O=IdenTrust, C=US",HydrantID Server CA O1,IdenTrust,89c23bf62c9a40b196eefb22d9060116,223505d88c00bfdf705322ade202a36e5e92fec1e480ff80fbff0c100da8a777,ctls,usw1-cai.dm2-staging.informaticacloud.com,443,https://usw1-cai.dm2-staging.informaticacloud.com:443,https,,text/html,GET,34.110.187.171,/,-429556307,34.110.187.171,1,False,,HTTP/3,,,google,True,
usw1-cai.dm2-us.informaticacloud.com,HTTP Status 404 – Not Found,404,653,usw1-cai.dm2-us.informaticacloud.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-01-16T06:20:59Z,2024-02-10T06:19:59Z,"C=US, ST=California, L=Redwood City, O=Informatica LLC, CN=usw1-cai.dm2-us.informaticacloud.com",usw1-cai.dm2-us.informaticacloud.com,Informatica LLC,usw1-sfdc-cai.dm2-us.informaticacloud.com,"CN=HydrantID Server CA O1, OU=HydrantID Trusted Certificate Service, O=IdenTrust, C=US",HydrantID Server CA O1,IdenTrust,811b07668f382df4c546e7c0a4a6843c,eea3978f44ef10ef512a7c7799d9a88dceba51319d65088f926a1a469ca46e3b,ctls,usw1-cai.dm2-us.informaticacloud.com,443,https://usw1-cai.dm2-us.informaticacloud.com:443,https,,text/html,GET,34.98.113.123,/,-429556307,34.98.113.123,1,False,,HTTP/3,,,google,True,
usw1-cai.dmp-us.informaticacloud.com,,404,,usw1-cai.dmp-us.informaticacloud.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-01-16T06:31:10Z,2024-02-10T06:30:10Z,"C=US, ST=California, L=Redwood City, O=Informatica LLC, CN=usw1-cai.dmp-us.informaticacloud.com",usw1-cai.dmp-us.informaticacloud.com,Informatica LLC,usw1-sfdc-cai.dmp-us.informaticacloud.com,"CN=HydrantID Server CA O1, OU=HydrantID Trusted Certificate Service, O=IdenTrust, C=US",HydrantID Server CA O1,IdenTrust,37152a7330a289cbe38adb0e8d04df97,aced956afde0bcff198103d7beb907c195e6b43ead0f82bea91d2e44eaf10a7f,ctls,usw1-cai.dmp-us.informaticacloud.com,443,https://usw1-cai.dmp-us.informaticacloud.com:443,https,istio-envoy,,GET,52.32.88.75,/,-1840324437,35.165.114.47,1,False,,,,,,,
usw1-cai.dmr-us.informaticacloud.com,,404,,usw1-cai.dmr-us.informaticacloud.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-10-07T05:53:06Z,2023-11-01T05:52:06Z,"C=US, ST=California, L=Redwood City, O=Informatica LLC, CN=usw1-cai.dmr-us.informaticacloud.com",usw1-cai.dmr-us.informaticacloud.com,Informatica LLC,usw1-sfdc-cai.dmr-us.informaticacloud.com,"CN=HydrantID Server CA O1, OU=HydrantID Trusted Certificate Service, O=IdenTrust, C=US",HydrantID Server CA O1,IdenTrust,18a98c924f21ae92963a30bdc856b19e,b9188e6b7b33287d1f2c3d2c01e16e343fc0dd627bf698bcfba72e2795901509,ctls,usw1-cai.dmr-us.informaticacloud.com,443,https://usw1-cai.dmr-us.informaticacloud.com:443,https,istio-envoy,,GET,52.11.183.199,/,-1840324437,54.185.219.121,1,False,,,,,,,
usw1-cdsd.dm-staging.informaticacloud.com,,404,,usw1-cdsd.dm-staging.informaticacloud.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-06-16T03:58:31Z,2024-07-10T03:57:31Z,"C=US, ST=California, L=Redwood City, O=Informatica LLC, CN=usw1.dm-staging.informaticacloud.com",usw1.dm-staging.informaticacloud.com,Informatica LLC,usw1-b2bgw.dm-staging.informaticacloud.com,"CN=HydrantID Server CA O1, OU=HydrantID Trusted Certificate Service, O=IdenTrust, C=US",HydrantID Server CA O1,IdenTrust,3e1e21cd5bfd92192e0b29e803726242,e05350e228cfa8b97ff54b4d81c0187190a46b583353404a76fd23b5e835b0df,ctls,usw1-cdsd.dm-staging.informaticacloud.com,443,https://usw1-cdsd.dm-staging.informaticacloud.com:443,https,,,GET,35.155.70.56,/,-1840324437,44.224.62.47,1,False,,,,,,,
usw1-cdsd.dm-us.informaticacloud.com,,404,,usw1-cdsd.dm-us.informaticacloud.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-07-05T22:53:28Z,2024-07-29T22:52:28Z,"C=US, ST=California, L=Redwood City, O=Informatica LLC, CN=na1.dm-us.informaticacloud.com",na1.dm-us.informaticacloud.com,Informatica LLC,usw1-b2bgw.dm-us.informaticacloud.com,"CN=HydrantID Server CA O1, OU=HydrantID Trusted Certificate Service, O=IdenTrust, C=US",HydrantID Server CA O1,IdenTrust,1102c3e80d8b9f06773d2627f210e0bb,5b616ec69fb73cfb884f72e009fa6243dc6e4651606453672882d1104ce024eb,ctls,usw1-cdsd.dm-us.informaticacloud.com,443,https://usw1-cdsd.dm-us.informaticacloud.com:443,https,,,GET,35.81.195.90,/,-1840324437,35.155.225.217,1,False,,,,,,,
usw1-cdsd.dmp-us.informaticacloud.com,,404,,usw1-cdsd.dmp-us.informaticacloud.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-06-22T22:55:55Z,2024-07-16T22:54:55Z,"C=US, ST=California, L=Redwood City, O=Informatica LLC, CN=usw1.dmp-us.informaticacloud.com",usw1.dmp-us.informaticacloud.com,Informatica LLC,usw1-apigw.dmp-us.informaticacloud.com,"CN=HydrantID Server CA O1, OU=HydrantID Trusted Certificate Service, O=IdenTrust, C=US",HydrantID Server CA O1,IdenTrust,59d15d35d3deb82855650da35b64a7d1,9b976fcf05709fc4fa5d3bb53e4a383d5d819b759722ed91e445b0b3211e94e3,ctls,usw1-cdsd.dmp-us.informaticacloud.com,443,https://usw1-cdsd.dmp-us.informaticacloud.com:443,https,,,GET,34.210.222.61,/,-1840324437,52.35.42.31,1,False,,,,,,,
usw1-cdv.dm-staging.informaticacloud.com,HTTP Status 404 – Not Found,404,431,usw1-cdv.dm-staging.informaticacloud.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-22T10:53:11Z,2024-03-18T10:52:11Z,"C=US, ST=California, L=Redwood City, O=Informatica LLC, CN=usw1.dm-staging.informaticacloud.com",usw1.dm-staging.informaticacloud.com,Informatica LLC,usw1-infaconnect.dm-staging.informaticacloud.com,"CN=HydrantID Server CA O1, OU=HydrantID Trusted Certificate Service, O=IdenTrust, C=US",HydrantID Server CA O1,IdenTrust,6f8ab2acd1306051f9c5f63eafd46c02,a837f3be1abdb248e359b109099816075f059602de69ac4503a103dde5d27932,ctls,usw1-cdv.dm-staging.informaticacloud.com,443,https://usw1-cdv.dm-staging.informaticacloud.com:443,https,,text/html,GET,34.218.221.183,/,-230353730,52.43.245.14,1,False,,Amazon Web Services,,,,,
usw1-cdv.dmp-us.informaticacloud.com,HTTP Status 404 – Not Found,404,431,usw1-cdv.dmp-us.informaticacloud.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-03-22T02:05:41Z,2024-04-15T02:04:41Z,"C=US, ST=California, L=Redwood City, O=Informatica LLC, CN=usw1.dmp-us.informaticacloud.com",usw1.dmp-us.informaticacloud.com,Informatica LLC,usw1-infaconnect.dmp-us.informaticacloud.com,"CN=HydrantID Server CA O1, OU=HydrantID Trusted Certificate Service, O=IdenTrust, C=US",HydrantID Server CA O1,IdenTrust,6c4647990da596d4b708c8c4f292ef2e,2a99f41fe8c1ab7aae6e5382ef859aa0a4299072edb8047603172749c37dea64,ctls,usw1-cdv.dmp-us.informaticacloud.com,443,https://usw1-cdv.dmp-us.informaticacloud.com:443,https,,text/html,GET,44.229.102.36,/,-230353730,52.11.19.70,1,False,,Amazon Web Services,,,,,
usw1-cdv.dmr-us.informaticacloud.com,HTTP Status 404 – Not Found,404,431,usw1-cdv.dmr-us.informaticacloud.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-03-06T06:03:45Z,2024-03-30T06:02:45Z,"C=US, ST=California, L=Redwood City, O=Informatica LLC, CN=usw1.dmr-us.informaticacloud.com",usw1.dmr-us.informaticacloud.com,Informatica LLC,usw1-infacore.dmr-us.informaticacloud.com,"CN=HydrantID Server CA O1, OU=HydrantID Trusted Certificate Service, O=IdenTrust, C=US",HydrantID Server CA O1,IdenTrust,8fa9e5b980ab297dc027875de58f546a,8b95b99369d4476f8ac4c643599ce816390555d8b77052591a47b0455ddd3aeb,ctls,usw1-cdv.dmr-us.informaticacloud.com,443,https://usw1-cdv.dmr-us.informaticacloud.com:443,https,,text/html,GET,52.36.76.99,/,-230353730,35.160.166.58,1,False,,Amazon Web Services,,,,,
