input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_wildcard_certificate,final_url,csp_domains_
skolajovandamaskin.fetlife.com,"The Social Network for the BDSM, Fetish & Kinky Community | FetLife",200,56744,fetlife.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-21T00:00:00Z,2023-07-02T23:59:59Z,CN=*.fetlife.com,*.fetlife.com,,fetlife.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",a256dc3b5782ae7b44f89a88b4cbe9fa,4eac001539a2bac5d64b1b03617bca1d5883a9b0275d9bcea3771cce0fbece68,ctls,fetlife.com,fastly,80,http://skolajovandamaskin.fetlife.com:80,http,,text/html,GET,146.75.121.91,/,-809916177,146.75.121.91,Varnish,192,False,True,True,https://fetlife.com/,
sni169400.fetlife.com,"The Social Network for the BDSM, Fetish & Kinky Community | FetLife",200,56744,fetlife.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-21T00:00:00Z,2023-07-02T23:59:59Z,CN=*.fetlife.com,*.fetlife.com,,fetlife.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",a256dc3b5782ae7b44f89a88b4cbe9fa,4eac001539a2bac5d64b1b03617bca1d5883a9b0275d9bcea3771cce0fbece68,ctls,fetlife.com,fastly,80,http://sni169400.fetlife.com:80,http,,text/html,GET,151.101.1.91,/,-809916177,151.101.193.91,Varnish,192,False,True,True,https://fetlife.com/,
sni171101.fetlife.com,"The Social Network for the BDSM, Fetish & Kinky Community | FetLife",200,56744,fetlife.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-21T00:00:00Z,2023-07-02T23:59:59Z,CN=*.fetlife.com,*.fetlife.com,,fetlife.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",a256dc3b5782ae7b44f89a88b4cbe9fa,4eac001539a2bac5d64b1b03617bca1d5883a9b0275d9bcea3771cce0fbece68,ctls,fetlife.com,fastly,80,http://sni171101.fetlife.com:80,http,,text/html,GET,146.75.121.91,/,-809916177,146.75.121.91,Varnish,192,False,True,True,https://fetlife.com/,
soeagerskolen.fetlife.com,"The Social Network for the BDSM, Fetish & Kinky Community | FetLife",200,56744,fetlife.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-21T00:00:00Z,2023-07-02T23:59:59Z,CN=*.fetlife.com,*.fetlife.com,,fetlife.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",a256dc3b5782ae7b44f89a88b4cbe9fa,4eac001539a2bac5d64b1b03617bca1d5883a9b0275d9bcea3771cce0fbece68,ctls,fetlife.com,fastly,80,http://soeagerskolen.fetlife.com:80,http,,text/html,GET,151.101.1.91,/,-809916177,151.101.193.91,Varnish,192,False,True,True,https://fetlife.com/,
spn12-2-pdb.k12.fetlife.com,"The Social Network for the BDSM, Fetish & Kinky Community | FetLife",200,56744,fetlife.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-21T00:00:00Z,2023-07-02T23:59:59Z,CN=*.fetlife.com,*.fetlife.com,,fetlife.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",a256dc3b5782ae7b44f89a88b4cbe9fa,4eac001539a2bac5d64b1b03617bca1d5883a9b0275d9bcea3771cce0fbece68,ctls,fetlife.com,fastly,80,http://spn12-2-pdb.k12.fetlife.com:80,http,,text/html,GET,151.101.1.91,/,-809916177,151.101.193.91,Varnish,192,False,True,True,https://fetlife.com/,
spool.fetlife.com,"The Social Network for the BDSM, Fetish & Kinky Community | FetLife",200,56744,fetlife.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-21T00:00:00Z,2023-07-02T23:59:59Z,CN=*.fetlife.com,*.fetlife.com,,fetlife.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",a256dc3b5782ae7b44f89a88b4cbe9fa,4eac001539a2bac5d64b1b03617bca1d5883a9b0275d9bcea3771cce0fbece68,ctls,fetlife.com,fastly,80,http://spool.fetlife.com:80,http,,text/html,GET,151.101.1.91,/,-809916177,151.101.193.91,Varnish,192,False,True,True,https://fetlife.com/,
stations-api.contest.fetlife.com,"The Social Network for the BDSM, Fetish & Kinky Community | FetLife",200,56744,fetlife.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-21T00:00:00Z,2023-07-02T23:59:59Z,CN=*.fetlife.com,*.fetlife.com,,fetlife.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",a256dc3b5782ae7b44f89a88b4cbe9fa,4eac001539a2bac5d64b1b03617bca1d5883a9b0275d9bcea3771cce0fbece68,ctls,fetlife.com,fastly,80,http://stations-api.contest.fetlife.com:80,http,,text/html,GET,151.101.1.91,/,-809916177,151.101.193.91,Varnish,192,False,True,True,https://fetlife.com/,
status.fetlife.com,FetLife Status,200,648,,,,,,,,,,,,,,,,,,,fastly,80,http://status.fetlife.com:80,http,GitHub.com,text/html,GET,151.101.129.91,/,75436932,151.101.193.91,Varnish,16,False,True,,,URL=https://fetlifestatus.com/
stgass0.fetlife.com,"The Social Network for the BDSM, Fetish & Kinky Community | FetLife",200,56744,fetlife.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-21T00:00:00Z,2023-07-02T23:59:59Z,CN=*.fetlife.com,*.fetlife.com,,fetlife.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",a256dc3b5782ae7b44f89a88b4cbe9fa,4eac001539a2bac5d64b1b03617bca1d5883a9b0275d9bcea3771cce0fbece68,ctls,fetlife.com,fastly,80,http://stgass0.fetlife.com:80,http,,text/html,GET,146.75.121.91,/,-809916177,146.75.121.91,Varnish,192,False,True,True,https://fetlife.com/,
stgass2.fetlife.com,"The Social Network for the BDSM, Fetish & Kinky Community | FetLife",200,56744,fetlife.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-21T00:00:00Z,2023-07-02T23:59:59Z,CN=*.fetlife.com,*.fetlife.com,,fetlife.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",a256dc3b5782ae7b44f89a88b4cbe9fa,4eac001539a2bac5d64b1b03617bca1d5883a9b0275d9bcea3771cce0fbece68,ctls,fetlife.com,fastly,80,http://stgass2.fetlife.com:80,http,,text/html,GET,151.101.1.91,/,-809916177,151.101.193.91,Varnish,192,False,True,True,https://fetlife.com/,
store.fetlife.com,"The Social Network for the BDSM, Fetish & Kinky Community | FetLife",200,56743,fetlife.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-21T00:00:00Z,2023-07-02T23:59:59Z,CN=*.fetlife.com,*.fetlife.com,,fetlife.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",a256dc3b5782ae7b44f89a88b4cbe9fa,4eac001539a2bac5d64b1b03617bca1d5883a9b0275d9bcea3771cce0fbece68,ctls,fetlife.com,fastly,80,http://store.fetlife.com:80,http,,text/html,GET,151.101.1.91,/,-809916177,151.101.193.91,Varnish,192,False,True,True,https://fetlife.com/,
suppdesk.fetlife.com,"The Social Network for the BDSM, Fetish & Kinky Community | FetLife",200,56744,fetlife.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-21T00:00:00Z,2023-07-02T23:59:59Z,CN=*.fetlife.com,*.fetlife.com,,fetlife.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",a256dc3b5782ae7b44f89a88b4cbe9fa,4eac001539a2bac5d64b1b03617bca1d5883a9b0275d9bcea3771cce0fbece68,ctls,fetlife.com,fastly,80,http://suppdesk.fetlife.com:80,http,,text/html,GET,146.75.121.91,/,-809916177,146.75.121.91,Varnish,192,False,True,True,https://fetlife.com/,
svn.ecovida.fetlife.com,"The Social Network for the BDSM, Fetish & Kinky Community | FetLife",200,56744,fetlife.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-21T00:00:00Z,2023-07-02T23:59:59Z,CN=*.fetlife.com,*.fetlife.com,,fetlife.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",a256dc3b5782ae7b44f89a88b4cbe9fa,4eac001539a2bac5d64b1b03617bca1d5883a9b0275d9bcea3771cce0fbece68,ctls,fetlife.com,fastly,80,http://svn.ecovida.fetlife.com:80,http,,text/html,GET,151.101.1.91,/,-809916177,151.101.193.91,Varnish,192,False,True,True,https://fetlife.com/,
swn.fetlife.com,"The Social Network for the BDSM, Fetish & Kinky Community | FetLife",200,56744,fetlife.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-21T00:00:00Z,2023-07-02T23:59:59Z,CN=*.fetlife.com,*.fetlife.com,,fetlife.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",a256dc3b5782ae7b44f89a88b4cbe9fa,4eac001539a2bac5d64b1b03617bca1d5883a9b0275d9bcea3771cce0fbece68,ctls,fetlife.com,fastly,80,http://swn.fetlife.com:80,http,,text/html,GET,151.101.1.91,/,-809916177,151.101.193.91,Varnish,192,False,True,True,https://fetlife.com/,
t741486.fetlife.com,"The Social Network for the BDSM, Fetish & Kinky Community | FetLife",200,56744,fetlife.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-21T00:00:00Z,2023-07-02T23:59:59Z,CN=*.fetlife.com,*.fetlife.com,,fetlife.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",a256dc3b5782ae7b44f89a88b4cbe9fa,4eac001539a2bac5d64b1b03617bca1d5883a9b0275d9bcea3771cce0fbece68,ctls,fetlife.com,fastly,80,http://t741486.fetlife.com:80,http,,text/html,GET,151.101.1.91,/,-809916177,151.101.193.91,Varnish,192,False,True,True,https://fetlife.com/,
teamaccessminerva.zenzmurfy.fetlife.com,"The Social Network for the BDSM, Fetish & Kinky Community | FetLife",200,56744,fetlife.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-21T00:00:00Z,2023-07-02T23:59:59Z,CN=*.fetlife.com,*.fetlife.com,,fetlife.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",a256dc3b5782ae7b44f89a88b4cbe9fa,4eac001539a2bac5d64b1b03617bca1d5883a9b0275d9bcea3771cce0fbece68,ctls,fetlife.com,fastly,80,http://teamaccessminerva.zenzmurfy.fetlife.com:80,http,,text/html,GET,146.75.121.91,/,-809916177,146.75.121.91,Varnish,192,False,True,True,https://fetlife.com/,
temp-remote-sso-miembros.w.fetlife.com,"The Social Network for the BDSM, Fetish & Kinky Community | FetLife",200,56744,fetlife.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-21T00:00:00Z,2023-07-02T23:59:59Z,CN=*.fetlife.com,*.fetlife.com,,fetlife.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",a256dc3b5782ae7b44f89a88b4cbe9fa,4eac001539a2bac5d64b1b03617bca1d5883a9b0275d9bcea3771cce0fbece68,ctls,fetlife.com,fastly,80,http://temp-remote-sso-miembros.w.fetlife.com:80,http,,text/html,GET,151.101.1.91,/,-809916177,151.101.193.91,Varnish,192,False,True,True,https://fetlife.com/,
test-ssl.fetlife.com,"The Social Network for the BDSM, Fetish & Kinky Community | FetLife",200,56744,fetlife.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-21T00:00:00Z,2023-07-02T23:59:59Z,CN=*.fetlife.com,*.fetlife.com,,fetlife.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",a256dc3b5782ae7b44f89a88b4cbe9fa,4eac001539a2bac5d64b1b03617bca1d5883a9b0275d9bcea3771cce0fbece68,ctls,fetlife.com,fastly,80,http://test-ssl.fetlife.com:80,http,,text/html,GET,146.75.121.91,/,-809916177,146.75.121.91,Varnish,192,False,True,True,https://fetlife.com/,
testckotil.b.fetlife.com,"The Social Network for the BDSM, Fetish & Kinky Community | FetLife",200,56744,fetlife.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-21T00:00:00Z,2023-07-02T23:59:59Z,CN=*.fetlife.com,*.fetlife.com,,fetlife.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",a256dc3b5782ae7b44f89a88b4cbe9fa,4eac001539a2bac5d64b1b03617bca1d5883a9b0275d9bcea3771cce0fbece68,ctls,fetlife.com,fastly,80,http://testckotil.b.fetlife.com:80,http,,text/html,GET,146.75.121.91,/,-809916177,146.75.121.91,Varnish,192,False,True,True,https://fetlife.com/,
theadventuresofgarythesnail.ecovida.fetlife.com,"The Social Network for the BDSM, Fetish & Kinky Community | FetLife",200,56744,fetlife.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-21T00:00:00Z,2023-07-02T23:59:59Z,CN=*.fetlife.com,*.fetlife.com,,fetlife.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",a256dc3b5782ae7b44f89a88b4cbe9fa,4eac001539a2bac5d64b1b03617bca1d5883a9b0275d9bcea3771cce0fbece68,ctls,fetlife.com,fastly,80,http://theadventuresofgarythesnail.ecovida.fetlife.com:80,http,,text/html,GET,151.101.1.91,/,-809916177,151.101.193.91,Varnish,192,False,True,True,https://fetlife.com/,
thumb-u1000-2.fetlife.com,,403,32,,,,,,,,,,,,,,,,,,,fastly,80,http://thumb-u1000-2.fetlife.com:80,http,Varnish,text/plain,GET,146.75.121.91,/,1634599690,146.75.121.91,Varnish,1,False,True,,,
thumb-u200-1.fetlife.com,,403,32,,,,,,,,,,,,,,,,,,,fastly,80,http://thumb-u200-1.fetlife.com:80,http,Varnish,text/plain,GET,151.101.1.91,/,1634599690,151.101.193.91,Varnish,1,False,True,,,
thumb-u200-2.fetlife.com,,403,32,,,,,,,,,,,,,,,,,,,fastly,80,http://thumb-u200-2.fetlife.com:80,http,Varnish,text/plain,GET,146.75.117.91,/,1634599690,146.75.117.91,Varnish,1,False,True,,,
unofficial-soda-dungeon.kb.fetlife.com,"The Social Network for the BDSM, Fetish & Kinky Community | FetLife",200,56743,fetlife.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-21T00:00:00Z,2023-07-02T23:59:59Z,CN=*.fetlife.com,*.fetlife.com,,fetlife.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",a256dc3b5782ae7b44f89a88b4cbe9fa,4eac001539a2bac5d64b1b03617bca1d5883a9b0275d9bcea3771cce0fbece68,ctls,fetlife.com,fastly,80,http://unofficial-soda-dungeon.kb.fetlife.com:80,http,,text/html,GET,151.101.1.91,/,-809916177,151.101.193.91,Varnish,192,False,True,True,https://fetlife.com/,
videos-google.fetlife.com,402 Payment Required,402,446,videos-google.fetlife.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-21T00:00:00Z,2023-07-02T23:59:59Z,CN=*.fetlife.com,*.fetlife.com,,fetlife.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",a256dc3b5782ae7b44f89a88b4cbe9fa,4eac001539a2bac5d64b1b03617bca1d5883a9b0275d9bcea3771cce0fbece68,ctls,videos-google.fetlife.com,fastly,443,https://videos-google.fetlife.com:443,https,Varnish,text/html,GET,146.75.117.91,/,-1388280020,146.75.117.91,Varnish,18,False,True,True,,
videos-hls.fetlife.com,,404,10,videos-hls.fetlife.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-21T00:00:00Z,2023-07-02T23:59:59Z,CN=*.fetlife.com,*.fetlife.com,,fetlife.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",a256dc3b5782ae7b44f89a88b4cbe9fa,4eac001539a2bac5d64b1b03617bca1d5883a9b0275d9bcea3771cce0fbece68,ctls,videos-hls.fetlife.com,fastly,443,https://videos-hls.fetlife.com:443,https,otfp,text/plain,GET,151.101.1.91,/,-573464491,151.101.193.91,Varnish,2,False,True,True,,
vl-125-slb3-1-sba.windscreencover.fetlife.com,"The Social Network for the BDSM, Fetish & Kinky Community | FetLife",200,56744,fetlife.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-21T00:00:00Z,2023-07-02T23:59:59Z,CN=*.fetlife.com,*.fetlife.com,,fetlife.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",a256dc3b5782ae7b44f89a88b4cbe9fa,4eac001539a2bac5d64b1b03617bca1d5883a9b0275d9bcea3771cce0fbece68,ctls,fetlife.com,fastly,80,http://vl-125-slb3-1-sba.windscreencover.fetlife.com:80,http,,text/html,GET,151.101.1.91,/,-809916177,151.101.193.91,Varnish,192,False,True,True,https://fetlife.com/,
von1d30o.fetlife.com,"The Social Network for the BDSM, Fetish & Kinky Community | FetLife",200,56744,fetlife.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-21T00:00:00Z,2023-07-02T23:59:59Z,CN=*.fetlife.com,*.fetlife.com,,fetlife.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",a256dc3b5782ae7b44f89a88b4cbe9fa,4eac001539a2bac5d64b1b03617bca1d5883a9b0275d9bcea3771cce0fbece68,ctls,fetlife.com,fastly,80,http://von1d30o.fetlife.com:80,http,,text/html,GET,146.75.117.91,/,-809916177,146.75.117.91,Varnish,192,False,True,True,https://fetlife.com/,
vpn.ecovida.fetlife.com,"The Social Network for the BDSM, Fetish & Kinky Community | FetLife",200,56743,fetlife.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-21T00:00:00Z,2023-07-02T23:59:59Z,CN=*.fetlife.com,*.fetlife.com,,fetlife.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",a256dc3b5782ae7b44f89a88b4cbe9fa,4eac001539a2bac5d64b1b03617bca1d5883a9b0275d9bcea3771cce0fbece68,ctls,fetlife.com,fastly,80,http://vpn.ecovida.fetlife.com:80,http,,text/html,GET,151.101.1.91,/,-809916177,151.101.193.91,Varnish,192,False,True,True,https://fetlife.com/,
webdisk.ecovida.fetlife.com,"The Social Network for the BDSM, Fetish & Kinky Community | FetLife",200,56744,fetlife.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-21T00:00:00Z,2023-07-02T23:59:59Z,CN=*.fetlife.com,*.fetlife.com,,fetlife.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",a256dc3b5782ae7b44f89a88b4cbe9fa,4eac001539a2bac5d64b1b03617bca1d5883a9b0275d9bcea3771cce0fbece68,ctls,fetlife.com,fastly,80,http://webdisk.ecovida.fetlife.com:80,http,,text/html,GET,146.75.121.91,/,-809916177,146.75.121.91,Varnish,192,False,True,True,https://fetlife.com/,
webdisk.fetlife.com,"The Social Network for the BDSM, Fetish & Kinky Community | FetLife",200,56743,fetlife.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-21T00:00:00Z,2023-07-02T23:59:59Z,CN=*.fetlife.com,*.fetlife.com,,fetlife.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",a256dc3b5782ae7b44f89a88b4cbe9fa,4eac001539a2bac5d64b1b03617bca1d5883a9b0275d9bcea3771cce0fbece68,ctls,fetlife.com,fastly,80,http://webdisk.fetlife.com:80,http,,text/html,GET,151.101.1.91,/,-809916177,151.101.193.91,Varnish,192,False,True,True,https://fetlife.com/,
webmail.fetlife.com,"The Social Network for the BDSM, Fetish & Kinky Community | FetLife",200,56744,fetlife.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-21T00:00:00Z,2023-07-02T23:59:59Z,CN=*.fetlife.com,*.fetlife.com,,fetlife.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",a256dc3b5782ae7b44f89a88b4cbe9fa,4eac001539a2bac5d64b1b03617bca1d5883a9b0275d9bcea3771cce0fbece68,ctls,fetlife.com,fastly,80,http://webmail.fetlife.com:80,http,,text/html,GET,151.101.1.91,/,-809916177,151.101.193.91,Varnish,192,False,True,True,https://fetlife.com/,
wiki.fetlife.com,"The Social Network for the BDSM, Fetish & Kinky Community | FetLife",200,56744,fetlife.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-21T00:00:00Z,2023-07-02T23:59:59Z,CN=*.fetlife.com,*.fetlife.com,,fetlife.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",a256dc3b5782ae7b44f89a88b4cbe9fa,4eac001539a2bac5d64b1b03617bca1d5883a9b0275d9bcea3771cce0fbece68,ctls,fetlife.com,fastly,80,http://wiki.fetlife.com:80,http,,text/html,GET,151.101.1.91,/,-809916177,151.101.193.91,Varnish,192,False,True,True,https://fetlife.com/,
windscreencover.fetlife.com,"The Social Network for the BDSM, Fetish & Kinky Community | FetLife",200,56744,fetlife.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-21T00:00:00Z,2023-07-02T23:59:59Z,CN=*.fetlife.com,*.fetlife.com,,fetlife.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",a256dc3b5782ae7b44f89a88b4cbe9fa,4eac001539a2bac5d64b1b03617bca1d5883a9b0275d9bcea3771cce0fbece68,ctls,fetlife.com,fastly,80,http://windscreencover.fetlife.com:80,http,,text/html,GET,146.75.121.91,/,-809916177,146.75.121.91,Varnish,192,False,True,True,https://fetlife.com/,
ws.fetlife.com,"The Social Network for the BDSM, Fetish & Kinky Community | FetLife",200,56744,ws.fetlife.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-21T00:00:00Z,2023-07-02T23:59:59Z,CN=*.fetlife.com,*.fetlife.com,,fetlife.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",a256dc3b5782ae7b44f89a88b4cbe9fa,4eac001539a2bac5d64b1b03617bca1d5883a9b0275d9bcea3771cce0fbece68,ctls,ws.fetlife.com,google,443,https://ws.fetlife.com:443,https,,text/html,GET,35.201.117.79,/,-809916177,35.201.117.79,Ruby on Rails,192,False,True,True,,
wue8rqpepnrwjgkr.fetlife.com,"The Social Network for the BDSM, Fetish & Kinky Community | FetLife",200,56744,fetlife.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-21T00:00:00Z,2023-07-02T23:59:59Z,CN=*.fetlife.com,*.fetlife.com,,fetlife.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",a256dc3b5782ae7b44f89a88b4cbe9fa,4eac001539a2bac5d64b1b03617bca1d5883a9b0275d9bcea3771cce0fbece68,ctls,fetlife.com,fastly,80,http://wue8rqpepnrwjgkr.fetlife.com:80,http,,text/html,GET,151.101.1.91,/,-809916177,151.101.193.91,Varnish,192,False,True,True,https://fetlife.com/,
ww38.fetlife.com,"The Social Network for the BDSM, Fetish & Kinky Community | FetLife",200,56744,fetlife.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-21T00:00:00Z,2023-07-02T23:59:59Z,CN=*.fetlife.com,*.fetlife.com,,fetlife.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",a256dc3b5782ae7b44f89a88b4cbe9fa,4eac001539a2bac5d64b1b03617bca1d5883a9b0275d9bcea3771cce0fbece68,ctls,fetlife.com,fastly,80,http://ww38.fetlife.com:80,http,,text/html,GET,146.75.117.91,/,-809916177,146.75.117.91,Varnish,192,False,True,True,https://fetlife.com/,
