new,host,ttl,cname,soa,ns,status_code,a,has_internal_ips,internal_ips,cdn,cdn-name,aaaa,caa,txt,mx
[x],64-4-6.api.zynga.com,60,api.zynga.com,"{'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}","ns-527.awsdns-01.net, ns-1454.awsdns-53.org, ns-1793.awsdns-32.co.uk, ns-200.awsdns-25.com",NOERROR,"52.43.4.34, 35.160.59.124, 35.165.147.21, 52.37.9.176, 44.231.172.128, 52.89.242.111, 54.190.127.137, 44.228.113.13",,,,,,,,
[x],66-16.api.zynga.com,60,api.zynga.com,"{'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}","ns-527.awsdns-01.net, ns-1454.awsdns-53.org, ns-1793.awsdns-32.co.uk, ns-200.awsdns-25.com",NOERROR,"18.246.202.109, 44.231.172.128, 52.41.132.138, 34.208.236.40, 44.228.113.13, 35.160.59.124, 54.70.222.145, 34.214.37.57",,,,,,,,
[x],69-171-232-64.api.zynga.com,60,api.zynga.com,"{'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}","ns-1454.awsdns-53.org, ns-1793.awsdns-32.co.uk, ns-200.awsdns-25.com, ns-527.awsdns-01.net",NOERROR,"205.251.192.200, 205.251.194.15, 205.251.197.174, 205.251.199.1",,,,,,,,
[x],69-7-8.api.zynga.com,60,api.zynga.com,"{'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",,NOERROR,"34.214.37.57, 34.208.236.40, 52.24.242.100, 54.70.222.145, 54.185.88.176, 54.190.127.137, 18.246.202.109, 35.165.40.56",,,,,,,,
[x],6nw7.api.zynga.com,60,api.zynga.com,"{'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}","ns-200.awsdns-25.com, ns-527.awsdns-01.net, ns-1454.awsdns-53.org, ns-1793.awsdns-32.co.uk",NOERROR,"35.160.59.124, 34.214.252.108, 34.212.183.221, 18.246.202.109, 52.24.242.100, 54.70.222.145, 34.208.236.40, 44.228.113.13",,,,,,,,
[x],7-87.api.zynga.com,180,api.zynga.com,"{'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}","ns-1793.awsdns-32.co.uk, ns-200.awsdns-25.com, ns-527.awsdns-01.net, ns-1454.awsdns-53.org",NOERROR,"205.251.192.200, 205.251.194.15, 205.251.197.174, 205.251.199.1",,,,,,,,
[x],71-1-1.api.zynga.com,60,api.zynga.com,"{'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",,NOERROR,"52.37.9.176, 44.231.172.128, 44.228.113.13, 54.190.127.137, 34.208.236.40, 35.165.40.56, 52.89.242.111, 35.165.147.21",,,,,,,,
[x],71d1.api.zynga.com,60,api.zynga.com,"{'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}","ns-200.awsdns-25.com, ns-527.awsdns-01.net, ns-1454.awsdns-53.org, ns-1793.awsdns-32.co.uk",NOERROR,"34.208.236.40, 52.89.242.111, 18.246.202.109, 35.165.147.21, 54.185.88.176, 34.214.252.108, 35.160.59.124, 35.165.40.56",,,,,,,,
[x],7wkeb.api.zynga.com,54,api.zynga.com,"{'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}","ns-200.awsdns-25.com, ns-527.awsdns-01.net, ns-1454.awsdns-53.org, ns-1793.awsdns-32.co.uk",NOERROR,"52.24.242.100, 52.10.15.54, 35.165.40.56, 52.37.9.176, 52.89.242.111, 35.165.147.21, 52.43.4.34, 54.185.88.176",,,,,,,,
[x],836d4ebdf.api.zynga.com,60,api.zynga.com,"{'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}","ns-1793.awsdns-32.co.uk, ns-200.awsdns-25.com, ns-527.awsdns-01.net, ns-1454.awsdns-53.org",NOERROR,,,,,,,,,
[x],852-7-5.api.zynga.com,60,api.zynga.com,"{'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}","ns-1793.awsdns-32.co.uk, ns-200.awsdns-25.com, ns-527.awsdns-01.net, ns-1454.awsdns-53.org",NOERROR,,,,,,,,,
[x],89-10-60.api.zynga.com,60,api.zynga.com,"{'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}","ns-1793.awsdns-32.co.uk, ns-200.awsdns-25.com, ns-527.awsdns-01.net, ns-1454.awsdns-53.org",NOERROR,,,,,,,,,
[x],898-5.api.zynga.com,60,api.zynga.com,"{'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}","ns-1454.awsdns-53.org, ns-1793.awsdns-32.co.uk, ns-200.awsdns-25.com, ns-527.awsdns-01.net",NOERROR,"35.160.59.124, 35.165.40.56, 44.231.172.128, 52.37.9.176, 34.208.236.40, 34.212.183.221, 52.89.242.111, 35.165.147.21",,,,,,,,
[x],8hzvr22.api.zynga.com,60,api.zynga.com,"{'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",,NOERROR,"44.228.113.13, 52.24.242.100, 52.89.242.111, 34.208.236.40, 44.231.172.128, 54.190.127.137, 18.246.202.109, 34.214.252.108",,,,,,,,
[x],8hzwr22.api.zynga.com,60,api.zynga.com,"{'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}","ns-200.awsdns-25.com, ns-1454.awsdns-53.org, ns-527.awsdns-01.net, ns-1793.awsdns-32.co.uk",NOERROR,"34.208.236.40, 52.24.242.100, 34.214.252.108, 34.212.183.221, 44.228.113.13, 35.160.59.124, 54.70.222.145, 54.190.127.137",,,,,,,,
[x],95-2-2-5.api.zynga.com,60,api.zynga.com,"{'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}","ns-200.awsdns-25.com, ns-527.awsdns-01.net, ns-1454.awsdns-53.org, ns-1793.awsdns-32.co.uk",NOERROR,,,,,,,,,
[x],95-9-46.api.zynga.com,60,api.zynga.com,"{'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}","ns-1793.awsdns-32.co.uk, ns-200.awsdns-25.com, ns-1454.awsdns-53.org, ns-527.awsdns-01.net",NOERROR,"35.165.147.21, 54.70.222.145, 18.246.202.109, 52.24.242.100, 52.89.242.111, 52.37.9.176, 52.10.15.54, 35.165.40.56",,,,,,,,
[x],9ee8.api.zynga.com,60,api.zynga.com,"{'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}","ns-1793.awsdns-32.co.uk, ns-200.awsdns-25.com, ns-527.awsdns-01.net, ns-1454.awsdns-53.org",NOERROR,"44.242.7.82, 52.10.15.54, 52.37.9.176, 54.190.127.137, 18.246.202.109, 34.208.236.40, 35.160.59.124, 44.228.113.13",,,,,,,,
[x],a4b6ea62-0c5d-494f-95f8-c89f023183ad.simplycomply.api.zynga.com,60,api.zynga.com,"{'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",,NOERROR,,,,,,,,,
[x],a75e029c-c08b-4dad-90ff-c10dd2d12207.simplycomply.api.zynga.com,60,api.zynga.com,"{'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}","ns-200.awsdns-25.com, ns-527.awsdns-01.net, ns-1454.awsdns-53.org, ns-1793.awsdns-32.co.uk",NOERROR,"52.10.15.54, 35.165.147.21, 52.37.9.176, 52.89.242.111, 54.70.222.145, 35.165.40.56, 52.24.242.100, 18.246.202.109",,,,,,,,
[x],acc-lon3-s3i11-1.api.zynga.com,60,api.zynga.com,"{'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}","ns-1454.awsdns-53.org, ns-1793.awsdns-32.co.uk, ns-200.awsdns-25.com, ns-527.awsdns-01.net",NOERROR,,,,,,,,,
[x],acceptalt.api.zynga.com,60,api.zynga.com,"{'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",,NOERROR,,,,,,,,,
[x],access-backup-bitlis.api.zynga.com,60,api.zynga.com,"{'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}","ns-1454.awsdns-53.org, ns-1793.awsdns-32.co.uk, ns-200.awsdns-25.com, ns-527.awsdns-01.net",NOERROR,"44.231.172.128, 35.165.40.56, 35.165.147.21, 52.89.242.111, 54.185.88.176, 18.246.202.109, 44.242.7.82, 34.212.183.221",,,,,,,,
[x],accessmobilejiratunnel-mx.api.zynga.com,60,api.zynga.com,"{'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}","ns-200.awsdns-25.com, ns-527.awsdns-01.net, ns-1454.awsdns-53.org, ns-1793.awsdns-32.co.uk",NOERROR,"54.185.88.176, 34.212.183.221, 35.165.147.21, 18.246.202.109, 44.242.7.82, 52.24.242.100, 52.89.242.111, 44.231.172.128",,,,,,,,
[x],accesspc20.api.zynga.com,60,api.zynga.com,"{'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}","ns-1454.awsdns-53.org, ns-1793.awsdns-32.co.uk, ns-200.awsdns-25.com, ns-527.awsdns-01.net",NOERROR,"54.70.222.145, 52.37.9.176, 35.165.40.56, 44.231.172.128, 35.160.59.124, 52.24.242.100, 18.246.202.109, 54.185.88.176",,,,,,,,
[x],accounting-and-software-developement.simplycomply.api.zynga.com,60,api.zynga.com,"{'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}","ns-200.awsdns-25.com, ns-527.awsdns-01.net, ns-1454.awsdns-53.org, ns-1793.awsdns-32.co.uk",NOERROR,"52.24.242.100, 54.70.222.145, 52.37.9.176, 34.214.37.57, 34.212.183.221, 34.214.252.108, 52.89.242.111, 52.41.132.138",,,,,,,,
[x],accounts-shared-15.api.zynga.com,60,api.zynga.com,"{'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'api.zynga.com', 'ns': 'ns-1454.awsdns-53.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}","ns-1793.awsdns-32.co.uk, ns-1454.awsdns-53.org, ns-200.awsdns-25.com, ns-527.awsdns-01.net",NOERROR,"34.212.183.221, 52.43.4.34, 44.228.113.13, 35.165.40.56, 34.214.37.57, 34.208.236.40, 54.70.222.145, 54.190.127.137, 205.251.192.200, 205.251.194.15, 205.251.197.174, 205.251.199.1",,,,,,,,
